毛利率,流通股,净资产,净利润,流值,每股未分配利润,PE(动),链接,同比,收益(三),负债率,总股本,code,名称,ROE,总值,市净率,净利率,营收,上市时间,净利润_2007-12-31,净利润_2008-12-31,净利润_2009-09-30,净利润_2009-12-31,净利润_2010-06-30,净利润_2010-09-30,净利润_2010-12-31,净利润_2011-12-31,净利润_2012-12-31,净利润_2013-09-30,净利润_2013-12-31,净利润_2014-12-31,净利润_2015-03-31,净利润_2015-06-30,净利润_2015-09-30,净利润_2015-12-31,净利润_2016-03-31,净利润_2016-06-30,净利润_2016-09-30,净利润_2016-12-31,净利润_2017-03-31,净利润_2017-06-30,净利润_2017-09-30,净利润_2017-12-31,净利润_2018-03-31,净利润_2018-06-30,净利润_2018-09-30,净利润_2018-12-31,净利润同比增长_2007-12-31,净利润同比增长_2008-12-31,净利润同比增长_2009-09-30,净利润同比增长_2009-12-31,净利润同比增长_2010-06-30,净利润同比增长_2010-09-30,净利润同比增长_2010-12-31,净利润同比增长_2011-12-31,净利润同比增长_2012-12-31,净利润同比增长_2013-09-30,净利润同比增长_2013-12-31,净利润同比增长_2014-12-31,净利润同比增长_2015-03-31,净利润同比增长_2015-06-30,净利润同比增长_2015-09-30,净利润同比增长_2015-12-31,净利润同比增长_2016-03-31,净利润同比增长_2016-06-30,净利润同比增长_2016-09-30,净利润同比增长_2016-12-31,净利润同比增长_2017-03-31,净利润同比增长_2017-06-30,净利润同比增长_2017-09-30,净利润同比增长_2017-12-31,净利润同比增长_2018-03-31,净利润同比增长_2018-06-30,净利润同比增长_2018-09-30,净利润同比增长_2018-12-31,营收_2007-12-31,营收_2008-12-31,营收_2009-09-30,营收_2009-12-31,营收_2010-06-30,营收_2010-09-30,营收_2010-12-31,营收_2011-12-31,营收_2012-12-31,营收_2013-09-30,营收_2013-12-31,营收_2014-12-31,营收_2015-03-31,营收_2015-06-30,营收_2015-09-30,营收_2015-12-31,营收_2016-03-31,营收_2016-06-30,营收_2016-09-30,营收_2016-12-31,营收_2017-03-31,营收_2017-06-30,营收_2017-09-30,营收_2017-12-31,营收_2018-03-31,营收_2018-06-30,营收_2018-09-30,营收_2018-12-31,营收增长同比_2007-12-31,营收增长同比_2008-12-31,营收增长同比_2009-09-30,营收增长同比_2009-12-31,营收增长同比_2010-06-30,营收增长同比_2010-09-30,营收增长同比_2010-12-31,营收增长同比_2011-12-31,营收增长同比_2012-12-31,营收增长同比_2013-09-30,营收增长同比_2013-12-31,营收增长同比_2014-12-31,营收增长同比_2015-03-31,营收增长同比_2015-06-30,营收增长同比_2015-09-30,营收增长同比_2015-12-31,营收增长同比_2016-03-31,营收增长同比_2016-06-30,营收增长同比_2016-09-30,营收增长同比_2016-12-31,营收增长同比_2017-03-31,营收增长同比_2017-06-30,营收增长同比_2017-09-30,营收增长同比_2017-12-31,营收增长同比_2018-03-31,营收增长同比_2018-06-30,营收增长同比_2018-09-30,营收增长同比_2018-12-31
63.83%,4.85亿,1.8780000000000001,3.03亿,57.89亿,0.703元,28.85,http://quote.eastmoney.com/sz002653.html,48.79%,0.31,47.36%,10.80亿,sz002653,海思科,14.64%,129.0亿,6.36,14.04%,20.84亿,2012-01-17,,,,,,,,,,,,,,,,,,,3.12亿,4.43亿,4316万,1.36亿,2.04亿,2.38亿,5977万,1.45亿,3.03亿,,,,,,,,,,,,,,,,,,,,12.26,21.65,5.46,-41.74,-31.56,-46.35,38.46,6.92,48.79,,,,,,,,,,,,,,,,,,,,9.45亿,14.4亿,2.73亿,8.38亿,13.2亿,18.6亿,4.78亿,11.9亿,20.8亿,,,,,,,,,,,,,,,,,,,,15.95,18.41,56.89,25.60,39.21,29.29,75.14,42.04,58.41,
16.27%,5.75亿,2.398,1.40亿,30.66亿,0.626元,-,http://quote.eastmoney.com/sz002654.html,6.71%,-1.08,42.57%,9.03亿,sz002654,万润科技,4.43%,48.11亿,2.22,4.57%,34.18亿,2012-02-17,,,,,,,,,,,,,,,,,,,1.17亿,1.43亿,2637万,7609万,1.32亿,1.36亿,5521万,1.01亿,1.40亿,,,,,,,,,,,,,,,,,,,,254.08,153.73,217.84,20.13,12.08,-5.01,109.38,32.37,6.71,,,,,,,,,,,,,,,,,,,,10.2亿,15.7亿,4.67亿,12.8亿,20.6亿,30.4亿,9.68亿,21.6亿,34.2亿,,,,,,,,,,,,,,,,,,,,84.78,87.15,147.58,119.55,101.24,93.74,107.26,68.32,65.76,
25.66%,3.60亿,1.357,423.9万,32.15亿,0.059元,150.57,http://quote.eastmoney.com/sz002655.html,-32.59%,0.059000000000000004,55.40%,3.60亿,sz002655,共达电声,0.90%,32.15亿,6.58,2.65%,5.98亿,2012-02-17,,,,,,,,,,,,,,,,,,,,1801万,199万,472万,629万,-1.75亿,-1450万,-1213万,424万,2135万,,,,,,,,,,,,,,,,,,,,-6.30,-18.20,-39.34,-56.13,-1071.33,-830.26,-356.73,-32.59,--,,,,,,,,,,,,,,,,,,,,7.16亿,1.63亿,3.51亿,5.84亿,7.87亿,1.66亿,3.66亿,5.98亿,8.05亿,,,,,,,,,,,,,,,,,,,,1.53,3.48,10.68,14.09,9.90,1.75,4.03,2.38,2.27
44.74%,4.72亿,3.4360000000000004,5837万,32.55亿,0.417元,48.69,http://quote.eastmoney.com/sz002656.html,-51.12%,0.106,26.35%,7.13亿,sz002656,摩登大道,2.44%,49.16亿,2.01,4.43%,10.48亿,2012-02-28,,,,,,,,,,,,,,,,,,,-6070万,-2.87亿,9726万,1.05亿,1.19亿,1.35亿,3741万,5269万,5837万,,,,,,,,,,,,,,,,,,,,-550.63,-2908.09,--,--,--,--,-61.54,-49.96,-51.12,,,,,,,,,,,,,,,,,,,,5.17亿,7.54亿,2.61亿,4.59亿,6.55亿,9.21亿,3.29亿,6.44亿,10.5亿,,,,,,,,,,,,,,,,,,,,5.56,4.13,17.50,23.96,26.69,22.16,26.18,40.23,59.93,
27.35%,2.82亿,7.483,6756万,59.01亿,1.218元,617.98,http://quote.eastmoney.com/sz002657.html,-44.55%,0.025,31.23%,3.38亿,sz002657,中科金财,2.65%,70.52亿,2.79,7.24%,8.23亿,2012-02-28,,,,,,,,,,,,,,,,,,,1.21亿,1.78亿,3477万,9272万,1.22亿,-2.37亿,2949万,6749万,6756万,,,,,,,,,,,,,,,,,,,,12.20,10.98,40.57,1.93,0.77,-233.01,-15.19,-27.21,-44.55,,,,,,,,,,,,,,,,,,,,8.49亿,13.8亿,2.11亿,5.51亿,7.34亿,12.3亿,2.26亿,6.12亿,8.23亿,,,,,,,,,,,,,,,,,,,,5.35,3.96,-2.99,-15.46,-13.49,-11.17,7.03,10.98,12.06,
47.28%,3.05亿,3.512,1.40亿,25.99亿,1.666元,21.64,http://quote.eastmoney.com/sz002658.html,19.16%,0.29600000000000004,25.99%,6.05亿,sz002658,雪迪龙,7.23%,51.60亿,2.43,16.61%,8.48亿,2012-03-09,,,,,,,,,,,,,,,,,,,9323万,1.94亿,1247万,5200万,1.17亿,2.15亿,663万,5722万,1.40亿,,,,,,,,,,,,,,,,,,,,-45.82,-26.25,9.48,14.63,25.61,10.77,-46.82,10.04,19.16,,,,,,,,,,,,,,,,,,,,5.84亿,9.98亿,1.56亿,3.87亿,6.59亿,10.8亿,1.83亿,4.79亿,8.48亿,,,,,,,,,,,,,,,,,,,,-8.72,-0.42,16.01,12.27,12.90,8.63,17.62,23.89,28.66,
-6.41%,3.11亿,4.225,-7141万,27.99亿,-0.125元,-,http://quote.eastmoney.com/sz002659.html,-15.29%,-0.19699999999999998,43.48%,4.99亿,sz002659,凯文教育,-3.22%,44.87亿,2.13,-44.54%,1.57亿,2012-03-09,,,,,,,,,,,,,,,,,,,-4506万,-9627万,119万,-2531万,-6193万,2326万,-3011万,-5168万,-7141万,,,,,,,,,,,,,,,,,,,,--,-3453.75,--,--,--,--,-2637.69,--,--,,,,,,,,,,,,,,,,,,,,2.48亿,3.24亿,8891万,2.31亿,4.49亿,6.20亿,4049万,8938万,1.57亿,,,,,,,,,,,,,,,,,,,,-46.32,-57.73,6.72,25.99,81.24,91.58,-54.46,-61.35,-64.98,
18.37%,2.11亿,2.045,727.5万,16.31亿,0.390元,-,http://quote.eastmoney.com/sz002660.html,-60.57%,-0.9109999999999999,59.27%,2.74亿,sz002660,茂硕电源,0.85%,21.18亿,3.77,0.82%,9.75亿,2012-03-16,,,,,,,,,,,,,,,,,,,1329万,-179万,-97.2万,520万,1845万,1307万,-461万,235万,728万,,,,,,,,,,,,,,,,,,,,224.09,-111.14,--,-29.36,38.79,--,--,-54.74,-60.57,,,,,,,,,,,,,,,,,,,,9.02亿,12.9亿,3.27亿,8.12亿,12.9亿,16.5亿,2.71亿,6.27亿,9.75亿,,,,,,,,,,,,,,,,,,,,56.82,40.21,31.15,42.76,43.20,27.77,-17.25,-22.81,-24.55,
24.39%,3.27亿,6.777,1.64亿,45.40亿,1.485元,18.32,http://quote.eastmoney.com/sz002661.html,66.87%,0.568,40.62%,3.32亿,sz002661,克明面业,7.49%,46.04亿,2.05,8.15%,19.99亿,2012-03-16,,,,,,,,,,,,,,,,,,,9486万,1.37亿,3508万,6723万,9809万,1.13亿,7398万,1.15亿,1.64亿,,,,,,,,,,,,,,,,,,,,24.16,29.27,6.91,8.91,3.41,-17.79,110.86,70.97,66.87,,,,,,,,,,,,,,,,,,,,14.3亿,21.6亿,4.60亿,10.2亿,16.0亿,22.7亿,6.68亿,12.9亿,20.0亿,,,,,,,,,,,,,,,,,,,,15.85,18.65,-0.64,7.51,11.50,4.89,45.19,26.53,25.08,
17.22%,14.59亿,3.4560000000000004,7.78亿,75.43亿,1.166元,57.74,http://quote.eastmoney.com/sz002662.html,234.06%,0.067,40.92%,15.00亿,sz002662,京威股份,14.27%,77.55亿,1.50,20.82%,41.97亿,2012-03-09,,,,,,,,,,,,,,,,,,,2.64亿,6.35亿,7442万,1.71亿,2.33亿,3.17亿,-2705万,2.46亿,7.78亿,,,,,,,,,,,,,,,,,,,,-20.73,40.12,21.62,-14.30,-11.67,-50.16,-136.34,43.42,234.06,,,,,,,,,,,,,,,,,,,,34.3亿,48.1亿,13.4亿,26.3亿,39.7亿,56.9亿,13.7亿,29.1亿,42.0亿,,,,,,,,,,,,,,,,,,,,34.57,33.09,34.02,18.41,15.83,18.20,2.09,10.66,5.76,
13.70%,12.50亿,2.8480000000000003,1.39亿,42.49亿,0.748元,116.66,http://quote.eastmoney.com/sz002663.html,6.43%,0.022000000000000002,41.17%,17.96亿,sz002663,普邦股份,2.70%,61.06亿,1.19,5.64%,25.29亿,2012-03-16,,,,,,,,,,,,,,,,,,,1.07亿,1.05亿,727万,9339万,1.31亿,1.52亿,1003万,9922万,1.39亿,,,,,,,,,,,,,,,,,,,,-42.24,-47.26,-22.28,27.09,21.52,44.41,37.90,6.24,6.43,,,,,,,,,,,,,,,,,,,,18.7亿,27.2亿,6.01亿,15.9亿,24.3亿,35.8亿,7.02亿,16.5亿,25.3亿,,,,,,,,,,,,,,,,,,,,5.28,11.75,38.21,44.63,30.17,31.55,16.91,4.14,4.12,
23.34%,3.50亿,5.406000000000001,1.99亿,52.70亿,2.849元,17.37,http://quote.eastmoney.com/sz002664.html,3.20%,0.65,35.68%,4.00亿,sz002664,长鹰信质,9.85%,60.24亿,2.79,11.06%,19.66亿,2012-03-16,,,,,,,,,,,,,,,,,,,1.78亿,2.31亿,5696万,1.29亿,1.93亿,2.56亿,5743万,1.36亿,1.99亿,,,,,,,,,,,,,,,,,,,,18.82,14.23,18.50,10.37,8.51,10.77,0.84,5.51,3.20,,,,,,,,,,,,,,,,,,,,12.7亿,17.8亿,5.07亿,11.0亿,17.2亿,24.2亿,6.22亿,13.4亿,19.7亿,,,,,,,,,,,,,,,,,,,,12.11,17.98,35.76,34.80,34.99,35.91,22.63,21.18,14.45,
27.22%,22.56亿,2.6060000000000003,-1634万,88.90亿,0.288元,-,http://quote.eastmoney.com/sz002665.html,-114.66%,-0.29600000000000004,20.21%,25.39亿,sz002665,首航节能,-0.22%,100.0亿,1.51,-4.26%,4.92亿,2012-03-27,,,,,,,,,,,,,,,,,,,1.06亿,1.55亿,-3647万,9297万,1.11亿,9389万,-1758万,2119万,-1634万,,,,,,,,,,,,,,,,,,,,26.41,-8.42,-413.85,6.54,5.29,-39.44,--,-77.20,-114.66,,,,,,,,,,,,,,,,,,,,6.40亿,8.95亿,3699万,7.93亿,11.7亿,13.3亿,4648万,3.11亿,4.92亿,,,,,,,,,,,,,,,,,,,,17.82,-21.06,-73.36,104.07,82.51,48.88,25.65,-60.75,-57.86,
15.11%,4.43亿,3.96,9507万,22.36亿,1.503元,17.98,http://quote.eastmoney.com/sz002666.html,6.85%,0.21100000000000002,20.58%,7.54亿,sz002666,德联集团,3.29%,38.09亿,1.28,3.63%,26.47亿,2012-03-27,,,,,,,,,,,,,,,,,,,1.13亿,1.41亿,3070万,5540万,8898万,1.54亿,2103万,5968万,9507万,,,,,,,,,,,,,,,,,,,,6.07,-21.35,-9.85,-17.00,-21.02,9.38,-31.49,7.73,6.85,,,,,,,,,,,,,,,,,,,,15.4亿,23.7亿,4.53亿,11.9亿,19.4亿,31.5亿,7.00亿,17.5亿,26.5亿,,,,,,,,,,,,,,,,,,,,15.46,19.71,6.12,23.59,26.05,32.68,54.27,47.37,36.35,
40.23%,1.64亿,3.322,1879万,13.46亿,1.181元,115.01,http://quote.eastmoney.com/sz002667.html,-23.31%,0.054000000000000006,16.24%,2.31亿,sz002667,鞍重股份,2.45%,18.98亿,2.47,13.33%,1.37亿,2012-03-29,,,,,,,,,,,,,,,,,,,-1071万,-2322万,865万,1475万,2449万,2316万,929万,1416万,1879万,,,,,,,,,,,,,,,,,,,,-155.74,-472.82,750.93,--,--,--,7.42,-3.94,-23.31,,,,,,,,,,,,,,,,,,,,5988万,9099万,2742万,7249万,1.26亿,1.80亿,4661万,9395万,1.37亿,,,,,,,,,,,,,,,,,,,,-51.48,-43.68,4.06,69.70,109.94,98.33,69.97,29.61,9.28,
32.40%,6.54亿,2.281,2.72亿,46.59亿,1.694元,-,http://quote.eastmoney.com/sz002668.html,-9.41%,-1.709,66.71%,10.84亿,sz002668,奥马电器,7.42%,77.19亿,3.12,4.37%,61.04亿,2012-04-16,,,,,,,,,,,,,,,,,,,2.72亿,3.05亿,4820万,1.88亿,3.00亿,3.81亿,8774万,2.67亿,2.72亿,,,,,,,,,,,,,,,,,,,,34.66,14.16,15.27,9.89,10.51,25.15,82.06,41.97,-9.41,,,,,,,,,,,,,,,,,,,,39.9亿,50.4亿,12.4亿,32.9亿,52.1亿,69.6亿,16.8亿,38.6亿,61.0亿,,,,,,,,,,,,,,,,,,,,4.83,7.21,13.53,32.17,30.52,38.14,36.19,17.27,17.18,
27.04%,2.29亿,7.938,6027万,31.29亿,1.596元,30.58,http://quote.eastmoney.com/sz002669.html,23.01%,0.336,16.12%,2.41亿,sz002669,康达新材,3.39%,33.01亿,1.72,8.59%,6.96亿,2012-04-16,,,,,,,,,,,,,,,,,,,6722万,8263万,2366万,3808万,4899万,4378万,992万,3955万,6027万,,,,,,,,,,,,,,,,,,,,-23.83,-26.58,-19.55,-22.21,-27.11,-47.02,-58.07,3.87,23.01,,,,,,,,,,,,,,,,,,,,4.45亿,5.94亿,1.19亿,2.48亿,4.04亿,5.50亿,1.32亿,3.41亿,6.96亿,,,,,,,,,,,,,,,,,,,,-17.89,-18.29,-16.19,-16.08,-9.42,-7.42,11.04,37.87,72.43,
0.00%,6.28亿,5.896,-2.54亿,84.92亿,0.461元,-,http://quote.eastmoney.com/sz002670.html,-175.49%,-0.278,64.42%,19.35亿,sz002670,国盛金控,-2.06%,261.8亿,2.29,-17758.80%,143.1万,2012-04-16,,,,,,,,,,,,,,,,,,,2.32亿,4.98亿,3506万,1.51亿,3.37亿,5.81亿,-1.10亿,-1.75亿,-2.54亿,,,,,,,,,,,,,,,,,,,,643.23,1803.97,388.22,53.13,44.88,16.56,-414.90,-215.88,-175.49,,,,,,,,,,,,,,,,,,,,11.0亿,16.4亿,5.79亿,12.3亿,15.5亿,18.7亿,3.13亿,6.35亿,8.89亿,,,,,,,,,,,,,,,,,,,,32.34,56.44,226.55,111.73,40.94,14.10,-45.98,-48.25,-42.79,
41.22%,3.38亿,4.244,1917万,16.62亿,0.824元,-,http://quote.eastmoney.com/sz002671.html,177.79%,-0.201,38.82%,4.72亿,sz002671,龙泉股份,0.91%,23.24亿,1.16,2.29%,7.43亿,2012-04-26,,,,,,,,,,,,,,,,,,,2846万,3002万,-2489万,-3922万,-2464万,5358万,306万,790万,1917万,,,,,,,,,,,,,,,,,,,,3.77,16.75,-1596.90,-236.34,-186.60,78.47,--,--,--,,,,,,,,,,,,,,,,,,,,5.30亿,7.92亿,6606万,2.26亿,5.12亿,9.77亿,1.87亿,4.27亿,7.43亿,,,,,,,,,,,,,,,,,,,,46.08,60.98,-19.02,-29.80,-3.50,23.39,183.27,88.76,45.23,
34.67%,6.54亿,4.551,3.73亿,81.86亿,2.796元,20.37,http://quote.eastmoney.com/sz002672.html,14.21%,0.461,52.72%,8.87亿,sz002672,东江环保,9.52%,111.0亿,2.75,17.50%,24.73亿,2012-04-26,,,,,,,,,,,,,,,,,,,3.80亿,5.34亿,1.04亿,2.20亿,3.26亿,4.73亿,1.21亿,2.66亿,3.73亿,,,,,,,,,,,,,,,,,,,,43.85,60.53,22.86,6.83,-14.25,-11.32,16.80,20.80,14.21,,,,,,,,,,,,,,,,,,,,18.7亿,26.2亿,6.76亿,14.0亿,21.6亿,31.0亿,7.58亿,16.6亿,24.7亿,,,,,,,,,,,,,,,,,,,,6.58,8.91,35.29,19.96,15.77,18.44,12.24,18.43,14.49,
0.00%,35.02亿,4.957,3.44亿,375.7亿,0.577元,140.86,http://quote.eastmoney.com/sz002673.html,-51.55%,0.057,67.11%,35.02亿,sz002673,西部证券,1.96%,375.7亿,2.16,21.10%,16.27亿,2012-05-03,,,,,,,,,,,,,,,,,,,9.35亿,11.2亿,1.82亿,4.37亿,7.10亿,7.52亿,1.62亿,2.51亿,3.44亿,,,,,,,,,,,,,,,,,,,,-45.87,-42.99,-34.22,-25.70,-24.08,-33.11,-10.71,-42.63,-51.55,,,,,,,,,,,,,,,,,,,,25.8亿,34.1亿,6.63亿,14.3亿,22.4亿,31.7亿,5.63亿,11.4亿,16.3亿,,,,,,,,,,,,,,,,,,,,-36.90,-39.61,-27.68,-16.10,-13.22,-6.94,-15.07,-19.78,-27.48,
10.70%,2.40亿,7.665,5516万,29.57亿,1.652元,24.08,http://quote.eastmoney.com/sz002674.html,59.53%,0.38299999999999995,15.75%,3.02亿,sz002674,兴业科技,2.40%,37.16亿,1.60,4.34%,12.70亿,2012-05-07,,,,,,,,,,,,,,,,,,,3264万,6312万,1129万,2417万,3457万,4514万,941万,3371万,5516万,,,,,,,,,,,,,,,,,,,,9004.47,374.58,1362.18,151.61,5.93,-28.49,-16.71,39.47,59.53,,,,,,,,,,,,,,,,,,,,17.2亿,25.7亿,4.20亿,9.14亿,13.8亿,21.1亿,3.36亿,7.75亿,12.7亿,,,,,,,,,,,,,,,,,,,,3.48,8.81,-1.39,-10.98,-19.65,-17.66,-19.99,-15.21,-8.27,
17.02%,7.20亿,1.439,-1388万,27.29亿,0.269元,346.49,http://quote.eastmoney.com/sz002676.html,-236.20%,0.008,42.45%,7.20亿,sz002676,顺威股份,-1.36%,27.29亿,2.63,-1.10%,12.56亿,2012-05-25,,,,,,,,,,,,,,,,,,,2780万,3080万,651万,1258万,1019万,-4804万,-1683万,-1141万,-1388万,,,,,,,,,,,,,,,,,,,,173.14,1350.49,35.59,-54.01,-63.35,-255.99,-358.73,-190.73,-236.20,,,,,,,,,,,,,,,,,,,,9.60亿,13.0亿,3.82亿,8.29亿,11.9亿,15.6亿,4.16亿,9.15亿,12.6亿,,,,,,,,,,,,,,,,,,,,-1.12,8.13,25.88,24.33,23.70,19.72,8.77,10.32,5.74,
51.33%,2.86亿,2.114,2.47亿,35.54亿,0.644元,15.93,http://quote.eastmoney.com/sz002677.html,36.87%,0.585,26.15%,6.46亿,sz002677,浙江美大,19.60%,80.30亿,5.88,26.50%,9.33亿,2012-05-25,,,,,,,,,,,,,,,,,,,1.23亿,2.03亿,4121万,9916万,1.81亿,3.05亿,6172万,1.46亿,2.47亿,,,,,,,,,,,,,,,,,,,,34.07,30.21,44.01,51.04,47.03,50.60,49.74,47.03,36.87,,,,,,,,,,,,,,,,,,,,4.26亿,6.66亿,1.44亿,3.73亿,6.55亿,10.3亿,2.20亿,5.62亿,9.33亿,,,,,,,,,,,,,,,,,,,,31.87,28.54,51.87,55.97,53.86,54.18,53.15,50.79,42.46,
30.27%,13.57亿,2.417,1.43亿,98.38亿,0.574元,41.79,http://quote.eastmoney.com/sz002678.html,11.49%,0.13,19.46%,13.58亿,sz002678,珠江钢琴,4.41%,98.48亿,3.00,9.06%,15.52亿,2012-05-30,,,,,,,,,,,,,,,,,,,1.15亿,1.51亿,4800万,9148万,1.28亿,1.65亿,5098万,9699万,1.43亿,,,,,,,,,,,,,,,,,,,,-5.57,3.77,11.48,10.57,11.22,8.72,6.21,6.02,11.49,,,,,,,,,,,,,,,,,,,,11.7亿,15.7亿,4.25亿,8.46亿,13.4亿,17.9亿,4.79亿,9.69亿,15.5亿,,,,,,,,,,,,,,,,,,,,5.32,6.55,14.27,15.28,14.62,14.30,12.73,14.56,16.16,
70.44%,2.36亿,3.234,1284万,54.55亿,0.938元,82.35,http://quote.eastmoney.com/sz002679.html,314.15%,0.21100000000000002,56.34%,2.36亿,sz002679,福建金森,1.70%,54.55亿,7.16,14.35%,8903万,2012-06-05,,,,,,,,,,,,,,,,,,,-618万,2557万,-2126万,-2467万,-600万,5549万,165万,1034万,1284万,,,,,,,,,,,,,,,,,,,,-135.06,-31.00,--,--,--,117.05,--,--,--,,,,,,,,,,,,,,,,,,,,6255万,1.38亿,16.6万,1892万,8209万,1.75亿,2570万,5828万,8903万,,,,,,,,,,,,,,,,,,,,-47.16,-30.77,-50.39,-50.93,31.22,27.08,15425.60,208.11,8.46,
22.01%,11.08亿,2.543,2.62亿,60.40亿,0.739元,-,http://quote.eastmoney.com/sz002681.html,-5.89%,-0.37799999999999995,27.30%,20.65亿,sz002681,奋达科技,4.18%,112.5亿,2.14,10.84%,24.12亿,2012-06-05,,,,,,,,,,,,,,,,,,,2.41亿,3.85亿,4487万,1.30亿,2.78亿,4.43亿,5408万,1.45亿,2.62亿,,,,,,,,,,,,,,,,,,,,21.92,31.33,-16.14,5.61,15.65,15.06,20.51,12.15,-5.89,,,,,,,,,,,,,,,,,,,,13.9亿,21.0亿,3.55亿,9.10亿,17.9亿,32.1亿,6.38亿,14.3亿,24.1亿,,,,,,,,,,,,,,,,,,,,12.87,21.98,14.22,21.29,29.44,52.59,79.80,56.76,34.42,
13.61%,4.32亿,5.063,9133万,23.59亿,1.314元,13.69,http://quote.eastmoney.com/sz002682.html,-14.68%,0.299,61.45%,5.62亿,sz002682,龙洲股份,3.32%,30.71亿,1.08,3.80%,31.30亿,2012-06-12,,,,,,,,,,,,,,,,,,,2933万,5031万,1283万,5473万,1.07亿,1.67亿,1909万,7212万,9133万,,,,,,,,,,,,,,,,,,,,-12.75,12.35,17.36,146.39,264.96,232.32,48.83,31.77,-14.68,,,,,,,,,,,,,,,,,,,,14.9亿,23.8亿,5.56亿,16.0亿,31.4亿,47.5亿,8.03亿,19.3亿,31.3亿,,,,,,,,,,,,,,,,,,,,-4.43,-3.42,22.02,69.56,110.67,99.81,44.48,20.03,-0.34,
21.08%,5.98亿,4.2989999999999995,1.53亿,75.58亿,1.009元,31.37,http://quote.eastmoney.com/sz002683.html,44.96%,0.302,49.48%,7.07亿,sz002683,宏大爆破,5.18%,89.38亿,2.94,6.11%,30.74亿,2012-06-12,,,,,,,,,,,,,,,,,,,2974万,6263万,936万,8041万,1.06亿,1.63亿,897万,9242万,1.53亿,,,,,,,,,,,,,,,,,,,,-64.55,-38.24,--,1902.37,255.70,159.67,-4.21,14.93,44.96,,,,,,,,,,,,,,,,,,,,19.2亿,32.1亿,5.82亿,15.9亿,24.9亿,39.9亿,6.93亿,18.6亿,30.7亿,,,,,,,,,,,,,,,,,,,,6.03,6.88,96.98,47.52,29.42,24.06,19.10,17.28,23.68,
4.86%,4.04亿,0.8959999999999999,-5.87亿,29.98亿,-0.864元,-,http://quote.eastmoney.com/sz002684.html,-734.19%,-3.8539999999999996,78.55%,5.67亿,sz002684,猛狮科技,-24.48%,42.16亿,8.29,-54.96%,11.45亿,2012-06-12,,,,,,,,,,,,,,,,,,,523万,9398万,349万,4722万,9263万,-1.34亿,2113万,-3.08亿,-5.87亿,,,,,,,,,,,,,,,,,,,,65.22,3276.11,32.83,266.41,1670.47,-242.74,504.76,-752.61,-734.19,,,,,,,,,,,,,,,,,,,,9.17亿,20.3亿,4.46亿,15.5亿,24.8亿,39.0亿,6.01亿,7.55亿,11.5亿,,,,,,,,,,,,,,,,,,,,150.93,269.37,140.06,176.07,170.48,92.07,34.68,-51.30,-53.82,
9.36%,6.99亿,4.595,3.45亿,45.08亿,0.587元,15.67,http://quote.eastmoney.com/sz002685.html,1366.93%,0.309,21.39%,10.08亿,sz002685,华东重机,7.65%,65.00亿,1.40,5.33%,68.60亿,2012-06-12,,,,,,,,,,,,,,,,,,,1604万,2972万,551万,1930万,2351万,1.32亿,1.34亿,2.52亿,3.45亿,,,,,,,,,,,,,,,,,,,,39.16,35.63,46.85,27.34,46.57,343.95,2331.13,1206.11,1366.93,,,,,,,,,,,,,,,,,,,,15.1亿,21.4亿,8.94亿,19.4亿,31.5亿,50.0亿,14.7亿,34.9亿,68.6亿,,,,,,,,,,,,,,,,,,,,44.78,39.30,116.59,113.81,109.18,133.71,64.26,80.27,117.71,
28.55%,3.48亿,3.385,7686万,25.73亿,1.288元,90.75,http://quote.eastmoney.com/sz002686.html,-27.18%,0.061,48.66%,4.42亿,sz002686,亿利达,5.02%,32.64亿,2.18,7.18%,10.93亿,2012-07-03,,,,,,,,,,,,,,,,,,,9361万,1.20亿,1652万,6453万,1.06亿,1.41亿,1955万,7267万,7686万,,,,,,,,,,,,,,,,,,,,25.12,24.59,-36.43,6.39,12.75,17.25,18.35,12.62,-27.18,,,,,,,,,,,,,,,,,,,,7.02亿,9.87亿,2.16亿,6.06亿,9.63亿,13.7亿,2.87亿,7.37亿,10.9亿,,,,,,,,,,,,,,,,,,,,23.34,23.41,36.68,40.73,37.12,38.45,32.96,21.48,13.46,
50.90%,3.19亿,3.123,5902万,21.27亿,0.641元,15.86,http://quote.eastmoney.com/sz002687.html,26.73%,0.315,25.41%,3.55亿,sz002687,乔治白,5.83%,23.63亿,2.13,9.60%,6.48亿,2012-07-13,,,,,,,,,,,,,,,,,,,4430万,6294万,882万,3592万,4657万,7529万,1117万,4037万,5902万,,,,,,,,,,,,,,,,,,,,9.11,2.75,-11.19,-4.69,5.13,19.62,26.73,12.38,26.73,,,,,,,,,,,,,,,,,,,,5.17亿,7.02亿,1.50亿,3.44亿,5.45亿,7.87亿,1.86亿,4.31亿,6.48亿,,,,,,,,,,,,,,,,,,,,15.66,4.60,-3.67,-4.30,5.49,12.00,23.84,25.23,18.86,
