序号,code,name,现价,涨跌幅(%),涨跌,换手(%),成交量,市盈率,昨收,开盘价,最高价,最低价
1557,HK1107,当代置业,1.26,-2.33,-0.03,0.03,85.50万,4.11,1.290,1.310,1.310,1.260
1558,HK1061,亿胜生物科技,5.88,-2.33,-0.14,0.07,38.10万,19.77,6.020,6.180,6.180,5.880
1559,HK1513,丽珠医药,35.50,-2.34,-0.85,0.24,60.21万,11.27,36.350,37.050,37.050,35.350
1560,HK3818,中国动向,1.25,-2.34,-0.03,0.10,617.70万,7.19,1.280,1.290,1.290,1.250
1561,HK1345,中国先锋医药,2.08,-2.35,-0.05,0.06,70.90万,7.89,2.130,2.130,2.150,2.080
1562,HK2607,上海医药,19.92,-2.35,-0.48,0.47,435.36万,10.90,20.400,20.250,20.550,19.780
1563,HK2133,中国多金属,0.08,-2.35,-0.00,0.01,29.00万,--,0.085,0.083,0.083,0.083
1564,HK0418,方正控股,0.41,-2.35,-0.01,0.15,185.20万,5.53,0.425,0.425,0.425,0.415
1565,HK2689,玖龙纸业,9.94,-2.36,-0.24,0.37,1735.01万,4.46,10.180,10.140,10.200,9.870
1566,HK6816,瑞港建设,1.24,-2.36,-0.03,0.71,567.60万,15.38,1.270,1.270,1.280,1.230
1567,HK1036,万科置业海外,4.54,-2.37,-0.11,0.01,4.50万,11.35,4.650,4.590,4.810,4.510
1568,HK1478,丘钛科技,5.77,-2.37,-0.14,0.58,653.70万,12.09,5.910,5.900,5.960,5.740
1569,HK1592,基石控股,0.41,-2.38,-0.01,0.69,822.00万,19.47,0.420,0.415,0.415,0.400
1570,HK0719,山东新华制药股份,4.51,-2.38,-0.11,0.23,44.30万,6.45,4.620,4.580,4.590,4.500
1571,HK0651,中海重工,0.04,-2.38,-0.00,0.23,3079.80万,--,0.042,0.042,0.042,0.040
1572,HK1993,雅仕维,2.04,-2.39,-0.05,0.01,2.15万,20.08,2.090,2.050,2.050,2.040
1573,HK2086,海航科技投资,2.85,-2.40,-0.07,0.00,--,160.11,2.920,0,0,0
1574,HK1620,加达控股,0.24,-2.40,-0.01,0.07,86.00万,24.40,0.250,0.241,0.248,0.234
1575,HK0482,圣马丁国际,0.08,-2.41,-0.00,0.02,59.00万,--,0.083,0.081,0.081,0.079
1576,HK3355,先进半导体,0.81,-2.41,-0.02,0.03,33.20万,--,0.830,0.830,0.830,0.810
1577,HK1172,勤达集团国际,0.24,-2.42,-0.01,0.01,20.00万,55.00,0.248,0.250,0.250,0.241
1578,HK1313,华润水泥控股,8.45,-2.42,-0.21,0.28,1955.43万,7.71,8.660,8.780,8.800,8.370
1579,HK0581,中国东方集团,6.43,-2.43,-0.16,0.25,916.60万,3.86,6.590,6.660,6.700,6.400
1580,HK1533,庄园牧场,7.22,-2.43,-0.18,0.06,1.95万,18.05,7.400,7.210,7.360,7.210
1581,HK1813,合景泰富,8.01,-2.44,-0.20,0.32,1012.78万,5.71,8.210,8.200,8.210,7.830
1582,HK0110,中国长远,0.20,-2.44,-0.01,0.00,2.60万,--,0.205,0.205,0.205,0.184
1583,HK0628,国美金融科技,0.80,-2.44,-0.02,0.01,35.22万,83.41,0.820,0.820,0.820,0.800
1584,HK2600,中国铝业,3.19,-2.45,-0.08,0.80,3152.11万,33.59,3.270,3.320,3.370,3.180
1585,HK2323,中国港桥,1.19,-2.46,-0.03,0.00,--,3.98,1.220,0,0,0
1586,HK0449,志高控股,0.08,-2.47,-0.00,0.02,164.40万,18.83,0.081,0.078,0.079,0.076
1587,HK1928,金沙中国有限公司,37.35,-2.48,-0.95,0.28,2236.92万,19.65,38.300,38.300,38.400,36.850
1588,HK0585,意马国际,1.57,-2.48,-0.04,0.03,22.14万,--,1.610,1.550,1.580,1.550
1589,HK0168,青岛啤酒股份,41.00,-2.50,-1.05,0.31,205.20万,16.60,42.050,42.250,42.300,40.650
1590,HK0956,新天绿色能源,2.34,-2.50,-0.06,0.32,578.80万,12.99,2.400,2.370,2.430,2.320
1591,HK6808,高鑫零售,9.67,-2.52,-0.25,0.12,1196.06万,27.81,9.920,9.980,9.980,9.660
1592,HK1104,亚太资源,1.16,-2.52,-0.03,0.00,2.00万,1.11,1.190,1.160,1.160,1.160
1593,HK2331,李宁,8.00,-2.56,-0.21,0.54,1177.25万,31.08,8.210,8.370,8.480,7.990
1594,HK0822,嘉瑞国际,0.38,-2.56,-0.01,0.09,79.00万,10.00,0.390,0.385,0.385,0.380
1595,HK0988,丝路物流控股,0.11,-2.56,-0.00,0.00,1.50万,0.81,0.117,0.113,0.113,0.111
1596,HK0460,四环医药,1.52,-2.56,-0.04,0.18,1698.30万,8.29,1.560,1.570,1.580,1.510
1597,HK2326,新源万恒控股,0.04,-2.56,-0.00,0.06,1235.00万,3.42,0.039,0.040,0.040,0.037
1598,HK2319,蒙牛乳业,22.80,-2.56,-0.60,0.41,1619.72万,36.16,23.400,23.850,23.850,22.700
1599,HK1496,亚积邦租赁,0.38,-2.56,-0.01,0.07,56.40万,15.57,0.390,0.380,0.380,0.375
1600,HK1979,天宝集团,0.76,-2.56,-0.02,0.01,12.80万,4.81,0.780,0.760,0.760,0.760
1601,HK1833,平安好医生,45.45,-2.57,-1.20,0.04,43.06万,--,46.650,46.650,47.550,45.400
1602,HK0738,莱尔斯丹,1.13,-2.59,-0.03,0.02,11.00万,10.81,1.160,1.160,1.160,1.130
1603,HK2309,伯明翰体育,0.11,-2.59,-0.00,0.07,725.31万,--,0.116,0.116,0.116,0.109
1604,HK0260,幸福控股,0.07,-2.60,-0.00,0.03,164.30万,--,0.077,0.078,0.078,0.071
1605,HK0606,中国粮油控股,3.00,-2.60,-0.08,0.07,349.09万,5.18,3.080,3.080,3.100,2.980
1606,HK0718,太和控股,0.75,-2.60,-0.02,0.03,159.50万,12.38,0.770,0.770,0.770,0.750
1607,HK1765,希望教育,1.87,-2.60,-0.05,8.91,5.94亿,53.29,1.920,1.920,1.950,1.810
1608,HK1459,巨匠建设,1.12,-2.61,-0.03,1.61,214.60万,4.06,1.150,1.150,1.210,1.120
1609,HK6839,云南水务,2.61,-2.61,-0.07,0.19,68.00万,6.15,2.680,2.690,2.690,2.600
1610,HK1858,春立医疗,20.40,-2.62,-0.55,0.26,4.94万,17.19,20.950,20.200,21.000,20.200
1611,HK1910,新秀丽,29.65,-2.63,-0.80,0.17,239.98万,30.46,30.450,31.500,31.500,29.150
1612,HK0815,中国白银集团,1.11,-2.63,-0.03,0.09,151.20万,5.12,1.140,1.140,1.150,1.110
1613,HK1085,亨鑫科技,1.85,-2.63,-0.05,0.00,1.60万,5.25,1.900,1.890,1.900,1.850
1614,HK0813,世茂房地产,20.35,-2.63,-0.55,0.20,670.59万,7.30,20.900,20.850,21.200,20.200
1615,HK0871,中国疏浚环保,0.15,-2.63,-0.00,0.03,46.30万,2.57,0.152,0.144,0.148,0.144
1616,HK0275,凯华集团,0.04,-2.63,-0.00,0.47,4844.54万,--,0.038,0.037,0.039,0.036
1617,HK0308,香港中旅,2.95,-2.64,-0.08,0.08,456.00万,14.00,3.030,3.050,3.060,2.950
1618,HK2239,国微技术,4.38,-2.67,-0.12,0.05,16.20万,--,4.500,4.600,4.600,4.380
1619,HK1380,中国金石,0.07,-2.67,-0.00,0.01,36.00万,12.18,0.075,0.073,0.073,0.073
1620,HK1572,中国艺术金融,0.73,-2.67,-0.02,0.01,24.00万,6.07,0.750,0.750,0.760,0.720
1621,HK2669,中海物业,2.54,-2.68,-0.07,0.39,1282.15万,27.22,2.610,2.630,2.670,2.520
1622,HK2307,锦兴国际控股,0.72,-2.70,-0.02,0.04,30.20万,9.73,0.740,0.720,0.720,0.700
1623,HK3309,希玛眼科,6.10,-2.71,-0.17,0.17,175.40万,116.86,6.270,6.270,6.300,6.000
1624,HK0336,华宝国际,4.65,-2.72,-0.13,0.08,239.28万,9.15,4.780,4.720,4.790,4.630
1625,HK1758,博骏教育,2.49,-2.73,-0.07,1.00,801.80万,5030.30,2.560,2.560,2.560,2.410
1626,HK0332,元亨燃气,0.71,-2.74,-0.02,0.00,22.00万,26.06,0.730,0.720,0.730,0.710
1627,HK1668,华南城,1.42,-2.74,-0.04,0.23,1819.00万,2.52,1.460,1.450,1.470,1.410
1628,HK0973,L'Occitane,13.38,-2.76,-0.38,0.03,37.94万,20.99,13.760,13.900,13.900,13.320
1629,HK0969,华联国际,0.10,-2.78,-0.00,0.01,26.40万,--,0.108,0.101,0.107,0.100
1630,HK2025,瑞丰动力,1.40,-2.78,-0.04,0.09,71.20万,7.39,1.440,1.420,1.420,1.320
1631,HK0210,达芙妮国际,0.35,-2.78,-0.01,0.21,353.40万,--,0.360,0.365,0.365,0.340
1632,HK2183,三盛控股,11.86,-2.79,-0.34,0.01,4.80万,--,12.200,11.820,12.180,11.820
1633,HK0116,周生生,13.20,-2.80,-0.38,0.01,6.60万,10.19,13.580,13.600,13.660,13.200
1634,HK1317,枫叶教育,6.24,-2.80,-0.18,0.44,1311.84万,14.74,6.420,6.400,6.440,6.130
1635,HK0027,银河娱乐,57.20,-2.80,-1.65,0.44,1883.69万,23.34,58.850,59.000,59.500,56.350
1636,HK0182,协合新能源,0.34,-2.82,-0.01,0.04,325.00万,12.35,0.355,0.350,0.350,0.345
1637,HK0598,中国外运,3.44,-2.83,-0.10,0.55,1173.40万,7.55,3.540,3.560,3.560,3.370
1638,HK1263,栢能集团,6.52,-2.83,-0.19,0.20,72.60万,8.58,6.710,6.700,6.730,6.380
1639,HK1585,雅迪控股,2.74,-2.84,-0.08,0.15,442.80万,16.93,2.820,2.790,2.840,2.660
1640,HK2099,中国黄金国际,12.92,-2.86,-0.38,0.09,36.96万,91.45,13.300,13.260,13.320,12.920
1641,HK1587,欣融国际,0.68,-2.86,-0.02,0.18,122.00万,14.17,0.700,0.680,0.690,0.660
1642,HK2012,阳光油砂,0.20,-2.87,-0.01,0.05,279.15万,--,0.209,0.206,0.207,0.200
1643,HK3363,正业国际,1.35,-2.88,-0.04,0.02,11.40万,3.04,1.390,1.300,1.350,1.220
1644,HK2952,蓝鼎国际（旧）,6.75,-2.88,-0.20,0.00,--,35.38,6.950,0,0,0
1645,HK0285,比亚迪电子,8.77,-2.88,-0.26,0.29,656.60万,8.36,9.030,9.030,9.180,8.670
1646,HK1133,哈尔滨电气,2.36,-2.88,-0.07,0.20,138.60万,14.06,2.430,2.430,2.490,2.350
1647,HK1671,天保能源,1.01,-2.88,-0.03,0.27,12.00万,3.24,1.040,1.040,1.040,1.010
1648,HK0220,统一企业中国,8.39,-2.89,-0.25,0.11,460.41万,34.42,8.640,8.730,8.780,8.340
1649,HK1245,Niraku,0.67,-2.90,-0.02,0.06,75.80万,--,0.690,0.680,0.680,0.650
1650,HK1721,FSMHoldings,0.67,-2.90,-0.02,0.48,483.00万,18.68,0.690,0.690,0.700,0.650
1651,HK0817,中国金茂,3.35,-2.90,-0.10,0.22,2545.57万,7.50,3.450,3.480,3.480,3.320
1652,HK3311,中国建筑国际,9.02,-2.91,-0.27,0.10,500.15万,7.59,9.290,9.270,9.270,8.910
1653,HK1372,比速科技,4.34,-2.91,-0.13,0.01,2.60万,22.96,4.470,4.390,4.390,4.100
1654,HK2030,卡宾,2.67,-2.91,-0.08,0.11,71.10万,6.86,2.750,2.780,2.800,2.610
1655,HK0921,海信科龙,6.34,-2.91,-0.19,0.60,274.70万,6.04,6.530,6.500,6.510,6.150
1656,HK3323,中国建材,7.95,-2.93,-0.24,0.80,3077.48万,14.77,8.190,8.250,8.250,7.840
1657,HK1522,京投交通科技,0.49,-2.94,-0.01,0.02,40.80万,27.50,0.510,0.510,0.510,0.495
1658,HK3686,祈福生活服务,0.66,-2.94,-0.02,0.47,481.00万,9.83,0.680,0.670,0.690,0.650
1659,HK1446,鸿福堂,0.65,-2.98,-0.02,0.04,23.80万,52.42,0.670,0.650,0.650,0.650
1660,HK1579,颐海国际,16.90,-2.98,-0.52,0.15,157.70万,52.40,17.420,17.260,17.580,16.580
1661,HK0546,阜丰集团,3.56,-3.00,-0.11,0.21,547.80万,5.21,3.670,3.670,3.680,3.520
1662,HK0743,亚洲水泥(中国),6.15,-3.00,-0.19,0.15,228.60万,6.28,6.340,6.410,6.410,6.100
1663,HK3993,洛阳钼业,3.54,-3.01,-0.11,0.75,2957.47万,10.12,3.650,3.710,3.720,3.510
1664,HK0297,中化化肥,0.96,-3.03,-0.03,0.15,1078.00万,--,0.990,1.000,1.000,0.960
1665,HK0915,道和环球,0.32,-3.03,-0.01,0.02,23.50万,--,0.330,0.330,0.330,0.320
1666,HK0985,中誉集团,0.03,-3.03,-0.00,0.01,373.95万,--,0.033,0.033,0.034,0.032
1667,HK0268,金蝶国际,8.63,-3.03,-0.27,1.20,3961.16万,65.20,8.900,8.980,9.000,8.380
1668,HK0772,阅文集团,63.85,-3.04,-2.00,0.13,117.87万,71.97,65.850,66.400,66.650,63.500
1669,HK0997,普汇中金国际,0.95,-3.06,-0.03,0.04,49.00万,--,0.980,1.000,1.000,0.950
1670,HK6060,众安在线,34.50,-3.09,-1.10,0.23,109.20万,--,35.600,35.950,35.950,34.350
1671,HK1432,中国圣牧,0.47,-3.12,-0.01,0.06,393.90万,--,0.480,0.480,0.485,0.460
1672,HK3738,阜博集团,3.40,-3.13,-0.11,1.02,433.70万,--,3.510,3.510,3.510,3.380
1673,HK2128,中国联塑,4.63,-3.14,-0.15,0.24,758.97万,5.22,4.780,4.760,4.820,4.630
1674,HK2225,KakikoGroup,1.54,-3.15,-0.05,0.05,58.50万,125.46,1.590,1.590,1.600,1.540
1675,HK2858,易鑫集团,2.76,-3.16,-0.09,0.05,324.51万,--,2.850,2.850,2.890,2.750
1676,HK1771,新丰泰集团,0.92,-3.16,-0.03,0.05,29.80万,3.07,0.950,0.970,0.970,0.910
1677,HK0826,天工国际,1.53,-3.17,-0.05,0.20,508.80万,16.79,1.580,1.580,1.580,1.480
1678,HK1157,中联重科,3.05,-3.17,-0.10,0.42,577.36万,12.20,3.150,3.110,3.110,3.030
1679,HK1319,霭华押业信贷,0.30,-3.17,-0.01,0.11,213.60万,6.35,0.315,0.305,0.305,0.300
1680,HK0834,康大食品,0.61,-3.17,-0.02,0.01,4.00万,--,0.630,0.610,0.610,0.610
1681,HK0777,网龙,14.58,-3.19,-0.48,0.14,72.38万,--,15.060,15.000,15.080,14.500
1682,HK1451,万成集团股份,0.91,-3.19,-0.03,0.38,75.20万,10.40,0.940,0.940,0.940,0.900
1683,HK0914,海螺水泥,46.95,-3.20,-1.55,0.80,1039.43万,10.44,48.500,48.650,49.150,46.650
1684,HK0655,香港华人有限公司,1.21,-3.20,-0.04,0.00,6659,7.38,1.250,1.250,1.250,1.160
1685,HK2202,万科企业,22.60,-3.21,-0.75,0.78,1026.52万,55.82,23.350,23.200,23.600,22.300
1686,HK1094,中国公共采购,0.09,-3.23,-0.00,0.01,15.12万,--,0.093,0.094,0.094,0.093
1687,HK2199,维珍妮,6.00,-3.23,-0.20,0.01,17.40万,30.61,6.200,6.010,6.150,6.000
1688,HK1178,汇银控股集团,0.03,-3.23,-0.00,0.30,1788.00万,--,0.031,0.032,0.032,0.030
1689,HK1229,南南资源,0.30,-3.23,-0.01,0.03,20.60万,6.26,0.310,0.300,0.300,0.280
1690,HK0402,天下图控股,0.03,-3.23,-0.00,0.01,76.00万,--,0.031,0.031,0.032,0.030
1691,HK0021,大中华地产控股,0.18,-3.24,-0.01,0.02,52.50万,--,0.185,0.178,0.184,0.171
1692,HK0757,阳光能源,0.12,-3.25,-0.00,0.02,66.00万,2.96,0.123,0.123,0.123,0.119
1693,HK1292,长安民生物流,4.46,-3.25,-0.15,0.03,1.40万,4.71,4.610,4.560,4.560,4.460
1694,HK2378,保诚,178.00,-3.26,-6.00,0.00,4500,18.12,184.000,178.900,179.200,178.000
1695,HK0241,阿里健康,7.63,-3.29,-0.26,0.12,1348.33万,--,7.890,7.790,7.960,7.560
1696,HK1058,粤海制革,0.58,-3.33,-0.02,0.00,4000,--,0.600,0.580,0.580,0.580
1697,HK0309,新华通讯频媒,0.29,-3.33,-0.01,0.15,235.60万,--,0.300,0.305,0.305,0.290
1698,HK0803,昌兴国际,0.06,-3.33,-0.00,0.03,380.00万,--,0.060,0.058,0.060,0.058
1699,HK0653,卓悦控股,0.29,-3.33,-0.01,0.01,19.00万,--,0.300,0.300,0.300,0.290
1700,HK0806,惠理集团,5.78,-3.35,-0.20,0.36,667.49万,5.23,5.980,5.990,6.010,5.770
1701,HK1430,苏创燃气,2.60,-3.35,-0.09,0.00,6000,21.69,2.690,2.540,2.610,2.540
1702,HK1608,伟能集团,3.45,-3.36,-0.12,0.03,85.20万,26.56,3.570,3.550,3.590,3.430
1703,HK3308,金鹰商贸集团,9.18,-3.37,-0.32,0.02,27.30万,10.04,9.500,9.340,9.340,9.050
1704,HK0162,世纪金花,0.28,-3.39,-0.01,0.04,47.00万,19.00,0.295,0.295,0.300,0.285
1705,HK1613,协同通信,0.11,-3.39,-0.00,0.00,10.40万,--,0.118,0.110,0.114,0.108
1706,HK3830,童园国际,0.28,-3.39,-0.01,0.01,14.50万,--,0.295,0.290,0.290,0.285
1707,HK2968,平安证券集团控股,0.28,-3.39,-0.01,0.10,518.20万,--,0.295,0.280,0.315,0.275
1708,HK1693,璋利国际,0.28,-3.39,-0.01,0.03,45.20万,9.37,0.295,0.285,0.285,0.265
1709,HK2001,新高教集团,6.81,-3.40,-0.24,0.37,528.97万,33.41,7.050,7.050,7.050,6.760
1710,HK1041,林达控股,0.23,-3.42,-0.01,0.04,66.10万,7.46,0.234,0.234,0.234,0.225
1711,HK1112,H&H国际控股,56.10,-3.44,-2.00,0.18,115.45万,31.62,58.100,57.750,58.150,55.600
1712,HK2310,申基国际,0.42,-3.45,-0.01,0.02,10.00万,--,0.435,0.420,0.420,0.420
1713,HK0381,侨雄国际,0.03,-3.45,-0.00,0.24,1950.00万,--,0.029,0.028,0.029,0.028
1714,HK0876,佳兆业健康,0.28,-3.45,-0.01,0.01,51.00万,280.00,0.290,0.290,0.290,0.280
1715,HK3983,中海石油化学,2.80,-3.45,-0.10,0.46,820.80万,233.55,2.900,2.930,2.930,2.780
1716,HK0894,万裕科技,1.11,-3.48,-0.04,0.09,41.20万,10.96,1.150,1.120,1.140,1.110
1717,HK1169,海尔电器,22.20,-3.48,-0.80,0.26,734.81万,15.30,23.000,23.000,23.000,22.100
1718,HK3778,中国织材控股,0.55,-3.51,-0.02,0.01,16.00万,11.41,0.570,0,0,0
1719,HK6083,环宇物流(亚洲),0.82,-3.53,-0.03,0.04,18.40万,16.67,0.850,0.850,0.850,0.820
1720,HK0622,威华达控股,0.41,-3.57,-0.01,0.06,342.02万,16.80,0.420,0.420,0.425,0.395
1721,HK1803,北京体育文化,2.70,-3.57,-0.10,0.04,49.25万,--,2.800,2.800,2.830,2.680
1722,HK2122,凯知乐国际,0.54,-3.57,-0.02,0.07,51.80万,5.75,0.560,0.550,0.550,0.540
1723,HK3839,正大企业国际,2.43,-3.57,-0.09,0.06,13.65万,2.20,2.520,2.500,2.500,2.420
1724,HK1866,中国心连心化肥,3.23,-3.58,-0.12,0.06,62.30万,7.94,3.350,3.390,3.390,3.160
1725,HK0839,中教控股,11.84,-3.58,-0.44,0.29,593.04万,35.07,12.280,12.400,12.420,11.600
1726,HK0345,VitasoyInt'l,28.10,-3.60,-1.05,0.10,104.01万,50.63,29.150,28.800,29.000,28.000
1727,HK1059,看通集团,0.80,-3.62,-0.03,0.00,--,--,0.830,0,0,0
1728,HK0947,摩比发展,0.80,-3.62,-0.03,0.07,60.10万,--,0.830,0.810,0.810,0.770
1729,HK6161,泰加保险,0.80,-3.62,-0.03,0.08,39.80万,20.73,0.830,0.820,0.820,0.780
1730,HK1128,永利澳门,20.00,-3.62,-0.75,0.67,3494.54万,28.17,20.750,20.900,21.050,19.800
1731,HK1966,中骏置业,3.20,-3.62,-0.12,0.17,638.73万,3.34,3.320,3.340,3.340,3.170
1732,HK1336,新华保险,32.90,-3.66,-1.25,0.88,910.11万,7.84,34.150,34.450,34.450,32.550
1733,HK1298,天美(控股),2.89,-3.67,-0.11,0.22,59.70万,77.05,3.000,3.000,3.000,2.830
1734,HK1389,美捷汇控股,0.10,-3.67,-0.00,0.01,14.40万,37.50,0.109,0.105,0.105,0.105
1735,HK2233,西部水泥,1.31,-3.68,-0.05,0.36,1945.80万,8.34,1.360,1.350,1.360,1.300
1736,HK1999,敏华控股,5.23,-3.68,-0.20,0.47,1784.56万,13.00,5.430,5.540,5.540,5.060
1737,HK1452,迪诺斯环保,0.26,-3.70,-0.01,0.13,66.80万,--,0.270,0.260,0.280,0.255
1738,HK0519,实力建业,0.52,-3.70,-0.02,0.01,37.00万,--,0.540,0.520,0.530,0.520
1739,HK0390,中国中铁,6.50,-3.70,-0.25,0.41,1724.83万,9.93,6.750,6.720,6.720,6.450
1740,HK0629,悦达矿业,0.52,-3.70,-0.02,0.02,24.60万,--,0.540,0.530,0.530,0.500
1741,HK6877,昆仑国际金融,0.39,-3.70,-0.01,0.01,9.50万,28.89,0.405,0.405,0.405,0.390
1742,HK1631,REFHoldings,1.29,-3.73,-0.05,0.07,16.50万,5.13,1.340,1.310,1.310,1.280
1743,HK0763,中兴通讯,12.30,-3.76,-0.48,1.18,887.57万,--,12.780,12.700,12.800,12.080
1744,HK0397,权威金融,0.15,-3.80,-0.01,0.01,40.61万,--,0.158,0.152,0.157,0.152
1745,HK1110,金活医药集团,1.01,-3.81,-0.04,0.03,18.00万,10.27,1.050,1.000,1.040,1.000
1746,HK6166,中国宏泰发展,3.28,-3.81,-0.13,0.02,37.80万,4.14,3.410,3.330,3.390,3.280
1747,HK0632,东方明珠石油,0.07,-3.85,-0.00,0.10,311.40万,--,0.078,0.070,0.080,0.070
1748,HK0147,国际商业结算,0.25,-3.85,-0.01,0.02,331.00万,--,0.260,0.260,0.265,0.245
1749,HK1418,盛诺集团,0.50,-3.85,-0.02,0.00,5.60万,22.03,0.520,0.510,0.510,0.495
1750,HK2320,合丰集团,0.74,-3.90,-0.03,0.02,14.20万,4.28,0.770,0.760,0.760,0.740
1751,HK3344,共享集团,0.37,-3.90,-0.01,0.05,280.00万,--,0.385,0.370,0.375,0.370
1752,HK1705,宾仕国际,1.23,-3.91,-0.05,0.16,63.60万,26.62,1.280,1.260,1.260,1.210
1753,HK2269,药明生物,73.70,-3.91,-3.00,0.46,568.17万,256.14,76.700,76.050,76.700,72.950
1754,HK1049,时富投资,0.22,-3.93,-0.01,0.00,3.06万,4.02,0.229,0.229,0.229,0.229
1755,HK0175,吉利汽车,16.58,-3.94,-0.68,0.90,8119.89万,11.62,17.260,17.340,17.460,16.500
1756,HK0960,龙湖集团,20.65,-3.95,-0.85,0.11,628.72万,7.94,21.500,21.100,21.800,20.500
1757,HK6169,宇华教育,5.10,-3.96,-0.21,0.33,1065.90万,34.34,5.310,5.360,5.360,5.090
1758,HK1131,鸿宝资源,1.70,-3.96,-0.07,0.26,1626.50万,25.37,1.770,1.770,1.770,1.660
1759,HK1628,禹洲地产,3.88,-3.96,-0.16,0.29,1215.80万,4.62,4.040,4.050,4.060,3.800
1760,HK1097,有线宽频,0.12,-3.97,-0.01,0.07,447.54万,--,0.126,0.126,0.126,0.121
1761,HK1838,Chinaproperties,1.21,-3.97,-0.05,0.03,60.40万,6.31,1.260,1.240,1.280,1.180
1762,HK1185,中国航天万源,0.24,-4.00,-0.01,0.04,160.60万,--,0.250,0.250,0.255,0.233
1763,HK1538,中奥到家,1.20,-4.00,-0.05,0.27,221.20万,8.86,1.250,1.240,1.250,1.170
1764,HK3808,中国重汽,9.73,-4.04,-0.41,0.68,1883.27万,7.45,10.140,10.260,10.320,9.520
1765,HK0148,建滔集团,26.10,-4.04,-1.10,0.18,191.05万,4.87,27.200,27.700,27.700,26.000
1766,HK3319,雅生活服务,12.80,-4.05,-0.54,1.30,563.56万,30.50,13.340,13.460,13.460,12.600
1767,HK0884,旭辉控股集团,4.26,-4.05,-0.18,0.43,3318.10万,5.22,4.440,4.410,4.440,4.200
1768,HK1729,汇聚科技,0.35,-4.05,-0.01,0.31,562.80万,4.09,0.370,0.360,0.365,0.330
1769,HK1811,中广核新能源,1.18,-4.07,-0.05,0.02,96.40万,10.49,1.230,1.220,1.230,1.180
1770,HK1569,民生教育,1.65,-4.07,-0.07,0.15,609.00万,20.06,1.720,1.720,1.720,1.600
1771,HK1233,时代中国控股,9.40,-4.08,-0.40,0.19,351.30万,6.10,9.800,10.000,10.160,9.340
1772,HK1093,石药集团,19.66,-4.10,-0.84,0.52,3215.65万,33.73,20.500,20.400,20.750,19.520
1773,HK0853,微创医疗,8.34,-4.14,-0.36,0.18,261.60万,81.47,8.700,8.750,8.750,8.340
1774,HK0069,香格里拉(亚洲),11.98,-4.16,-0.52,0.10,370.80万,34.61,12.500,12.780,12.780,11.920
1775,HK0810,中国互联网投资,0.34,-4.17,-0.01,0.95,624.60万,--,0.360,0.360,0.360,0.300
1776,HK2186,绿叶制药,7.12,-4.17,-0.31,0.76,2503.40万,19.71,7.430,7.440,7.500,7.050
1777,HK1258,中国有色矿业,1.83,-4.19,-0.08,0.01,17.10万,5.74,1.910,1.890,1.910,1.830
1778,HK3378,厦门港务,1.14,-4.20,-0.05,0.19,187.80万,6.31,1.190,1.180,1.200,1.130
1779,HK1470,富一国际控股,0.68,-4.22,-0.03,0.11,85.60万,--,0.710,0.720,0.720,0.670
1780,HK1132,橙天嘉禾,0.45,-4.25,-0.02,0.52,1448.00万,0.56,0.470,0.470,0.470,0.440
1781,HK1800,中国交通建设,8.09,-4.26,-0.36,0.91,4013.67万,7.71,8.450,8.450,8.450,7.930
1782,HK1177,中国生物制药,10.32,-4.27,-0.46,0.28,3528.56万,20.77,10.780,10.640,10.860,10.160
1783,HK1186,中国铁建,8.96,-4.27,-0.40,0.76,1580.12万,7.11,9.360,9.370,9.370,8.950
1784,HK0874,白云山,32.30,-4.30,-1.45,1.11,244.85万,11.60,33.750,34.200,34.250,32.100
1785,HK0365,紫光控股,2.67,-4.30,-0.12,0.02,23.20万,75.42,2.790,2.680,2.720,2.670
1786,HK1826,达飞控股,0.66,-4.35,-0.03,0.05,59.00万,26.40,0.690,0.690,0.690,0.640
1787,HK1739,齐屹科技,3.72,-4.37,-0.17,0.00,4.80万,--,3.890,3.750,3.830,3.720
1788,HK2343,太平洋航运,1.96,-4.39,-0.09,0.77,3449.00万,17.84,2.050,2.060,2.060,1.940
1789,HK0938,民生国际,0.43,-4.40,-0.02,0.04,69.60万,--,0.455,0.440,0.450,0.430
1790,HK3899,中集安瑞科,6.51,-4.41,-0.30,0.32,631.40万,25.26,6.810,6.840,6.840,6.490
1791,HK0750,兴业太阳能,2.36,-4.45,-0.11,0.24,201.40万,11.45,2.470,2.480,2.490,2.340
1792,HK0868,信义玻璃,8.76,-4.47,-0.41,0.49,1949.50万,8.76,9.170,9.250,9.250,8.600
1793,HK0787,利标品牌,0.42,-4.55,-0.02,1.27,1.08亿,--,0.440,0.445,0.445,0.415
1794,HK0531,顺诚,0.63,-4.55,-0.03,0.02,75.10万,2.73,0.660,0.660,0.660,0.610
1795,HK0553,南京熊猫电子股份,2.50,-4.58,-0.12,0.98,237.60万,17.25,2.620,2.610,2.650,2.470
1796,HK3613,同仁堂国药,15.74,-4.61,-0.76,0.10,86.90万,20.71,16.500,16.480,16.500,15.500
1797,HK0911,前海健康,0.06,-4.62,-0.00,0.05,856.25万,29.52,0.065,0.066,0.066,0.061
1798,HK3358,荣威国际,3.51,-4.62,-0.17,0.06,60.60万,7.83,3.680,3.680,3.700,3.480
1799,HK2208,金风科技,9.07,-4.63,-0.44,0.46,300.15万,29.03,9.510,9.580,9.580,9.070
