,code,li_0_tmp,li_10_radio,li_10_tmp,li_5_radio,li_5_tmp,starttime
1830,TMUS,65.28,-0.09313725490196076,59.2,-0.025888480392156826,63.59,1516338000000.0
1831,IXN,177.45,-0.024288531980839686,173.14,-0.035446604677373865,171.16,1534910400000.0
1832,PYX,19.0,0.26052631578947366,23.95,-0.08684210526315782,17.35,1534737600000.0
1833,PYX,21.05,-0.23277909738717348,16.15,-0.1235154394299288,18.45,1527134400000.0
1834,GEM,32.92,-0.04465370595382753,31.45,-0.001518833535844601,32.87,1534478400000.0
1835,GEM,35.8,-0.050558659217876965,33.99,-0.02262569832402221,34.99,1527652800000.0
1836,GEM,39.44,-0.11004056795131838,35.1,-0.0550202839756591,37.27,1516338000000.0
1837,S,6.02,-0.018272425249169343,5.91,-0.011627906976744087,5.95,1522728000000.0
1838,FL,47.96,0.023352793994995777,49.08,-0.01146788990825697,47.41,1537243200000.0
1839,EPI,26.78,-0.012322628827483265,26.45,0.0003734129947721438,26.79,1532404800000.0
1840,FXL,64.6,-0.01640866873065008,63.54,-0.02492260061919493,62.99,1536292800000.0
1841,FXL,62.87,0.013679020200413543,63.73,-0.00858915221886431,62.33,1534824000000.0
1842,XLK,75.77,-0.010162333377326067,75.0,-0.025603800976639803,73.83,1534910400000.0
1843,XLK,66.83,-0.020499775549902805,65.46,-0.012868472243004631,65.97,1523246400000.0
1844,RL,138.5,-0.01898916967509022,135.87,0.006570397111913333,139.41,1533614400000.0
1845,RL,118.87,-0.12938504248338528,103.49,-0.07630184234878444,109.8,1516338000000.0
1846,BURL,123.03,-0.017556693489392802,120.87,-0.012354710233276405,121.51,1513832400000.0
1847,WEX,192.15,0.02357533177205309,196.68,0.03403590944574547,198.69,1535515200000.0
1848,WEX,140.58,0.031441172286242616,145.0,0.02859581732821156,144.6,1513659600000.0
1849,TLYS,15.66,-0.045977011494252915,14.94,-0.060025542784163444,14.72,1527739200000.0
1850,DSX,4.28,-0.06074766355140202,4.02,0.007009345794392373,4.31,1514523600000.0
1851,CLDR,16.41,-0.02925045703839125,15.93,-0.034125533211456456,15.85,1525320000000.0
1852,CLDR,20.23,0.06722689075630249,21.59,-0.04448838358872972,19.33,1520226000000.0
1853,BHVN,43.0,-0.1423255813953488,36.88,-0.027906976744186112,41.8,1530158400000.0
1854,IGM,210.69,-0.011770848165551235,208.21,-0.02674545540841991,205.055,1534910400000.0
1855,YEXT,25.33,0.028030003947887915,26.04,-0.018555073035925736,24.86,1534478400000.0
1856,YEXT,13.6,0.0051470588235294325,13.67,-0.026470588235294076,13.24,1523592000000.0
1857,YEXT,12.34,0.012965964343598067,12.5,0.033225283630470025,12.75,1518670800000.0
1858,APRN,3.0,0.12666666666666662,3.38,-0.020000000000000018,2.94,1526270400000.0
1859,GXC,113.8,-0.03101933216168718,110.27,-0.007381370826010575,112.96,1525665600000.0
1860,RESI,12.59,0.004765687053216878,12.65,0.011914217633042125,12.74,1533614400000.0
1861,RESI,10.89,-0.03213957759412318,10.54,-0.04315886134067958,10.42,1529035200000.0
1862,RESI,10.48,0.023854961832061067,10.73,0.017175572519083943,10.66,1525147200000.0
1863,NIB,30.52,0.01572739187418088,31.0,0.017365661861074744,31.05,1519880400000.0
1864,FET,11.4,-0.0921052631578948,10.35,-0.0175438596491229,11.2,1536292800000.0
1865,FET,12.0,-0.05833333333333327,11.3,0.03333333333333336,12.4,1519966800000.0
1866,XSOE,35.067,-0.10514158610659598,31.38,-0.055807454301765216,33.11,1516338000000.0
1867,SU,41.83,-0.08343294286397311,38.34,-0.06024384413100636,39.31,1534910400000.0
1868,GOF,21.66,0.0009233610341643386,21.68,-0.0046168051708218565,21.56,1527825600000.0
1869,GOF,20.42,-0.013222331047992317,20.15,-0.010773751224290029,20.2,1520226000000.0
1870,DVMT,78.48,-0.06804281345565753,73.14,-0.0066258919469929945,77.96,1519966800000.0
1871,EGY,2.77,-0.15884476534296027,2.33,-0.06498194945848382,2.59,1537416000000.0
1872,EGY,3.19,-0.015673981191222514,3.14,-0.04075235109717865,3.06,1530763200000.0
1873,EGY,2.39,-0.03347280334728036,2.31,-0.06694560669456072,2.23,1526443200000.0
1874,EGY,0.942,0.05414012738853508,0.993,0.027388535031847183,0.9678,1523419200000.0
1875,RIG,11.93,0.17183570829840744,13.98,0.17099748533109815,13.97,1536638400000.0
1876,RIG,10.94,0.061243144424131625,11.61,0.10237659963436939,12.06,1513918800000.0
1877,ALK,70.08,-0.05707762557077626,66.08,-0.017408675799086743,68.86,1536897600000.0
1878,ALK,67.49,0.026522447770040102,69.28,0.00977922655208195,68.15,1535083200000.0
1879,ALK,65.78,-0.055031924597142054,62.16,-0.010337488598358266,65.1,1520226000000.0
1880,EEM,43.37,-0.051418030896933295,41.14,-0.004611482591653118,43.17,1534478400000.0
1881,EEM,52.08,-0.10867895545314894,46.42,-0.05817972350230417,49.05,1516338000000.0
1882,OEC,30.1,0.0880398671096345,32.75,0.09136212624584718,32.85,1527566400000.0
1883,OEC,27.3,0.06959706959706954,29.2,0.012820512820512742,27.65,1514955600000.0
1884,OEC,25.25,0.06930693069306931,27.0,0.07128712871287131,27.05,1513746000000.0
1885,EWZ,33.76,0.08590047393364925,36.66,-0.0008886255924170953,33.73,1536897600000.0
1886,ABEV,7.3,-0.013698630136986254,7.2,-0.017808219178082178,7.17,1520226000000.0
1887,SEAS,30.49,0.004263693014103068,30.62,0.06297146605444402,32.41,1535515200000.0
1888,SEAS,22.84,-0.035901926444833636,22.02,-0.044658493870402785,21.82,1529035200000.0
1889,SEAS,20.82,0.09702209414024973,22.84,0.010086455331412145,21.03,1527825600000.0
1890,SCHE,26.01,-0.051903114186851264,24.66,-0.004998077662437622,25.88,1534478400000.0
1891,SCHE,31.08,-0.10070785070785068,27.95,-0.051801801801801786,29.47,1516338000000.0
1892,FDN,146.16,-0.020457033388067935,143.17,-0.04166666666666669,140.07,1534910400000.0
1893,VLRS,8.88,-0.35247747747747754,5.75,-0.00563063063063071,8.83,1522641600000.0
1894,WDAY,151.0,-0.04860927152317883,143.66,0.02344370860927147,154.54,1534478400000.0
1895,NBR,6.63,0.14177978883861242,7.57,0.06334841628959276,7.05,1513573200000.0
1896,SPEM,35.43,-0.053344623200677406,33.54,-0.005927180355630846,35.22,1534478400000.0
1897,SPEM,42.45,-0.09917550058892817,38.24,-0.04970553592461718,40.34,1516338000000.0
1898,MRO,20.44,0.05381604696673179,21.54,0.040606653620352165,21.27,1525147200000.0
1899,MRO,17.26,0.03707995365005776,17.9,0.023754345307068374,17.67,1513573200000.0
1900,CIEN,26.0,0.054615384615384684,27.42,0.012692307692307626,26.33,1533182400000.0
1901,CIEN,27.49,-0.05965805747544551,25.85,-0.03237540923972343,26.6,1520312400000.0
1902,IEMG,52.39,-0.04943691544187829,49.8,-0.001527008971177673,52.31,1534478400000.0
1903,IEMG,62.69,-0.10416334343595472,56.16,-0.055989791035252805,59.18,1516338000000.0
1904,AYI,149.03,0.03972354559484659,154.95,0.025565322418305055,152.84,1534478400000.0
1905,AYI,120.59,-0.011941288664068312,119.15,-0.01376565220996763,118.93,1526270400000.0
1906,FN,41.94,0.1449690033381022,48.02,0.03624225083452559,43.46,1533182400000.0
1907,FN,39.38,0.008633824276282282,39.72,0.01650584052818686,40.03,1530763200000.0
1908,FN,35.85,0.028172942817294225,36.86,0.029846582984658306,36.92,1525233600000.0
1909,FFTY,37.98,0.002632964718272813,38.08,-0.026856240126382203,36.96,1534910400000.0
1910,FFTY,34.83,-0.05024404249210451,33.08,-0.006029285099052565,34.62,1519966800000.0
1911,BSX,33.61,0.004760487950014987,33.77,-0.007735792918774115,33.35,1530158400000.0
1912,BSX,30.28,0.003963011889035583,30.4,0.0013210039630118609,30.32,1525320000000.0
1913,BSX,28.26,-0.10828025477707014,25.2,-0.022292993630573337,27.63,1516251600000.0
1914,IYW,195.97,-0.016329029953564264,192.77,-0.02903505638618155,190.28,1534910400000.0
1915,DG,105.1,0.0165556612749763,106.84,0.02378686964795433,107.6,1533614400000.0
1916,DG,97.21,-0.031169632753831777,94.18,-0.009978397284230006,96.24,1526270400000.0
1917,SB,3.83,-0.026109660574412556,3.73,0.010443864229765022,3.87,1527739200000.0
1918,TRU,69.13,-0.009402574858961255,68.48,-0.0030377549544335853,68.92,1525320000000.0
1919,NGVT,100.42,-0.01394144592710621,99.02,0.005875323640709056,101.01,1534478400000.0
1920,NGVT,81.95,-0.0590604026845638,77.11,-0.052348993288590676,77.66,1523592000000.0
1921,PES,6.2,-0.1290322580645161,5.4,-0.1451612903225807,5.3,1526270400000.0
1922,PES,4.9,0.22448979591836726,6.0,0.1530612244897959,5.65,1525233600000.0
1923,PES,3.3,0.25757575757575774,4.15,0.07575757575757576,3.55,1523505600000.0
1924,DLB,68.02,-0.10879153190238164,60.62,-0.03175536606880325,65.86,1523332800000.0
1925,PKI,75.55,0.05043017868960956,79.36,0.03772336201191275,78.4,1530763200000.0
1926,PKI,78.3,-0.050319284802043396,74.36,-0.0058748403575988985,77.84,1527825600000.0
1927,PKI,82.75,-0.12918429003021145,72.06,-0.03299093655589129,80.02,1516251600000.0
1928,PKI,77.62,0.06609121360474099,82.75,0.04174181911878375,80.86,1515042000000.0
1929,UA,19.79,-0.025265285497726126,19.29,0.003537139969681672,19.86,1533614400000.0
1930,TPR,53.16,-0.03386004514672681,51.36,-0.021256583897667335,52.03,1533614400000.0
1931,FIT,6.07,-0.03294892915980233,5.87,-0.0016474464579902264,6.06,1534392000000.0
1932,FIT,7.28,-0.07005494505494514,6.77,-0.006868131868131844,7.23,1528084800000.0
1933,KORS,63.98,-0.0009377930603312781,63.92,-0.0028133791809940565,63.8,1513573200000.0
1934,KEP,16.56,-0.02234299516908197,16.19,-0.011473429951690685,16.37,1522036800000.0
1935,ETY,12.7,0.00551181102362207,12.77,-0.007086614173228336,12.61,1531454400000.0
1936,UNT,23.0,-0.08434782608695658,21.06,-0.08739130434782616,20.99,1526270400000.0
1937,UNT,22.09,0.1475780896333183,25.35,0.05296514259846092,23.26,1513746000000.0
1938,TRI,44.03,-0.007494889847830985,43.7,-0.01567113331819209,43.34,1514350800000.0
1939,YUMC,38.68,-0.13883143743536705,33.31,-0.047052740434332996,36.86,1535083200000.0
1940,YUMC,43.29,0.09517209517209511,47.41,0.05197505197505198,45.54,1514869200000.0
1941,CPE,12.66,-0.07819905213270144,11.67,-0.019747235387045814,12.41,1538107200000.0
1942,CPE,12.39,0.017756255044390545,12.61,-0.01614205004035521,12.19,1513573200000.0
1943,VEEV,81.87,0.0324905337730548,84.53,-0.0024428972761695715,81.67,1527652800000.0
1944,MTDR,31.32,0.04565772669220944,32.75,0.0073435504469987365,31.55,1513746000000.0
1945,ITUB,11.48,0.1585365853658537,13.3,0.1602787456445993,13.32,1537848000000.0
1946,HACK,40.19,0.005225180393132641,40.4,-0.006718089076884698,39.92,1534824000000.0
1947,LFC,14.56,-0.06524725274725282,13.61,-0.018543956043956138,14.29,1527652800000.0
1948,BBD,10.5273,0.023310820438289026,10.7727,0.12952988895538267,11.8909,1515646800000.0
1949,RSX,22.84,0.042031523642732084,23.8,0.02802101576182139,23.48,1514955600000.0
1950,KEYS,54.07,-0.06029221379692987,50.81,-0.012576289994451631,53.39,1519966800000.0
1951,MTN,275.25,0.02019981834695732,280.81,0.02514078110808362,282.17,1527825600000.0
1952,MTN,245.46,0.1495559357940194,282.17,0.12136396968956242,275.25,1527134400000.0
1953,MTN,225.1,-0.029053753887161228,218.56,0.033540648600621996,232.65,1515474000000.0
1954,EW,155.12,-0.09940691077875204,139.7,-0.07955131511088191,142.78,1531886400000.0
1955,EW,152.51,-0.04550521277293291,145.57,0.002360500950757417,152.87,1528430400000.0
1956,EW,141.0,-0.029999999999999926,136.77,-0.013687943262411396,139.07,1520398800000.0
1957,EW,126.24,-0.019486692015209077,123.78,0.005861850443599565,126.98,1516251600000.0
1958,FXI,48.77,-0.08304285421365602,44.72,-0.03178183309411532,47.22,1527652800000.0
1959,KSS,74.01,-0.02013241453857599,72.52,-0.003648155654641403,73.74,1531713600000.0
1960,CTL,20.0,-0.08049999999999997,18.39,-0.03849999999999998,19.23,1530763200000.0
1961,IT,122.81,-0.041690416089894995,117.69,0.009852617864994657,124.02,1519966800000.0
1962,IT,142.14,-0.18749120585338394,115.49,-0.04889545518502877,135.19,1516338000000.0
1963,UIS,15.95,0.22884012539184967,19.6,0.1661442006269594,18.6,1534478400000.0
1964,PEN,142.45,0.062127062127062295,151.3,0.08845208845208861,155.05,1535515200000.0
1965,PEN,152.25,0.02692939244663379,156.35,0.010509031198686333,153.85,1525233600000.0
1966,PEN,99.6,0.18273092369477917,117.8,0.08885542168674708,108.45,1518584400000.0
1967,IPAY,38.25,-0.09516339869281047,34.61,-0.009673202614379019,37.88,1516251600000.0
1968,CF,51.64,-0.006584043377227022,51.3,-0.01336173508907819,50.95,1534910400000.0
1969,CF,41.1,-0.015328467153284734,40.47,0.007542579075425673,41.41,1525924800000.0
1970,VWO,42.18,-0.05215742057847328,39.98,-0.0033191085822664905,42.04,1534478400000.0
1971,VWO,50.98,-0.1047469595919968,45.64,-0.05335425657120438,48.26,1516338000000.0
1972,HOS,5.58,-0.1523297491039426,4.73,-0.02688172043010759,5.43,1537416000000.0
1973,MTUM,118.52,-0.0032905838677016585,118.13,-0.016115423557205508,116.61,1534910400000.0
1974,AAP,160.73,0.0403782741243079,167.22,0.01760716729919749,163.56,1534305600000.0
1975,AAP,123.64,-0.117275962471692,109.14,-0.0785344548689744,113.93,1516338000000.0
1976,NUS,73.43,-0.0793953425030643,67.6,-0.04698352172136732,69.98,1516338000000.0
1977,GLW,28.67,0.17300313916986398,33.63,0.023369375653993656,29.34,1530763200000.0
1978,FRC,103.39,-0.032885191991488594,99.99,-0.04681303801141313,98.55,1535688000000.0
1979,AVT,49.14,-0.023402523402523374,47.99,-0.010582010582010646,48.62,1534219200000.0
1980,MCS,40.2,-0.02611940298507473,39.15,-0.03731343283582089,38.7,1533614400000.0
1981,MCS,29.95,-0.008347245409015025,29.7,0.023372287145242046,30.65,1520226000000.0
1982,CVRR,15.1,0.09933774834437098,16.6,0.056291390728476796,15.95,1522728000000.0
1983,EWT,37.18,-0.01613770844540079,36.58,0.02017213555675094,37.93,1534478400000.0
1984,RYT,170.41,-0.008274162314418148,169.0,-0.022827298867437278,166.52,1534910400000.0
1985,CX,7.19,-0.030598052851182285,6.97,-0.04033379694019472,6.9,1536638400000.0
1986,YELP,46.62,-0.10832260832260827,41.57,-0.015015015015014925,45.92,1519966800000.0
1987,FEM,31.3,-0.10670926517571884,27.96,-0.037380191693290786,30.13,1516338000000.0
1988,ANF,21.23,-0.10362694300518131,19.03,-0.04239284032030156,20.33,1537329600000.0
1989,ANF,26.08,0.10007668711656453,28.69,0.04946319018404919,27.37,1533182400000.0
1990,AMC,16.8,0.023809523809523725,17.2,0.03571428571428559,17.4,1522728000000.0
1991,UAA,21.36,0.08661048689138584,23.21,0.13810861423220971,24.31,1527134400000.0
1992,CARS,27.59,-0.0974990938745923,24.9,-0.021747009786154455,26.99,1537416000000.0
1993,PXH,25.3,-0.10039525691699601,22.76,-0.04545454545454554,24.15,1516338000000.0
1994,TX,29.46,-0.11337406653088933,26.12,-0.04276985743380861,28.2,1534478400000.0
1995,BLK,537.92,0.09086853063652588,586.8,0.09730071386079721,590.26,1515042000000.0
1996,RPG,119.23,-0.0027677597919986436,118.9,0.014509771030780758,120.96,1534478400000.0
1997,MBT,12.17,-0.0016433853738701376,12.15,0.016433853738701668,12.37,1518411600000.0
1998,KN,15.82,-0.03982300884955757,15.19,-0.02149178255372945,15.48,1528257600000.0
1999,KN,14.88,0.06653225806451601,15.87,0.04032258064516126,15.48,1527134400000.0
2000,KN,14.78,-0.014208389715832144,14.57,-0.016914749661705007,14.53,1518757200000.0
2001,ARKG,30.97,0.06538585728123987,32.995,0.023248304811107602,31.69,1533614400000.0
2002,REN,31.16,0.17843388960205386,36.72,0.0593709884467265,33.01,1513746000000.0
2003,DPZ,293.45,-0.07691259158289315,270.88,-0.039802351337536235,281.77,1537416000000.0
2004,DPZ,277.34,0.0174154467440688,282.17,0.05426552246340237,292.39,1528430400000.0
2005,H,80.53,-0.05190612194213345,76.35,-0.048180802185520864,76.65,1518411600000.0
2006,USNA,119.6,-0.021739130434782563,117.0,-0.021739130434782563,117.0,1526443200000.0
2007,USNA,74.35,0.0053799596503027,74.75,0.0053799596503027,74.75,1513141200000.0
2008,PDP,57.08,-0.006306937631394525,56.72,0.009110021023125492,57.6,1527825600000.0
2009,WPX,20.08,-0.05229083665338632,19.03,0.00796812749003985,20.24,1537848000000.0
2010,WPX,18.89,0.014293276866066679,19.16,0.006352567496029698,19.01,1531713600000.0
2011,WPX,15.76,-0.1763959390862944,12.98,-0.08248730964466998,14.46,1516338000000.0
2012,TMO,217.02,-0.03810708690443282,208.75,-0.005621601695696244,215.8,1527825600000.0
2013,TMO,211.48,0.0597219595233593,224.11,0.01815774541327787,215.32,1515474000000.0
2014,MGK,128.02,-0.005546008436181908,127.31,-0.017887830026558398,125.73,1534910400000.0
2015,NOMD,18.9,0.013227513227513229,19.15,0.03333333333333347,19.53,1528948800000.0
2016,SSTK,48.75,0.01497435897435891,49.48,0.000820512820512803,48.79,1527652800000.0
2017,SSTK,46.55,-0.05542427497314712,43.97,-0.049194414607948427,44.26,1516165200000.0
2018,HQH,23.2,-0.02629310344827584,22.59,-0.0004310344827585349,23.19,1534478400000.0
2019,HQH,24.31,-0.09461127108185921,22.01,-0.0246812011517893,23.71,1516251600000.0
2020,CHGG,25.33,0.050532964863797915,26.61,0.012238452427951137,25.64,1525320000000.0
2021,CLR,66.0,-0.06909090909090912,61.44,-0.019242424242424182,64.73,1534737600000.0
2022,IHI,189.38,-0.04989967261590447,179.93,0.009715915091350742,191.22,1516165200000.0
2023,PRLB,149.3,0.0753516409912927,160.55,0.03583389149363693,154.65,1534910400000.0
2024,PRLB,124.05,-0.03708182184602978,119.45,-0.04393389762192667,118.6,1525320000000.0
2025,PRLB,119.85,0.028785982478097646,123.3,0.03045473508552362,123.5,1520226000000.0
2026,CMP,63.65,0.055773762765121825,67.2,0.09819324430479194,69.9,1536292800000.0
2027,CMP,68.45,-0.04601899196493799,65.3,-0.008765522279035917,67.85,1531800000000.0
2028,PER,2.55,0.0,2.55,0.01960784313725501,2.6,1534478400000.0
2029,PER,2.55,0.01960784313725501,2.6,-0.019607843137254832,2.5,1534392000000.0
2030,PER,2.95,-0.1694915254237288,2.45,-0.0847457627118644,2.7,1532664000000.0
2031,PER,2.9,-0.1724137931034483,2.4,0.01724137931034492,2.95,1532491200000.0
2032,PER,2.7,0.01851851851851845,2.75,0.0,2.7,1530590400000.0
2033,PER,2.7,0.01851851851851845,2.75,0.0,2.7,1530244800000.0
2034,PER,2.6,0.03846153846153849,2.7,0.03846153846153849,2.7,1530158400000.0
2035,PER,2.6,0.057692307692307654,2.75,0.019230769230769162,2.65,1530072000000.0
2036,PER,2.6,0.03846153846153849,2.7,0.03846153846153849,2.7,1529985600000.0
2037,PER,2.6,0.03846153846153849,2.7,0.03846153846153849,2.7,1529899200000.0
2038,PER,2.5,-0.019999999999999928,2.45,-0.05999999999999996,2.35,1525147200000.0
2039,PER,2.25,0.13333333333333325,2.55,0.022222222222222143,2.3,1524024000000.0
2040,PER,2.55,-0.15686274509803919,2.15,-0.07843137254901951,2.35,1516683600000.0
2041,PER,2.54,-0.17322834645669288,2.1,-0.05511811023622052,2.4,1516338000000.0
2042,PTY,18.39,0.021207177814029393,18.78,0.01794453507340937,18.72,1526616000000.0
2043,PTY,17.3,-0.0028901734104046653,17.25,-0.013872832369942311,17.06,1522728000000.0
2044,PTY,16.64,-0.017427884615384564,16.35,-0.010216346153846256,16.47,1516251600000.0
2045,WGO,44.55,-0.1739618406285073,36.8,0.03591470258136928,46.15,1519966800000.0
2046,ATUS,19.12,-0.05962343096234312,17.98,-0.024581589958159122,18.65,1536552000000.0
2047,IPHI,36.24,-0.014072847682119347,35.73,-0.03145695364238412,35.1,1534996800000.0
2048,ACN,162.17,-0.015662576308811692,159.63,0.008077942899426543,163.48,1527825600000.0
2049,ACN,159.11,0.021620262711331766,162.55,0.016592294638928955,161.75,1515042000000.0
2050,DDM,48.9433,0.002860452809679784,49.0833,0.01260029462663943,49.56,1515474000000.0
2051,CHAU,37.42,-0.2731159807589525,27.2,-0.08097274184927848,34.39,1516338000000.0
2052,CHAU,31.9,0.12821316614420075,35.99,0.0479623824451411,33.43,1514437200000.0
2053,CHD,59.0,0.0001694915254236951,59.01,0.012203389830508456,59.72,1536033600000.0
2054,CHD,56.79,0.0010565240359218574,56.85,-0.02148265539707693,55.57,1532577600000.0
2055,TGT,76.87,0.02120463119552485,78.5,-0.06725640692077535,71.7,1526270400000.0
2056,SPYG,38.17,-0.002357872674875646,38.08,-0.015195179460309098,37.59,1534910400000.0
2057,EVH,23.25,-0.025806451612903288,22.65,0.008602150537634377,23.45,1528171200000.0
2058,EVH,15.3,0.07189542483660116,16.4,0.07843137254901955,16.5,1522728000000.0
2059,IWF,155.79,-0.0014763463636946516,155.56,-0.014891841581616235,153.47,1534910400000.0
2060,ROP,285.58,-0.03277540444008669,276.22,-0.0055326003221513554,284.0,1527825600000.0
2061,VUG,161.16,-0.0050260610573343405,160.35,-0.01687763713080168,158.44,1534910400000.0
2062,PHK,8.9,0.005617977528089768,8.95,0.0,8.9,1534219200000.0
2063,FDIS,44.72,0.0053667262969589,44.96,0.015205724508050083,45.4,1534478400000.0
2064,FDIS,43.3,-0.012475750577367176,42.7598,0.014549653579676735,43.93,1528084800000.0
2065,TROX,20.11,-0.1461959224266533,17.17,-0.05420188960716061,19.02,1523332800000.0
2066,C,71.69,-0.01994699400195275,70.26,0.00976426279815878,72.39,1532059200000.0
2067,C,80.08,-0.07992007992007981,73.68,-0.03821178821178824,77.02,1516338000000.0
2068,IVW,176.67,-0.002603724458028978,176.21,-0.015622346748174512,173.91,1534910400000.0
2069,ELP,7.52,-0.030585106382978663,7.29,-0.009308510638297792,7.45,1513746000000.0
