,code,name,bvps,0,1
2961,601567,三星医疗,5.37,6.92,18.34
2962,000759,中百集团,4.43,6.93,11.32
2963,600132,重庆啤酒,2.56,27.48,11.32
2964,603883,老百姓,10.62,76.0,38.06
2965,603069,海汽集团,3.44,8.53,19.02
2966,600549,厦门钨业,4.91,14.47,16.48
2967,600305,恒顺醋业,2.37,8.5,16.38
2968,002324,普利特,5.62,11.02,34.62
2969,601086,国芳集团,2.68,7.63,4.55
2970,600543,莫高股份,3.55,7.6,10.68
2971,300703,创源文化,4.87,19.34,52.91
2972,603208,江山欧派,12.43,25.88,63.39
2973,600781,辅仁药业,7.63,15.05,9.87
2974,002542,中化岩土,2.03,4.99,34.91
2975,002055,得润电子,5.16,14.05,15.55
2976,300010,立思辰,6.3,11.55,33.75
2977,000550,江铃汽车,12.43,11.53,7.45
2978,000016,深康佳Ａ,3.35,4.91,12.9
2979,002843,泰嘉股份,4.44,13.9,12.83
2980,600048,保利地产,9.23,10.57,20.21
2981,300411,金盾股份,12.97,17.9,18.43
2982,600061,国投资本,8.69,8.95,12.96
2983,601015,陕西黑猫,4.36,6.48,18.63
2984,603569,长久物流,3.95,13.77,54.59
2985,002284,亚太股份,3.64,5.66,23.73
2986,002244,滨江集团,4.68,4.85,22.72
2987,603555,贵人鸟,3.84,10.46,11.99
2988,603079,圣达生物,7.08,27.3,38.49
2989,600247,*ST成城,0.09,4.8,21.86
2990,002590,万安科技,3.89,7.98,18.18
2991,002379,宏创控股,1.35,3.17,50.0
2992,600556,ST慧球,0.19,3.16,21.21
2993,000090,天健集团,4.53,5.53,19.0
2994,603128,华贸物流,3.79,5.5,7.93
2995,600436,片仔癀,7.36,110.15,14.5
2996,000777,中核科技,3.29,10.21,11.03
2997,300505,川金诺,7.11,31.37,38.07
2998,002636,金安国纪,3.17,7.84,12.37
2999,601611,中国核建,3.1,7.84,20.92
3000,002875,安奈儿,6.14,14.82,35.85
3001,300188,美亚柏科,2.96,17.13,48.92
3002,002768,国恩股份,6.62,26.46,25.16
3003,002558,巨人网络,4.42,22.5,34.44
3004,300640,德艺文创,2.03,12.37,31.94
3005,600578,京能电力,3.35,3.08,11.2
3006,300167,迪威迅,2.35,5.4,46.55
3007,603727,博迈科,10.2,14.74,53.11
3008,002256,兆新股份,1.23,3.08,13.33
3009,603707,健友股份,3.83,26.19,18.0
3010,300335,迪森股份,3.68,9.99,15.23
3011,300176,鸿特科技,6.52,75.22,20.45
3012,600654,ST中安,1.64,2.29,397.8
3013,603920,XD世运电,5.89,12.13,26.28
3014,002370,亚太药业,4.52,12.83,25.94
3015,002040,南 京 港,6.55,8.3,11.14
3016,002920,德赛西威,7.06,28.65,39.13
3017,600053,九鼎投资,4.66,16.41,21.8
3018,002763,汇洁股份,4.8,10.5,36.35
3019,000020,深华发Ａ,1.13,12.73,13.75
3020,600060,海信电器,10.8,12.72,19.59
3021,300345,红宇新材,1.65,6.69,17.18
3022,002726,龙大肉食,2.66,6.66,17.06
3023,000795,英洛华,1.84,4.44,9.39
3024,000591,太阳能,4.07,3.68,4.1
3025,600208,新湖中宝,3.85,3.66,18.89
3026,002317,众生药业,4.7,10.24,70.77
3027,002517,恺英网络,2.35,6.58,26.78
3028,600880,博瑞传播,3.34,3.65,10.84
3029,000030,富奥股份,4.63,7.27,12.0
3030,600074,*ST保千,-1.43,1.45,10.74
3031,603196,日播时尚,3.96,10.1,10.2
3032,000910,大亚圣象,6.42,14.4,13.8
3033,601066,中信建投,5.5,9.37,10.76
3034,600804,鹏博士,5.06,11.36,5.15
3035,600681,百川能源,4.08,12.84,9.15
3036,600462,九有股份,0.56,3.55,6.7
3037,000799,酒鬼酒,6.22,25.5,29.63
3038,600856,中天能源,3.63,5.65,5.15
3039,002582,好想你,6.58,10.58,55.92
3040,002019,亿帆医药,5.63,16.17,18.74
3041,600691,阳煤化工,2.2,2.78,12.1
3042,600901,江苏租赁,3.5,6.97,9.88
3043,600095,哈高科,2.02,4.18,11.58
3044,000828,东莞控股,5.65,7.65,12.09
3045,002016,世荣兆业,3.57,11.81,10.95
3046,000780,平庄能源,4.55,3.47,14.34
3047,300439,美康生物,5.02,20.8,70.17
3048,000976,华铁股份,2.58,4.85,28.12
3049,002611,东方精工,4.19,4.82,22.07
3050,600888,新疆众和,4.16,5.48,9.3
3051,600674,川投能源,5.29,8.19,10.96
3052,000501,鄂武商Ａ,9.73,10.91,11.4
3053,603587,地素时尚,4.35,36.1,41.31
3054,600418,江淮汽车,7.44,6.11,13.04
3055,300509,新美星,4.04,13.5,27.86
3056,603365,水星家纺,7.91,20.94,25.96
3057,300351,永贵电器,7.47,12.05,23.45
3058,601311,骆驼股份,6.33,10.71,17.44
3059,600650,XD锦江投,6.11,9.99,25.51
3060,000953,ST河化,-0.05,5.33,8.01
3061,002043,兔 宝 宝,2.14,7.31,6.37
3062,000157,中联重科,4.88,3.98,23.15
3063,600619,海立股份,4.92,11.21,155.1
3064,603929,亚翔集成,4.79,19.66,7.11
3065,601116,三江购物,4.08,14.39,17.14
3066,600161,天坛生物,3.62,18.3,20.33
3067,002134,天津普林,1.76,7.18,19.38
3068,002468,申通快递,4.66,16.2,26.49
3069,603177,德创环保,2.62,14.15,21.67
3070,002440,闰土股份,6.35,10.93,28.2
3071,000715,中兴商业,4.62,6.41,15.38
3072,002204,大连重工,3.38,3.83,27.08
3073,002442,龙星化工,2.43,10.82,15.4
3074,600533,栖霞建设,3.57,3.17,21.45
3075,600439,瑞贝卡,2.36,3.15,14.14
3076,600367,红星发展,4.06,8.21,41.29
3077,000528,柳 工,8.28,9.47,16.95
3078,002734,利民股份,6.2,10.69,20.48
3079,000502,绿景控股,0.65,6.87,15.0
3080,603999,读者传媒,2.94,5.62,58.8
3081,002192,融捷股份,2.95,22.44,22.95
3082,600362,江西铜业,13.95,14.94,4.86
3083,300705,九典制药,2.87,20.49,34.16
3084,000504,南华生物,0.06,20.45,17.6
3085,300127,银河磁体,3.87,11.75,33.94
3086,002746,仙坛股份,6.95,11.13,11.13
3087,600115,东方航空,3.83,6.18,6.04
3088,000069,华侨城Ａ,6.56,6.16,11.22
3089,603926,铁流股份,8.77,17.22,37.69
3090,002021,中捷资源,1.35,2.46,12.09
3091,300398,飞凯材料,4.67,19.58,54.51
3092,000040,东旭蓝天,9.4,9.17,6.55
3093,300100,双林股份,6.99,12.17,38.47
3094,002705,新宝股份,4.64,9.11,13.16
3095,002643,万润股份,4.49,7.27,22.87
3096,002506,协鑫集成,0.8,4.23,44.68
3097,000655,*ST金岭,3.88,3.02,19.2
3098,601018,宁波港,2.82,4.2,3.55
3099,300685,艾德生物,4.68,57.74,91.45
3100,603198,迎驾贡酒,5.55,16.81,18.69
3101,002025,航天电器,5.69,22.8,13.91
3102,600478,科力远,1.41,4.76,8.27
3103,603106,恒银金融,5.24,17.24,30.16
3104,600275,ST昌鱼,0.27,2.97,16.95
3105,603601,再升科技,2.28,8.9,20.17
3106,600325,华发股份,5.78,6.49,12.84
3107,002270,华明装备,2.9,4.72,8.4
3108,002250,联化科技,6.14,8.21,12.8
3109,603777,来伊份,5.73,16.93,58.03
3110,601919,中远海控,1.97,4.66,18.26
3111,002759,天际股份,7.42,8.75,19.04
3112,600037,歌华有线,9.24,9.92,32.7
3113,002895,川恒股份,4.65,19.19,14.81
3114,300527,中国应急,2.28,9.82,40.89
3115,300074,华平股份,2.19,4.03,81.6
3116,002911,佛燃股份,4.45,20.69,29.41
3117,603766,隆鑫通用,3.23,5.17,8.23
3118,300388,国祯环保,6.05,18.37,31.15
3119,600031,三一重工,3.5,8.02,24.46
3120,603568,伟明环保,3.62,23.4,17.85
3121,000520,长航凤凰,0.33,2.86,9.25
3122,300422,博世科,3.43,13.15,19.16
3123,603298,杭叉集团,5.84,12.0,24.28
3124,002416,爱施德,4.41,5.69,43.61
3125,600874,创业环保,3.78,9.03,4.1
3126,600843,上工申贝,3.97,7.9,12.1
3127,000786,北新建材,7.64,17.49,11.92
3128,002724,海洋王,2.47,5.64,34.4
3129,000590,启迪古汉,2.46,9.53,5.86
3130,600895,张江高科,5.59,10.64,22.0
3131,600665,天地源,3.62,3.36,9.65
3132,300416,苏试试验,4.26,18.47,29.28
3133,300054,鼎龙股份,3.79,7.82,37.69
3134,603321,梅轮电梯,3.31,8.93,19.93
3135,601229,上海银行,16.85,15.09,26.21
3136,002218,拓日新能,2.3,2.78,53.0
3137,002391,长青股份,8.66,12.18,53.38
3138,600666,奥瑞德,2.19,3.86,13.35
3139,603898,好莱客,6.56,24.29,37.51
3140,600705,中航资本,2.69,4.4,11.69
3141,603421,鼎信通讯,4.87,19.23,47.99
3142,300370,安控科技,1.44,3.28,49.3
3143,603866,桃李面包,6.94,51.88,38.61
3144,603607,京华激光,5.71,24.5,33.83
3145,002314,南山控股,3.12,3.81,27.07
3146,300438,鹏辉能源,7.34,18.5,31.35
3147,000982,*ST 中绒,0.96,1.63,20.43
3148,000573,粤宏远Ａ,2.58,3.26,11.65
3149,600433,冠豪高新,2.01,3.78,10.33
3150,002622,融钰集团,1.46,4.33,25.45
3151,601111,中国国航,6.08,8.01,2.76
3152,300073,当升科技,7.09,30.41,58.34
3153,300006,莱美药业,2.11,4.25,35.8
3154,600116,XD三峡水,2.79,6.38,12.37
3155,600998,九州通,7.65,15.29,17.05
3156,600062,华润双鹤,8.92,22.14,15.39
3157,300207,欣旺达,3.62,8.44,17.6
3158,002675,东诚药业,4.17,9.42,28.03
3159,002007,华兰生物,5.24,33.45,21.08
3160,600983,惠而浦,5.15,6.28,4.97
3161,002235,安妮股份,3.6,6.7,14.35
3162,002694,顾地科技,1.89,5.15,14.58
3163,601888,中国国旅,7.73,62.13,15.74
3164,002005,德豪润达,3.48,3.08,22.16
3165,000014,沙河股份,3.69,12.83,23.2
3166,000548,湖南投资,3.3,4.1,5.9
3167,002598,山东章鼓,2.46,6.65,18.96
3168,600315,上海家化,8.34,37.18,16.76
3169,002140,东华科技,4.44,7.06,66.0
3170,000524,岭南控股,3.86,8.04,13.45
3171,002735,王子新材,6.29,32.65,26.47
3172,603388,元成股份,3.8,13.1,28.06
3173,603998,方盛制药,2.34,7.43,35.26
3174,600121,郑州煤电,3.38,3.47,12.16
3175,002867,周大生,7.3,27.72,31.55
3176,000023,深天地Ａ,2.94,11.79,16.9
3177,600420,现代制药,5.72,9.81,12.13
3178,002571,德力股份,3.86,5.39,26.41
3179,601633,长城汽车,5.61,9.26,12.46
3180,002365,永安药业,4.91,13.12,42.54
3181,600558,大西洋,2.1,3.86,16.73
3182,000695,滨海能源,1.53,8.2,11.76
3183,603788,宁波高发,8.38,24.11,31.72
3184,000418,小天鹅Ａ,11.98,58.59,28.23
3185,000612,焦作万方,3.87,4.8,11.48
3186,300393,中来股份,10.81,18.69,39.43
3187,600029,南方航空,5.24,7.67,4.05
3188,002336,人人乐,4.56,10.05,28.98
3189,600466,蓝光发展,5.28,5.73,18.3
3190,601339,XD百隆东,4.84,5.25,11.24
3191,300132,青松股份,2.04,10.4,31.68
3192,000860,顺鑫农业,11.3,34.78,14.38
3193,603520,司太立,7.33,19.73,39.45
3194,600259,广晟有色,6.48,27.2,14.21
3195,002552,*ST宝鼎,1.95,4.69,26.1
3196,600365,通葡股份,1.73,4.21,14.45
3197,601222,林洋能源,5.0,4.67,18.28
3198,300604,长川科技,2.92,35.0,33.72
3199,603703,盛洋科技,2.3,8.84,26.25
3200,300577,开润股份,2.41,38.07,54.95
3201,601866,中远海发,1.36,2.33,12.15
3202,002424,贵州百灵,2.53,10.65,40.71
3203,600310,桂东电力,2.25,3.69,17.7
3204,300600,瑞特股份,9.11,34.89,21.75
3205,603101,汇嘉时代,5.57,11.44,24.87
3206,000635,英 力 特,9.97,8.66,15.08
3207,600188,兖州煤业,9.53,11.33,7.68
3208,600861,北京城乡,7.43,6.36,7.56
3209,600429,三元股份,3.24,5.39,6.74
3210,300338,开元股份,6.26,13.01,24.37
3211,601216,君正集团,1.96,3.14,27.02
3212,002346,柘中股份,4.77,13.4,20.6
3213,600771,广誉远,5.57,46.37,11.25
3214,603557,起步股份,3.04,12.45,26.24
3215,300265,通光线缆,2.86,5.32,13.85
3216,002628,成都路桥,3.63,3.99,20.3
3217,002928,华夏航空,5.0,27.01,39.22
3218,002695,煌上煌,3.55,12.79,24.31
3219,000498,山东路桥,3.61,3.96,7.63
3220,600321,*ST正源,1.76,1.74,25.06
3221,600482,中国动力,15.17,17.31,6.01
3222,300518,盛讯达,11.78,48.28,46.85
3223,300153,科泰电源,3.02,7.72,39.11
3224,300677,英科医疗,5.66,22.15,40.23
3225,002030,达安基因,2.18,15.73,13.05
3226,300144,宋城演艺,5.25,22.07,56.29
3227,600697,XD欧亚集,15.01,19.5,7.54
3228,600309,万华化学,9.77,43.99,31.41
3229,600748,上实发展,5.44,4.66,13.4
3230,600070,浙江富润,4.63,7.15,11.05
3231,600403,大有能源,3.07,4.21,12.66
3232,600199,金种子酒,4.06,5.89,11.66
3233,300356,光一科技,2.45,6.3,18.74
3234,600495,晋西车轴,2.57,3.78,9.45
3235,601800,XD中国交,10.15,10.89,5.57
3236,300490,华自科技,5.34,16.56,13.09
3237,600886,国投电力,4.73,7.03,10.64
3238,300309,吉艾科技,3.58,19.38,28.14
3239,601139,深圳燃气,3.01,5.35,16.78
3240,600351,亚宝药业,3.65,6.46,15.13
3241,002451,摩恩电气,1.51,10.47,17.84
3242,002366,台海核电,3.39,13.25,26.23
3243,002289,宇顺电子,1.64,8.75,23.65
3244,300116,坚瑞沃能,1.57,2.38,35.59
3245,600734,实达集团,4.56,6.74,14.46
3246,000677,恒天海龙,0.31,3.55,14.98
3247,000625,长安汽车,10.2,8.28,10.34
3248,300365,恒华科技,3.96,20.29,52.9
3249,002124,天邦股份,2.64,3.9,24.7
3250,002217,合力泰,3.3,7.7,26.24
3251,600355,精伦电子,0.7,3.85,27.52
3252,002064,华峰氨纶,2.09,3.84,10.29
3253,002863,今飞凯达,2.45,8.03,16.93
3254,600285,羚锐制药,3.74,8.39,18.71
3255,600612,老凤祥,11.41,33.43,191.0
3256,600393,粤泰股份,2.38,3.02,33.84
3257,002404,嘉欣丝绸,3.04,5.68,18.91
3258,600452,涪陵电力,5.41,17.76,12.59
3259,603369,今世缘,4.6,19.91,26.61
3260,600009,上海机场,13.57,55.9,8.96
3261,600576,祥源文化,2.93,4.87,11.07
3262,300437,清水源,5.71,15.35,24.43
3263,002637,赞宇科技,5.18,8.61,39.51
3264,300143,星普医科,4.41,10.82,56.24
3265,000995,*ST皇台,-0.88,5.94,15.61
3266,000301,东方市场,2.97,5.93,12.26
3267,600668,XD尖峰集,8.01,11.06,16.39
3268,002762,金发拉比,2.76,6.29,83.0
3269,600835,上海机电,10.13,18.1,10.1
3270,300077,国民技术,4.52,10.69,157.31
3271,603958,哈森股份,5.38,9.91,14.5
3272,601858,中国科传,4.11,9.18,15.24
3273,002785,万里石,3.23,8.43,5.84
3274,000906,浙商中拓,3.93,4.76,14.3
3275,600528,中铁工业,6.7,9.48,16.85
3276,300503,昊志机电,3.05,11.68,37.8
3277,600604,市北高新,3.14,4.36,38.0
3278,002883,中设股份,4.52,25.3,48.36
3279,000517,荣安地产,1.31,2.89,12.15
3280,300222,科大智能,5.71,18.78,27.35
3281,002560,通达股份,3.53,4.33,30.75
3282,002234,民和股份,2.4,10.81,26.27
3283,300105,龙源技术,3.75,3.96,92.0
3284,002548,金新农,4.35,7.55,26.68
3285,002707,众信旅游,2.51,8.62,44.75
3286,002773,康弘药业,5.57,50.78,23.73
3287,600695,绿庭投资,0.92,3.92,15.8
3288,600069,银鸽投资,1.3,3.93,16.18
3289,601619,嘉泽新能,1.28,7.8,3.53
3290,600735,新华锦,2.2,6.76,9.72
3291,300450,先导智能,3.35,28.49,72.02
3292,300547,川环科技,5.95,23.91,31.78
3293,002829,星网宇达,4.93,28.1,67.95
3294,603659,璞泰来,5.95,60.3,65.01
3295,000585,*ST东电,-0.23,1.75,4.65
3296,002415,海康威视,3.49,32.5,85.0
3297,000678,襄阳轴承,2.72,5.24,24.87
3298,000411,英特集团,4.16,12.52,7.81
3299,300263,隆华节能,2.79,4.86,26.1
3300,002871,伟隆股份,4.89,19.04,48.8
3301,600531,豫光金铅,3.04,4.47,14.71
3302,603612,索通发展,10.18,27.13,26.76
3303,600684,珠江实业,3.57,4.45,15.85
3304,600261,阳光照明,2.34,3.42,18.6
3305,002553,南方轴承,2.08,6.14,27.68
3306,000987,越秀金控,5.86,7.16,10.86
3307,603429,集友股份,2.95,23.88,26.14
3308,002828,贝肯能源,4.35,15.95,38.6
3309,002702,海欣食品,1.63,4.74,24.03
3310,600568,中珠医疗,3.04,3.38,34.29
3311,300080,易成新能,4.37,4.7,36.0
3312,600774,汉商集团,2.61,10.47,18.0
3313,000632,三木集团,2.75,5.36,23.66
3314,000608,阳光股份,3.94,5.36,8.13
3315,603506,南都物业,5.74,29.9,31.91
3316,000676,智度股份,5.38,11.72,13.55
3317,300572,安车检测,4.75,48.5,64.57
3318,002810,山东赫达,5.75,15.03,19.0
3319,002774,快意电梯,3.02,10.02,14.15
3320,603688,石英股份,3.91,12.92,9.29
3321,600715,文投控股,3.92,7.23,8.6
3322,002227,奥 特 迅,3.61,12.46,19.47
3323,600726,华电能源,1.27,2.62,9.92
3324,600358,国旅联合,1.04,4.9,16.15
3325,000791,甘肃电投,5.71,5.21,8.88
3326,600575,皖江物流,2.16,3.56,12.12
3327,002492,恒基达鑫,3.01,5.85,20.63
3328,002524,光正集团,1.58,4.53,31.01
3329,600211,西藏药业,11.48,32.6,21.15
3330,002150,通润装备,4.11,6.11,40.1
3331,300665,飞鹿股份,3.58,12.52,34.25
3332,300642,透景生命,10.32,55.08,83.72
3333,002583,海能达,3.07,7.65,15.69
3334,600250,南纺股份,1.7,6.36,17.64
3335,002473,*ST圣莱,1.72,5.71,29.23
3336,002194,*ST凡谷,2.55,3.79,51.91
3337,603055,台华新材,4.31,13.26,23.51
3338,603535,嘉诚国际,9.35,24.29,35.96
3339,300587,天铁股份,8.22,17.62,37.3
3340,002313,日海智能,6.36,22.6,40.82
3341,600979,广安爱众,3.75,4.05,6.05
3342,000703,恒逸石化,5.4,13.08,18.18
3343,600317,营口港,1.7,2.17,11.08
3344,002259,升达林业,2.2,3.1,8.25
3345,002052,同洲电子,1.21,4.34,40.79
3346,601117,中国化学,5.83,6.46,5.16
3347,000036,华联控股,3.95,4.9,3.1
3348,300251,光线传媒,3.55,10.09,77.16
3349,300013,新宁物流,4.63,8.23,32.2
3350,600143,金发科技,3.72,4.88,14.32
3351,002855,捷荣技术,5.0,10.02,20.2
3352,300232,洲明科技,2.45,9.71,18.86
3353,600725,ST云维,0.23,2.12,11.8
3354,002683,宏大爆破,4.28,8.08,16.26
3355,603589,口子窖,9.22,56.5,25.34
3356,000737,*ST南风,-0.54,2.69,18.98
3357,300357,我武生物,2.93,39.11,41.41
3358,603819,神力股份,6.2,16.69,16.81
3359,002036,联创电子,3.43,11.89,8.81
3360,300203,聚光科技,7.02,24.8,17.11
3361,603877,太平鸟,7.19,30.62,33.47
3362,000506,中润资源,1.02,2.94,15.3
3363,603605,珀莱雅,7.64,41.07,31.88
3364,600828,茂业商业,3.02,4.93,6.19
3365,600319,亚星化学,0.14,5.48,17.44
3366,600630,龙头股份,4.32,7.21,15.8
3367,000760,斯太尔,2.32,2.88,23.29
3368,600600,青岛啤酒,13.19,42.19,12.9
3369,000752,西藏发展,3.0,8.31,15.64
3370,002480,新筑股份,3.58,7.05,53.93
3371,600892,大晟文化,3.53,8.44,7.31
3372,002489,浙江永强,1.49,3.37,40.07
3373,600152,维科技术,3.11,4.99,10.1
3374,300004,南风股份,6.1,3.6,40.25
3375,000957,中通客车,4.7,6.35,8.72
3376,300178,腾邦国际,4.43,12.59,29.0
3377,002562,兄弟科技,2.72,6.01,27.9
3378,300571,平治信息,3.21,63.66,59.87
3379,002238,天威视讯,4.51,6.79,16.6
3380,002211,宏达新材,1.85,5.7,25.89
3381,002691,冀凯股份,2.54,11.66,8.9
3382,603882,XD金域医,3.74,24.08,41.73
3383,603963,大理药业,3.63,20.08,29.17
3384,300647,超频三,2.34,23.0,34.54
3385,300530,达志科技,7.15,30.79,79.06
3386,300673,佩蒂股份,7.32,42.3,39.73
3387,603737,三棵树,8.44,47.58,116.08
3388,002188,*ST巴士,-0.24,3.39,17.7
3389,002604,*ST龙力,-0.61,1.81,27.85
3390,600185,格力地产,3.8,4.38,21.8
3391,300191,潜能恒信,3.61,17.89,40.61
3392,300519,新光药业,4.62,21.12,25.73
3393,002430,杭氧股份,4.95,12.97,24.85
3394,002020,京新药业,5.46,10.77,12.87
3395,603556,海兴电力,9.52,17.25,57.21
3396,600634,*ST富控,3.51,2.49,14.13
3397,603108,润达医疗,4.04,10.1,29.62
3398,600448,华纺股份,2.76,4.68,10.25
3399,002765,蓝黛传动,2.95,6.86,23.81
3400,300706,阿石创,2.99,51.29,19.12
3401,000572,海马汽车,3.92,3.16,7.99
3402,002624,完美世界,6.3,29.38,24.39
3403,600608,ST沪科,0.18,4.6,28.2
3404,002125,湘潭电化,3.22,7.93,19.28
3405,300409,道氏技术,6.49,35.61,47.69
3406,300071,华谊嘉信,1.35,3.79,35.29
3407,002795,永和智控,3.12,21.31,23.52
3408,002830,名雕股份,4.43,18.31,63.51
3409,300680,隆盛科技,5.02,28.43,18.3
3410,002122,*ST天马,3.93,1.63,69.44
3411,600536,中国软件,4.04,23.25,27.55
3412,603499,XD翔港科,5.29,26.25,37.96
3413,002832,比音勒芬,8.42,34.49,60.7
3414,002813,路畅科技,5.54,39.01,31.13
3415,002180,纳思达,3.8,26.31,27.12
3416,603683,晶华新材,6.09,22.25,26.22
3417,600675,中华企业,1.96,4.2,20.32
3418,000039,中集集团,10.35,11.89,10.5
3419,300192,科斯伍德,2.96,8.91,23.72
3420,601965,中国汽研,4.53,7.39,6.87
3421,002757,南兴装备,8.13,30.91,22.54
3422,603829,洛凯股份,3.86,14.69,27.03
3423,300615,欣天科技,3.16,19.31,48.79
3424,300708,聚灿光电,2.78,17.52,11.61
3425,600097,开创国际,6.15,10.33,17.55
3426,002812,创新股份,5.6,42.0,64.02
3427,600689,XD上海三,2.3,9.39,13.55
3428,300109,新开源,6.01,23.15,67.9
3429,002674,兴业科技,7.81,7.22,11.7
3430,002427,*ST尤夫,4.57,6.0,15.18
3431,002690,美亚光电,3.31,23.14,15.35
3432,600209,*ST罗顿,1.39,4.37,9.07
3433,603658,安图生物,4.2,71.96,51.96
3434,002260,*ST德奥,-0.71,3.68,9.65
3435,000939,*ST凯迪,2.34,3.87,20.41
3436,600610,*ST毅达,1.09,3.63,122.2
3437,000048,*ST康达,2.61,16.95,9.65
3438,300008,天海防务,2.76,4.18,50.81
3439,002505,大康农业,1.01,1.9,27.95
3440,002323,*ST百特,1.15,4.75,40.57
3441,600807,*ST天业,1.79,2.08,6.89
3442,000893,*ST东凌,2.51,3.59,8.48
3443,000659,珠海中富,0.5,2.25,29.0
3444,002568,百润股份,3.58,11.62,28.54
3445,000868,安凯客车,1.45,5.22,10.38
3446,000755,*ST三维,1.39,4.47,7.85
3447,002087,新野纺织,4.04,3.9,6.46
3448,002251,步 步 高,7.4,10.39,48.55
3449,000736,中交地产,4.74,9.96,16.98
3450,002130,沃尔核材,2.2,4.04,46.15
3451,002371,北方华创,7.25,47.83,66.0
3452,002058,威 尔 泰,1.28,10.7,12.77
3453,002494,华斯股份,4.96,7.12,31.32
3454,600609,金杯汽车,0.27,4.54,121.8
3455,002891,中宠股份,6.99,33.0,47.72
3456,601999,出版传媒,3.77,5.6,20.24
3457,002118,紫鑫药业,3.33,6.44,19.77
3458,300578,会畅通讯,2.22,24.66,15.37
3459,002481,双塔食品,2.08,3.78,40.08
3460,002229,鸿博股份,3.24,8.16,18.2
3461,300325,德威新材,1.48,3.04,15.96
3462,000836,鑫茂科技,1.48,4.05,15.4
3463,002290,中科新材,5.06,10.27,32.48
3464,601098,XD中南传,7.56,11.38,14.19
3465,300076,GQY视讯,2.42,4.84,68.26
3466,600785,新华百货,9.24,17.38,9.04
3467,002299,圣农发展,5.14,14.04,25.6
3468,300133,华策影视,3.92,9.63,112.89
3469,002766,索菱股份,4.47,8.14,34.01
3470,603299,井神股份,3.86,7.7,5.31
3471,600626,申达股份,3.51,5.02,13.98
3472,000425,徐工机械,3.12,3.88,9.4
3473,300326,凯利泰,2.9,8.83,51.71
3474,002663,普邦股份,2.83,2.61,39.47
3475,002262,恩华药业,2.53,17.25,15.51
3476,300182,捷成股份,3.89,6.57,61.8
3477,002662,京威股份,3.41,3.56,17.48
3478,002792,通宇通讯,8.42,22.48,43.96
3479,300433,蓝思科技,4.29,12.56,78.08
3480,300444,双杰电气,2.36,8.37,28.14
3481,600373,中文传媒,9.18,11.7,13.18
3482,002885,京泉华,5.59,27.2,29.77
3483,002632,道明光学,2.99,8.05,24.9
3484,600299,安迪苏,5.01,10.88,15.2
3485,600380,健康元,4.82,10.52,38.22
3486,002653,海思科,1.89,10.52,17.23
3487,600521,华海药业,4.03,22.87,20.02
3488,300384,三联虹普,9.79,39.3,59.25
3489,600818,中路股份,1.95,13.86,9.9
3490,002806,华锋股份,2.85,28.97,11.88
3491,000567,海德股份,9.13,15.24,7.3
3492,300745,欣锐科技,8.48,73.0,29.73
3493,300216,千山药机,1.64,4.61,32.3
3494,300312,邦讯技术,2.02,8.8,21.7
3495,300485,赛升药业,4.95,12.5,67.01
3496,002873,新天药业,5.46,23.39,46.97
3497,002236,大华股份,3.71,17.75,46.59
3498,300070,碧水源,5.82,11.37,150.5
3499,600148,长春一东,2.9,17.51,13.85
3500,002374,丽鹏股份,3.65,4.79,38.18
3501,600290,华仪电气,5.48,8.15,21.87
3502,603456,九洲药业,3.39,7.78,38.16
3503,002586,围海股份,4.13,6.06,25.17
3504,300310,宜通世纪,4.03,5.42,20.77
3505,002072,凯瑞德,0.32,11.92,5.0
3506,002219,恒康医疗,2.27,6.23,19.75
3507,600532,宏达矿业,3.51,3.79,12.67
3508,000576,广东甘化,2.3,14.07,13.8
3509,002872,天圣制药,15.08,20.38,49.58
3510,002840,华统股份,4.54,29.65,23.2
3511,300266,兴源环境,3.65,11.8,24.8
3512,300028,*金亚,0.49,1.35,29.8
3513,002711,欧浦智网,1.72,4.95,33.73
3514,000523,广州浪奇,3.55,7.11,13.7
3515,002621,三垒股份,3.4,17.54,22.69
3516,600570,恒生电子,5.1,47.66,17.68
3517,300317,珈伟股份,5.82,7.81,11.98
3518,600638,新黄浦,7.55,10.86,24.85
3519,600165,新日恒力,1.26,13.37,11.17
3520,603843,正平股份,3.27,9.15,17.23
3521,002077,大港股份,6.62,5.91,9.0
3522,300090,盛运环保,2.91,4.91,24.12
3523,601869,长飞光纤,0.0,7.69,16.0
3524,600680,*ST上普,0.9,0.87,11.08
3525,600401,*ST海润,0.21,3.92,13.15
3526,002932,明德生物,0.0,10.72,11.23
3527,002070,*ST众和,-0.92,3.07,14.02
3528,000950,*ST建峰,3.95,,
3529,000629,*ST钒钛,0.56,,
3530,603713,密尔克卫,0.0,,
3531,603706,东方环宇,0.0,,
3532,603105,芯能科技,0.0,,
