,code,name,bvps,0,1,2
1223,300446,乐凯新材,4.85,17.71,20.52,0.15866741953698468
1224,002483,润邦股份,3.71,3.94,27.9,6.0812182741116745
1225,002103,广博股份,3.29,4.93,12.37,1.5091277890466532
1226,002736,国信证券,5.82,8.91,10.16,0.14029180695847362
1227,603010,万盛股份,4.34,17.86,26.73,0.49664053751399784
1228,603969,银龙股份,2.82,5.94,19.86,2.343434343434343
1229,600075,新疆天业,4.62,5.95,13.6,1.2857142857142856
1230,002107,沃华医药,1.57,8.93,19.01,1.1287793952967529
1231,600805,悦达投资,7.2,4.97,12.2,1.4547283702213278
1232,002223,鱼跃医疗,5.44,18.9,17.17,-0.09153439153439137
1233,300427,红相股份,5.48,13.94,20.05,0.4383070301291249
1234,300044,赛为智能,2.95,6.97,25.09,2.5997130559540893
1235,002835,同为股份,2.97,7.98,21.51,1.6954887218045114
1236,603126,中材节能,2.61,5.98,4.98,-0.16722408026755853
1237,300517,海波重科,6.06,22.97,31.01,0.350021767522856
1238,300408,三环集团,3.54,22.98,47.9,1.0844212358572671
1239,000902,新洋丰,4.57,9.0,7.83,-0.13
1240,000410,沈阳机床,1.15,8.01,6.96,-0.13108614232209737
1241,002187,广百股份,7.89,8.02,39.48,3.9226932668329177
1242,002651,利君股份,2.01,5.02,21.14,3.211155378486056
1243,002800,天顺股份,5.85,20.1,12.2,-0.39303482587064686
1244,600468,百利电气,2.25,5.05,27.25,4.396039603960396
1245,600592,龙溪股份,4.74,6.05,13.05,1.15702479338843
1246,600287,江苏舜天,4.66,5.03,23.72,3.715705765407554
1247,300371,汇中股份,4.65,15.15,48.27,2.1861386138613863
1248,300114,中航电测,2.51,9.09,39.7,3.367436743674368
1249,002540,亚太科技,3.73,5.05,33.7,5.673267326732674
1250,000731,四川美丰,4.52,5.05,37.57,6.439603960396041
1251,002599,盛通股份,4.81,10.11,17.61,0.741839762611276
1252,002321,华英农业,4.68,6.07,26.61,3.3838550247116967
1253,300262,巴安水务,3.22,5.06,23.01,3.5474308300395263
1254,002490,山东墨龙,2.36,4.05,20.75,4.1234567901234565
1255,002160,常铝股份,4.54,4.05,40.0,8.876543209876544
1256,600791,京能置业,3.57,4.06,9.69,1.3866995073891626
1257,603005,晶方科技,7.76,22.31,37.9,0.6987897803675482
1258,002661,克明面业,6.46,12.2,21.68,0.777049180327869
1259,002326,永太科技,3.37,7.12,31.27,3.3918539325842696
1260,002469,三维工程,2.38,4.07,44.7,9.982800982800983
1261,600837,海通证券,10.35,9.19,15.9,0.7301414581066378
1262,000798,中水渔业,2.21,6.13,12.44,1.029363784665579
1263,600458,时代新材,6.06,7.16,13.58,0.8966480446927374
1264,002594,比亚迪,18.75,46.03,25.45,-0.44709971757549427
1265,603619,中曼石油,6.49,29.69,36.16,0.21791849107443567
1266,000762,西藏矿业,4.11,9.22,16.93,0.836225596529284
1267,002820,桂发祥,5.21,13.32,51.23,2.8460960960960957
1268,300112,万讯自控,3.28,8.2,25.95,2.164634146341464
1269,002166,莱茵生物,2.44,7.18,27.8,2.871866295264624
1270,600982,宁波热电,3.38,3.08,7.28,1.3636363636363638
1271,300641,正丹股份,2.71,6.17,27.35,3.432739059967585
1272,300328,宜安科技,2.58,7.2,14.87,1.0652777777777775
1273,603726,朗迪集团,6.4,18.53,29.92,0.6146788990825688
1274,600368,五洲交通,3.05,3.09,12.18,2.941747572815534
1275,300235,方直科技,3.52,10.3,28.78,1.7941747572815534
1276,603100,川仪股份,5.12,8.26,14.01,0.6961259079903148
1277,000672,上峰水泥,2.96,8.25,11.88,0.4400000000000001
1278,000007,全新好,1.09,13.41,24.9,0.8568232662192392
1279,603012,创力集团,4.06,6.2,25.8,3.1612903225806455
1280,600222,太龙药业,2.6,4.13,15.52,2.7578692493946733
1281,002613,北玻股份,1.63,3.1,19.31,5.229032258064515
1282,000650,仁和药业,2.52,6.2,14.3,1.306451612903226
1283,300169,天晟新材,3.6,4.14,37.59,8.079710144927537
1284,603881,数据港,4.41,37.28,42.69,0.14511802575107285
1285,600537,亿晶光电,3.06,3.1,13.15,3.241935483870968
1286,600112,天成控股,2.4,3.11,8.36,1.6881028938906752
1287,002111,威海广泰,6.96,10.37,31.49,2.0366441658630663
1288,603500,祥和实业,4.52,13.49,32.64,1.419570051890289
1289,002918,蒙娜丽莎,9.57,21.8,55.7,1.5550458715596331
1290,300617,安靠智电,8.38,24.94,35.11,0.40777866880513225
1291,002001,新 和 成,7.18,16.67,19.0,0.13977204559088172
1292,300106,西部牧业,2.75,5.23,28.38,4.426386233269598
1293,300475,聚隆科技,6.03,9.43,30.83,2.2693531283138917
1294,000898,鞍钢股份,7.13,5.26,4.74,-0.09885931558935354
1295,603326,我乐家居,3.28,10.57,27.97,1.6461684011352884
1296,601969,海南矿业,2.46,5.29,15.93,2.011342155009452
1297,601595,上海电影,5.73,15.83,38.06,1.4042956411876186
1298,000938,紫光股份,17.42,42.41,48.15,0.13534543739684043
1299,002105,信隆健康,1.42,4.25,8.09,0.9035294117647058
1300,601127,小康股份,4.96,16.95,23.87,0.4082595870206491
1301,000667,美好置业,2.71,2.13,17.3,7.122065727699532
1302,000589,黔轮胎Ａ,4.3,3.2,4.8,0.4999999999999999
1303,601890,亚星锚链,3.05,4.27,21.5,4.03512880562061
1304,002519,银河电子,3.24,4.27,50.45,10.814988290398128
1305,300341,麦迪电气,2.14,5.34,11.91,1.2303370786516854
1306,601088,中国神华,15.77,19.3,81.68,3.2321243523316068
1307,000539,粤电力Ａ,4.51,4.29,15.25,2.554778554778555
1308,600461,洪城水业,4.18,6.44,9.05,0.4052795031055901
1309,002479,富春环保,3.7,5.37,25.79,3.8026070763500925
1310,000049,德赛电池,7.21,26.85,8.28,-0.6916201117318436
1311,002126,银轮股份,4.3,8.6,19.1,1.2209302325581397
1312,300349,金卡智能,7.22,18.3,38.83,1.1218579234972677
1313,000166,申万宏源,3.02,4.31,16.85,2.9095127610208826
1314,600030,中信证券,12.52,16.16,6.91,-0.5724009900990099
1315,600623,华谊集团,8.07,8.66,17.95,1.0727482678983833
1316,002258,利尔化学,4.76,19.48,18.55,-0.047741273100616
1317,000400,许继电气,7.54,7.58,23.75,2.133245382585752
1318,300468,四方精创,4.96,17.34,32.68,0.8846597462514417
1319,002172,澳洋科技,2.16,4.34,47.2,9.87557603686636
1320,603080,新疆火炬,6.93,30.39,37.57,0.2362619282658769
1321,300591,万里马,1.45,6.52,13.88,1.1288343558282212
1322,300183,东软载波,5.88,15.24,44.81,1.9402887139107612
1323,000089,深圳机场,5.52,7.62,9.74,0.2782152230971129
1324,603767,中马传动,4.82,8.72,22.27,1.553899082568807
1325,600512,腾达建设,2.87,2.18,9.4,3.311926605504587
1326,000917,电广传媒,7.01,5.45,18.26,2.350458715596331
1327,600073,上海梅林,3.94,6.56,7.55,0.15091463414634151
1328,601929,吉视传媒,2.2,2.2,11.64,4.290909090909091
1329,601700,风范股份,2.64,3.3,28.51,7.63939393939394
1330,601688,华泰证券,12.42,14.29,21.06,0.4737578726382085
1331,000801,四川九洲,2.28,4.4,31.95,6.261363636363635
1332,601008,连云港,3.16,3.31,13.64,3.120845921450151
1333,002392,北京利尔,2.69,3.31,42.13,11.72809667673716
1334,002084,海鸥住工,3.24,4.42,17.5,2.9592760180995477
1335,000930,中粮生化,1.93,9.95,19.57,0.9668341708542715
1336,601200,上海环境,7.89,15.5,29.29,0.8896774193548387
1337,000979,中弘股份,0.85,1.11,29.53,25.603603603603602
1338,300171,东富龙,4.8,6.67,94.09,13.106446776611694
1339,603066,音飞储存,2.92,8.89,40.51,3.556805399325084
1340,002319,乐通股份,2.43,14.5,31.28,1.1572413793103449
1341,600389,江山股份,5.56,18.97,22.15,0.1676331049024776
1342,600077,宋都股份,2.8,3.35,16.15,3.820895522388059
1343,002407,多氟多,4.5,13.41,46.97,2.5026099925428786
1344,002302,西部建设,4.9,10.09,34.8,2.4489593657086224
1345,600184,光电股份,4.49,12.33,9.04,-0.2668288726682888
1346,600834,申通地铁,3.11,6.77,11.1,0.6395864106351552
1347,000768,中航飞机,5.69,15.81,13.37,-0.15433270082226447
1348,601288,农业银行,4.25,3.38,2.79,-0.17455621301775145
1349,300377,赢时胜,3.67,13.58,37.26,1.743740795287187
1350,600072,中船科技,4.98,9.06,10.98,0.21192052980132448
1351,002254,泰和新材,3.38,11.33,27.41,1.4192409532215355
1352,300717,华信新材,5.06,20.42,39.48,0.9333986287952984
1353,300214,日科化学,3.81,4.54,19.48,3.290748898678414
1354,600577,精达股份,1.56,3.4,22.8,5.7058823529411775
1355,603357,设计总院,5.9,18.23,34.69,0.9029072956664836
1356,000766,通化金马,4.59,11.4,26.47,1.3219298245614033
1357,000623,吉林敖东,18.13,17.16,20.1,0.1713286713286714
1358,600469,风神股份,3.23,3.46,8.03,1.3208092485549132
1359,300742,越博动力,11.53,79.55,88.71,0.11514770584538023
1360,603776,永安行,12.41,35.82,100.3,1.8001116694584027
1361,002413,雷科防务,3.3,5.79,19.75,2.4110535405872193
1362,300407,凯发电气,3.39,6.95,61.16,7.799999999999999
1363,002750,龙津药业,1.63,6.96,49.19,6.067528735632184
1364,600673,东阳光科,1.79,9.3,12.14,0.3053763440860215
1365,002538,司尔特,4.69,4.65,24.05,4.172043010752687
1366,000159,国际实业,4.28,3.5,21.54,5.154285714285714
1367,300026,红日药业,2.16,3.51,99.51,27.350427350427353
1368,600903,贵州燃气,2.99,19.9,11.63,-0.4155778894472361
1369,000927,一汽夏利,-0.1,3.52,7.56,1.1477272727272725
1370,002161,远 望 谷,2.2,9.42,56.09,4.9543524416135885
1371,000419,通程控股,3.77,4.71,11.1,1.356687898089172
1372,002274,华昌化工,4.18,5.9,16.67,1.8254237288135595
1373,600518,康美药业,6.14,22.47,37.47,0.6675567423230975
1374,002515,金字火腿,1.51,4.74,46.06,8.717299578059071
1375,603159,上海亚虹,4.06,20.15,34.23,0.6987593052109181
1376,300314,戴维医疗,2.75,9.49,25.22,1.6575342465753422
1377,600091,ST明科,2.04,3.56,9.7,1.7247191011235952
1378,000420,吉林化纤,1.42,2.38,11.4,3.7899159663865545
1379,600295,XD鄂尔多,7.8,8.35,22.03,1.6383233532934134
1380,600178,东安动力,4.07,4.78,10.18,1.129707112970711
1381,002264,新 华 都,2.45,8.38,31.31,2.7362768496420045
1382,002816,和科达,5.2,14.37,15.88,0.10508002783576907
1383,601958,金钼股份,3.98,5.99,25.92,3.327212020033389
1384,002167,东方锆业,1.68,5.99,46.53,6.767946577629382
1385,603603,博天环境,3.37,19.25,18.92,-0.017142857142857054
1386,300023,宝德股份,3.39,6.01,48.3,7.036605657237937
1387,600421,ST仰帆,0.02,6.03,11.18,0.8540630182421226
1388,603076,乐惠国际,10.65,34.95,38.83,0.11101573676680959
1389,603368,柳药股份,13.92,31.4,51.4,0.6369426751592357
1390,000861,海印股份,1.45,2.41,19.45,7.070539419087136
1391,601678,滨化股份,3.7,6.03,21.32,2.5356550580431176
1392,600517,置信电气,2.56,3.62,10.61,1.9309392265193368
1393,600859,王府井,13.51,19.39,8.96,-0.5379061371841155
1394,300348,长亮科技,3.61,24.2,24.33,0.00537190082644624
1395,603444,吉比特,34.41,124.66,285.42,1.2895876784854807
1396,300213,佳讯飞鸿,3.27,6.06,17.9,1.953795379537954
1397,300593,新雷能,4.86,16.99,22.17,0.30488522660388484
1398,002567,唐人神,4.16,4.86,26.0,4.349794238683128
1399,000812,陕西金叶,1.78,3.66,20.7,4.655737704918033
1400,603318,派思股份,2.56,12.24,13.75,0.1233660130718954
1401,601058,赛轮金宇,2.21,2.45,10.02,3.0897959183673467
1402,002307,北新路桥,2.1,4.9,26.32,4.371428571428572
1403,600633,浙数文化,6.1,8.59,15.1,0.7578579743888242
1404,600682,南京新百,7.26,13.48,10.29,-0.23664688427299713
1405,600020,中原高速,4.53,3.68,7.96,1.1630434782608694
1406,300005,探路者,2.88,3.68,50.07,12.605978260869565
1407,601369,陕鼓动力,3.76,6.14,20.83,2.3925081433224755
1408,603678,火炬电子,5.69,24.63,21.9,-0.1108404384896468
1409,300154,瑞凌股份,3.43,4.93,40.65,7.245436105476673
1410,002771,真视通,4.04,14.8,20.24,0.3675675675675674
1411,600405,动力源,2.36,4.94,14.9,2.016194331983806
1412,600372,中航电子,4.02,13.6,13.88,0.02058823529411773
1413,002085,万丰奥威,2.84,8.67,7.88,-0.09111880046136102
1414,600093,易见股份,6.14,9.91,14.96,0.5095862764883956
1415,002434,万里扬,4.61,8.69,25.66,1.952819332566168
1416,600503,华丽家族,2.25,3.72,21.87,4.879032258064516
1417,603986,兆易创新,6.03,103.49,78.96,-0.23702773214803366
1418,000099,中信海直,4.89,6.23,19.5,2.1300160513643656
1419,002689,远大智能,1.5,3.74,6.78,0.8128342245989304
1420,300245,天玑科技,4.39,9.99,28.4,1.8428428428428425
1421,601226,华电重工,3.01,3.75,18.56,3.949333333333333
1422,600063,皖维高新,2.44,2.5,13.79,4.516
1423,002353,杰瑞股份,8.29,16.26,86.18,4.300123001230012
1424,002201,九鼎新材,2.66,6.26,31.87,4.0910543130990416
1425,600507,方大特钢,2.49,10.05,8.63,-0.14129353233830844
1426,000767,漳泽电力,2.24,2.52,22.36,7.873015873015873
1427,603178,圣龙股份,4.14,11.34,14.42,0.2716049382716049
1428,002698,博实股份,2.86,8.83,14.23,0.6115515288788222
1429,002200,云投生态,2.21,7.6,49.7,5.5394736842105265
1430,000034,神州数码,5.27,15.2,6.8,-0.5526315789473684
1431,300652,雷迪克,7.61,20.32,39.6,0.9488188976377954
1432,300329,海伦钢琴,3.38,7.62,18.4,1.4146981627296584
1433,600348,阳泉煤业,6.52,6.35,8.73,0.37480314960629935
1434,600375,华菱星马,4.97,5.1,22.48,3.4078431372549027
1435,600664,哈药股份,2.83,3.84,20.8,4.416666666666667
1436,300043,星辉娱乐,2.07,3.83,42.57,10.114882506527415
1437,300555,路通视信,3.19,10.22,47.54,3.6516634050880623
1438,601966,玲珑轮胎,7.57,15.34,38.08,1.482398956975228
1439,600603,广汇物流,4.81,3.84,87.3,21.734375
1440,603729,龙韵股份,12.97,37.3,61.72,0.654691689008043
1441,603167,渤海轮渡,7.06,9.0,8.75,-0.027777777777777776
1442,600229,城市传媒,3.41,7.74,9.98,0.289405684754522
1443,000959,首钢股份,5.13,3.87,5.15,0.33074935400516803
1444,601939,建设银行,7.1,6.46,9.35,0.4473684210526315
1445,002907,华森制药,1.87,29.74,12.72,-0.5722932078009414
1446,600891,秋林集团,4.96,5.18,7.06,0.36293436293436293
1447,300632,光莆股份,3.49,12.98,31.54,1.4298921417565484
1448,000685,中山公用,8.22,7.79,15.3,0.9640564826700899
1449,601718,际华集团,4.32,3.91,5.58,0.4271099744245524
1450,300255,常山药业,2.58,5.22,31.96,5.122605363984675
1451,002376,新北洋,4.59,15.69,44.57,1.8406628425748888
1452,300250,初灵信息,7.34,11.77,52.23,3.4375531011045024
1453,300327,中颖电子,3.53,23.61,11.5,-0.5129182549767047
1454,600312,平高电气,6.5,5.25,19.07,2.6323809523809523
1455,000536,华映科技,4.44,2.63,10.0,2.802281368821293
1456,601330,绿色动力,2.19,19.77,16.34,-0.17349519473950428
1457,600550,保变电气,0.29,3.97,16.55,3.1687657430730476
1458,600256,广汇能源,2.32,3.97,23.98,5.040302267002519
1459,002725,跃岭股份,3.57,10.61,19.91,0.876531573986805
1460,002406,远东传动,4.26,5.31,25.03,3.7137476459510363
1461,300681,英搏尔,8.82,53.2,36.81,-0.3080827067669173
1462,603331,百达精工,5.48,16.13,20.02,0.24116553006819597
1463,300139,晓程科技,3.89,10.67,81.49,6.63730084348641
1464,000962,东方钽业,2.44,5.34,41.1,6.696629213483147
1465,300315,掌趣科技,3.12,4.02,21.6,4.37313432835821
1466,000900,现代投资,5.78,4.03,13.42,2.3300248138957818
1467,603900,莱绅通灵,7.04,18.78,33.04,0.7593184238551649
1468,300243,瑞丰高材,2.56,9.42,25.3,1.6857749469214438
1469,603598,引力传媒,2.51,10.77,12.55,0.16527390900649966
1470,600655,豫园股份,7.8,9.43,195.6,19.742311770943797
1471,300741,华宝股份,13.29,37.9,45.57,0.20237467018469663
1472,600529,山东药玻,10.99,24.5,22.4,-0.08571428571428577
1473,000683,远兴能源,2.3,2.71,11.66,3.302583025830258
1474,600692,亚通股份,2.01,6.8,12.99,0.9102941176470589
1475,300678,中科信息,2.92,27.2,12.43,-0.5430147058823529
1476,600593,大连圣亚,3.34,24.54,18.43,-0.2489812550937245
1477,300582,英飞特,4.69,12.28,25.87,1.1066775244299676
1478,300267,尔康制药,2.63,4.1,19.1,3.6585365853658542
1479,603289,泰瑞机器,3.42,10.96,11.28,0.029197080291970663
1480,601636,旗滨集团,2.77,4.1,12.7,2.097560975609756
1481,000966,长源电力,2.97,2.74,13.51,3.930656934306569
1482,601186,中国铁建,10.23,8.23,9.79,0.18955042527338986
1483,300735,光弘科技,4.59,17.83,14.39,-0.19293325855300045
1484,600839,四川长虹,2.81,2.76,15.41,4.583333333333334
1485,002418,康盛股份,1.99,4.15,16.87,3.0650602409638554
1486,603909,合诚股份,6.21,30.51,18.38,-0.3975745657161587
1487,300580,贝斯特,6.43,15.28,25.24,0.6518324607329843
1488,300244,迪安诊断,4.28,18.1,39.36,1.1745856353591158
1489,300359,全通教育,3.27,6.98,55.21,6.909742120343839
1490,601128,常熟银行,5.19,5.62,6.16,0.09608540925266905
1491,002334,英威腾,2.49,5.62,69.0,11.277580071174377
1492,002631,德尔未来,2.42,7.03,19.29,1.7439544807965857
1493,300009,安科生物,1.74,16.92,50.08,1.9598108747044913
1494,000068,华控赛格,0.64,2.82,13.52,3.7943262411347516
1495,601628,中国人寿,11.59,22.58,38.3,0.6961913197519929
1496,603993,洛阳钼业,1.8,5.64,7.98,0.41489361702127675
1497,000948,南天信息,5.69,9.9,25.73,1.598989898989899
1498,300040,九洲电气,5.5,5.67,35.97,5.343915343915343
1499,603669,灵康药业,3.66,11.35,18.54,0.6334801762114537
1500,600415,小商品城,2.18,4.27,20.55,3.81264637002342
1501,300184,力源信息,6.54,9.94,24.99,1.5140845070422535
1502,002185,华天科技,2.55,5.68,17.9,2.151408450704225
1503,300488,恒锋工具,8.62,29.86,71.8,1.404554588077696
1504,603277,银都股份,3.97,11.37,26.19,1.303430079155673
1505,601933,永辉超市,2.02,7.12,31.24,3.387640449438202
1506,002850,科达利,10.84,25.63,105.15,3.102614124073352
1507,600391,航发科技,5.38,15.71,16.45,0.04710375556970073
1508,600257,大湖股份,2.68,4.3,20.97,3.8767441860465115
1509,300627,华测导航,3.21,21.54,39.42,0.8300835654596102
1510,000601,韶能股份,4.22,4.32,16.08,2.7222222222222214
1511,000586,汇源通信,1.2,10.09,7.45,-0.2616451932606541
1512,000001,平安银行,11.85,8.66,43.68,4.043879907621246
1513,600015,华夏银行,11.87,7.23,7.23,0.0
1514,300224,正海磁材,3.63,7.23,24.19,2.3457814661134164
1515,603933,睿能科技,6.97,21.75,47.06,1.1636781609195403
1516,000002,万 科Ａ,12.34,23.21,14.51,-0.37483843171046966
1517,002728,特一药业,5.02,15.96,20.16,0.26315789473684204
1518,600770,综艺股份,2.64,5.82,15.26,1.6219931271477661
1519,600395,盘江股份,4.11,5.81,12.25,1.1084337349397593
1520,600885,宏发股份,5.52,27.69,6.5,-0.7652582159624414
1521,300497,富祥股份,4.47,17.52,43.03,1.4560502283105023
1522,600814,杭州解百,3.33,5.86,10.98,0.8737201365187713
1523,300057,万顺股份,5.46,5.86,20.99,2.5819112627986347
1524,600505,西昌电力,2.92,4.42,11.96,1.7058823529411766
1525,600170,上海建工,2.73,2.94,12.58,3.2789115646258504
1526,300478,杭州高新,4.31,16.3,49.41,2.0312883435582823
1527,002868,绿康生化,5.95,17.86,32.4,0.8141097424412094
1528,300332,天壕环境,3.94,4.47,10.41,1.3288590604026846
1529,002909,集泰股份,2.88,16.4,14.32,-0.12682926829268285
1530,600620,天宸股份,3.6,5.99,205.5,33.30717863105175
1531,603858,步长制药,19.58,42.06,123.3,1.9315263908701852
1532,601991,大唐发电,2.99,3.01,10.31,2.4252491694352165
1533,002676,顺威股份,1.41,3.01,14.34,3.764119601328904
1534,300494,盛天网络,4.08,12.05,26.06,1.162655601659751
1535,300434,金石东方,11.5,25.63,22.28,-0.130706203667577
1536,002132,恒星科技,2.32,3.02,16.28,4.3907284768211925
1537,600581,八一钢铁,2.27,4.54,8.62,0.8986784140969161
1538,300277,海联讯,1.42,7.57,26.35,2.4808454425363275
1539,601801,皖新传媒,5.01,7.59,15.0,0.9762845849802372
1540,002348,高乐股份,1.34,3.04,21.63,6.115131578947368
1541,600202,*ST哈空,1.51,3.05,15.1,3.950819672131148
1542,300619,金银河,5.63,32.03,65.71,1.051514205432407
1543,603888,新华网,5.27,16.79,43.86,1.6122692078618226
1544,600730,中国高科,3.45,4.59,14.25,2.104575163398693
1545,002355,兴民智通,4.1,7.64,15.95,1.0876963350785338
1546,300486,东杰智能,6.61,15.3,12.87,-0.1588235294117648
1547,300099,精准信息,2.59,4.59,88.55,18.29193899782135
1548,000153,丰原药业,3.84,6.12,31.58,4.160130718954248
1549,603136,天目湖,9.65,33.75,34.29,0.015999999999999976
