code,net2017_1,net2017_2,net2017_3,net2017_4
600470,-20.814,-8.6789,17.1656,75.6027
002046,-14.0793,-7.4288,-11.3626,16.374000000000002
000777,-13.3607,2.3043,4.7978,44.5609
000711,-31.2744,100.6174,143.5572,289.2924
000762,-22.529,-32.6117,4.4345,34.5438
002828,-8.9087,18.1081,48.4234,70.015
600456,-36.2746,-52.301,-26.8683,21.4836
000576,-13.7586,-20.0753,-31.7061,-283.0514
600095,-7.8433,-11.7845,6.1571,20.9413
000892,-28.9584,-39.634,-20.5342,422.0716
000792,-264.6501,-522.5026,-859.24,-4159.2379
300056,-18.3154,-187.1769,-191.549,42.1086
000584,-16.399,39.733000000000004,63.4792,90.0478
300140,-13.6583,20.9607,27.7708,75.9786
000586,-2.6022,-1.0488,0.9218,0.8149
300659,-1.4594,6.3478,8.7771,48.6176
300557,-4.9542,,11.2687,35.8492
601058,-50.7184,19.2177,181.2858,329.8855
300155,-12.7489,-8.2859,5.9789,13.2914
000923,-4.6996,-9.6467,299.8866,274.7903
000809,-34.2815,-80.0265,36.5132,101.1068
603843,-13.9689,17.2506,25.5377,47.3037
300368,-12.4868,-15.4963,-14.0558,-165.5022
000010,-25.5081,-45.5603,12.6864,-1061.4269
600227,-54.4043,2.987,-24.7795,38.258
600358,-5.9361,-22.89,46.4981,32.3068
002647,-11.5467,1.1207,7.2163,-215.7416
002377,-9.0883,-4.8849,34.96,43.1854
000608,-33.668,-78.842,303.16700000000003,152.365
002571,-17.6812,31.4691,28.0596,50.5788
000702,-5.4347,-2.7884,17.253,16.1133
300125,-12.4239,-14.0752,1.4104,-264.2477
002671,-24.894000000000002,-39.2166,-24.6436,53.5833
600573,-13.446,2.0077,8.1217,24.1817
002369,-25.7765,1.8117,12.0975,20.4907
300354,-4.2856,0.2049,1.376,4.5683
600100,-269.1031,-120.6641,-184.2806,103.6393
000615,-21.2055,-28.8825,-91.3775,309.2245
002694,-18.3579,6.2761,19.6664,113.7841
002665,-36.4735,92.9743,111.4542,93.8946
600149,-2.3206,-5.4821,-5.4298,20.3947
002431,-53.5987,84.306,180.1129,304.2736
000721,-8.6017,-1.0904,-3.9855,-11.2529
002162,-10.8256,12.2523,21.2469,20.1723
000697,-18.3312,-145.3285,-191.8359,57.8932
002205,-11.7666,-4.6903,2.7983,15.902999999999999
600396,-47.0149,-128.3153,-307.9467,-895.6758
603737,-12.8353,40.3763,90.0583,175.9746
300313,-4.8814,1.6797,3.75,7.4443
002314,-74.8362,137.0526,102.5139,641.857
600778,-15.8646,-195.2997,-262.8325,-485.8306
600071,-5.2002,-18.5512,-35.4567,33.5328
600241,-8.4732,-1.7184,17.4123,19.5028
002134,-5.7273,-8.1048,-2.0477,14.1906
600249,-26.8226,-59.0159,-70.3509,-144.0004
300645,-4.6924,-1.8544,1.9049,41.9689
600449,-58.2551,113.2416,287.1091,337.305
002231,-9.3122,-15.5276,-6.3682,9.5562
002552,-9.8612,-8.2434,-3.4413,-135.0586
300465,-14.5113,4.463,11.349,35.0205
300150,-21.4188,-19.0394,-21.5923,46.7456
300434,-5.5836,13.87,30.9818,115.8685
300525,-5.9058,4.865,12.5112,54.6851
603177,-7.1471,11.4785,22.938000000000002,38.2547
000925,-15.7248,-25.6565,29.6289,60.2105
300520,-7.5116,4.6491,-9.1541,
000037,-27.3889,-22.6292,-2.1543,15.9042
603859,-9.1051,6.8457,9.9352,38.1482
300477,-12.458,33.5677,70.6659,131.2552
600069,-28.8548,-21.603,16.2496,55.5892
300370,-18.3117,-10.1106,21.0967,106.2512
000622,-2.9328,-7.9399,-11.8612,-27.3862
300330,-5.5498,-7.8357,-4.4219,5.9491
600657,-133.4,245.3604,304.877,1011.2877
600686,-53.2218,38.3662,229.6595,478.8652
300249,-10.3432,23.3653,36.2702,90.9472
002575,-13.8899,-12.7018,-15.2044,-21.4128
600355,-6.2917,-8.8487,-11.1825,-59.4472
601808,-544.7759,-369.5121,-146.3618,33.0671
002473,-5.6312,-12.2989,-16.3341,-56.8983
002184,-17.4176,2.7378,7.7821,14.5289
002693,-8.7466,-17.541,-9.6207,6.3148
002420,-26.3286,-52.3751,-182.3322,-478.5276
603322,-7.7053,-3.1076,9.3424,21.3793
600863,-165.8486,253.503,485.1964,514.1391
002005,-86.5781,-67.1618,-99.896,-971.3973
002569,-8.5093,-27.9766,-22.6967,-33.806999999999995
600651,-58.1148,293.3037,522.0292,55.2391
600855,-14.3382,0.1243,0.3514,10.317
603636,-14.2924,8.6431,33.279,103.0255
002858,-5.8899,-3.702,3.7886,40.7366
000534,-22.8854,8.7551,13.0973,89.4715
601226,-57.4334,-39.4681,0.7734,37.687
603000,-45.1779,-28.6099,16.1201,89.4084
300402,-9.912,1.5624,-4.3456,10.5382
300523,-13.2387,-6.481,1.611,91.0131
300312,-13.5348,-14.0651,-37.484,-141.8128
000736,-24.5001,-70.2785,-105.6515,617.1652
000668,-10.2817,-5.0277,-21.038,10.3838
000561,-19.5216,16.4752,6.0967,69.7038
600881,-197.8916,70.8536,171.016,790.4646
603886,-18.9693,3.4302,196.92,203.5133
000546,-37.9526,81.1134,256.0352,350.8388
000868,-23.2636,-28.784000000000002,-83.8222,-230.1527
002021,-18.152,-43.7923,-58.265,-93.208
002524,-13.1386,-34.5118,-45.7641,5.4164
600545,-32.3067,-20.4702,454.99699999999996,658.327
600446,-25.8372,20.3164,29.5625,132.0001
300106,-17.596,-46.3918,-80.3526,-367.0211
002591,-12.8421,-11.5223,-6.1411,14.7452
000638,-3.9554,5.2063,24.9195,16.1639
300264,-11.1012,-19.3102,-24.5523,-73.7316
300076,-18.8027,-18.6823,-26.1281,-104.6179
603169,-55.0842,12.2089,15.9796,8.9887
300431,-16.4789,15.7249,20.2422,55.1393
000043,-76.5291,-140.5257,-71.741,150.5878
001896,-118.88,-48.8148,93.7025,53.5335
002480,-44.0148,-70.9364,-88.3631,12.4564
300380,-7.6383,-6.9048,1.6814,12.6613
300444,-17.1291,17.2772,30.6587,104.5439
000931,-31.397,-65.0261,-29.307,14.2616
300111,-25.7609,9.8369,13.517000000000001,23.701999999999998
002488,-28.3241,-65.0507,2.8686,53.9831
002178,-23.9013,-6.1647,-21.5725,25.2032
600151,-125.5729,-198.5225,-243.9927,-309.1033
002015,-6.0621,-9.9665,-3.5305,7.4797
002423,-38.4668,-99.5562,-147.0299,-257.9204
300616,-46.5714,65.8701,205.7717,380.045
002629,-14.3321,-14.1877,-11.8587,1.8632
000950,-22.176,-80.9505,915.0979,1106.2662
600156,-15.4313,-32.929,-48.2169,-86.5695
000760,-44.5525,120.4768,67.4053,-168.9425
600455,-2.7588,-1.4731,10.0267,4.3945
000428,-64.5122,-97.5338,-148.2422,108.9621
000877,-134.1913,25.5073,313.8343,264.9252
603227,-25.1196,-2.3065,29.0481,18.4605
000659,-10.8734,10.3702,41.5761,93.9696
300449,-15.3175,0.7167,1.5888,47.5386
600760,-10.1382,-27.1467,-39.2383,706.7761
000727,-249.5479,-222.8945,-275.6272,11.6462
002070,-15.4701,-69.014,-141.0147,-1040.0567
002058,-4.3991,-4.6104,-2.1856,2.8164
600152,-12.9522,36.7547,38.6822,16.6282
600485,-277.4953,726.9508,430.4185,-1768.8435
000068,-14.7102,-15.967,-8.2184,32.6033
600593,-9.5072,6.1093,89.5339,55.4598
600238,-20.4571,-7.0646,3.4333,-106.1542
300448,-16.0734,7.2585,14.7119,111.1851
600281,-13.2626,-31.1599,-38.6687,7.6108
600866,-26.0029,-41.0237,-44.3709,-158.2732
300675,-7.0099,3.2966,3.2617,33.9878
002268,-101.9527,-124.4332,-96.2022,169.0549
600720,-120.6412,184.9701,579.8354,574.6918
002316,-21.2753,-40.4539,-51.5015,-24.3482
000972,-20.7256,-40.0682,79.9015,36.6899
600239,-114.85799999999999,-283.3658,-375.6941,264.0144
600478,-32.8412,-77.4639,-72.96300000000001,22.0156
002112,-12.7813,-30.4727,-54.5804,-124.5291
000048,-18.480999999999998,-31.9837,-46.775,
000506,-37.6391,-134.5214,-139.6649,-449.1338
600680,-20.4726,-137.9075,-177.9464,-350.1277
600601,-95.3549,-145.3383,-196.5024,-822.1446
600556,-1.9089,-11.5101,-9.7003,3.1689999999999996
002689,-37.5064,35.097,36.5961,35.7354
000767,-236.3625,-600.5201,-976.4028,-1556.3514
000511,-30.8917,-70.609,-125.8876,77.1496
600683,-59.6117,45.4364,-1.9194,321.747
002163,-20.1348,-39.7334,-45.3313,-9.1427
000503,-38.8377,-79.9898,-154.451,16.6749
000791,-137.3824,-11.607000000000001,236.8655,246.1473
002486,-25.8765,-28.3827,-36.5943,28.0947
300369,-54.0217,-46.3967,-58.141000000000005,152.3677
002679,-21.2628,-24.6712,-5.9969,55.4905
600588,-167.0337,-63.7687,-259.9919,389.0809
002072,-2.8089,2.7310000000000003,4.791,-35.1096
300392,-18.0728,5.9083,18.1485,-137.409
300551,-15.4409,-6.825,-2.8768,14.9147
002490,-54.7887,7.0207,10.1666,38.0385
002506,-125.5039,24.0127,48.4034,23.8531
002302,-131.0362,-18.3607,99.3773,105.7412
000537,-70.3053,26.766,131.3201,2171.7914
600385,-2.3862,-2.6212,-4.66,-6.3658
002830,-17.5713,10.7565,19.5286,51.5796
600310,-78.1809,5.5216,17.2751,63.4405
000409,-28.9729,-71.8336,-127.3705,-224.8418
600890,-8.8649,-18.2165,-25.6196,8.0556
603099,-28.0904,-37.8149,72.9086,70.7924
002476,-30.8283,-47.2093,-68.7282,8.2704
600405,-26.9659,-29.8026,-25.0806,19.9926
000948,-45.6785,-57.5687,-50.3526,21.9845
300028,-11.1097,-22.4307,-30.0706,-186.9395
600555,-49.1509,-101.4419,-176.4507,56.6771
002044,-105.7921,28.5209,216.0615,613.8001
002583,-156.6498,18.3827,51.3935,244.8629
600139,-33.5927,-121.2976,-182.5373,-599.2521
600860,-18.8486,-44.05,-68.9593,20.8684
002339,-51.0401,-7.7838,33.1513,71.5289
300096,-24.554000000000002,-41.058,-52.5305,18.1217
600653,-82.4572,-174.4869,-289.9103,-570.7942
000710,-3.9891,-7.3616,159.8598,232.7496
000962,-52.5475,-95.3534,-140.8017,-380.0232
002159,-29.5014,-33.5704,14.0269,5.5014
600397,-53.5192,-20.0065,-100.617,-690.1006
600707,-47.1073,-73.9004,-51.3202,59.6872
600202,-25.0465,-33.5884,-40.701,-87.515
000401,-368.9167,-110.7423,319.2001,110.3833
300672,-26.9227,-25.5477,4.5391,52.6448
002289,-22.8243,-36.11,-71.6803,-127.4541
600425,-153.835,-122.8807,2.4294,50.6042
002387,-30.016,-97.8855,-60.9347,15.3303
300407,-36.6663,-20.2907,60.2572,64.1464
600569,-200.6043,27.763,976.6664,1600.7815
000633,-7.5713,-14.6567,-18.8204,-23.709
002248,-27.2686,-87.7985,-162.4187,37.1373
600536,-88.7219,-169.1464,-206.8308,74.8984
002260,-14.9029,-39.7053,-41.5718,-513.4782
600744,-181.75900000000001,-457.6491,-587.2728,-1157.1434
002309,-250.9634,38.4101,52.0085,305.5374
600767,-10.1695,-31.568,4.2066,43.4222
300469,-20.9061,-10.5411,1.6672,33.2079
300663,-20.5798,-30.6228,-61.2953,40.0804
000693,-40.6157,-74.8755,-115.4946,-2287.7952
600421,-0.4229,-1.0901,-2.3006,-8.3966
600469,-118.9685,-112.4991,-200.5454,-474.9932
600749,-26.2551,-25.5187,-15.6444,-79.1734
600275,-6.9947,-15.5799,-28.3401,4.1204
600408,-48.1466,-67.0161,9.4623,-281.9288
600097,-40.9091,-27.1034,27.3939,122.5536
000695,-16.5947,-15.1622,-7.5949,9.7484
000720,-45.3911,-104.7414,-579.4159,-548.9563
600671,-3.0938,-7.2284,8.539,8.1416
600189,-74.258,-36.3926,-92.6812,11.9824
002713,-58.7265,-7.6799,42.3321,217.5767
300556,-23.3441,6.9294,11.8995,23.554000000000002
600198,-130.9369,-322.01599999999996,-506.129,-2648.6997
600234,-5.6075,-11.4406,-10.3643,-25.4833
000779,-12.8697,34.9345,88.7211,79.2506
600802,-43.5367,-43.0627,-80.2192,-151.8037
600821,-30.6689,-79.9174,-129.1086,8.6827
000852,-107.5285,-158.9343,-125.9562,9.4138
000691,-1.8474,-3.9891,-6.8332,-8.6006
002194,-128.5241,-234.4113,-365.4653,-514.4336
600268,-131.1076,-94.5072,-76.4017,37.4338
002234,-75.8589,-182.5452,-289.4749,-290.551
600401,-284.0251,-501.5456,-883.5382,-2436.4053
000585,-15.5638,-19.9298,-27.8807,-397.0576
600896,-186.2081,-177.0915,-139.0829,-693.0
000982,-148.9219,-310.2261,-384.9992,47.9622
601519,-76.524,-102.6482,445.7811,382.9246
300029,-17.2113,-22.9938,-13.6936,67.0219
300608,-57.2993,-8.016,6.9808,65.4522
000502,-21.2482,-39.0477,-58.0877,-83.2608
000918,-362.1148,-716.5364,-992.6773,1987.7496
601558,-146.3558,433.8583,367.0586,114.7962
000509,-4.4886,-10.8115,-15.4516,12.505999999999998
600768,-8.3741,-13.3688,88.3171,70.6541
600800,-16.3601,-33.0328,-46.4264,-59.5219
600250,-46.4697,-21.4057,-78.94,93.7113
000927,-265.8297,-685.6409,-1123.454,-1640.5354
600871,-1345.366,-2285.324,-3306.005,-10582.541000000001
000803,-13.6436,-25.2504,-36.7874,21.7406
000737,-39.8815,-159.9741,-252.9111,-420.5817
000755,-139.3322,-238.0702,-338.1847,106.1047
600228,-6.7471,-14.1671,-20.3588,26.1307
600186,-40.8605,-60.2993,-109.1704,-103.4327
000995,-13.3987,-54.6254,-67.4036,-187.6303
600265,-6.2831,-8.7199,-18.7459,-30.9597
000410,-267.1048,-496.9784,-782.2343,117.7516
002180,-858.5838,-1015.3935,-507.022,949.416
600609,-53.4186,-337.1242,-500.7885,100.713
600793,-49.3101,131.9431,100.6484,92.4647
000504,-4.8972,-12.0364,-20.4908,-37.1194
300655,6.4834,14.3063,23.0572,36.1765
603105,-13.8107,34.5074,,116.3835
002892,12.7941,36.1864,53.3315,65.4463
002897,22.5994,49.9462,73.611,93.9787
002901,56.4652,131.6759,210.449,295.5563
603136,13.7259,44.1464,78.2824,84.4748
002910,17.9894,37.7415,54.2503,68.3519
603157,130.256,281.747,339.73,498.527
002915,3.0855,23.2005,34.9039,47.0421
603161,29.0951,57.3724,77.5986,106.568
002919,10.2089,22.4811,,48.5089
300684,-7.5587,,29.7132,82.244
600877,57.1827,75.2898,31.7456,301.5512
002923,18.4232,46.2748,,90.6526
002928,77.4216,171.6613,,374.2307
300692,7.1987,18.7746,34.4359,
002932,,34.1339,,65.4926
300697,16.71,31.0535,46.7069,61.2345
300701,10.6349,27.5293,42.9477,60.0522
300706,10.485,21.8711,34.7142,40.9321
300710,5.5344,26.7471,42.4902,46.7814
300715,8.158999999999999,18.6986,28.4966,44.5702
300719,-4.4315,-8.2199,7.6743,89.7944
300723,29.649,70.8706,110.0948,156.6953
300729,15.4109,31.4058,44.0083,62.8278
300733,22.6422,42.9421,,101.0299
300738,15.0691,32.6987,,62.7327
603305,53.1469,110.43,161.5335,222.1187
300742,-7.9853,33.6738,,94.2571
603329,16.2172,35.6592,,77.837
601005,-593.874,-998.482,-882.075,320.086
603356,7.9448,31.8103,,59.681000000000004
603367,51.2368,127.7319,204.0987,367.2219
603378,5.1493,36.2844,77.5806,113.7348
603386,10.7928,27.9564,48.9879,65.6226
600608,-6.1503,-13.1304,-23.0816,62.3212
603488,10.4895,29.0972,51.7167,71.1864
603587,144.3436,,,480.0637
603596,63.1376,122.9764,,277.0033
600678,-8.4763,-5.5103,-0.5774,28.9408
603655,7.5072,16.7381,24.9408,35.2706
603666,-10.1609,,,138.9932
603676,20.0962,64.768,77.1584,101.5873
603711,20.9576,,81.8333,267.7661
603725,7.0544,26.0221,34.0252,55.3135
603813,11.1555,24.2921,37.9499,51.8908
603882,7.0719,84.0888,147.5582,188.5054
603895,24.4574,38.056999999999995,,62.0108
603059,17.8403,43.3409,,86.5642
300634,12.1175,42.6094,,131.6683
002876,20.506,30.6179,55.8041,82.2039
603083,-12.4528,41.9625,55.0958,60.6005
002880,34.681999999999995,75.782,106.9576,154.7492
002884,37.8585,76.403,,188.3659
603937,20.0954,42.0171,70.7208,96.0014
300654,1.6627,4.9605,18.7974,31.3648
603103,115.2117,200.8413,305.0838,330.5401
002891,22.1245,42.9615,59.3741,73.6738
603045,4.6672,23.1958,39.8597,54.758
603890,30.6941,75.5448,116.7914,159.9788
002875,33.9535,44.4534,45.6547,68.8698
603912,21.8439,34.8346,52.9798,82.2646
002883,9.1745,20.9686,34.3474,49.0872
603110,7.9898,21.772,44.6685,55.0336
002896,10.3733,28.6787,45.8729,59.8424
002900,24.6475,81.0788,125.99799999999999,181.0755
603976,20.7129,42.4497,64.4149,82.1784
603127,-6.9173,12.1841,34.6598,76.4464
002905,22.2132,98.2532,143.8437,211.5311
002909,2.1676,17.2531,37.0293,45.243
603156,515.9595,1000.2905,1568.1853,2309.8787
002913,47.4031,74.2391,112.4667,173.1515
300679,96.8266,185.3709,274.9882,361.1372
002918,41.4415,121.8463,235.9968,301.721
300683,30.8897,69.5386,108.6636,142.3896
002922,17.5711,38.3601,,77.7555
002927,7.0756,20.8315,,69.6103
002931,10.665,23.4493,,47.8109
603196,12.799000000000001,25.2406,45.083999999999996,83.6357
300700,10.7033,36.938,68.4553,111.3473
300705,10.146,24.5868,46.3524,68.5734
300709,48.5549,76.7463,117.6089,155.1469
600903,24.4616,88.2116,102.3587,137.4106
300713,13.7775,37.6077,69.4929,84.2318
300718,24.1494,62.753,93.0365,121.4936
300722,4.4917,15.2312,27.6539,44.7417
300727,3.3177,12.2377,34.6552,48.1861
603283,-15.3902,,83.3424,95.6691
300732,34.0189,68.0271,120.9189,230.2601
300737,19.3613,108.1537,167.2334,217.68
300741,224.7981,462.3029,,1148.0511
300750,-11.6879,1856.9351,,3877.9549
603321,5.8602,44.4925,63.5085,76.6444
000953,0.9812,23.991999999999997,-0.2981,29.4624
601019,199.9863,675.2869,964.3963,1364.8288
601086,44.7396,74.2699,92.9311,120.92
603477,11.1031,26.3507,46.2599,62.3872
603500,11.0476,36.5703,56.7288,77.9213
603507,26.7802,69.1355,105.3762,116.0397
603527,15.9605,37.5148,60.2914,85.5866
603536,7.2425,16.6867,30.0504,60.3811
603557,28.9242,101.4909,140.2972,194.4208
601330,57.832,148.378,157.642,206.4774
603605,53.9579,88.9877,125.7407,200.7858
603648,55.1264,81.1546,119.7792,138.8923
601619,28.8983,90.1512,128.4746,164.9628
603679,7.3207,15.9018,30.0155,52.8777
603693,100.2102,195.1204,,311.7707
601838,856.4830000000001,1652.265,2809.978,3908.578
603709,10.0983,39.8831,,82.6817
603722,8.3975,24.5742,40.6224,50.013999999999996
601949,-97.8115,38.6775,149.4236,530.6522
603776,26.8393,61.3551,79.2722,516.4490000000001
603825,3.275,27.4159,36.9731,126.7079
603013,39.2612,,,334.7654
603848,30.9963,71.3377,,205.8263
603880,11.5798,,41.1171,47.6014
300624,22.5721,34.6678,,68.6007
603043,26.8528,41.0692,198.7085,340.3711
603056,-117.4459,,357.6619,546.6226
603897,31.5489,,,177.4229
603063,71.3251,123.6438,179.1101,232.6628
603076,12.3771,37.0056,52.9486,67.1855
603080,23.0474,36.8789,49.456,85.2595
002878,10.4965,36.5944,51.4958,71.452
300644,7.7215,20.0363,,56.4331
002886,8.8429,17.7154,27.1911,40.3614
300731,15.5923,33.3377,46.3628,64.2116
603289,16.8653,39.2845,63.1768,83.5142
300736,10.8262,20.9509,32.7233,39.6352
603301,22.0276,46.2995,,121.7691
300740,24.4876,54.6289,,158.4942
300746,7.3503,21.7471,,60.4853
603348,33.8695,70.3655,,155.3037
603365,58.2042,99.0179,156.8057,257.349
603383,1.3219999999999998,26.2678,37.6447,101.9083
603466,27.5031,90.9289,147.6632,166.1568
603499,11.8787,24.9112,36.4409,45.832
603506,16.8309,35.6618,,74.8324
603516,5.7838,47.1915,,90.9278
603535,20.7212,49.3101,82.0248,118.8143
603619,106.5604,210.5785,337.1508,394.5152
603685,25.016,57.0306,88.5457,111.9555
603713,14.3638,38.2443,,83.6916
603721,13.8365,44.1821,57.0598,63.7488
603733,78.7665,,,398.8246
603773,48.8892,99.766,,207.7464
603809,35.6711,78.0365,112.5268,149.8867
603829,6.7776,22.53,40.1715,53.6522
603876,45.4355,94.7125,,272.8053
002890,14.1002,27.7812,38.6309,40.1026
603963,18.3419,31.1707,39.0219,44.4525
300661,14.379000000000001,32.5143,59.2354,93.87100000000001
603970,17.4327,64.4541,72.5267,90.3302
002903,11.169,47.3118,67.2897,78.9798
002908,5.6095,22.5663,37.9113,57.5206
002912,-7.7047,35.8708,,132.3312
002917,10.4266,30.12,49.6125,62.5166
002921,14.0414,23.6692,36.8433,47.0971
002926,349.2187,574.0831,,1019.1248
300690,23.436,51.4385,92.2914,110.5475
603181,31.1827,62.9882,98.2308,147.7596
002930,24.324,43.7864,71.6853,92.6407
002925,,440.1856,745.7341,983.8625
002920,,357.5342,468.7134,616.445
603871,,113.3428,171.7655,206.2206
600615,,101.4667,105.0715,106.0221
300743,,22.6696,,44.5186
603458,,146.1373,254.6345,329.4488
603486,,161.9176,,375.6629
603661,,103.6638,163.5791,165.7303
002916,,251.8671,338.8086,448.0823
603612,,216.1467,349.3088,547.7678
300703,,24.1063,39.5298,60.526
603055,,201.1488,271.876,366.5224
002911,,194.8018,277.2406,347.4059
603607,,42.7246,63.9951,82.6334
300739,,59.1801,93.1445,116.8638
300685,,44.0748,67.8645,94.0658
300698,,25.433000000000003,30.1482,27.3391
603363,,64.2156,90.4602,108.1189
600933,,225.192,350.5631,465.5277
300735,,82.0,140.7998,173.5616
300702,,75.3651,106.1117,100.1821
300725,,31.7447,52.6376,67.1792
002898,,32.533,46.9324,64.5051
300711,,29.5792,35.345,55.2858
300726,,95.5362,146.5423,199.8385
603278,,68.7493,107.6882,131.4041
603106,,89.3702,123.42,149.2125
300708,,55.7653,92.8019,110.0255
300677,,61.0038,111.8004,145.0841
600675,,380.6901,293.1267,366.7723
603706,,50.0809,,96.5733
603239,,95.6229,121.63,170.1356
600901,,583.4107,866.6096,1010.6291
603214,,33.5017,,93.5779
300699,,152.6559,207.7316,237.1985
002929,,101.74799999999999,,239.4
603922,,54.04,72.7159,90.5777
002907,,46.1188,92.75399999999999,111.9875
300689,,26.609,40.9175,52.9049
603917,,37.1822,53.2813,81.765
603079,,41.6415,57.6037,72.6102
002889,,72.3933,92.3977,118.3435
603707,,123.2715,223.66400000000002,314.2224
603856,,74.9175,102.2839,121.9021
300717,,23.3546,32.8759,43.0888
600326,,199.5733,328.5165,330.3771
603396,,35.6746,54.4633,76.1661
002777,,34.9569,46.1642,90.7955
002116,,88.0225,121.2889,200.6938
002701,,414.3423,652.0623,703.8581
603416,,63.9638,98.0062,123.809
603602,,25.087,28.4216,59.9469
600231,,405.0968,996.0124,1206.7979
000796,,134.4368,339.6032,220.6994
002902,,37.7609,57.8417,80.3578
002233,,310.6283,504.6928,720.977
300720,,14.0048,23.5752,38.146
603380,,38.4808,68.2511,95.5878
603668,,46.476000000000006,70.4877,90.8602
300493,,28.8353,43.6092,54.4148
300721,,30.721999999999998,49.3598,64.5848
300387,,43.8836,60.9396,68.5611
601699,,1142.5219,1901.0975,2782.2401
300716,,27.5549,38.156,61.5781
600371,,25.8948,33.3927,57.6326
300664,,120.0504,,219.3221
603042,,45.5118,60.7791,73.5458
002531,,240.8542,357.1768,469.5118
300622,,21.4132,37.7167,52.1966
002864,,17.5357,33.0932,43.718999999999994
002270,,98.5592,147.067,306.4597
600929,,83.8964,,159.4655
603683,,23.2527,31.5787,41.5775
601066,,1855.1397,3033.2987,4015.428
603888,,107.0566,170.8338,283.9613
603611,,62.5942,119.421,159.504
002877,,22.096999999999998,34.5506,47.6466
603580,,13.6793,22.518,28.6571
603712,,52.821999999999996,76.8542,194.2322
603688,,41.993,75.3134,107.8009
600795,,1772.5265,2431.2235,2223.2423
002872,,101.7564,159.453,248.5754
600692,,21.8833,37.8764,63.8909
002218,,87.0887,120.6518,163.1639
603012,,77.3498,102.5874,144.6709
002361,,55.3142,82.5772,124.436
600959,,380.1694,695.706,783.4664
600708,,260.3361,599.7671,1946.8365
601908,,182.0385,364.7293,390.1315
000715,,34.4552,52.3398,84.5769
601990,,242.5299,,410.6028
600331,,125.12200000000001,215.7148,206.1896
300430,,34.6453,41.1866,89.6014
000957,,61.5676,121.9209,191.2117
600098,,357.5527,592.784,678.5453
300479,,8.7219,11.3525,17.1438
002156,,85.6766,124.7005,122.1294
600798,,57.7075,101.4206,148.8306
000686,,310.9466,640.9006,666.9466
600721,,44.1024,69.7251,-564.1153
600362,,830.2128,1580.6629,1604.1078
000880,,22.1184,28.7971,23.506
300651,,9.2869,20.4081,43.8781
000673,,24.7647,28.7704,109.6732
600235,,10.4605,15.9113,19.2077
600257,,7.8064,6.1828,8.2646
600462,,1.6868,5.4441,8.5544
002269,,-44.75,-124.2496,-304.7998
300104,,-636.7656,-1651.6079,-13878.0448
300730,,-10.013,3.466,44.4948
002306,,-8.4833,-12.3919,-18.3305
600247,,-329.534,-368.4776,-70.9338
603650,,,,314.8709
300712,,,57.3994,76.9661
300745,,,55.6706,91.4968
601138,,,,15867.607
300747,,,,277.1756
