code,name,open,latestPrice,pe,pb,eps
DOOO,BRP Inc.,42.77,43.65,0.0,0.0,0.0
TLND,Talend SA,60.52,61.3,0.0,59.881795,-1.186637
SIRI,Sirius XM Holdings Inc.,6.11,6.19,34.014914,-20.111263,0.181979
MPAA,Motorcar Parts of America,21.14,21.67,132.890977,1.514054,0.163066
RDUS,Radius Health,18.84,19.21,0.0,6.387899,-5.794854
FTNT,飞塔信息,79.64,79.95,151.312979,17.332094,0.528375
WBA,Walgreens Boots Alliance,71.45,73.5,17.116346,2.629877,4.294141
ATRC,AtriCure公司,30.99,31.11,0.0,7.376172,-0.617084
GOGL,Golden Ocean Group,9.08,9.07,21.258843,0.870475,0.426646
APPF,"AppFolio, Inc.",66.05,64.93,122.438513,22.005195,0.530307
OASM,Oasmia Pharmaceutical AB,4.26,4.27,0.0,3.43733,-0.46
RP,RealPage,56.22,56.96,1029.645727,4.959957,0.05532
ABEO,Abeona Therapeutics Inc,10.8,10.4,0.0,3.098613,-0.74737
SEAC,SeaChange International,1.66,1.71,10.167375,0.796215,0.168185
DSGX,The Descartes Systems Group Inc,30.73,31.4,92.35294,4.948222,0.34
OMER,奥麦罗制药,13.9,13.99,0.0,-12.067283,-1.822916
RTRX,Retrophin Inc.,25.18,25.7,0.0,3.646257,-1.931108
FIVN,Five9 Inc,37.84,38.31,0.0,18.690742,-0.038156
KONA,科纳烧烤,2.23,2.29,0.0,3.867789,-1.881146
INSY,INSYS Therapeutics Inc.,8.79,8.9,0.0,26.82061,-3.597655
MIK,The Michaels Companies,15.78,16.09,8.728484,-1.622535,1.84339
CSCO,思科,44.93,45.71,2010.026012,4.836489,0.022741
BLIN,Bridgeline Digital,0.87,0.86,0.0,0.684069,-1.631355
AWRE,艾卫,3.6281,3.74,450.276888,1.347548,0.008306
IMMU,Immunomedics,21.22,21.35,0.0,9.959539,-1.784244
ORGS,Orgenesis Inc.,6.24,6.35,0.0,3.352211,-1.07735
CARV,卡弗储蓄,4.0703,4.33,9.101916,2.919288,0.475724
ENT,恩特拉能源信托,2.56,2.6,0.0,-2.998783,-3.009989
MB,"MINDBODY, Inc.",32.33,33.0,0.0,5.481112,-0.527637
AAPL,苹果,220.42,222.11,19.94321,9.332624,11.137124
SOFO,Sonic Foundry,1.44,1.45,0.0,5.147619,-0.887336
LWAY,来福威食品,2.59,2.61,0.0,0.904818,-0.078187
INSM,Insmed,16.64,16.84,0.0,3.500336,-3.462571
EML,Eastern Company ,26.84,27.3,20.307907,1.849087,1.344304
COUP,Coupa Software Inc,62.93,63.05,0.0,14.487653,-0.887328
CSGP,科斯塔,380.54,388.3,77.725601,4.957051,4.99578
SCWX,SecureWorks Corp,12.31,12.56,0.0,1.44238,-0.348531
CNAT,Conatus Pharmaceuticals Inc.,4.96,4.97,0.0,7.508017,-0.593648
FTHI,First Trust High Income ETF,22.54,23.16,0.0,0.0,0.0
VIVE,Viveve Medical Inc.,3.15,3.23,0.0,11.694593,-1.858219
APDN,Applied DNA Sciences Inc,1.49,1.47,0.0,14.474442,-0.384659
CFRX,ContraFect Corporation,2.0,2.06,0.0,-22.850576,-0.591386
MLCO,新濠博亚娱乐,18.88,18.84,22.458811,3.108919,0.838869
ANSS,安西斯,157.15,158.9,44.187852,5.341988,3.596011
RRR,Red Rock Resorts,24.13,24.58,9.670408,3.358027,2.541775
VRSN,威瑞信,141.6,143.98,30.565103,-12.711063,4.710601
BANFP,BancFirst Corporation,27.0862,26.97,0.0,0.036034,0.0
SOCL,社交媒体ETF-Global X,29.33,29.64,0.0,0.0,0.0
NEOS,"Neos Therapeutics, Inc.",4.12,4.15,0.0,-6.608002,-1.996564
ISIG,Insignia Systems,1.79,1.82,14.820485,1.418,0.122803
NICK,Nicholas Financial,11.4,11.9,0.0,0.855717,-0.063727
ACAD,阿卡迪亚,21.38,21.72,0.0,10.256671,-2.028024
NEPT,Neptune Technologies & Bioressources,4.13,4.17,52.125001,5.03023,0.08
AEMD,Aethlon Medical Inc,1.12,1.16,0.0,3.956502,-0.316509
OLLI,"Ollie's Bargain Outlet Holdings, Inc.",86.88,87.97,36.443537,6.41233,2.413871
MSFT,微软,109.01,109.57,50.913607,10.157482,2.152077
GIGM,和信超媒体,2.73,2.71,0.0,0.502988,-0.060252
AABA,Altaba,62.02,61.98,1.920306,0.599254,32.276112
QIWI,Qiwi plc,12.09,12.12,14.012775,1.999354,0.864925
GNPX,"Genprex, Inc.",1.8,1.82,0.0,2.17864,-0.627122
ULTI,The Ultimate Software Group,289.8,293.03,241.827609,15.54262,1.211731
RETA,Reata Pharmaceuticals Inc,60.82,61.23,0.0,-10.824185,-2.077559
ATEC,ALPHATEC控股公司,2.98,3.05,8.049001,4.278888,0.378929
IBUY,Amplify Online Retail ETF,44.89,45.58,0.0,0.0,0.0
VXRT,"Vaxart, Inc",3.7,3.88,0.0,1.239557,-35.133984
RIBT,RiceBran Technologies,2.71,2.76,0.0,4.051878,-0.221659
SVMK,SVMK Inc.,12.62,12.89,0.0,0.0,0.0
LOGM,大家来网络,81.8,82.71,29.435755,1.396994,2.809848
XBIO,Xenetic Biosciences Inc,2.44,2.46,0.0,1.809884,-0.183922
REGN,Regeneron Pharmaceuticals,377.12,384.16,25.936771,5.770349,14.811404
OILU,AccuShares S&P GSCI Crude Oil Excess Return Up Shares,60.27,60.05,0.0,0.0,0.0
CXSE,WisdomTree China ex-State-Owned Enterprises Fund,65.0,65.34,0.0,0.0,0.0
LAZY,Lazydays Holdings Inc,6.96,7.09,0.0,0.764811,-0.580943
BL,Blackline Inc.,44.41,44.77,0.0,7.688416,-0.69632
ALNY,阿尔尼拉姆制药公司,80.73,81.95,0.0,5.089818,-5.869028
COWN,Cowen Group,15.9,16.11,0.0,0.689412,-1.906824
NTLA,Intellia Therapeutics Inc,22.85,23.24,0.0,3.594176,-2.092186
PME,平潭海洋实业有限公司,2.11,2.17,11.750118,1.322591,0.184679
TGA,Transglobe Energy Corp,3.05,3.1,0.0,1.086227,-0.170317
CELC,Celcuity Inc,25.48,26.05,0.0,9.284093,-0.783429
RVNC,Revance Therapeutics Inc,23.55,23.92,0.0,4.210309,-4.078916
AMCN,航美传媒,0.38,0.405,0.0,0.114029,-1.424327
RESN,Resonant Inc,3.06,3.12,0.0,2.532617,-1.28975
VRAY,ViewRay Incorporated,8.6,8.74,0.0,21.601949,-0.953585
CODX,Co-diagnostics Inc.,2.55,2.5,0.0,24.832853,-0.694596
ARKR,Ark Restaurants Corp,23.8823,23.5,16.27443,1.930388,1.443983
DISH,DISH Network Corporation,32.43,32.92,6.169048,1.972226,5.336318
NTRA,"Natera, Inc.",20.64,20.77,0.0,-57.440242,-2.602126
RCKT,"Rocket Pharmaceuticals, Inc.",19.09,19.23,0.0,4.855478,-219.426727
MVBF,MVB Financial Corp.,17.43,18.6,22.515488,1.335012,0.826098
RXII,Rxi Pharmaceuticals Corp,0.45,0.4699,0.0,0.628494,-3.099079
AMMA,Alliance Mma Inc.,0.288,0.2842,0.0,-2.293209,-1.481209
MARK,Remark Media,2.45,2.53,0.0,-5.176631,-4.631426
TMDI,Titan Medical Inc.,2.15,2.22,0.0,0.0,0.0
NSIT,Insight Enterprises,48.49,49.09,14.500879,1.92066,3.385312
CRTO,Criteo SA,21.92,22.33,13.776637,1.581739,1.62086
RNDB,"Randolph Bancorp, Inc.",16.12,16.59,0.0,1.178052,-0.585799
CASI,CASI Pharmaceuticals Inc.,3.5,3.51,0.0,3.638978,-0.225367
SSNC,SS&C Technologies Holdings,50.52,51.11,46.589558,2.894495,1.097027
CNCE,"Concert Pharmaceuticals, Inc.",14.12,14.39,3.117585,1.682331,4.615752
RPD,"Rapid7, Inc.",33.91,33.91,0.0,22.790514,-1.20657
ANY,Sphere 3D Corp,0.32,0.32,0.0,0.953821,-2.26892
GIII,G-III Apparel Group,37.58,37.78,18.266748,1.708935,2.068239
VRTX,福泰制药,177.2,181.32,111.567052,17.250259,1.625211
BIDU,百度,205.4,204.36,18.059029,3.054657,11.316223
MDXG,MiMedx Group Inc.,5.09,5.15,15.531087,4.013628,0.331593
ICPT,Intercept Pharmaceuticals,103.58,103.73,0.0,20.922557,-13.116714
AUTO,Autobytel Inc,2.6,2.59,0.0,0.615155,-6.778901
CSIQ,阿特斯太阳能,14.07,14.27,6.235662,0.784685,2.28845
RGLS,Regulus Therapeutics Inc,1.9,1.95,0.0,1.632918,-0.458464
PTLA,Portola Pharmaceuticals Inc.,23.79,24.05,0.0,7.301246,-5.74756
NEXT,NextDecade Corporation,5.1385,5.2,0.0,6.035582,-0.484878
NBIX,神经分泌生物科学,110.36,111.48,0.0,26.721151,-0.57235
CHW,CHW基金,7.68,7.83,7.198563,0.87452,1.087717
OTIV,On Track Innovations Ltd,0.91,0.94,0.0,3.308337,-0.010616
BVXV,BiondVax Pharmaceuticals Ltd.,5.56,5.55,0.0,8.366147,-2.10636
INDY,iShares S&P India Nifty 50 Index,32.3,32.38,0.0,0.0,0.0
QUMU,Qumu Corp,2.6,2.682,0.0,5.916016,-1.234831
AUPH,Aurinia Pharmaceuticals Inc,5.77,5.9,0.0,1.136297,-0.65
NVAX,诺瓦瓦克斯医药,1.98,1.97,0.0,-8.593451,-0.566994
CVV,CVD设备,6.11,6.24,17.934641,1.005475,0.34793
DSPG,DSP Group,11.27,11.5,0.0,1.803103,-0.068998
ESGE,iShares MSCI EM ESG Select ETF,31.58,31.506,0.0,0.0,0.0
RVLT,Revolution Lighting Technologies,2.6,2.65,0.0,0.785483,-2.5095
ACMR,Acm Research Inc.,10.25,10.27,19.057233,3.577096,0.538903
OPK,Opko Health,3.61,3.65,0.0,1.128511,-0.548497
CDXC,Chromadex Corporation,3.65,3.65,0.0,4.94476,-0.439325
CROX,卡骆驰,19.72,19.94,123.05983,6.849759,0.162035
CYBR,Cyber-Ark Software,69.29,69.8,124.397841,6.234994,0.561103
NESR,National Energy Services Reunited Corp.,10.1,10.31,0.0,1.110767,-0.720651
DLTH,Duluth Holdings Inc,28.4,28.94,37.847479,6.644838,0.764648
FINX,Global X FinTech Thematic ETF,25.64,25.67,0.0,0.0,0.0
FEYE,FireEye Inc.,16.55,16.68,0.0,4.84048,-1.64259
ICLK,爱点击,3.54,3.67,0.0,1.505744,-0.286813
CARB,Carbonite,33.92,33.7,898.474999,16.560729,0.037508
WING,Wingstop Inc.,69.06,69.49,69.423561,-14.45883,1.000957
TCMD,Tactile Systems Technology Inc,61.23,62.2,180.353109,14.475398,0.344879
CETX,Cemtrex Inc.,1.31,1.34,0.0,0.432651,-0.177189
FONR,福纳,22.4,22.8,7.226995,1.557383,3.154838
HTGM,"HTG Molecular Diagnostics, Inc.",3.67,3.69,0.0,3.853669,-0.823943
CTMX,CytomX,15.72,15.79,0.0,17.260513,-0.994072
XNCR,Xencor Inc,34.61,35.04,0.0,3.76777,-1.629954
XENE,Xenon Pharmaceuticals,10.33,10.48,0.0,9.101744,-1.541517
NTRI,NutriSystem Inc,36.39,37.1,20.150548,8.286618,1.841141
INFI,Infinity Pharmaceuticals,2.36,2.39,0.0,2.982545,-0.590142
SPSC,SPS Commerce,83.91,85.04,1126.506854,5.043151,0.07549
ULTA,Ulta Salon,272.08,275.64,26.779357,9.089828,10.293003
GLYC,GlycoMimetics Inc.,13.5,13.69,0.0,2.585382,-1.086435
QYLD,Recon Capital NASDAQ 100 Covered Call ETF,23.94,24.13,0.0,0.0,0.0
HTBX,"Heat Biologics, Inc.",1.71,1.72,0.0,1.44966,-2.006718
FOMX,Foamix Pharmaceuticals,5.31,5.17,0.0,6.389311,-2.08998
MOGO,Mogo Finance Technology Inc.,2.7,2.729,0.0,0.0,0.0
PEGI,Pattern Energy Group Inc.,17.97,18.31,14.089829,1.531484,1.299519
EGHT,8x8 Inc,18.29,18.32,0.0,6.788609,-1.276953
APTI,Apptio Inc,30.53,30.42,0.0,8.978,-0.592171
ALTR,Altair Engineering Inc.,34.29,34.94,0.0,12.109632,-1.622536
BEAT,CardioNet,52.82,53.31,0.0,6.385334,-0.086508
APRI,Apricus Biosciences,0.3,0.2914,0.0,1.29274,-1.126056
HIMX,奇景光电,5.91,5.9,38.461537,2.314651,0.1534
NVCR,NovoCure Limited,45.2,45.17,0.0,37.279939,-0.650146
MCEP,Mid-Con Energy Partners,1.39,1.39,0.0,0.660117,-1.233566
MANH,曼哈顿联合软件,47.3,47.79,30.200063,24.316295,1.582447
ICLR,ICON plc,143.01,144.92,26.543742,6.355768,5.459667
HDSN,哈德森科技,1.04,1.05,0.0,0.369675,-0.822327
KIN,"Kindred Biosciences, Inc.",11.5,11.9,0.0,3.474456,-1.389285
BNFT,Benefitfocus Inc.,31.84,32.22,0.0,-37.343176,-0.768077
PNQI,PowerShares NASDAQ Internet Port,122.89,122.64,0.0,0.0,0.0
OSPN,Onespan Inc,16.63,16.93,0.0,2.694038,-0.560141
GFED,GFED银行,24.6801,25.4,35.334559,1.502678,0.718843
CRESY,Cresud S.A.C.I.F. y A.,12.05,12.35,0.0,0.040673,-0.5
EDIT,"Editas Medicine, Inc.",26.82,27.32,0.0,5.592297,-2.981545
SBUX,星巴克,55.71,56.45,17.5137,19.083543,3.223191
CORE,科尔.马克控股,34.3,34.83,47.05803,2.920007,0.74015
SKYY,First Trust ISE Cloud Computing,52.16,52.35,0.0,0.0,0.0
XLNX,赛灵思,75.86,76.12,35.06774,8.303055,2.170656
SSC,"Seven Stars Cloud Group, Inc.",3.16,3.22,0.0,6.463858,-0.313602
BPMC,Blueprint Medicines Corporation,68.7,69.11,0.0,5.485451,-4.125339
FCA,First Trust China AlphaDEX Fund,25.05,25.13,8.054487,0.0,3.12
ONVO,Organovo Holdings Inc.,1.06,1.08,0.0,2.962697,-0.294563
ENTR,熵通科技,16.95,16.95,0.0,8.748108,-0.89
GOOG,谷歌,1108.0,1110.08,47.309878,4.767025,23.464022
LOXO,Loxo Oncology,164.65,164.06,0.0,12.748314,-3.718506
PDLI,PDL BioPharma,2.5,2.53,0.0,0.516206,-0.473562
RRD,当纳利,4.24,4.34,0.0,-1.167059,-1.187325
XLRN,Acceleron Pharma Inc.,49.56,49.86,0.0,6.885683,-2.461619
CMCSA,康卡斯特,34.05,34.62,16.644231,0.0,2.08
AXAS,阿布拉克萨斯石油,2.19,2.19,0.0,3.351263,-0.03244
AIQ,阿莱恩斯保健服务,14.46,14.5748,364.370008,-17.649783,0.04
LJPC,La Jolla Pharmaceutical Company,17.47,17.62,0.0,4.238568,-7.178455
SRRK,Scholar Rock Holding Corp,18.17,18.36,0.0,4.152547,-13.247031
OLED,Universal Display Corporation,114.32,112.41,84.524582,8.135876,1.329909
XOG,Extraction Oil & Gas Inc.,10.59,10.69,0.0,1.176832,-0.694776
QQQ,纳指ETF,173.99,174.32,0.0,1.273549,0.0
ORLY,奥莱利,334.12,339.54,22.986838,71.052142,14.771062
MPWR,Monolithic Power Systems,114.17,113.96,58.283243,8.325229,1.955279
SNPS,新思科技,87.11,88.12,220.658017,4.145981,0.399351
AMAT,应用材料,33.85,33.69,10.131465,4.8523,3.325284
CRBP,"Corbus Pharmaceuticals Holdings, Inc.",6.78,6.74,0.0,6.949048,-0.758455
VYGR,Voyager Therapeutics Inc,16.03,16.13,0.0,6.38258,-2.690764
EEMA,iShares,62.2,62.4,0.0,0.0,0.0
GOOGL,谷歌A,1119.64,1120.54,47.750687,4.811943,23.466469
PNRL,Paringa Resources Limited,10.38,10.38,0.0,1.223679,-0.021818
CPSS,Consumer Portfolio Services,3.311,3.39,46.734771,0.410269,0.072537
ABCD,新生,11.89,12.07,12.835209,-87.982994,0.940382
PCTY,Paylocity Holding Corporation,65.73,65.72,89.263037,16.294487,0.736251
AAXJ,亚洲ETF-iShares MSCI,64.78,64.98,0.0,0.0,0.0
CPRT,科帕特,49.74,50.38,27.946053,7.453485,1.802759
WISA,"Summit Semiconductor, Inc.",4.44,4.55,0.0,-0.562815,-158.353943
AKAM,阿克迈,62.7,63.0,58.233046,3.099544,1.08186
FBZ,First Trust Brazil AlphaDEX Fund,12.92,12.91,0.0,0.0,0.0
ONCS,OncoSec Medical Incorporated,1.51,1.52,0.0,2.432905,-1.045214
NHTC,然健环球,21.12,21.67,11.832911,2.863544,1.831333
INFO,IHS Markit Ltd. Common Shares,51.09,51.84,36.288926,2.589275,1.428535
MLNX,迈勒罗斯科技,71.15,71.72,67.273999,3.270093,1.066088
CTSH,高知特,71.36,72.17,29.06588,3.932708,2.48298
RADA,Rada Electronics Industries Limited,2.65,2.69,46.811917,2.979729,0.057464
CDMO,"Avid Bioservices, Inc.",5.26,5.38,0.0,5.405624,-0.564952
GLNG,Golar海运,25.53,25.79,0.0,1.53054,-0.245766
MTEX,寰泰生技,19.85,19.25,0.0,1.479441,-1.101032
SGEN,Seattle Genetics,72.34,72.77,0.0,8.358601,-0.314138
VECO,Veeco Instruments Inc,9.34,9.3,0.0,0.763994,-5.927201
ZEAL,Zealand Pharma A/S,14.1,13.99,0.0,8.311384,-2.009216
CNET,中网载线,1.45,1.4472,0.0,1.994449,-1.314643
AGTC,Applied Genetic Technologies Corporation,6.5,6.63,0.0,1.211876,-1.17647
NXGN,Nextgen Healthcare Inc,19.02,19.19,1108.543743,3.657919,0.017311
ACIA,"Acacia Communications, Inc. ",36.25,37.6,0.0,3.013651,-0.371474
PSTI,Pluristem Therapeutics,1.16,1.18,0.0,4.702097,-0.246758
KOOL,热动力医疗,0.35,0.3547,0.0,0.740997,-2.120923
PANL,Universal Display Corporation,3.49,3.4371,6.387961,0.985288,0.538059
TSLA,特斯拉,261.0,258.78,0.0,11.300905,-16.17543
AOBC,American Outdoor Brands Corporation,14.48,14.63,26.44814,1.864891,0.553158
BNGO,Bionano Genomics,7.3,6.9455,0.0,-1.216605,-243.79599
ARCI,Appliance Recycling Centers Of America,0.8,0.7981,0.0,0.289954,-1.043672
SSNT,"SilverSun Technologies, Inc.",3.5969,3.6281,0.0,3.743824,-0.152682
BHTG,"BioHiTech Global, Inc.",3.16,3.19,0.0,38.796025,-1.387684
DYSL,Dynasil Corporation of America,1.18,1.2,42.955326,1.035226,0.027936
TANH,Tantech Holdings,1.58,1.6,11.030755,0.455549,0.145049
EMCG,WisdomTree Emerging Markets Consumer Growth Fund,20.1899,20.1175,0.0,0.0,0.0
CRNT,Ceragon网络,3.18,3.21,15.648537,1.816723,0.205131
SSTI,Shotspotter Inc,40.98,40.99,128.030533,26.870141,0.320158
VSAR,Versartis Inc,1.21,1.21,0.0,0.636096,-1.048764
QBAK,扩斯达,6.78,6.86,8.844172,2.007442,0.775652
BOTZ,Global X Robotics & Artificial Intelligence Thematic ETF,20.52,20.58,0.0,0.0,0.0
NMRK,Newmark Group Inc.,10.67,10.11,11.762132,5.456516,0.859538
SBPH,"Spring Bank Pharmaceuticals, Inc.",14.01,14.2,0.0,7.496764,-1.518988
MDB,MongoDB Inc.,66.0,64.69,0.0,16.191071,-1.839107
MEDP,Medpace Holdings Inc.,54.4,54.54,38.103676,3.627061,1.431358
ORRF,Orrstown Financial Services Inc,23.77,24.1,18.707259,1.394936,1.28827
SURF,Surface Oncology,8.59,8.61,0.0,1.94948,-4.240351
LINC,林肯教育服务,2.03,2.05,0.0,1.432337,-0.187285
MAR,万豪酒店,117.21,117.49,27.726455,14.349749,4.237469
CREE,克里科技,34.27,34.56,0.0,1.686318,-2.8129
CDW,CDW Corporation,82.06,82.37,20.224555,11.664228,4.072772
PCMI,PCM Inc,18.12,18.15,29.031453,1.562452,0.625184
EXPE,Expedia,118.86,118.56,66.146319,4.46658,1.79239
DNLI,Denali Therapeutics Inc.,16.91,16.94,0.0,3.275799,-2.093392
QURE,uniQure N.V.,28.86,28.53,0.0,4.865097,-2.469701
HA,夏威夷控股,33.04,33.52,4.842932,1.848527,6.921427
ATRA,Atara Biotherapeutics,36.44,36.42,0.0,3.649465,-4.373786
PCYG,Park City Group,9.11,9.11,62.912193,4.542263,0.144805
CORV,Correvio Pharma Corp.,3.31,3.32,0.0,4.935616,-0.83
SNBR,Sleep Number Corporation,32.04,32.4,19.442785,-53.442999,1.666428
FAT,Fat Brands Inc,6.8,7.31,0.0,12.587507,-0.056157
QTRH,Wi-LAN Inc,1.2399,1.25,25.0,0.553721,0.05
ONCE,"Spark Therapeutics, Inc.",48.29,47.94,0.0,3.085585,-2.624848
ENTG,英特格,26.54,26.37,29.998258,3.547157,0.879051
HDS,HD Supply Holdings Inc.,38.8,38.96,10.864542,4.452698,3.585977
YNDX,Yandex,32.62,32.73,16.183415,3.747889,2.022441
PGLC,Pershing Gold Corporation,1.65,1.68,0.0,1.687931,-0.509026
TESS,特斯科技术,14.33,14.71,21.74122,1.149175,0.676595
AMBA,安霸,33.26,33.66,0.0,2.492597,-0.116285
FG,FGL Holdings,8.75,8.85,0.0,1.465482,-6.476891
MAT,美国美泰公司,14.15,14.33,0.0,7.427603,-4.176592
CGNX,康耐视科技,44.63,44.72,45.921349,7.129131,0.973839
SENEA,Seneca Foods Corp,31.02,31.24,11.117438,0.573714,2.81
UMRX,Unum Therapeutics,9.66,9.71,0.0,3.782341,-2.31731
TECH,Techne Corporation,183.35,185.03,55.014879,6.469913,3.363272
IDSY,编号系统,6.45,6.34,0.0,3.553587,-0.201185
EA,电子艺界,106.96,106.1,46.952366,6.14852,2.259737
ASRT,Ascott Residence Trust,5.46,5.52,0.0,1.845209,-0.575592
BCOR,Blucora,32.92,33.17,21.823919,2.48048,1.519892
ECYT,Endocyte,15.33,15.39,0.0,7.535393,-1.029541
IRWD,Ironwood医药,16.64,16.71,0.0,-58.229856,-0.742567
LITE,Lumentum Holdings Inc.,59.1,58.3,15.039712,3.986887,3.876404
LPSN,LivePerson,21.75,21.87,0.0,8.538343,-0.284513
PTCT,PTC Therapeutics Inc.,39.33,39.48,0.0,7.421311,-1.39723
DISCA,探索传播,31.46,31.76,16.804233,0.0,1.89
OTEX,Open Text Corporation,34.69,34.78,38.206136,2.503989,0.910325
ONEQ,Fidelity Nasdaq Composite Index,293.89,294.11,6.52862,1.07558,45.049335
DINT,Davis Select International ETF,16.86,16.79,0.0,0.0,0.0
GLMD,Galmed Pharmaceuticals Ltd.,11.48,11.64,0.0,2.67389,-0.847989
CAMP,CalAmp Corp,19.29,19.44,46.82645,3.221922,0.41515
ARPO,Aerpio Pharmaceuticals Inc,2.6,2.6,0.0,2.199536,-0.259767
COLM,哥伦比亚户外,85.99,87.11,44.949977,3.715128,1.937932
RGNX,Regenxbio Inc,61.0,60.69,24.538921,6.775236,2.473214
LBRDK,Liberty Broadband Corporation,79.35,79.88,12.619273,0.0,6.33
HLNE,Hamilton Lane Inc,38.27,38.66,37.338948,11.973676,1.03538
FAMI,"Farmmi, Inc.",5.11,5.22,15.882917,3.478719,0.328655
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,57.89,57.865,0.0,0.0,0.0
TAIT,Taitron Components Incorporated,1.77,1.8051,15.592123,0.845585,0.11577
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,22.38,22.43,0.0,0.0,0.0
BLRX,BioLineRx Ltd,1.34,1.32,0.0,1.630008,-0.239298
TWOU,2U Inc,64.9,64.31,0.0,5.325558,-0.896268
CELG,新基公司,82.36,82.58,21.9877,16.934028,3.755736
BSVN,Bank7 Corp.,18.4899,18.55,0.0,0.0,0.0
PLXP,PLx Pharma Inc.,3.79,3.8675,0.0,5.15487,-1.339487
COST,好市多,225.2,226.95,31.755263,7.769903,7.146847
IMXI,International Money Express Inc,12.49,12.46,108.533748,11.89413,0.114803
ACTG,阿卡西亚,3.1,3.12,0.0,0.663156,-0.244735
SWKS,思佳讯,87.24,87.21,17.405031,3.823013,5.01062
EMCF,恩克莱尔金融,36.6899,35.8,15.95965,1.634342,2.243157
CSOD,Cornerstone OnDemand,50.23,50.17,0.0,66.745742,-0.901392
LTRPA,"Liberty TripAdvisor Holdings, Inc.",12.61,12.56,0.0,0.172948,-0.54
CIBR,First Trust NASDAQ Cybersecurity ETF,25.34,25.59,127.949998,0.0,0.2
LULU,lululemon athletica,145.53,143.71,55.57734,14.409041,2.585766
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,26.33,26.31,0.0,0.0,0.0
NANO,耐诺,31.45,31.5,15.214716,2.730147,2.070364
BMRN,拜玛林制药,99.07,99.51,0.0,6.125262,-0.711341
DOVA,Dova Pharmaceuticals Inc.,20.09,20.27,0.0,5.210313,-1.981865
DMRC,数字标识,26.1,26.13,0.0,4.265778,-2.578686
SFLY,Shutterfly,61.4,61.77,65.372275,3.795253,0.944896
SABR,Sabre Corporation,23.48,23.52,18.377039,7.381987,1.279858
CHTR,Charter Communications,305.34,308.74,7.853563,1.911857,39.312092
VLRX,"Valeritas Holdings, Inc.",1.38,1.36,0.0,12.051878,-2.501041
TORC,Restorbio Inc.,11.28,11.35,0.0,2.717118,-7.220815
BLCN,Reality Shares Nasdaq NextGen Economy ETF,21.68,21.84,0.0,0.0,0.0
ROBO,Robo-Stox Global Robotics and Au,37.36,37.41,0.0,0.0,0.0
USEG,美国能源,0.87195,0.9201,0.0,1.11692,-0.262416
NICE,耐斯系统,106.6,107.39,39.942752,3.423528,2.688598
VONG,Vanguard Scottsdale Funds Vangua,149.84,149.76,0.0,0.0,0.0
TWMC,Trans World Entertainment Corp,0.9,0.92,0.0,0.235208,-1.606062
CFMS,"ConforMIS, Inc.",0.9193,0.92,0.0,1.18202,-1.010471
ENPH,Enphase Energy,4.56,4.6,0.0,-14.793403,-0.192117
CYCC,Cyclacel Pharmaceuticals,1.36,1.38,0.0,0.888986,-1.340366
VTSI,"VirTra, Inc.",4.81,4.61,11.25219,2.942192,0.409698
PACB,Pacific Biosciences of Californi,4.21,4.15,0.0,7.088998,-0.719559
SPNS,Sapiens International Corp,11.8,12.0,53.926767,2.940814,0.222524
JAZZ,爵士制药,158.46,158.82,21.972646,3.343209,7.228078
INPX,Inpixon,0.2782,0.2697,0.011151,4.532176,24.186378
FV,First Trust Dorsey Wright Focus 5 ETF,28.2,28.2,0.0,0.0,-0.01
SCON,超导技术,1.83,1.85,0.0,1.806297,-7.254966
LPTX,Leap Therapeutics Inc,6.18,6.25,0.0,7.571426,-2.500015
CAMT,康特科技,7.38,7.41,11.787406,3.031143,0.628637
ALXN,亚力兄制药,122.57,121.94,0.0,3.099601,-0.44687
ANIK,阿尼卡医疗,40.44,40.82,32.396234,2.414011,1.260023
CDNS,铿腾电子,39.85,39.99,50.999066,9.519871,0.784132
CCXI,ChemoCentryx,10.23,10.24,28.958949,17.851636,0.353604
MASI,麦斯莫医疗,116.55,117.13,49.012879,7.405178,2.38978
GPIC,Gaming Partners International Co,8.9575,8.85,13.635545,1.114696,0.649039
WVE,Wave Life Sciences Pte. Ltd,44.85,45.33,0.0,9.542114,-4.531369
OCCI,"OFS Credit Company, Inc.",18.36,18.7511,0.0,0.0,0.0
CAR,安飞士,31.26,31.37,6.549785,6.678286,4.78947
PEGA,Pegasystems Inc,54.15,54.0,0.0,6.644303,-0.288955
SSFN,Stewardship Financial Corp,10.4975,10.4975,15.994777,1.195466,0.656308
REGI,Renewable Energy Group,26.74,26.96,4.869063,1.310004,5.537
TRMB,天宝导航,38.98,38.79,65.988465,3.851515,0.58783
RDWR,Radware Ltd,22.75,22.73,770.325685,3.008796,0.029507
MKSI,MKS仪器,75.38,74.85,10.680381,2.276585,7.008177
EEFT,嘉银通,113.19,112.86,39.84933,5.383373,2.832168
DENN,Denny’s Corporation,14.07,14.23,21.183002,-7.651928,0.671765
CYTK,Cytokinetics,7.6,7.61,0.0,5.530385,-2.428436
KZR,Kezar Life Sciences Inc.,22.02,22.37,0.0,3.581761,-16.323032
BRKR,布鲁克,31.22,31.42,53.412666,6.32389,0.58825
