,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,Unnamed: 8
1968,LITE,Lumentum Holdings Inc.,50.61,$3.85B,,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/lite,
1969,LMNX,Luminex Corporation,26.1,$1.16B,2000.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/lmnx,
1970,LUNA,Luna Innovations Incorporated,3.11,$86.88M,2006.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/luna,
1971,LKCO,Luokung Technology Corp,8.3,$11.66M,,Technology,EDP Services,https://www.nasdaq.com/symbol/lkco,
1972,LBC,Luther Burbank Corporation,10.65,$600.44M,2003.0,Finance,Major Banks,https://www.nasdaq.com/symbol/lbc,
1973,MBTF,M B T Financial Corp,11.12,$256.04M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbtf,
1974,MCBC,Macatawa Bank Corporation,10.85,$369.39M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mcbc,
1975,MFNC,Mackinac Financial Corporation,15.94,$170.76M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mfnc,
1976,MTSI,"MACOM Technology Solutions Holdings, Inc.",18.31,$1.2B,2012.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mtsi,
1977,MGNX,"MacroGenics, Inc.",21.21,$896.32M,2013.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgnx,
1978,MDGL,"Madrigal Pharmaceuticals, Inc.",126.61,$1.95B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mdgl,
1979,MAGS,Magal Security Systems Ltd.,5.29,$121.9M,1993.0,Consumer Durables,Telecommunications Equipment,https://www.nasdaq.com/symbol/mags,
1980,MGLN,"Magellan Health, Inc.",72.68,$1.76B,,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/mgln,
1981,MGTA,"Magenta Therapeutics, Inc.",9.39,$311.29M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mgta,
1982,MGIC,Magic Software Enterprises Ltd.,8.51,$414.93M,1991.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mgic,
1983,MGYR,"Magyar Bancorp, Inc.",11.75,$68.39M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/mgyr,
1984,MHLD,"Maiden Holdings, Ltd.",1.35,$111.97M,,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/mhld,
1985,MMYT,MakeMyTrip Limited,27.94,$2.85B,2010.0,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mmyt,
1986,MBUU,"Malibu Boats, Inc.",46.0,$958.48M,2014.0,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mbuu,
1987,MLVF,"Malvern Bancorp, Inc.",21.11,$164.12M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/mlvf,
1988,MAMS,"MAM Software Group, Inc.",8.46,$106.64M,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mams,
1989,TUSK,"Mammoth Energy Services, Inc.",23.7,$1.06B,2016.0,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/tusk,
1990,RPIBC,Managed Portfolio Series,100.03,$25.01M,,,,https://www.nasdaq.com/symbol/rpibc,
1991,MANH,"Manhattan Associates, Inc.",54.84,$3.57B,1998.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/manh,
1992,LOAN,"Manhattan Bridge Capital, Inc",6.41,$61.94M,,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/loan,
1993,MNTX,"Manitex International, Inc.",7.86,$154.23M,,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mntx,
1994,MTEX,"Mannatech, Incorporated",19.5565,$46.57M,,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mtex,
1995,MNKD,MannKind Corporation,1.56,$248.97M,2004.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnkd,
1996,MANT,ManTech International Corporation,53.24,$2.12B,2002.0,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/mant,
1997,MARA,"Marathon Patent Group, Inc.",0.7399,$18.88M,,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/mara,
1998,MCHX,"Marchex, Inc.",4.36,$183.04M,2004.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mchx,
1999,MRIN,Marin Software Incorporated,4.45,$25.77M,,Technology,EDP Services,https://www.nasdaq.com/symbol/mrin,
2000,MARPS,Marine Petroleum Trust,2.4,$4.8M,,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/marps,
2001,MRNS,"Marinus Pharmaceuticals, Inc.",4.28,$173.45M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrns,
2002,MRKR,"Marker Therapeutics, Inc.",5.92,$268.59M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrkr,
2003,MKTX,"MarketAxess Holdings, Inc.",238.97,$8.98B,2004.0,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/mktx,
2004,MRLN,Marlin Business Services Corp.,23.56,$291.38M,2003.0,Finance,Major Banks,https://www.nasdaq.com/symbol/mrln,
2005,MAR,Marriott International,128.84,$43.95B,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mar,
2006,MBII,"Marrone Bio Innovations, Inc.",1.6,$177.1M,2013.0,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/mbii,
2007,MRTN,"Marten Transport, Ltd.",19.67,$1.07B,1986.0,Transportation,Trucking Freight/Courier Services,https://www.nasdaq.com/symbol/mrtn,
2008,MMLP,Martin Midstream Partners L.P.,12.51,$488.34M,2002.0,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/mmlp,
2009,MRVL,Marvell Technology Group Ltd.,19.65,$12.92B,2000.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mrvl,
2010,MASI,Masimo Corporation,128.88,$6.83B,2007.0,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/masi,
2011,MCFT,"MasterCraft Boat Holdings, Inc.",23.38,$437.86M,2015.0,Capital Goods,Marine Transportation,https://www.nasdaq.com/symbol/mcft,
2012,MTCH,"Match Group, Inc.",57.29,$15.95B,2015.0,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/mtch,
2013,MTLS,Materialise NV,18.71,$941.59M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtls,
2014,MTRX,Matrix Service Company,20.44,$547.47M,1990.0,Basic Industries,Engineering & Construction,https://www.nasdaq.com/symbol/mtrx,
2015,MAT,"Mattel, Inc.",14.07,$4.86B,,Consumer Non-Durables,Recreational Products/Toys,https://www.nasdaq.com/symbol/mat,
2016,MATW,Matthews International Corporation,41.75,$1.33B,1994.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/matw,
2017,MXIM,"Maxim Integrated Products, Inc.",55.9,$15.28B,1988.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mxim,
2018,MXWL,"Maxwell Technologies, Inc.",4.73,$217.62M,,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mxwl,
2019,MBFI,MB Financial Inc.,45.81,$3.86B,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfi,
2020,MBFIO,MB Financial Inc.,24.99,,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbfio,
2021,MGRC,McGrath RentCorp,53.52,$1.29B,1984.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mgrc,
2022,MDCA,MDC Partners Inc.,3.35,$167.28M,,Technology,Advertising,https://www.nasdaq.com/symbol/mdca,
2023,MDJH,MDJM LTD,3.9001,$46.72M,2019.0,Finance,Real Estate,https://www.nasdaq.com/symbol/mdjh,
2024,MDRR,"Medalist Diversified REIT, Inc.",8.0,$19.57M,2018.0,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/mdrr,
2025,MFIN,Medallion Financial Corp.,6.37,$155.68M,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfin,
2026,MFINL,Medallion Financial Corp.,25.6966,,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mfinl,
2027,MNOV,"MediciNova, Inc.",8.64,$361.85M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnov,
2028,MDSO,"Medidata Solutions, Inc.",75.47,$4.63B,2009.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdso,
2029,MDGS,Medigus Ltd.,2.88,$10.93M,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mdgs,
2030,MDGSW,Medigus Ltd.,0.55,,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mdgsw,
2031,MDWD,MediWound Ltd.,4.81,$130.73M,2014.0,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/mdwd,
2032,MEDP,"Medpace Holdings, Inc.",69.98,$2.49B,2016.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/medp,
2033,MEIP,"MEI Pharma, Inc.",2.81,$199.93M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/meip,
2034,MGTX,MeiraGTx Holdings plc,12.76,$349.45M,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mgtx,
2035,MLCO,Melco Resorts & Entertainment Limited,23.72,$11.62B,,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mlco,
2036,MLNT,"Melinta Therapeutics, Inc.",6.54,$73.33M,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mlnt,
2037,MLNX,"Mellanox Technologies, Ltd.",104.99,$5.62B,2007.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mlnx,
2038,MELR,"Melrose Bancorp, Inc.",19.09,$49.12M,2014.0,Finance,Major Banks,https://www.nasdaq.com/symbol/melr,
2039,MNLO,Menlo Therapeutics Inc.,8.19,$190.27M,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnlo,
2040,MTSL,MER Telemanagement Solutions Ltd.,1.8309,$6.03M,1997.0,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/mtsl,
2041,MELI,"MercadoLibre, Inc.",374.06,$16.91B,2007.0,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/meli,
2042,AMTB,Mercantil Bank Holding Corporation,15.99,$690.5M,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtb,
2043,AMTBB,Mercantil Bank Holding Corporation,12.25,$528.99M,,Finance,Major Banks,https://www.nasdaq.com/symbol/amtbb,
2044,MBWM,Mercantile Bank Corporation,35.45,$586.14M,1998.0,Finance,Major Banks,https://www.nasdaq.com/symbol/mbwm,
2045,MERC,Mercer International Inc.,14.65,$955.2M,,Basic Industries,Paper,https://www.nasdaq.com/symbol/merc,
2046,MBIN,Merchants Bancorp,21.72,$623.23M,2017.0,Finance,Major Banks,https://www.nasdaq.com/symbol/mbin,
2047,MRCY,Mercury Systems Inc,64.73,$3.14B,1998.0,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mrcy,
2048,EBSB,"Meridian Bancorp, Inc.",16.56,$886.65M,,Finance,Major Banks,https://www.nasdaq.com/symbol/ebsb,
2049,VIVO,Meridian Bioscience Inc.,17.25,$732.94M,1986.0,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/vivo,
2050,MRBK,Meridian Corporation,17.4703,$111.68M,2017.0,,,https://www.nasdaq.com/symbol/mrbk,
2051,MMSI,"Merit Medical Systems, Inc.",59.6,$3.27B,,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mmsi,
2052,MACK,"Merrimack Pharmaceuticals, Inc.",6.16,$82.19M,2012.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mack,
2053,MRSN,"Mersana Therapeutics, Inc.",7.3,$169.23M,2017.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrsn,
2054,MRUS,Merus N.V.,11.09,$252.31M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrus,
2055,MESA,"Mesa Air Group, Inc.",10.03,$239.75M,2018.0,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/mesa,
2056,MLAB,"Mesa Laboratories, Inc.",235.33,$910.37M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mlab,
2057,MESO,Mesoblast Limited,4.44,$428.82M,2015.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/meso,
2058,CASH,"Meta Financial Group, Inc.",24.8,$977.62M,1993.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cash,
2059,MEOH,Methanex Corporation,58.64,$4.53B,,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/meoh,
2060,MGEE,MGE Energy Inc.,66.81,$2.32B,,Energy,Electric Utilities: Central,https://www.nasdaq.com/symbol/mgee,
2061,MGPI,"MGP Ingredients, Inc.",78.0,$1.31B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mgpi,
2062,MBOT,Microbot Medical Inc. ,9.11,$39.24M,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mbot,
2063,MCHP,Microchip Technology Incorporated,89.04,$21.1B,1993.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mchp,
2064,MU,"Micron Technology, Inc.",42.57,$47.72B,,Technology,Semiconductors,https://www.nasdaq.com/symbol/mu,
2065,MSFT,Microsoft Corporation,110.97,$851.39B,1986.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/msft,
2066,MSTR,MicroStrategy Incorporated,145.41,$1.54B,1998.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mstr,
2067,MVIS,"Microvision, Inc.",1.17,$119.46M,1996.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mvis,
2068,MICT,"MICT, Inc.",1.17,$10.93M,,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mict,
2069,MPB,Mid Penn Bancorp,23.75,$200.92M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mpb,
2070,MTP,Midatech Pharma PLC,0.12,$3.73M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtp,
2071,MCEP,"Mid-Con Energy Partners, LP",1.0,$30.44M,2011.0,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mcep,
2072,MBCN,Middlefield Banc Corp.,42.8,$138.86M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mbcn,
2073,MSEX,Middlesex Water Company,59.17,$970.29M,,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/msex,
2074,MSBI,"Midland States Bancorp, Inc.",25.6,$608.05M,2016.0,Finance,Major Banks,https://www.nasdaq.com/symbol/msbi,
2075,MSVB,"Mid-Southern Bancorp, Inc.",13.0,$46.42M,2018.0,Finance,Savings Institutions,https://www.nasdaq.com/symbol/msvb,
2076,MOFG,"MidWestOne Financial Group, Inc.",32.05,$390.37M,,Finance,Major Banks,https://www.nasdaq.com/symbol/mofg,
2077,MLND,"Millendo Therapeutics, Inc. ",11.07,$142.96M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mlnd,
2078,TIGO,Millicom International Cellular S.A.,62.13,$6.26B,,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/tigo,
2079,MIME,Mimecast Limited,48.69,$2.94B,2015.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mime,
2080,MNDO,MIND C.T.I. Ltd.,2.48,$47.88M,,Technology,EDP Services,https://www.nasdaq.com/symbol/mndo,
2081,NERV,"Minerva Neurosciences, Inc",7.94,$308.64M,2014.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nerv,
2082,MGEN,"Miragen Therapeutics, Inc.",2.9,$89.43M,2014.0,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/mgen,
2083,MRTX,"Mirati Therapeutics, Inc.",76.01,$2.47B,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrtx,
2084,MSON,"MISONIX, Inc.",20.38,$195.39M,1992.0,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/mson,
2085,MIND,"Mitcham Industries, Inc.",3.96,$47.99M,1994.0,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mind,
2086,MINDP,"Mitcham Industries, Inc.",23.01,,,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/mindp,
2087,MITK,"Mitek Systems, Inc.",10.88,$421.43M,,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/mitk,
2088,MKSI,"MKS Instruments, Inc.",84.55,$4.56B,1999.0,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mksi,
2089,MMAC,"MMA Capital Holdings, Inc.",28.75,$168.08M,,Finance,Real Estate,https://www.nasdaq.com/symbol/mmac,
2090,MTC,"MMTec, Inc.",5.08,$100.58M,2019.0,,,https://www.nasdaq.com/symbol/mtc,
2091,MINI,"Mobile Mini, Inc.",35.7,$1.6B,1994.0,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/mini,
2092,MOBL,"MobileIron, Inc.",4.83,$509.83M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mobl,
2093,MMDM,Modern Media Acquisition Corp.,10.3,$266.51M,2017.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdm,
2094,MMDMR,Modern Media Acquisition Corp.,0.31,,2017.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdmr,
2095,MMDMU,Modern Media Acquisition Corp.,10.65,,2017.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdmu,
2096,MMDMW,Modern Media Acquisition Corp.,0.28,,2017.0,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdmw,
2097,MRNA,"Moderna, Inc.",19.88,$6.54B,2018.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mrna,
2098,MOGO,Mogo Finance Technology Inc.,2.29,$53.05M,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/mogo,
2099,MTEM,"Molecular Templates, Inc.",5.17,$188.68M,,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtem,
2100,MBRX,"Moleculin Biotech, Inc.",1.38,$39.37M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mbrx,
2101,MNTA,"Momenta Pharmaceuticals, Inc.",15.1,$1.49B,2004.0,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/mnta,
2102,MOMO,Momo Inc.,33.14,$6.85B,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/momo,
2103,MKGI,"Monaker Group, Inc.",2.41,$23.11M,,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/mkgi,
2104,MCRI,"Monarch Casino & Resort, Inc.",44.9,$803.44M,1993.0,Consumer Services,Hotels/Resorts,https://www.nasdaq.com/symbol/mcri,
2105,MDLZ,"Mondelez International, Inc.",47.72,$68.92B,,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/mdlz,
2106,MGI,"Moneygram International, Inc.",2.64,$147.02M,,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mgi,
2107,MDB,"MongoDB, Inc.",106.21,$5.69B,2017.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mdb,
2108,MNCLU,Monocle Acquisition Corporation,10.0205,,2019.0,Finance,Business Services,https://www.nasdaq.com/symbol/mnclu,
2109,MPWR,"Monolithic Power Systems, Inc.",136.56,$5.8B,2004.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mpwr,
2110,TYPE,Monotype Imaging Holdings Inc.,19.57,$812.99M,2007.0,Technology,EDP Services,https://www.nasdaq.com/symbol/type,
2111,MNRO,"Monro, Inc. ",78.0,$2.58B,1991.0,Consumer Services,Automotive Aftermarket,https://www.nasdaq.com/symbol/mnro,
2112,MRCC,Monroe Capital Corporation,13.25,$270.89M,2012.0,,,https://www.nasdaq.com/symbol/mrcc,
2113,MRCCL,Monroe Capital Corporation,24.88,,,,,https://www.nasdaq.com/symbol/mrccl,
2114,MNST,Monster Beverage Corporation,58.44,$32.32B,,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/mnst,
2115,MORN,"Morningstar, Inc.",126.11,$5.38B,2005.0,Finance,Investment Managers,https://www.nasdaq.com/symbol/morn,
2116,MOR,MorphoSys AG,24.53,$3.09B,2018.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mor,
2117,MOSY,"MoSys, Inc.",0.185,$7.93M,2001.0,Technology,Semiconductors,https://www.nasdaq.com/symbol/mosy,
2118,MTFB,Motif Bio plc,1.92,$28.56M,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtfb,
2119,MTFBW,Motif Bio plc,0.18,,2016.0,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mtfbw,
2120,MPAA,"Motorcar Parts of America, Inc.",20.95,$394.05M,,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/mpaa,
2121,MOTS,"Motus GI Holdings, Inc.",4.3,$67.47M,2018.0,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/mots,
2122,MPVD,Mountain Province Diamonds Inc.,1.06,$222.71M,,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mpvd,
2123,MOXC,"Moxian, Inc.",0.5101,$34.36M,,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/moxc,
2124,COOP,Mr. Cooper Group Inc.,14.55,$1.32B,,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/coop,
2125,MSBF,MSB Financial Corp.,18.6583,$100.55M,,Finance,Savings Institutions,https://www.nasdaq.com/symbol/msbf,
2126,MTBC,"MTBC, Inc.",4.48,$53M,2014.0,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbc,
2127,MTBCP,"MTBC, Inc.",26.99,,,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/mtbcp,
2128,MTEC,MTech Acquisition Corp.,10.14,$75.35M,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/mtec,
2129,MTECU,MTech Acquisition Corp.,10.75,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/mtecu,
2130,MTECW,MTech Acquisition Corp.,0.585,,2018.0,Technology,EDP Services,https://www.nasdaq.com/symbol/mtecw,
2131,MTSC,MTS Systems Corporation,54.61,$977.65M,,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/mtsc,
2132,MUDS,Mudrick Capital Acquisition Corporation,9.98,$259.48M,2018.0,Finance,Business Services,https://www.nasdaq.com/symbol/muds,
