code,net2017_1,net2017_2,net2017_3,net2017_4,net2018_1,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
000423,604.5662,901.4704,1246.596,2044.3525,609.4158,东阿阿胶,中成药,山东,17.09,6.54,6.54,1239642.0,947787.0,172447.95,69067.68,1.06,1.318,15.48,2.91,19960729,825133.13,12.62,1.76,-4.35,63.19,28.88,87960.0
000333,4352.587,10811.322,14998.175,17283.689,5256.231,美的集团,家用电器,广东,13.04,64.8,66.27,25256652.0,17444044.0,2223860.0,1606070.75,2.42,0.8,12.03,3.44,19931112,5288346.5,7.98,16.7,20.76,25.62,7.54,162344.0
600758,368.9003,450.339,475.9749,464.657,87.0978,红阳能源,煤炭开采,辽宁,15.78,6.76,13.31,1616072.38,709988.5,677842.13,340929.41,2.56,0.065,4.25,0.97,19961029,68688.74,0.52,-8.39,-76.39,16.98,3.98,72877.0
603985,30.4207,48.0002,63.6244,90.6961,26.9079,恒润股份,机械基件,江苏,17.44,0.67,1.04,129957.07,86051.06,30676.85,60370.61,5.8,0.259,9.92,1.82,20170505,33811.12,3.25,22.98,-11.55,28.75,12.38,11052.0
600201,265.9831,387.2789,682.6091,870.0944,296.3132,生物股份,生物制药,内蒙,23.43,11.37,11.71,601278.5,374812.5,63351.5,137713.73,1.18,0.38,3.95,3.64,19990115,231576.13,1.98,1.01,-7.26,73.94,47.17,27738.0
300618,49.7222,135.944,311.7877,449.4048,254.835,寒锐钴业,小金属,江苏,23.43,1.14,1.92,266753.28,222828.27,22213.61,36078.15,1.88,1.327,6.33,19.66,20170306,69681.46,3.63,218.67,412.52,53.12,34.56,29253.0
002215,114.2041,234.7225,250.6913,308.5061,160.2939,诺普信,农药化肥,深圳,13.24,7.25,9.14,492099.91,337602.25,30110.72,29828.46,0.33,0.312,2.28,3.62,20080218,75672.97,0.83,41.49,21.32,29.91,12.12,43566.0
002294,376.4237,730.4128,1094.0455,1451.8873,415.3217,信立泰,化学制药,深圳,20.17,10.46,10.46,665943.13,302600.88,116271.11,16109.25,0.15,0.755,5.74,5.31,20090910,427785.31,4.09,11.42,8.12,80.27,34.83,40327.0
300641,38.0348,76.1271,96.7374,108.06299999999999,17.8166,正丹股份,化工原料,江苏,32.39,2.23,4.9,155826.84,105204.05,15293.25,46889.35,0.96,0.094,2.68,2.27,20170418,30551.89,0.62,3.17,-39.53,14.34,7.66,30258.0
603938,35.7079,63.876000000000005,94.8538,142.7443,43.3094,三孚股份,化工原料,河北,21.59,0.51,1.5,110602.9,73982.38,29028.21,38836.76,2.59,0.28800000000000003,6.8,3.66,20170628,41549.23,2.77,6.93,21.29,31.89,15.39,11588.0
603239,60.9701,95.6229,121.63,170.1356,38.7454,浙江仙通,汽车配件,浙江,18.35,0.91,2.71,113766.65,76784.67,24158.22,30109.5,1.11,0.32899999999999996,3.5,3.45,20161230,31712.58,1.17,7.52,-6.9,41.1,23.16,12077.0
603919,113.6555,141.8084,176.6914,252.9614,121.1876,金徽酒,白酒,甘肃,18.57,1.16,3.64,252361.27,98693.05,113555.07,65397.81,1.8,0.433,5.21,3.08,20160310,79314.0,2.18,10.32,11.15,62.95,19.85,26448.0
002860,21.8909,43.4743,66.3206,89.4039,24.1948,星帅尔,电气设备,浙江,20.49,0.47,1.14,79533.9,53181.92,10444.0,23991.03,2.11,0.431,5.81,3.04,20170412,27358.73,2.4,22.26,13.08,39.17,24.62,11100.0
603096,45.7537,108.3264,177.4183,232.3229,54.916000000000004,新经典,出版业,天津,48.84,0.53,1.35,180144.38,165759.0,595.17,93910.13,6.97,0.812,11.61,6.84,20170425,46225.92,3.43,-3.19,0.97,48.21,24.61,3641.0
603899,166.0839,289.0744,490.70099999999996,634.0409999999999,204.6439,晨光文具,文教休闲,上海,37.78,9.2,9.2,461209.44,309113.28,84825.03,27234.76,0.3,0.40700000000000003,3.24,9.5,20150127,151702.13,1.65,35.95,29.61,25.6,9.89,10920.0
300072,436.7157,1212.9854,1994.9034,2539.1523,593.6587,三聚环保,环境保护,北京,13.17,18.01,23.51,2561658.0,2155841.75,258871.0,170050.09,0.72,0.253,4.0,3.33,20100427,573271.06,2.44,-20.38,35.94,25.71,13.5,53563.0
603680,102.6507,219.0096,402.1503,599.8976,87.5401,今创集团,运输设备,江苏,29.77,0.59,5.88,721049.56,553725.31,74081.96,171762.23,2.92,0.149,5.97,2.97,20180227,106421.56,1.81,0.0,0.0,36.32,13.37,34095.0
600628,270.1418,362.1238,420.1452,448.2951,126.5692,新世界,百货,上海,8.79,5.32,6.47,591629.19,255199.97,254099.91,156532.8,2.42,0.196,6.91,1.0,19930119,189228.42,2.93,-4.59,-53.15,32.29,17.47,53698.0
000915,86.5311,146.7323,216.2377,243.2009,73.9319,山大华特,化学制药,山东,23.15,2.33,2.34,288222.03,124401.67,63516.3,5142.89,0.22,0.348,6.82,2.36,19990609,123709.27,5.28,-7.95,-44.44,69.36,10.24,27239.0
600415,680.4218,1035.2788,1236.9362,1459.3645,723.1316,小商品城,商品城,浙江,9.19,54.43,54.43,2359467.5,779558.0,572894.38,160856.13,0.3,0.223,2.21,1.86,20020509,390029.0,0.72,-76.18,17.25,51.46,67.04,210560.0
603496,17.6189,33.907,55.5475,75.2364,18.9648,恒为科技,电脑设备,上海,35.31,0.76,1.42,85367.43,70464.68,8375.85,35653.96,2.51,0.324,4.8,4.77,20170607,19892.57,1.4,52.94,35.91,53.62,21.08,10591.0
000418,397.2034,731.5405,1143.0198,1506.4125,511.0222,小天鹅A,家用电器,江苏,16.27,4.39,6.32,1954952.63,1773853.63,106437.6,129679.4,2.05,1.426,11.62,3.99,19970328,505812.41,8.0,14.09,23.31,26.6,7.48,17037.0
300497,50.7497,101.1114,139.4496,177.5504,61.7882,富祥股份,化学制药,江西,15.91,1.23,2.25,208996.38,125859.38,35950.12,43333.18,1.93,0.588,4.69,3.99,20151222,48389.85,2.15,31.06,30.55,39.69,21.23,14330.0
002326,164.2927,220.7777,280.0958,182.2361,85.7507,永太科技,化工原料,浙江,18.22,5.25,8.2,591526.94,218620.25,148342.06,101489.05,1.24,0.1,3.37,2.26,20091222,87533.13,1.07,16.71,-47.81,30.13,13.95,70835.0
300146,283.1985,582.2685,803.2323,766.2556,372.0909,汤臣倍健,食品,广东,20.22,8.79,14.69,612733.5,382725.78,63664.88,203696.94,1.39,0.48,3.65,5.32,20101215,153306.48,1.04,45.95,21.01,69.2,32.48,62603.0
300695,30.599,78.3419,122.1483,204.9767,28.6492,兆丰股份,汽车配件,浙江,35.46,0.17,0.67,197762.66,175451.56,19615.82,99665.31,14.95,0.43,24.85,2.45,20170908,50650.94,7.6,7.44,-6.37,46.63,24.05,18167.0
600276,811.8476,1573.4309,2327.7659,3216.6479999999997,949.4514,恒瑞医药,化学制药,江苏,65.53,36.62,36.82,2006463.63,1642568.25,210457.3,86468.63,0.23,0.519,4.64,14.66,20001018,1151987.25,3.13,22.32,21.38,86.61,24.61,111141.0
600690,1738.7636,4427.0684,5682.3617,6925.7923,1979.9954,青岛海尔,家用电器,山东,11.58,60.97,60.97,15452950.0,9149540.0,1558893.25,82759.85,0.14,0.325,5.56,2.71,19931119,2469768.75,4.05,13.01,14.02,28.62,4.64,202628.0
600298,212.949,420.9094,611.5343,847.1877,277.3467,安琪酵母,食品,湖北,21.61,8.24,8.24,847828.81,328090.16,443643.09,65197.44,0.79,0.61,4.83,5.46,20000818,259777.55,3.15,14.33,19.45,36.58,15.11,36880.0
600436,226.3688,433.1989,674.7071,807.0187,326.1183,片仔癀,中成药,福建,47.24,6.03,6.03,608174.94,466088.94,24032.25,63754.26,1.06,0.541,7.36,13.88,20030616,267187.59,4.43,42.06,44.07,46.49,26.68,58395.0
000629,222.0895,415.8448,670.2584,863.2819999999999,467.7338,攀钢钒钛,小金属,四川,14.34,47.67,85.9,997825.19,384041.19,438466.84,553982.13,0.64,0.134,0.64,6.04,19961115,-1011932.13,-1.18,60.28,176.65,25.39,16.99,309054.0
603160,175.34799999999998,481.9757,762.6313,886.9421,19.3562,汇顶科技,元器件,深圳,434.93,2.32,4.57,431751.81,385610.22,16309.67,128492.02,2.81,0.04,7.75,9.51,20161017,199552.06,4.37,-21.9,-88.96,41.6,3.39,27720.0
002136,31.9572,81.1803,124.7007,163.7692,28.7835,安纳达,化工原料,安徽,19.3,2.14,2.15,99607.59,39890.32,55228.11,35026.01,1.63,0.237,3.24,2.82,20070530,11047.75,0.51,6.35,-37.29,17.22,8.53,24974.0
603929,56.0271,81.2276,102.2758,128.3291,40.3109,亚翔集成,装修装饰,江苏,23.13,0.97,2.13,194410.27,189530.31,2078.71,25862.38,1.21,0.48,4.87,4.55,20161230,51599.73,2.42,38.39,25.91,10.59,7.29,17865.0
000869,516.6345,670.0691,816.1845,1031.6951,479.4442,张裕A,红黄药酒,山东,13.23,4.53,6.85,1313404.38,512225.91,534349.75,56595.53,0.83,0.6990000000000001,13.68,2.7,20001026,778852.56,11.36,-4.88,-7.2,65.33,26.58,44606.0
600779,92.154,114.4996,243.362,335.48800000000006,154.8306,水井坊,白酒,四川,37.43,4.89,4.89,309962.66,233096.3,41592.12,39950.6,0.82,0.547,3.16,12.96,19961206,27110.85,0.55,58.97,133.59,81.14,20.02,29995.0
000540,940.6819,1423.2549,1655.45,2081.5493,699.5366,中天金融,多元金融,贵州,12.26,65.06,70.46,10667686.0,5897139.0,319090.31,355733.66,0.5,0.099,2.38,2.04,19940202,770436.75,1.09,-36.51,-25.64,35.29,18.07,227219.0
002748,65.163,118.6678,136.7023,150.5598,11.9965,世龙实业,化工原料,江西,36.9,2.4,2.4,136727.61,55345.7,65645.9,33256.03,1.39,0.10800000000000001,4.74,1.68,20150319,48726.9,2.03,-6.06,-78.13,16.08,4.19,19704.0
000835,21.9743,29.2376,34.6694,127.6981,-17.7348,长城动漫,影视音像,四川,0.0,3.03,3.27,137183.56,32458.5,13995.24,9213.96,0.28,-0.054000000000000006,1.41,3.17,19990625,4234.18,0.13,-32.83,-180.71,42.46,-45.59,44020.0
000895,878.6166,1904.0549,3151.0387,4319.2999,1063.8914,双汇发展,食品,河南,15.71,32.99,33.0,2154446.0,878985.5,1115991.38,190962.02,0.58,0.723,4.06,5.59,19981210,635778.88,1.93,-1.57,25.28,21.36,10.1,53679.0
603338,67.1653,149.5237,227.4703,283.1455,70.1095,浙江鼎力,专用机械,浙江,31.97,2.27,2.48,315698.0,225113.67,21621.7,116817.47,4.72,0.8290000000000001,9.45,5.61,20150325,83166.9,3.36,42.12,37.29,38.63,26.14,7372.0
300415,51.9856,133.4296,204.9397,275.4883,49.2956,伊之密,专用机械,广东,15.2,3.01,4.32,257430.8,158832.13,42896.01,3621.45,0.08,0.114,2.59,2.68,20150123,58254.46,1.35,14.56,-5.17,36.41,10.44,14455.0
002763,100.1754,177.4299,227.0525,222.3186,105.5907,汇洁股份,服饰,深圳,8.43,3.89,3.89,231819.5,165437.3,49459.6,62929.46,1.62,0.272,4.8,1.91,20150610,75748.75,1.95,7.38,5.41,69.94,18.75,18386.0
600612,310.8609,582.5924,896.877,1136.1960000000001,333.9231,老凤祥,服饰,上海,11.96,3.17,5.23,1466803.0,1368702.5,37071.8,54973.96,1.05,0.638,11.41,2.68,19920814,449592.19,8.59,8.97,7.42,7.18,2.36,36416.0
002517,206.8438,413.8479,1057.2957,1610.2174,246.5771,恺英网络,互联网,福建,11.98,8.74,21.53,626918.94,321190.84,2006.92,145735.75,0.68,0.115,2.35,2.34,20101207,278186.63,1.29,-4.57,19.21,78.34,39.23,50844.0
603883,113.3333,191.3186,274.3798,370.8002,130.5434,老百姓,医药商业,湖南,37.11,2.67,2.85,713899.75,412200.16,27065.5,129878.0,4.56,0.45799999999999996,10.62,6.4,20150423,134771.63,4.73,27.9,15.19,36.25,5.9,12392.0
300446,30.498,45.5829,68.4389,104.3788,30.5447,乐凯新材,化工原料,河北,21.51,1.18,1.23,60702.66,45136.37,9241.67,3560.34,0.29,0.374,4.57,3.51,20150423,34968.78,2.85,0.66,0.63,59.75,38.24,15491.0
603277,39.4415,115.5293,182.4404,197.5865,31.5179,银都股份,专用机械,浙江,35.42,0.66,4.01,186435.88,149913.34,25539.97,67890.9,1.69,0.079,3.97,2.8,20170911,40496.01,1.01,-2.1,-20.09,46.1,11.22,30017.0
603798,47.3741,75.4758,96.5337,119.5367,48.7077,康普顿,石油加工,山东,12.53,0.85,2.0,115287.51,69605.21,37104.21,26247.93,1.31,0.244,4.46,2.74,20160406,37542.7,1.88,0.05,2.81,34.75,17.19,11903.0
600452,55.2015,109.64,179.5997,226.4238,62.1139,涪陵电力,水力发电,重庆,15.31,2.24,2.24,443916.66,87084.25,309594.44,42384.53,1.89,0.551,5.54,3.04,20040303,57729.11,2.58,11.1,12.58,18.13,11.32,8746.0
002415,1480.8169,3291.5461,6152.8142,9410.8551,1815.9646,海康威视,电器仪表,浙江,35.15,79.07,92.27,5001971.0,4173141.5,407514.34,189280.94,0.21,0.449,3.25,9.72,20100528,1613208.88,1.75,26.92,26.0,44.5,19.87,150262.0
002508,251.5767,597.7579,960.4336,1461.2135,302.0203,老板电器,家用电器,浙江,15.95,9.35,9.49,860541.13,732183.13,81669.78,40112.0,0.42,0.696,5.51,4.03,20101123,341037.09,3.59,9.35,10.47,53.42,18.88,64865.0
002007,255.33599999999998,431.1205,619.0987,820.8235,207.3385,华兰生物,生物制药,河南,36.78,8.03,9.3,538782.88,381868.94,93953.13,39452.31,0.42,0.223,5.24,6.26,20040625,309463.88,3.33,4.44,-18.8,61.36,36.9,48000.0
600883,38.5578,40.6033,43.5276,27.2992,1.9519,博闻科技,水泥,云南,200.8,2.36,2.36,71090.4,39128.35,1313.35,1169.37,0.05,0.008,2.81,2.36,19951208,27207.02,1.15,119.56,-94.94,-2.25,15.95,14775.0
300652,16.4939,35.2843,54.3571,74.9599,13.4808,雷迪克,汽车配件,浙江,32.57,0.3,0.88,88747.13,67001.31,8132.74,35097.0,3.99,0.153,7.61,2.62,20170516,20737.56,2.36,3.66,-18.27,29.01,12.74,11110.0
603568,120.6192,246.3164,378.23,506.8622,177.755,伟明环保,环境保护,浙江,24.67,6.83,6.88,441756.19,111860.67,9683.5,28518.61,0.41,0.545,3.69,7.28,20150528,149719.16,2.18,60.35,52.21,61.99,50.67,18320.0
603259,336.8691,742.4442,1063.0394,1227.0935,290.6576,药明康德,化学制药,江苏,35.18,1.04,10.42,1621394.38,739745.63,312029.72,514439.44,4.94,1.31,9.59,8.95,20180508,372590.31,3.58,0.0,0.0,40.06,28.85,73534.0
600273,238.358,458.8382,681.9191,968.5291,294.2928,嘉化能源,化工原料,浙江,11.94,14.66,14.85,858171.19,318317.53,394325.44,292793.22,1.97,0.392,4.52,2.07,20030627,200939.05,1.35,5.96,26.72,30.99,20.6,34417.0
000672,87.7366,261.9557,455.5045,791.7741,166.1113,上峰水泥,水泥,甘肃,11.55,8.14,8.14,631565.13,282804.59,228636.8,-96400.71,-1.18,0.204,2.96,3.19,19961218,226841.2,2.79,9.52,89.33,39.42,20.01,68522.0
600856,138.3622,272.595,413.7389,525.8419,133.1788,中天能源,供气供热,吉林,11.78,13.43,13.67,1671219.0,517470.81,83050.65,280488.22,2.05,0.09699999999999999,3.63,1.26,19940425,162324.11,1.19,-0.25,-3.75,25.48,8.14,24636.0
600340,1754.6997,5367.1831,6228.4574,8780.806,2286.8273,华夏幸福,区域地产,河北,7.49,29.55,29.55,37562568.0,34763192.0,278883.38,321961.81,1.09,0.74,10.1,2.3,20031230,2239530.75,7.58,21.48,30.33,59.98,24.11,122318.0
000049,69.0108,114.4864,186.267,300.5356,76.0597,德赛电池,电气设备,深圳,20.33,2.05,2.05,647263.0,535094.94,65362.73,572.7,0.03,0.65,7.23,3.65,19950320,120965.01,5.89,35.22,16.49,7.59,2.11,36099.0
600115,2818.0,4347.0,7915.0,6352.0,1983.0,东方航空,空运,上海,9.78,98.08,144.68,22747200.0,1615700.0,16470000.0,2676000.0,1.85,0.13699999999999998,3.83,1.4,19971105,1621400.0,1.12,9.04,-29.63,11.92,7.41,228532.0
600995,94.8077,199.2808,222.3828,156.6963,187.2558,文山电力,水力发电,云南,4.8,4.79,4.79,279647.97,54999.38,192374.59,15560.57,0.33,0.391,3.95,1.9,20040615,107890.63,2.25,-4.92,97.51,47.15,33.58,50466.0
601318,23053.0,43427.0,66318.0,89088.0,25702.0,中国平安,保险,深圳,9.83,108.33,182.8,685143104.0,0.0,4280000.0,13047100.0,7.14,3.26,28.23,2.21,20070301,30665402.0,16.78,15.32,33.78,0.0,10.86,535127.0
002468,322.4803,746.5009,1127.4084,1487.8362,378.0608,申通快递,仓储物流,浙江,16.09,3.32,15.31,842282.88,514353.41,128119.82,319410.16,2.09,0.247,4.66,3.41,20100908,320274.09,2.09,33.48,17.24,17.69,13.01,27699.0
300628,141.1994,305.0943,477.5597,590.7897,196.3387,亿联网络,通信设备,福建,22.5,0.75,2.99,320725.47,305480.06,10938.32,137536.25,4.6,1.3730000000000002,10.24,6.03,20170317,127654.42,4.27,22.74,34.43,60.56,48.8,20347.0
603896,24.6483,40.9576,50.7955,88.8799,36.1735,寿仙谷,中成药,浙江,49.85,0.61,1.43,110740.02,47962.03,20511.53,55311.78,3.86,0.377,6.29,5.98,20170510,25050.74,1.75,35.89,31.94,86.68,23.81,16324.0
300357,38.2077,78.7301,148.4885,186.1039,51.9544,我武生物,生物制药,浙江,61.55,2.54,2.91,89104.15,68496.11,11982.46,5242.96,0.18,0.35700000000000004,2.89,15.22,20140121,42760.35,1.47,32.44,32.02,93.9,47.52,9998.0
600180,268.6985,312.2134,353.8087,715.1249,260.4652,瑞茂通,仓储物流,山东,8.63,10.16,10.16,2213387.75,2086235.63,1554.71,147833.06,1.45,0.256,5.37,1.65,19980703,291981.16,2.87,115.34,-3.06,8.13,2.31,21403.0
603799,251.6614,674.9103,1097.8598,1895.513,850.5222,华友钴业,小金属,浙江,12.2,8.2,8.3,1948961.75,1354880.5,359957.0,288117.19,3.47,1.025,8.14,6.15,20150129,330215.38,3.98,96.36,237.96,35.11,24.79,74622.0
600197,111.259,161.6995,256.5719,353.342,120.6231,伊力特,白酒,新疆,18.77,4.41,4.41,299976.25,237576.52,27263.95,20611.25,0.47,0.489,5.41,3.39,19990916,139476.81,3.16,20.38,33.28,48.27,21.61,23818.0
601515,201.8329,355.6967,517.0819,652.0942,208.1332,东风股份,广告包装,广东,10.51,11.12,11.12,571741.0,282903.59,124479.35,7085.11,0.06,0.187,3.57,2.2,20120216,239378.25,2.15,7.44,3.12,42.69,25.58,16307.0
600177,1261.789,2047.1303,2677.8893,296.7314,509.2849,雅戈尔,服饰,浙江,12.29,35.81,35.81,6840856.0,3251233.0,571695.0,409881.06,1.14,0.142,6.93,1.01,19981119,1452840.38,4.06,-50.46,-59.64,59.71,30.28,137014.0
603908,24.3937,45.2284,51.8604,50.0472,19.8091,牧高笛,纺织,浙江,19.31,0.23,0.67,64793.45,58927.51,3704.36,22928.67,3.44,0.297,6.98,3.29,20170307,14236.85,2.13,12.6,-18.79,28.64,12.92,10198.0
002866,22.1582,40.0201,60.026,77.7663,26.0173,传艺科技,电脑设备,江苏,33.71,0.81,2.44,116833.7,73796.75,15101.97,49112.9,2.01,0.203,3.85,3.55,20170426,28630.58,1.17,43.87,23.81,24.56,12.12,21461.0
300707,14.2778,43.2325,72.0916,84.5867,30.8852,威唐工业,专用机械,江苏,30.32,0.39,1.57,82103.0,56684.63,13857.25,24596.52,1.56,0.395,3.91,6.13,20171010,18799.25,1.2,52.84,43.74,44.4,20.48,20259.0
002841,112.206,309.8173,596.3033,691.0816,127.8489,视源股份,元器件,广东,70.7,0.67,6.51,508650.56,413402.56,50077.3,88825.22,1.36,0.196,4.11,13.53,20170119,143010.75,2.2,64.32,13.94,18.25,4.81,9078.0
002845,46.4102,72.1482,105.3397,149.2154,36.1723,同兴达,元器件,深圳,24.2,0.62,2.03,385612.06,326032.84,24162.35,53436.3,2.64,0.355,5.18,3.32,20170125,43785.73,2.16,-5.62,-0.19,9.63,4.61,21343.0
601888,718.2488,1300.1967,1907.967,2530.7628,1159.8279,中国国旅,旅游服务,北京,25.13,19.52,19.52,2294137.5,1909286.38,139690.8,384220.03,1.97,0.594,7.73,7.73,20091015,890653.0,4.56,53.07,61.48,39.47,13.11,31034.0
300687,15.1702,37.5889,66.2713,101.0111,9.7439,赛意信息,软件服务,广东,76.92,0.62,1.44,87345.31,84443.22,226.25,49710.67,3.45,0.068,5.38,3.87,20170803,17744.5,1.23,5.21,-35.77,27.32,6.29,9160.0
600073,184.8449,278.8298,299.5723,280.3949,166.6093,上海梅林,食品,上海,9.06,9.38,9.38,1126601.63,740798.0,223501.34,191528.38,2.04,0.17800000000000002,3.94,1.63,19970704,84176.71,0.9,-0.79,-9.87,13.56,2.66,69142.0
300484,34.5722,70.8406,106.9545,128.2684,3.6564,蓝海华腾,电气设备,深圳,99.16,0.94,2.08,104917.9,89790.31,4529.37,8232.95,0.4,0.057999999999999996,3.36,3.43,20160322,35920.0,1.73,-39.81,-82.95,38.41,6.82,16552.0
002019,199.3687,480.9735,876.5062,1305.1035,325.1976,亿帆医药,化学制药,浙江,12.58,7.08,12.07,908639.88,375530.28,81894.88,280343.25,2.32,0.26899999999999996,5.63,2.41,20040713,282150.41,2.34,44.62,63.11,56.53,25.96,71623.0
002656,97.2622,105.2875,119.4103,134.681,37.4087,摩登大道,服饰,广东,45.76,4.48,7.13,339025.19,155890.98,50067.01,163023.66,2.29,0.053,3.34,2.88,20120228,28294.55,0.4,26.18,-61.54,55.16,11.36,3555.0
600183,283.9724,539.6111,806.6389,1074.6633,249.3643,生益科技,元器件,广东,21.65,21.17,21.17,1236518.75,776207.31,342255.34,64665.23,0.31,0.252,2.66,4.1,19981028,212349.63,1.0,19.66,-1.25,20.45,9.17,66452.0
000018,99.0296,268.6065,410.4608,380.091,218.5236,神州长城,装修装饰,深圳,5.95,7.53,16.98,1180655.13,1012879.81,31994.22,-129934.97,-0.77,0.129,1.39,2.2,19920616,172162.7,1.01,-12.87,120.66,24.77,23.66,67825.0
002110,407.6399,1080.5872,2476.3535,3989.7253,965.7269,三钢闽光,普钢,福建,8.48,9.91,16.34,1738522.38,982942.19,640743.5,458222.59,2.8,0.7,8.72,2.3,20070126,536904.5,3.29,27.14,136.91,22.82,15.89,34775.0
603306,72.2866,124.5404,186.6559,278.0559,78.8734,华懋科技,汽车配件,福建,15.41,3.05,3.07,240706.77,181000.72,46233.57,108878.2,3.55,0.257,7.24,2.19,20140926,80285.5,2.61,10.64,9.11,41.68,29.98,12134.0
300015,155.6277,362.0331,632.6929,742.5145,216.56799999999998,爱尔眼科,医疗保健,湖南,82.23,18.36,23.84,934174.88,351769.19,116314.17,227456.05,0.95,0.091,2.29,13.03,20091030,156521.13,0.66,45.86,39.16,44.66,12.4,35907.0
600477,120.5478,358.2936,534.6781,768.0164,128.6912,杭萧钢构,钢加工,浙江,18.12,16.38,17.87,729940.0,534420.13,64040.8,11233.26,0.06,0.07200000000000001,1.69,3.08,20031110,131054.36,0.73,9.45,6.76,30.62,14.74,78417.0
002078,440.0732,874.8919999999999,1374.2667,2024.233,616.72,太阳纸业,造纸,山东,9.09,25.32,25.93,2652233.0,999252.69,1129642.0,147120.7,0.57,0.24,4.1,2.11,20061116,600255.38,2.32,14.29,40.14,27.53,12.23,51459.0
002065,466.7588,612.6174,900.3405,663.7996,134.5353,东华软件,软件服务,北京,49.3,27.92,31.4,1432251.13,1195320.63,28178.88,234259.09,0.75,0.043,2.88,2.94,20060823,298446.25,0.95,9.34,-71.18,31.18,9.61,98494.0
600550,23.284000000000002,69.2636,57.7047,80.9184,-59.371,保变电气,电气设备,河北,0.0,15.35,18.42,892774.38,608843.5,140856.19,314492.31,1.71,-0.04,0.28,14.14,20010228,-459420.5,-2.49,-38.53,-354.99,19.44,-10.96,132806.0
000625,2401.3448,4620.5457,5810.5965,7137.2347,1391.7934,长安汽车,汽车整车,重庆,6.2,37.61,48.03,10716579.0,6202373.0,1877864.75,509940.59,1.06,0.29,10.2,0.71,19970610,3657586.75,7.62,13.26,-42.04,12.0,6.96,195000.0
603885,420.3966,624.9474,1243.8406,1325.6312,432.6475,吉祥航空,空运,上海,13.34,17.97,17.97,2084078.25,425266.5,1109673.25,324235.75,1.8,0.24100000000000002,5.05,2.54,20150527,353941.94,1.97,15.9,2.91,21.15,11.99,29303.0
002460,136.4517,607.3788,1003.5302,1469.0781,358.3237,赣锋锂业,小金属,江西,20.46,7.86,11.15,878139.81,468869.25,79549.61,99492.18,0.89,0.76,3.93,7.82,20100810,248896.05,2.23,43.47,37.82,43.98,35.9,162741.0
603926,27.4248,53.6828,89.0844,109.1773,22.6081,铁流股份,汽车配件,浙江,21.78,0.65,1.24,139525.84,102000.11,24217.15,57120.42,4.62,0.19,8.77,1.81,20170510,28849.35,2.33,-3.06,-17.56,29.79,12.1,14388.0
002873,15.3939,29.6367,61.7518,66.1168,17.1258,新天药业,中成药,贵州,34.01,0.65,1.17,94270.31,58657.3,21434.02,32972.4,2.82,0.281,5.59,3.42,20170519,20949.42,1.79,-1.5,10.95,78.63,10.27,13400.0
603331,19.4725,35.9409,51.0208,62.9013,19.2667,百达精工,专用机械,浙江,25.26,0.32,1.27,105423.22,66036.53,29364.48,31593.4,2.48,0.151,5.48,2.79,20170705,22646.64,1.78,17.23,-1.06,26.2,9.97,11310.0
603816,187.8487,387.9871,620.0081,822.4456,268.4398,顾家家居,家居用品,浙江,22.5,0.89,4.28,726121.63,299532.75,129431.38,245449.22,5.74,1.17,9.64,5.26,20161014,134718.81,3.15,30.15,24.36,35.98,11.92,11722.0
