change,change_ratio,eps,hold,instrument_type,last_price,market_value,mv,open_price,price,price_direct,price_direction,price_direction_desc,security_code,security_id,security_name,security_type,short_name,status,turnover,volume,watched
-0.031,-6.31%,0.0,0,3,0.491,5736.49万,57364888.8,0.465,0.460,down,-1,down,NM,201119,Navios海事控股,us,Navios海事,0,28.20万,61.80万,-1
-0.070,-6.31%,0.0,0,3,1.110,2606.90万,26068958.24,1.133,1.040,down,-1,down,NXTD,210366,"Nxt-ID, Inc.",us,"Nxt-ID, Inc.",0,18.14万,16.62万,-1
-0.033,-6.18%,0.0,0,3,0.534,819.16万,8191572.704,0.500,0.501,down,-1,down,CTRV,210823,"ContraVir Pharmaceuticals, Inc.",us,ContraVir Ph,0,2.71万,5.26万,-1
-0.450,-6.28%,0.0,0,3,7.170,2.40亿,240342648.0,7.060,6.720,down,-1,down,BRS,202669,布里斯托,us,布里斯托,0,768.77万,113.88万,-1
-0.730,-6.25%,0.0,0,3,11.680,13.46亿,1345752054.45,11.550,10.950,down,-1,down,TROX,206872,Tronox Ltd.,us,Tronox Ltd.,0,3223.94万,295.39万,-1
-0.030,-6.25%,0.0,0,3,0.480,813.13万,8131264.2,0.462,0.450,down,-1,down,FLKS,210697,FLEX PHARMA  INC.,us,FLEX PHARMA ,0,31.96万,69.90万,-1
-0.160,-6.25%,0.0,0,3,2.560,3623.72万,36237208.8,2.657,2.400,down,-1,down,AQB,73809013194281,"AquaBounty Technologies, Inc.",us,AquaBounty T,0,3.32万,1.34万,-1
-1.690,-6.23%,0.0,0,3,27.120,5.52亿,552379703.11,26.920,25.430,down,-1,down,BOMN,74397423714771,Boston Omaha Corp.,us,Boston Omaha,0,218.81万,8.46万,-1
-0.430,-6.22%,0.0,0,3,6.910,5681.02万,56810160.0,6.750,6.480,down,-1,down,BCRH,201645,Blue Capital Reinsurance Holdings Ltd.,us,Blue Capital,0,7.52万,1.13万,-1
-0.090,-6.21%,0.0,0,3,1.450,1499.03万,14990304.88,1.350,1.360,down,-1,down,SES,75174812796636,"Synthesis Energy Systems, Inc.",us,Synthesis En,0,2.32万,1.67万,-1
-0.090,-6.16%,0.0,0,3,1.460,1.50亿,150003049.49,1.209,1.370,down,-1,down,NH,211875,"NANT HEALTH, LLC",us,"NANT HEALTH,",0,12.35万,8.99万,-1
-0.170,-6.16%,0.0,0,3,2.760,2.76亿,275685500.02,2.760,2.590,down,-1,down,LGCY,203395,Legacy Reserves石油勘测,us,Legacy Reser,0,142.77万,54.54万,-1
-0.500,-6.13%,0.0,0,3,8.150,1.21亿,120836217.6,8.250,7.650,down,-1,down,RNGR,74642236850794,"Ranger Energy Services, Inc.",us,Ranger Energ,0,10.04万,1.23万,-1
-0.180,-6.12%,0.0,0,3,2.940,1.03亿,103090311.12,2.900,2.760,down,-1,down,PRVB,76171245210154,"Provention Bio, Inc.",us,Provention B,0,12.51万,4.22万,-1
-0.100,-6.06%,0.0,0,3,1.650,2353.59万,23535889.75,1.590,1.550,down,-1,down,PED,212176,Pedevco Corp.,us,Pedevco Corp,0,5.07万,3.19万,-1
-0.440,-6.01%,1.172,0,3,7.320,2.90亿,289676944.16,7.280,6.880,down,-1,down,NNBR,203424,"NN, Inc.",us,"NN, Inc.",0,619.27万,89.48万,-1
-0.200,-5.95%,0.0,0,3,3.360,1.34亿,134478593.72,3.320,3.160,down,-1,down,CWBR,75222057437043,"CohBar, Inc.",us,"CohBar, Inc.",0,12.00万,3.76万,-1
-0.105,-5.88%,0.0,0,3,1.785,2227.73万,22277339.28,1.800,1.680,down,-1,down,KONA,201500,科纳烧烤,us,科纳烧烤,0,3.15万,1.77万,-1
-0.110,-5.91%,36.458,0,3,1.860,7.79亿,778628191.25,1.840,1.750,down,-1,down,SFUN,201130,房天下,us,房天下,0,748.15万,433.88万,-1
-1.270,-5.91%,15.31,0,3,21.480,4.14亿,414473046.15,21.290,20.210,down,-1,down,KOP,202389,科佩斯控股,us,科佩斯控,0,616.87万,30.13万,-1
-0.160,-5.90%,0.0,0,3,2.710,2088.15万,20881478.25,2.650,2.550,down,-1,down,DYNT,206565,Dynatronics Corp.,us,Dynatronics ,0,4220.473,1601,-1
-0.110,-5.85%,11.062,0,3,1.880,1.05亿,105383814.06,1.890,1.770,down,-1,down,EGY,201233,瓦可能源,us,瓦可能源,0,66.96万,36.96万,-1
-0.170,-5.82%,0.0,0,3,2.920,4029.56万,40295629.0,2.760,2.750,down,-1,down,BHTG,75715978676454,"BioHiTech Global, Inc.",us,BioHiTech Gl,0,6228.693,2221,-1
-1.210,-5.82%,0.0,0,4,20.790,0,0.0,19.570,19.580,down,-1,down,PRME,211504,First Trust Heitman Global Prime Real Estate ETF,us,First Trust ,0,1.92万,980,-1
-0.350,-5.80%,0.0,0,3,6.030,1.89亿,188581890.16,6.020,5.680,down,-1,down,IVC,205408,英伐凯,us,英伐凯,0,874.34万,152.11万,-1
-0.080,-5.80%,0.0,0,3,1.380,2530.38万,25303807.1,1.300,1.300,down,-1,down,TOPS,201117,"Top Ships, Inc.",us,"Top Ships, I",0,89.13万,67.12万,-1
-0.750,-5.79%,22.611,0,3,12.960,7407.17万,74071659.75,12.990,12.210,down,-1,down,SSBI,202100,Summit State Bank (California),us,Summit State,0,16.18万,1.27万,-1
-0.110,-5.76%,2.727,0,3,1.910,8929.65万,89296473.6,1.910,1.800,down,-1,down,TST,205812,"TheStreet, Inc.",us,"TheStreet, I",0,4.72万,2.44万,-1
-0.184,-5.75%,7.54,0,3,3.200,4759.47万,47594676.3,3.170,3.016,down,-1,down,FORK,211404,富岭塑胶,us,富岭塑胶,0,1239.22,400,-1
-2.880,-5.72%,0.0,0,3,50.340,0,0.0,47.460,47.460,down,-1,down,DNFGY,214660,东风集团股份(ADR),us,东风集团,0,3.89万,818,-1
-0.044,-5.61%,0.0,0,3,0.784,2307.63万,23076328.72,0.776,0.740,down,-1,down,LTBR,208990,Lightbridge Corp.,us,Lightbridge ,0,29.53万,40.98万,-1
-0.120,-5.69%,0.0,0,3,2.110,2150.48万,21504849.43,2.010,1.990,down,-1,down,JOB,209550,GEE Group Inc.,us,GEE Group In,0,6546.92,3300,-1
-6.060,-5.66%,50.228,0,3,107.020,42.33亿,4232628362.4,105.640,100.960,down,-1,down,NSP,207276,"Insperity, Inc.",us,"Insperity, I",0,7.93亿,773.13万,-1
-0.060,-5.66%,0.0,0,3,1.060,3622.58万,36225824.0,1.060,1.000,down,-1,down,TWMC,205990,Trans World Entertainment Corp.,us,Trans World ,0,2.34万,2.29万,-1
-0.155,-5.66%,0.0,0,3,2.740,4409.78万,44097832.955,2.680,2.585,down,-1,down,ONCY,75943611934317,ONCOLYTICS BIOTECH,us,ONCOLYTICS B,0,6.49万,2.66万,-1
-0.070,-5.65%,0.0,0,3,1.240,1902.97万,19029680.28,1.220,1.170,down,-1,down,IFMK,73916387376723,"iFresh, Inc.",us,"iFresh, Inc.",0,14.08万,11.94万,-1
-0.075,-5.64%,14.261,0,3,1.330,2.64亿,263557279.0,1.270,1.255,down,-1,down,MPVD,73718818881014,Mountain Province Diamonds Inc,us,Mountain Pro,0,13.57万,10.91万,-1
-1.230,-5.63%,0.0,0,3,21.840,7.28亿,727645922.19,21.620,20.610,down,-1,down,AGS,75363791357911,"PlayAGS, Inc.",us,"PlayAGS, Inc",0,506.82万,24.35万,-1
-1.240,-5.61%,22.419,0,3,22.090,1.74亿,174343634.25,22.040,20.850,down,-1,down,USAK,205128,"USA Truck, Inc.",us,"USA Truck, I",0,125.51万,5.99万,-1
-0.260,-5.60%,0.0,0,3,4.640,3.83亿,382705421.46,4.610,4.380,down,-1,down,STKL,202288,"SunOpta, Inc.",us,"SunOpta, Inc",0,367.97万,82.97万,-1
-0.070,-5.60%,0.0,0,3,1.250,3800.24万,38002368.46,1.240,1.180,down,-1,down,INUV,209269,"Inuvo, Inc.",us,"Inuvo, Inc.",0,30.89万,24.87万,-1
-0.650,-5.56%,0.0,0,3,11.700,4.14亿,413921883.7,11.116,11.050,down,-1,down,PT,76553497285095,品钛,us,品钛,0,21.53万,1.95万,-1
-0.510,-5.55%,0.0,0,3,9.190,0,0.0,8.680,8.680,down,-1,down,BSDGY,214658,波司登(ADR),us,波司登(AD,0,633,73,-1
-5.070,-5.55%,0.0,0,3,91.420,15.28亿,1528246305.3,90.760,86.350,down,-1,down,DIN,203566,"Dine Brands Global, Inc.",us,Dine Brands ,0,3406.24万,38.99万,-1
-3.800,-5.52%,24.711,0,3,68.790,20.26亿,2026028350.37,68.540,64.990,down,-1,down,RMR,211561,"The RMR Group, Inc.",us,The RMR Grou,0,765.22万,11.73万,-1
-0.560,-5.52%,0.0,0,3,10.150,1.20亿,119507204.32,10.150,9.590,down,-1,down,RAIL,201861,"FreightCar America, Inc.",us,FreightCar A,0,119.51万,12.25万,-1
-0.130,-5.51%,0.0,0,3,2.360,1680.96万,16809572.75,2.330,2.230,down,-1,down,SEII,75325136652192,"Sharing Economy International, Inc.",us,Sharing Econ,0,1.83万,8090,-1
-0.022,-5.50%,0.0,0,3,0.400,367.13万,3671303.832,0.360,0.378,down,-1,down,DCAR,75423920900154,"DropCar, Inc.",us,"DropCar, Inc",0,12.44万,34.88万,-1
-2.380,-5.50%,0.0,0,3,43.310,0,0.0,39.950,40.930,down,-1,down,FNGU,75389561161757,BMO REX MicroSectors FANG+ Index 3X Leveraged ETN,us,BMO REX Micr,0,747.52万,18.46万,-1
-0.360,-5.49%,0.0,0,3,6.560,1.29亿,129335664.2,6.310,6.200,down,-1,down,INSE,73714523913710,"Inspired Entertainment, Inc.",us,Inspired Ent,0,12.60万,2.02万,-1
-0.051,-5.48%,0.0,0,3,0.931,1763.51万,17635105.84,0.960,0.880,down,-1,down,STRM,204728,"Streamline Health Solutions, Inc.",us,Streamline H,0,2.23万,2.46万,-1
-1.360,-5.46%,0.0,0,3,24.900,0,0.0,23.271,23.540,down,-1,down,SMHB,76643691613168,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend,us,ETRACS 2xMon,0,5.01万,2150,-1
-3.500,-5.44%,45.489,0,3,64.320,90.10亿,9009799808.94,63.500,60.820,down,-1,down,WUBA,201231,58同城,us,58同城,0,7528.23万,122.76万,-1
-0.030,-5.45%,0.0,0,3,0.550,2288.44万,22884400.0,0.548,0.520,down,-1,down,SSLJ,75445395736650,盛世乐居,us,盛世乐居,0,2.21万,4.37万,-1
-0.140,-5.43%,0.0,0,3,2.580,3.27亿,326746317.0,2.530,2.440,down,-1,down,OCN,201760,Ocwen Financial Corp.,us,Ocwen Financ,0,663.80万,272.45万,-1
-0.430,-5.42%,15.0,0,3,7.930,1.13亿,112670100.0,7.810,7.500,down,-1,down,BBW,201394,"Build-A-Bear Workshop, Inc.",us,Build-A-Bear,0,76.18万,9.95万,-1
-1.330,-5.41%,0.0,0,3,24.600,93.17亿,9317249801.73,23.900,23.270,down,-1,down,DBX,75600014559386,"Dropbox, Inc.",us,"Dropbox, Inc",0,1.07亿,451.81万,-1
-0.870,-5.37%,14.064,0,3,16.200,5164.77万,51647705.13,16.230,15.330,down,-1,down,ACU,208796,Acme United Corp,us,Acme United ,0,19.80万,1.26万,-1
-6.410,-5.37%,1614.142,0,3,119.400,25.12亿,2512195819.11,117.290,112.990,down,-1,down,RH,206920,RH,us,RH,0,1.30亿,115.52万,-1
-0.550,-5.34%,70.071,0,3,10.290,24.33亿,2432565000.0,10.300,9.740,down,-1,down,APHA,76605036907481,"Aphria, Inc.",us,"Aphria, Inc.",0,1628.89万,165.55万,-1
-2.200,-5.34%,0.0,0,3,41.190,0,0.0,38.990,38.990,down,-1,down,CBUMY,214633,中国建材(ADR),us,中国建材,0,1.49万,386,-1
-3.140,-5.34%,29.775,0,3,58.820,88.15亿,8815252588.8,58.430,55.680,down,-1,down,EDU,201034,新东方,us,新东方,0,8247.57万,146.77万,-1
-0.050,-5.32%,0.0,0,3,0.940,0,0.0,0.890,0.890,down,-1,down,VEACW,74225625022640,Vantage Energy Acquisition Corp.,us,Vantage Ener,0,89,100,-1
-0.028,-5.33%,0.0,0,3,0.525,445.96万,4459604.076,0.503,0.497,down,-1,down,AETI,205795,美国电力技术,us,美国电力,0,4.47万,8.86万,-1
-0.060,-5.31%,107.0,0,3,1.130,1008.34万,10083412.5,1.000,1.070,down,-1,down,PETZ,74856985216249,"TDH Holdings, Inc.",us,TDH Holdings,0,9.91万,9.81万,-1
-0.120,-5.26%,0.0,0,3,2.280,1.55亿,155454800.4,2.260,2.160,down,-1,down,LLEX,208601,"LILIS ENERGY, INC.",us,LILIS ENERGY,0,71.38万,32.48万,-1
-0.350,-5.26%,23.37,0,3,6.660,7530.05万,75300523.82,6.610,6.310,down,-1,down,CELP,203596,Cypress Energy Partners LP,us,Cypress Ener,0,4.90万,7753,-1
-0.050,-5.26%,0.0,0,3,0.950,1496.76万,14967590.08,0.940,0.900,down,-1,down,YOGA,74547747570217,YogaWorks,us,YogaWorks,0,2.99万,3.32万,-1
-2.050,-5.25%,0.0,0,3,39.040,20.21亿,2021316219.63,38.510,36.990,down,-1,down,BL,212280,BlackLine,us,BlackLine,0,3273.24万,87.43万,-1
-0.054,-5.24%,0.0,0,3,1.030,6274.24万,62742442.064,1.010,0.976,down,-1,down,SQBG,208041,"Sequential Brands Group, Inc.",us,Sequential B,0,11.75万,11.93万,-1
-0.600,-5.22%,0.0,0,3,11.500,0,0.0,10.710,10.900,down,-1,down,MH-D,75213467502384,"Maiden Holdings, Ltd. 6.700% Non-Cumulative Preference Shares, Series D",us,Maiden Holdi,0,38.82万,3.65万,-1
-0.009,-4.76%,0.0,0,3,0.189,0,0.0,0.160,0.180,down,-1,down,ESTRW,75252122208134,"Estre Ambiental, Inc.",us,Estre Ambien,0,2249,1.48万,-1
-0.090,-5.20%,0.0,0,3,1.730,1.20亿,119941814.92,1.710,1.640,down,-1,down,KOPN,206438,高平电子,us,高平电子,0,60.42万,36.69万,-1
-0.039,-5.20%,0.0,0,3,0.750,2715.93万,27159289.762,0.710,0.711,down,-1,down,SHIP,206493,Seanergy Maritime Holdings Corp.,us,Seanergy Mar,0,4.44万,6.20万,-1
-0.172,-5.16%,0.0,0,3,3.332,4859.00万,48589973.84,3.350,3.160,down,-1,down,ATLC,208993,Atlanticus Holdings Corp.,us,Atlanticus H,0,6521.724,2087,-1
-1.610,-5.18%,7.544,0,3,31.110,51.29亿,5128556916.5,30.790,29.500,down,-1,down,CC,211146,The Chemours Co.,us,The Chemours,0,6625.02万,223.92万,-1
-1.090,-5.17%,333.0,0,3,21.070,7.31亿,730705782.78,20.330,19.980,down,-1,down,LASR,75750338414845,"nLIGHT, Inc.",us,"nLIGHT, Inc.",0,2586.24万,133.62万,-1
-0.650,-5.16%,3.719,0,3,12.590,13.34亿,1333530207.18,12.450,11.940,down,-1,down,AXL,202952,美国车桥,us,美国车桥,0,4172.96万,346.45万,-1
-0.070,-5.15%,0.0,0,3,1.360,4.07亿,406866000.0,1.290,1.290,down,-1,down,JCP,206145,彭尼百货,us,彭尼百货,0,3313.80万,2486.05万,-1
-0.100,-5.13%,0.0,0,3,1.950,9778.84万,97788382.25,1.950,1.850,down,-1,down,TTPH,207870,"Tetraphase Pharmaceuticals, Inc.",us,Tetraphase P,0,151.25万,80.32万,-1
-0.090,-5.06%,0.0,0,3,1.780,6872.30万,68722998.24,1.720,1.690,down,-1,down,OCX,72168335686286,OncoCyte Corporation,us,OncoCyte Cor,0,3.85万,2.16万,-1
-0.140,-5.05%,0.0,0,3,2.770,1.27亿,127460320.0,2.750,2.630,down,-1,down,ARC,207806,美国图文公司,us,美国图文,0,19.41万,7.27万,-1
-0.150,-5.05%,0.0,0,3,2.970,7461.34万,74613426.84,3.000,2.820,down,-1,down,AXSM,211519,"Axsome Therapeutics, Inc.",us,Axsome Thera,0,81.80万,27.74万,-1
-1.110,-5.05%,0.0,0,3,21.990,0,0.0,21.500,20.880,down,-1,down,ETRN,76652281547767,Equitrans Midstream Corp.,us,Equitrans Mi,0,1.29亿,613.04万,-1
-0.060,-5.04%,0.0,0,3,1.190,844.53万,8445306.99,1.190,1.130,down,-1,down,MYOS,210217,MYOS RENS Technology Inc.,us,MYOS RENS Te,0,8369.816,7511,-1
-0.100,-5.03%,0.0,0,3,1.990,1758.88万,17588821.95,1.960,1.890,down,-1,down,NVIV,210933,Invivo Therapeutics Holdings Corp.,us,Invivo Thera,0,6.73万,3.52万,-1
-0.050,-5.00%,0.0,0,3,1.000,820.24万,8202396.9,1.000,0.950,down,-1,down,AYTU,74981539267944,"Aytu BioScience, Inc.",us,Aytu BioScie,0,18.53万,19.27万,-1
-0.060,-5.00%,0.0,0,3,1.200,1593.48万,15934769.52,1.220,1.140,down,-1,down,BKYI,74607877112411,"BIO-key International, Inc.",us,BIO-key Inte,0,2.46万,2.10万,-1
-0.200,-5.00%,0.0,0,3,4.000,4345.96万,43459570.2,3.640,3.800,down,-1,down,IPIC,75428215867457,"iPic Entertainment, Inc.",us,iPic Enterta,0,7.35万,1.95万,-1
-0.400,-4.97%,0.0,0,3,8.050,2810.60万,28105962.3,7.946,7.650,down,-1,down,PFIN,202743,"P&F Industries, Inc.",us,P&F Industri,0,2.09万,2755,-1
-0.450,-4.96%,431.5,0,3,9.080,9.83亿,982877422.77,9.000,8.630,down,-1,down,AQUA,74977244300641,Evoqua Water Technologies Corp.,us,Evoqua Water,0,945.89万,107.81万,-1
-0.285,-4.94%,0.0,0,3,5.765,5.53亿,552786358.04,5.680,5.480,down,-1,down,NIHD,201010,国家信息基础设施控股,us,国家信息,0,1379.78万,254.70万,-1
-0.009,-4.52%,0.0,0,3,0.199,1293.67万,12936730.45,0.200,0.190,down,-1,down,ESNC,211286,"EnSync, Inc.",us,"EnSync, Inc.",0,4.41万,22.94万,-1
-2.620,-4.89%,141.5,0,3,53.560,388.70亿,38869803574.92,53.060,50.940,down,-1,down,ATVI,202155,动视暴雪,us,动视暴雪,0,5.50亿,1069.57万,-1
-0.220,-4.88%,0.0,0,3,4.510,1.11亿,111004539.36,4.300,4.290,down,-1,down,LYTS,205614,LSI设备,us,LSI设备,0,31.40万,7.26万,-1
-0.034,-4.86%,0.0,0,3,0.700,2175.59万,21755858.364,0.700,0.666,down,-1,down,RVP,208529,"Retractable Technologies, Inc.",us,Retractable ,0,9420.355,1.38万,-1
-0.720,-4.86%,22.758,0,3,14.830,33.53亿,3353153749.91,14.340,14.110,down,-1,down,SNH,202152,Senior Housing Properties Trust,us,Senior Housi,0,6194.11万,438.19万,-1
-0.760,-4.85%,87.705,0,3,15.670,53.75亿,5375163559.71,15.510,14.910,down,-1,down,HBI,203181,哈尼斯品牌服装,us,哈尼斯品,0,1.03亿,683.84万,-1
-0.260,-4.85%,3.722,0,3,5.360,2.45亿,244588605.0,5.230,5.100,down,-1,down,HX,75041668810133,和信贷,us,和信贷,0,117.58万,22.56万,-1
-0.622,-4.84%,0.0,0,3,12.842,9737.41万,97374092.4,13.151,12.220,down,-1,down,MYFW,76111115667962,"First Western Financial, Inc.",us,First Wester,0,9.89万,8245,-1
-0.580,-4.84%,16.285,0,3,11.980,4903.83万,49038285.6,12.000,11.400,down,-1,down,EEI,201528,生态与环境,us,生态与环,0,4.25万,3726,-1
-0.060,-4.84%,0.0,0,3,1.240,2107.07万,21070720.74,1.230,1.180,down,-1,down,AEMD,211198,"Aethlon Medical, Inc.",us,Aethlon Medi,0,13.11万,10.67万,-1
-0.330,-4.84%,0.0,0,3,6.820,82.63亿,8262827870.0,6.770,6.490,down,-1,down,SNAP,73929272278628,Snap,us,Snap,0,1.26亿,1947.93万,-1
-0.029,-4.83%,0.0,0,3,0.600,2170.57万,21705693.654,0.601,0.571,down,-1,down,ANFI,207439,Amira Nature Foods Ltd.,us,Amira Nature,0,4.19万,7.13万,-1
-0.320,-4.83%,0.0,0,3,6.620,1.46亿,145866533.4,6.540,6.300,down,-1,down,MRSN,74444668355049,Mersana Therapeutics,us,Mersana Ther,0,33.93万,5.26万,-1
-0.053,-4.81%,0.0,0,3,1.103,3182.09万,31820909.4,1.110,1.050,down,-1,down,MCEP,207561,Mid-Con Energy Partners LP,us,Mid-Con Ener,0,3.68万,3.45万,-1
-0.070,-4.83%,0.0,0,3,1.450,2080.01万,20800131.42,1.430,1.380,down,-1,down,GNPX,75668734036179,"Genprex, Inc.",us,"Genprex, Inc",0,2.09万,1.48万,-1
-0.125,-4.81%,0.0,0,3,2.599,1153.78万,11537763.109,2.390,2.474,down,-1,down,RLM,76033806256598,Realm Therapeutics Plc,us,Realm Therap,0,1.20万,5160,-1
-3.323,-4.82%,0.0,0,3,68.945,0,0.0,65.100,65.622,down,-1,down,ASOMY,76347338869463,ASOS,us,ASOS,0,11.20万,1710,-1
-0.190,-4.81%,1880.0,0,3,3.950,9332.19万,93321868.96,3.875,3.760,down,-1,down,TGEN,210046,"Tecogen, Inc.",us,"Tecogen, Inc",0,2.02万,5358,-1
-1.492,-4.80%,19.325,0,3,31.060,6885.05万,68850477.696,29.440,29.568,down,-1,down,INTG,204761,InterGroup Corp.,us,InterGroup C,0,1.90万,645,-1
-0.640,-4.80%,4.174,0,3,13.330,17.52亿,1751867190.0,13.120,12.690,down,-1,down,BBBY,201724,3B家居,us,3B家居,0,1.23亿,977.41万,-1
-0.410,-4.80%,0.0,0,3,8.550,9391.59万,93915933.76,8.620,8.140,down,-1,down,RMED,76411763378974,"Ra Medical Systems, Inc.",us,Ra Medical S,0,98.19万,12.08万,-1
-0.048,-4.73%,0.0,0,3,1.014,0,0.0,0.966,0.966,down,-1,down,BVXVW,210988,BiondVax Pharmaceuticals Ltd.,us,BiondVax Pha,0,1033.727,1070,-1
-0.016,-4.61%,0.0,0,3,0.347,3237.86万,32378616.945,0.350,0.331,down,-1,down,LKM,75604309526684,凌动智行有限公司,us,凌动智行,0,4.63万,13.94万,-1
-0.370,-4.76%,0.0,0,3,7.770,4.74亿,474069567.0,7.780,7.400,down,-1,down,ESTE,208941,"Earthstone Energy, Inc.",us,Earthstone E,0,84.22万,11.29万,-1
-0.810,-4.75%,405.75,0,3,17.040,7.84亿,784249830.0,16.650,16.230,down,-1,down,FNKO,74998719137132,"Funko, Inc.",us,"Funko, Inc.",0,629.60万,38.56万,-1
-1.150,-4.75%,0.0,0,3,24.200,333.36亿,33336465875.0,23.680,23.050,down,-1,down,JD,210029,京东,us,京东,0,5.36亿,2322.59万,-1
-2.390,-4.75%,14.651,0,3,50.300,21.96亿,2195706292.92,49.980,47.910,down,-1,down,CAKE,205301,起司工坊,us,起司工坊,0,5846.89万,121.89万,-1
-0.220,-4.73%,443.0,0,3,4.650,1.28亿,128322122.17,4.580,4.430,down,-1,down,ORN,201206,"Orion Group Holdings, Inc.",us,Orion Group ,0,97.91万,21.92万,-1
-0.130,-4.73%,0.0,0,3,2.750,8629.42万,86294209.02,2.720,2.620,down,-1,down,LRAD,208713,LRAD Corp.,us,LRAD Corp.,0,53.16万,20.44万,-1
-0.810,-4.73%,77.761,0,3,17.140,17.11亿,1710584973.1,17.070,16.330,down,-1,down,BPMP,74968654366030,BP Midstream Partners LP,us,BP Midstream,0,293.41万,17.64万,-1
-0.120,-4.72%,0.0,0,3,2.540,4217.46万,42174629.86,2.530,2.420,down,-1,down,EVOK,208773,"Evoke Pharma, Inc.",us,Evoke Pharma,0,11.14万,4.58万,-1
-1.585,-4.72%,0.0,0,3,33.565,0,0.0,31.696,31.980,down,-1,down,TOELY,76347338869449,东京电子,us,东京电子,0,56.70万,1.77万,-1
-0.050,-4.72%,0.0,0,3,1.060,1856.42万,18564152.49,1.110,1.010,down,-1,down,RCON,206035,研控科技,us,研控科技,0,13.24万,12.88万,-1
-0.050,-4.72%,0.0,0,3,1.060,1278.69万,12786917.14,0.980,1.010,down,-1,down,DELT,211032,长三角精细化工,us,长三角精,0,4.33万,4.52万,-1
-0.560,-4.71%,26.976,0,3,11.890,8374.03万,83740347.24,11.860,11.330,down,-1,down,TACT,202734,"TransAct Technologies, Inc.",us,TransAct Tec,0,69.94万,6.16万,-1
-0.150,-4.70%,5.846,0,3,3.190,1.69亿,168897058.72,3.170,3.040,down,-1,down,HIL,206006,希尔国际管理,us,希尔国际,0,44.79万,14.59万,-1
-0.060,-4.69%,0.0,0,3,1.280,1513.52万,15135198.0,1.290,1.220,down,-1,down,KTOV,211521,Kitov Pharma Ltd.,us,Kitov Pharma,0,10.93万,9.14万,-1
-0.270,-4.69%,0.0,0,3,5.760,3.51亿,350897555.34,5.760,5.490,down,-1,down,ASRT,76265734490753,"Assertio Therapeutics, Inc.",us,Assertio The,0,1084.85万,194.44万,-1
-0.690,-4.68%,0.0,0,3,14.740,14.54亿,1454374453.8,14.650,14.050,down,-1,down,AMC,201455,AMC院线,us,AMC院线,0,3550.70万,250.52万,-1
-0.380,-4.67%,0.0,0,3,8.130,5.86亿,586186974.75,7.880,7.750,down,-1,down,NIU,76506252659585,小牛电动,us,小牛电动,0,129.72万,16.45万,-1
-0.132,-4.66%,0.0,0,3,2.832,1206.98万,12069845.1,2.810,2.700,down,-1,down,CADC,202376,新奥混凝土,us,新奥混凝,0,6.26万,2.29万,-1
-0.014,-4.91%,0.0,0,3,0.285,3741.92万,37419210.857,0.280,0.271,down,-1,down,MNGA,208908,"MagneGas Applied Technology Solutions, Inc.",us,MagneGas App,0,537.32万,1832.06万,-1
-1.410,-4.64%,0.0,0,4,30.360,1.30亿,130275000.0,30.830,28.950,down,-1,down,VIXY,206009,短期期货波动率指数ETF-ProShares,us,短期期货,0,4926.55万,165.64万,-1
-0.029,-4.75%,0.0,0,3,0.610,2239.95万,22399521.9,0.640,0.581,down,-1,down,RRTS,202671,"Roadrunner Transportation Systems, Inc.",us,Roadrunner T,0,69.41万,118.03万,-1
-0.590,-4.63%,11.692,0,3,12.750,31.37亿,3136867630.08,12.640,12.160,down,-1,down,NAVI,204247,Navient Corp,us,Navient Corp,0,3758.07万,304.70万,-1
-0.720,-4.62%,0.0,0,4,15.570,249.48万,2494800.0,15.820,14.850,down,-1,down,VIIX,209419,VelocityShares VIX短期ETN,us,VelocityShar,0,56.19万,3.70万,-1
-0.080,-4.60%,0.0,0,3,1.740,4731.84万,47318389.64,1.710,1.660,down,-1,down,CUI,208075,"CUI Global, Inc.",us,"CUI Global, ",0,4.13万,2.57万,-1
-0.105,-4.60%,218.0,0,3,2.285,8.94亿,894318816.02,2.290,2.180,down,-1,down,AMR,75475460496688,"Alta Mesa Resources, Inc.",us,Alta Mesa Re,0,665.54万,298.89万,-1
-0.024,-4.45%,0.0,0,3,0.539,4131.06万,41310583.375,0.533,0.515,down,-1,down,SXE,205737,史丹利,us,史丹利,0,3.97万,7.36万,-1
-1.010,-4.58%,0.0,0,3,22.030,25.85亿,2584757049.16,22.000,21.020,down,-1,down,REZI,76587857038278,"Resideo Technologies, Inc.",us,Resideo Tech,0,5890.51万,275.98万,-1
-1.690,-4.58%,0.0,0,3,36.880,0,0.0,37.510,35.190,down,-1,down,VXXB,75368086325265,Barclays Bank PLC iPath Series B S&P 500 VIX Short-Term Futu,us,Barclays Ban,0,86.17万,2.38万,-1
-0.150,-4.57%,78.25,0,3,3.280,1.55亿,155159555.59,3.250,3.130,down,-1,down,TLRA,74882755020038,"Telaria, Inc.",us,"Telaria, Inc",0,67.96万,21.71万,-1
-0.080,-4.57%,1.546,0,3,1.750,3.29亿,329079483.61,1.740,1.670,down,-1,down,UPL,74968654353666,Ultra Petroleum Corp.,us,Ultra Petrol,0,378.59万,225.40万,-1
-0.210,-4.56%,0.0,0,3,4.610,15.73亿,1572846105.6,4.660,4.400,down,-1,down,NBR,201782,纳伯斯实业,us,纳伯斯实,0,7559.64万,1698.91万,-1
