name,business_income_2017_1,business_income_2017_2,business_income_2017_3,business_income_2017_4,business_income_2018_1,business_income_2018_2,business_income_2018_3,business_income_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
华录百纳,383.6802,874.7660000000001,1467.9317,2247.6237,226.4222,325.6782,425.3143,,影视音像,北京,0.0,6.0,8.12,660050.19,422679.44,533.3,452084.06,5.56,-0.426,7.42,0.72,20120209.0,66324.78,0.82,-71.03,-394.94,-18.29,-81.3,25812.0
西昌电力,219.3992,422.2579,672.0873,919.7346,218.8598,438.3147,697.9016,,水力发电,四川,37.72,3.65,3.65,282101.91,60951.71,148185.44,7618.86,0.21,0.131,3.01,2.2,20020530.0,53413.73,1.47,3.84,-9.04,23.42,6.87,23911.0
恒基达鑫,51.8868,107.4387,162.5144,226.5,55.4503,125.1777,191.3634,,仓储物流,广东,35.11,3.98,4.05,159849.72,49538.76,76572.46,41984.12,1.04,0.128,3.06,1.97,20101102.0,36900.48,0.91,17.75,6.76,48.2,27.17,25783.0
皮阿诺,105.4022,314.5324,554.17,826.4683,183.2392,443.001,777.0125,,家居用品,广东,21.89,0.58,1.55,154179.69,112061.15,17175.88,48790.2,3.14,0.6559999999999999,6.36,3.01,20170310.0,30209.4,1.94,40.21,45.91,35.41,13.12,19647.0
金隅集团,11338.723,29465.8463,46126.342000000004,63678.3309,9939.3445,,56064.3863,,水泥,北京,10.12,83.34,106.78,26355122.0,16329150.0,4514852.5,537440.5,0.5,0.29100000000000004,4.01,0.98,20110301.0,2487691.25,2.33,21.55,19.15,27.87,5.54,192454.0
创意信息,172.6995,517.6946,820.908,1609.4169,240.2149,497.8722,781.0634,,软件服务,四川,37.82,3.22,5.26,385660.53,212909.52,8111.62,173968.97,3.31,0.158,4.55,1.75,20140127.0,52835.51,1.01,-4.85,6.9,29.84,10.63,24088.0
金盾股份,65.7264,157.4563,236.5758,464.9051,93.1072,266.3756,394.4118,,专用机械,浙江,52.69,1.84,4.74,381073.25,153156.66,23540.15,264357.75,5.57,0.134,7.28,1.3,20141231.0,31089.99,0.66,66.72,81.88,41.67,16.16,24453.0
中环股份,1658.755,4216.5594,6852.7732,9644.1875,2801.7685,6461.2453,9255.5962,,半导体,天津,45.97,26.44,27.85,3793869.5,1239813.63,1411008.75,771658.5,2.77,0.16,4.43,2.11,20070420.0,177028.31,0.64,35.06,-6.02,19.1,4.6,121190.0
杉杉股份,1537.6999,3852.3606,6643.6792,8270.5409,1813.5312,4287.8901,6381.7905,,综合类,浙江,12.24,8.22,11.23,2347889.75,1125919.63,331524.5,369312.28,3.29,0.9390000000000001,9.61,1.59,19960130.0,391050.66,3.48,-3.94,125.27,23.1,16.52,83139.0
新大洲A,128.7861,463.19300000000004,970.0289,1603.1689999999999,419.1934,923.3448,1350.2531,,综合类,海南,0.0,8.06,8.14,540257.69,167140.02,160449.56,64802.82,0.8,-0.021,2.69,1.24,19940525.0,63524.05,0.78,39.2,-125.5,22.78,-1.24,90358.0
雄韬股份,556.7691,1326.295,1976.16,,742.203,1583.4849,2252.734,,电气设备,深圳,92.35,3.27,3.5,437218.0,331758.22,29776.09,136470.36,3.9,0.205,6.75,3.74,20141203.0,60324.17,1.72,14.0,2.33,12.75,3.19,32458.0
三六零,476.6711,1010.1587,1584.4302,12238.113000000001,2751.992,6025.111,9448.966999999999,,互联网,江苏,54.93,3.97,67.64,2581193.25,1760413.25,43164.8,700074.31,1.03,0.38,3.06,8.9,20120116.0,689066.38,1.02,11.77,7.93,69.9,26.63,70508.0
华锋股份,91.889,194.7791,311.3495,439.4841,105.5726,242.0141,369.9679,,元器件,广东,105.71,0.58,1.76,155962.61,41266.98,29246.27,81706.05,4.64,0.17,6.83,2.71,20160726.0,20267.45,1.15,18.83,28.25,21.91,6.25,22718.0
江海股份,335.0881,738.9791,1152.9534,1666.8118,408.9865,903.4693,1379.7865,,元器件,江苏,23.85,7.64,8.15,389741.44,253719.45,65992.77,137999.06,1.69,0.21899999999999997,3.94,1.76,20100929.0,85953.21,1.05,19.67,21.08,25.31,12.91,23594.0
徐工机械,5997.9016,14440.5097,21544.281000000003,29131.1046,10783.6858,23943.9508,34075.8565,,工程机械,江苏,15.23,69.94,78.34,5862801.0,4337153.0,692277.0,501164.66,0.64,0.192,3.19,1.23,19960828.0,1122306.5,1.43,58.17,93.85,17.92,4.43,250984.0
中科电气,56.2413,165.5024,273.0221,420.6703,105.5558,253.81,420.4569,,电气设备,湖南,30.59,3.93,5.36,182465.34,81511.59,29235.98,37518.9,0.7,0.14,2.41,2.29,20091225.0,25152.36,0.47,54.0,78.43,35.93,17.24,38251.0
外高桥,1444.3865,3240.5141,5629.2777,8953.5674,2240.5957,3967.7533,5739.4086,,园区开发,上海,19.95,9.35,11.35,3207899.25,1583800.0,109394.11,409369.44,3.61,0.585,9.29,1.67,19930504.0,441971.56,3.89,1.98,89.04,28.29,11.56,63479.0
中国中车,33592.333,88717.01400000001,140666.03,211012.56,32922.913,86290.90199999999,135365.775,,运输设备,北京,27.35,229.18,286.99,39813020.0,27733498.0,5538590.5,4058212.0,1.41,0.262,4.34,2.21,20080818.0,5277801.0,1.84,-3.77,10.61,22.91,5.56,839601.0
雷柏科技,149.6422,288.2563,374.4099,499.7971,127.0923,233.1482,365.32599999999996,,电脑设备,深圳,137.32,2.81,2.83,136811.98,95527.18,25848.7,95785.22,3.39,0.065,4.2,2.83,20110428.0,-7357.0,-0.26,-2.43,13.54,22.91,5.03,31972.0
广东榕泰,312.7193,686.6897,1039.046,1643.3737,357.7993,797.3434,1175.8225,,塑料,广东,19.91,6.62,7.05,515173.0,243062.42,92425.55,129970.5,1.84,0.177,4.48,1.05,20010612.0,100730.65,1.43,13.16,27.46,27.09,10.6,37979.0
中油工程,7073.7795,19019.6716,31289.7323,55363.7476,8180.6565,21391.5916,34345.8644,,石油加工,新疆,34.32,15.52,55.83,9620125.0,8769886.0,534481.31,1451701.88,2.6,0.09300000000000001,4.13,1.03,20001225.0,245765.42,0.44,9.77,-0.47,6.27,1.51,52304.0
瑞丰高材,249.7068,539.6287,813.8244,1095.7984,291.9925,744.1744,1086.5627,,化工原料,山东,18.54,1.68,2.11,103686.78,69942.18,22207.5,6432.75,0.3,0.39,2.86,3.31,20110712.0,30399.9,1.44,33.51,254.76,23.18,7.45,10146.0
金银河,49.888999999999996,173.0086,269.54,489.8301,102.0734,274.9867,421.4217,641.8327,专用机械,广东,41.88,0.3,0.75,102872.86,63708.44,8396.57,18825.92,2.52,0.621,6.12,4.25,20170301.0,16462.07,2.2,31.03,-2.32,25.94,7.22,11436.0
莱宝高科,750.4645,1655.1575,2836.5372,3989.3498,821.6791,1950.0887,3155.3771,,元器件,深圳,24.3,7.04,7.06,512343.25,356225.53,118326.15,203799.8,2.89,0.244,5.37,1.48,20070112.0,75218.25,1.07,11.24,79.87,11.77,5.47,58051.0
东信和平,283.0651,578.6719,845.8863,1189.81,243.1557,546.0599,809.3629,,通信设备,广东,117.15,3.45,3.46,167386.66,129148.56,20315.84,21283.6,0.61,0.08900000000000001,2.8,4.94,20040713.0,32953.31,0.95,-4.32,4.19,25.85,3.79,38533.0
晋亿实业,529.0589,1294.6322,2111.2385,2966.8886,724.485,1552.8432,2448.4612,,机械基件,浙江,35.16,7.93,7.93,494493.5,346529.09,122243.46,110050.32,1.39,0.151,3.17,2.23,20070126.0,43553.5,0.55,15.97,-11.08,19.34,4.88,83720.0
好利来,35.7574,87.3314,131.7771,169.572,38.7267,89.3312,132.8874,,元器件,福建,65.88,0.67,0.67,48822.05,24813.65,17165.9,17834.05,2.67,0.254,6.45,3.46,20140912.0,16173.15,2.43,0.84,-24.3,39.77,12.74,9571.0
四川路桥,4147.5593,13257.1652,21493.4695,32762.8211,4933.9779,15473.8295,24610.9168,,建筑施工,四川,18.26,34.57,36.11,7805472.0,3597773.5,234185.47,298738.59,0.83,0.153,3.67,1.01,20030325.0,579274.69,1.6,14.5,26.86,8.9,2.24,143924.0
奥飞娱乐,883.6201,1778.6745,2645.4137,3642.4641,739.3439999999999,1394.8419,2129.3133,,影视音像,广东,94.08,8.13,13.57,853690.38,327635.38,30543.51,209172.06,1.54,0.053,4.15,1.62,20090910.0,187281.5,1.38,-19.51,-76.98,47.06,3.41,81444.0
华新水泥,3876.3992,9374.3492,14349.8915,20889.292,4508.9509,11883.0703,19040.1384,,水泥,湖北,6.18,9.73,14.98,3225521.75,1013949.5,1507947.13,251025.2,1.68,2.278,9.95,1.89,19940103.0,1014263.38,6.77,32.68,224.98,38.3,17.92,48013.0
黑牡丹,1659.4659,3325.0199,,6289.2195,,2020.3729999999998,2906.5817,,全国地产,江苏,44.15,10.47,10.47,2637814.75,2191150.5,81644.25,298705.47,2.85,0.109,7.11,0.9,20020618.0,258499.02,2.47,-37.77,-47.88,17.28,3.92,26017.0
博迈科,221.5027,433.0454,405.9021,489.1422,25.525,56.0147,184.8218,,石油开采,天津,0.0,0.95,2.34,266321.69,150647.47,77407.0,149466.23,6.38,-0.126,10.1,1.34,20161122.0,59612.61,2.55,-54.47,-138.5,-9.57,-15.97,26032.0
内蒙一机,1529.9789,4582.3204,7294.5753,11967.458,1535.2735,5082.415,7160.6056,,运输设备,内蒙,42.59,9.6,16.9,1879614.25,1390284.88,215587.42,411444.81,2.44,0.207,4.9,2.4,20040518.0,227346.45,1.35,-1.84,9.06,10.94,4.88,39313.0
奥克股份,1031.8303,2380.8221,3899.0840000000003,5698.8865,1228.2866,3337.0640000000003,5620.7528,,化工原料,辽宁,13.27,6.75,6.81,634609.69,318804.31,204711.73,173453.31,2.55,0.371,4.46,1.47,20100520.0,53451.01,0.79,44.16,59.77,10.0,4.49,24958.0
中原证券,423.3135,842.2686,1571.0555,2147.6201,450.52099999999996,865.248,1269.681,,证券,河南,126.68,18.03,38.69,4406144.0,0.0,22297.34,375610.66,0.97,0.03,2.6,2.28,20170103.0,39222.95,0.1,-19.18,-61.82,0.0,10.7,124697.0
雄帝科技,47.3416,138.9071,226.4179,380.1065,84.3419,232.3342,357.3728,,元器件,深圳,51.36,0.64,1.35,127918.96,117047.26,1502.17,19710.67,1.46,0.435,5.09,5.86,20160928.0,34236.4,2.53,57.84,43.34,45.57,16.45,12686.0
浙江广厦,113.0151,176.9487,198.0625,821.6339,42.8769,76.2038,502.2439,,区域地产,浙江,20.31,8.72,8.72,696412.13,550147.69,192.83,15753.95,0.18,0.124,2.78,1.21,19970415.0,81001.05,0.93,153.58,170.57,17.01,21.54,49856.0
陕鼓动力,786.7699,1713.4416,2802.3984,3957.9028,1069.2469,2307.8946,3563.8124,,机械基件,陕西,21.86,16.39,16.39,1746384.75,1350502.88,165238.02,186052.86,1.14,0.228,3.79,1.75,20100428.0,163186.84,1.0,27.17,47.95,22.61,10.48,29839.0
紫鑫药业,180.3642,453.5129,750.4794,1327.2308,345.9776,841.1289,1277.7057,,中成药,吉林,18.35,10.25,12.81,934608.81,711771.38,108553.11,153383.56,1.2,0.257,3.48,1.81,20070302.0,155899.59,1.22,70.25,107.23,67.37,25.78,56813.0
新通联,125.6683,282.5156,428.9076,598.5399,149.2023,327.278,490.4369,,广告包装,上海,37.64,2.0,2.0,80871.68,51497.06,20468.06,13474.82,0.67,0.159,3.1,2.58,20150518.0,26450.65,1.32,14.35,52.88,20.91,6.49,19500.0
百利电气,266.9841,592.734,952.1948,1221.5164,312.7558,707.687,1039.2135,,电气设备,天津,76.1,8.11,8.11,281170.56,196444.52,33273.51,75342.49,0.93,0.057999999999999996,2.26,2.59,20010615.0,23303.22,0.29,9.14,-1.58,20.79,4.49,22402.0
顺灏股份,386.8439,839.0584,1321.1523,1948.6095,473.2381,924.5498,1455.05,,造纸,上海,69.3,6.85,7.09,370903.88,197396.48,59753.19,84610.0,1.19,0.09,3.06,2.72,20110318.0,46349.89,0.65,10.13,69.9,25.72,4.38,24017.0
江苏舜天,1271.9493,2545.8675,3916.2575,5499.4728,1273.0045,2570.0041,3929.2443,,商贸代理,江苏,26.74,4.37,4.37,320203.34,160135.27,32144.78,19075.55,0.44,0.168,4.16,1.44,20000901.0,58414.86,1.34,0.33,4.15,8.15,1.87,33608.0
经纬辉开,139.6235,331.9773,462.4308,888.6127,468.1135,964.0995,1503.9656,,电气设备,天津,23.99,2.32,3.9,278942.94,129645.8,57137.26,131897.16,3.38,0.237,4.77,1.59,20100917.0,14626.25,0.38,225.23,439.32,21.3,6.14,12026.0
保龄宝,375.3113,796.5089,1199.1816,1592.9962,386.8472,818.6632,1255.3187,,食品,山东,42.34,3.29,3.69,246718.41,101411.06,108820.02,80082.99,2.17,0.11900000000000001,4.17,1.61,20090828.0,32273.05,0.87,4.68,2.41,13.92,3.49,17350.0
久立特材,653.5647,1374.388,,2833.0029999999997,892.7944,1948.9927,2985.1261,,特种钢,浙江,22.1,8.21,8.42,491592.06,304730.44,148168.2,67029.81,0.8,0.26,3.77,2.0,20091211.0,113604.63,1.35,49.55,99.58,22.93,7.22,51082.0
大康农业,4833.1596,8088.2259,9964.8622,12377.9898,3650.6303,6871.0579,11506.7911,,农业综合,湖南,199.27,54.85,54.85,1526056.38,746611.13,287674.47,25631.65,0.05,0.008,0.97,2.1,20101118.0,-7137.95,-0.01,15.47,75.49,7.07,0.37,137272.0
方正电机,251.5589,543.6403,878.5217,1318.0829,325.7098,595.3859,930.9162,,纺织机械,浙江,36.81,3.01,4.74,336001.19,139749.19,50292.01,169776.23,3.59,0.13,4.56,1.29,20071212.0,35957.96,0.76,5.96,-34.11,20.36,6.11,33378.0
任子行,220.0784,459.8401,650.386,1076.9081,214.0704,548.6517,844.2363,,软件服务,广东,33.2,4.59,6.81,247564.2,107802.45,17343.0,17172.96,0.25,0.16,1.96,3.67,20120425.0,49364.62,0.72,29.81,29.71,45.85,13.09,36083.0
赫美集团,781.3046,1357.7549,1888.0439999999999,2410.3879,627.4453,1149.4366,1589.1126,,其他商业,深圳,0.0,4.8,5.28,610425.13,336388.06,18199.5,78517.13,1.49,-0.473,2.88,2.23,20100209.0,17690.07,0.34,-15.83,-318.1,53.89,-15.71,28000.0
青岛双星,1093.83,2070.9999,3018.7476,3997.7677,984.8843,1975.6563,2886.3463,,汽车配件,山东,48.84,7.68,8.36,880442.31,454099.84,209469.88,200943.61,2.4,0.07,4.42,0.95,19960430.0,84723.75,1.01,-4.39,-48.7,15.97,1.87,62390.0
兆日科技,46.6626,101.1385,159.3853,231.0997,52.6013,108.1393,158.5756,,元器件,深圳,134.42,3.31,3.36,87414.05,55064.13,11189.44,38784.6,1.15,0.049,2.46,3.6,20120628.0,7478.71,0.22,-0.51,-35.03,61.27,10.49,49455.0
皖通科技,273.2333,483.1446,681.4305,995.8172,266.992,487.7361,734.5583,,软件服务,安徽,45.85,3.1,4.12,243241.52,151524.81,18371.78,88224.75,2.14,0.18,4.64,2.19,20100106.0,48740.9,1.18,7.8,13.64,30.09,9.35,41359.0
乐视网,4906.4286,5540.8866,6094.642,7025.2158,428.5432,983.775,1347.9160000000002,,互联网,北京,0.0,30.73,39.89,1637194.75,739468.88,41560.95,908318.13,2.28,-0.373,-0.09,-30.84,20100812.0,-1371781.13,-3.44,-77.88,9.82,-39.42,-110.5,291937.0
广田集团,1863.0752,5181.1356,8674.2139,12535.2297,2328.7806,6088.9785,10006.3162,,装修装饰,深圳,14.43,15.29,15.37,1832575.25,1502461.0,8058.0,231691.45,1.51,0.3,4.6,1.26,20100929.0,291218.19,1.89,15.36,20.51,12.25,4.61,24000.0
电广传媒,1776.0465,3788.0148,5862.9089,8741.4822,2336.6227,,7345.4311,,影视音像,湖南,0.0,12.95,14.18,2406239.0,942259.5,642578.81,619679.13,4.37,-0.095,6.94,1.2,19990325.0,191264.17,1.35,25.29,-223.1,17.54,-1.84,107802.0
汇通能源,528.274,1215.6718,1825.7731,2473.4937,394.9004,1183.127,1706.6338,2009.7324,商贸代理,上海,65.42,1.47,1.47,121460.77,57962.53,51135.85,25384.99,1.72,0.12300000000000001,4.64,2.32,19920327.0,20108.48,1.36,-6.53,27.89,3.7,1.06,10709.0
埃斯顿,135.2286,419.3849,,1076.5031,302.499,724.9925,1064.5887,,机械基件,江苏,89.91,7.26,8.38,354560.59,199529.66,26727.22,51396.2,0.61,0.084,1.86,5.43,20150320.0,23696.57,0.28,60.15,20.03,36.14,6.64,31978.0
宏昌电子,250.9288,517.6534,817.0851,1237.0947,373.4992,837.7712,1330.1128,,化工原料,广东,39.64,6.1,6.14,188546.25,127044.77,56482.73,10023.67,0.16,0.078,1.8,2.3,20120518.0,34031.1,0.55,62.79,30.82,9.98,3.62,35783.0
通富微电,1445.7479999999998,2973.5743,4851.7284,6519.2552,1640.5181,3478.4051,5480.0221,,半导体,江苏,48.33,11.54,11.54,1355995.13,496929.44,582339.06,374403.72,3.25,0.14,5.36,1.68,20070816.0,104254.36,0.9,12.95,29.08,16.16,2.94,77276.0
江南高纤,234.0173,540.6392,996.2528,1429.4117,307.1994,623.6503,981.7429,,化纤,江苏,52.56,12.03,14.43,249338.05,170008.88,50275.09,30904.46,0.21,0.037000000000000005,1.66,1.56,20031127.0,51197.8,0.35,-1.46,53.25,11.75,5.41,61173.0
美邦服饰,1673.8425,2896.3902,4442.5923,6472.3592,2177.9462,3938.0563,5546.8791,,服饰,上海,127.69,25.13,25.13,716445.75,450521.19,144323.38,16147.35,0.06,0.016,1.15,2.38,20080828.0,-30170.65,-0.12,24.86,132.31,45.75,0.72,67619.0
赞宇科技,1442.8716,3227.1365,5282.7897,6908.2792,1582.3586,3447.9809,4905.0679,,日用化工,浙江,16.73,2.59,4.23,658604.63,274323.09,170869.7,116304.86,2.75,0.35600000000000004,5.25,1.51,20111125.0,62107.07,1.47,-7.15,82.73,14.47,3.07,15629.0
先河环保,181.9767,405.8796,624.7044,1042.5377,231.6578,542.6845,820.5519,,环境保护,河北,28.6,4.74,5.51,221031.41,160258.19,25615.21,47113.28,0.86,0.267,3.15,3.24,20101105.0,62784.85,1.14,31.35,55.78,53.42,17.94,64541.0
东方电缆,360.5474,1009.5747,1599.0803,2061.968,580.9001,1386.9655,2189.0812,,电气设备,浙江,34.11,4.91,5.03,308825.13,240213.95,46534.95,62119.3,1.23,0.22899999999999998,3.33,3.13,20141015.0,48477.23,0.96,36.9,212.9,15.79,5.27,22312.0
上海临港,349.2035,905.46,1387.5523,2072.3152,279.5472,,1299.6307,,园区开发,上海,58.07,7.88,11.2,1553619.5,1149949.5,12078.11,423993.44,3.79,0.302,5.99,3.9,19940324.0,124222.92,1.11,-6.34,15.41,57.44,26.04,61764.0
永贵电器,205.4257,528.5026,849.0269,1268.5706,278.0025,567.2721,907.1696,,元器件,浙江,28.67,2.39,3.85,346437.91,179499.94,59473.23,181282.61,4.71,0.303,7.57,1.53,20120920.0,67130.2,1.75,6.85,-4.57,36.0,12.83,22685.0
新宁物流,172.3789,400.5952,668.711,902.3389,208.3322,463.8001,717.7671,,仓储物流,江苏,84.32,2.73,2.98,278040.03,110241.1,48098.17,90530.74,3.04,0.126,4.68,3.03,20091030.0,17091.05,0.57,7.34,-47.16,35.2,5.24,18140.0
神奇制药,309.2048,698.4052,1147.0345,1735.7160000000001,345.2014,857.0225,1294.0263,,中成药,上海,34.97,4.79,5.34,316705.03,184225.67,44764.3,96933.85,1.81,0.121,4.72,1.2,19920820.0,91587.68,1.71,12.81,-19.67,55.39,5.0,40481.0
南京港,146.8622,333.7224,481.8292,677.8362,159.282,364.0561,519.0515,,港口,江苏,22.02,3.07,3.72,468512.0,65317.86,225856.88,165035.59,4.43,0.34700000000000003,6.8,1.5,20050325.0,44711.03,1.2,7.73,73.86,48.15,24.91,30163.0
新劲刚,42.1777,103.4547,167.5616,250.4013,43.6931,112.1987,167.5049,,矿物制品,广东,126.21,0.43,1.0,50301.93,37177.05,8769.03,11352.8,1.14,0.121,3.55,5.73,20170324.0,12831.8,1.28,-0.03,-8.56,30.14,7.21,7673.0
金风科技,3583.8934,9839.5241,17006.7514,25129.456000000002,3859.6857,11029.6719,17815.63,,电气设备,新疆,15.13,28.55,35.56,8297491.0,3653139.25,1861844.0,817156.31,2.3,0.67,7.02,1.95,20071226.0,979195.19,2.75,4.76,5.35,29.55,13.58,116251.0
深康佳A,4686.319,11405.966,20163.619,31227.7632,7773.2387,17625.4148,29761.7299,,家用电器,深圳,18.32,15.97,24.08,3145942.25,2202337.5,230502.47,10473.21,0.04,0.179,3.33,1.31,19920327.0,429987.31,1.79,47.6,233.6,5.71,1.44,88670.0
华讯方舟,282.7635,642.2394,1050.0981,1760.0252,377.3453,1177.6676,1455.7734,,通信设备,河北,87.04,7.53,7.66,518099.69,342221.75,23793.65,89492.86,1.17,0.065,2.0,3.81,19970221.0,-7796.11,-0.1,38.63,-4.16,28.85,3.45,61307.0
美盛文化,92.9298,350.9711,684.3041,912.2080000000001,148.239,355.12699999999995,620.7606,,服饰,浙江,37.32,7.91,9.1,440155.25,211753.7,24726.1,200738.7,2.21,0.124,3.96,1.56,20120911.0,64112.23,0.7,-9.29,-62.5,35.99,18.23,29959.0
江苏神通,153.1888,320.9908,519.4924,755.6614,247.5144,507.8373,870.0859,,机械基件,江苏,38.79,3.71,4.86,315430.09,204494.23,55498.7,81402.46,1.68,0.127,3.74,1.75,20100623.0,42262.9,0.87,67.49,61.64,31.06,7.07,23331.0
新雷能,75.2975,172.0549,270.3333,346.2284,72.0376,199.5885,332.9183,,电气设备,北京,54.21,0.67,1.18,128855.86,81644.53,27696.15,22650.96,1.92,0.29,5.06,4.04,20170113.0,22511.67,1.91,23.15,10.05,45.49,10.01,12705.0
吉电股份,1444.711,2410.1259,3527.1679,5102.6335,2010.0945,3527.1209999999996,4997.4429,,火力发电,吉林,4962.28,19.54,21.46,3696590.5,503680.91,2645766.25,572735.69,2.67,0.0,3.41,0.85,20020926.0,-64782.38,-0.3,41.68,100.86,19.35,0.02,188293.0
南山铝业,3467.8431,7553.7579,11979.0608,17067.8808,4564.5522,9677.6638,14978.9868,,铝,山东,15.98,97.87,119.5,4785358.5,1766666.75,2494329.5,1467972.5,1.23,0.15,3.64,0.68,19991223.0,869481.19,0.73,25.04,5.67,20.65,9.32,233636.0
海陆重工,190.4355,461.9873,789.2434,1171.5536,,1102.5388,1377.9307,,专用机械,江苏,20.58,5.37,8.42,737201.19,495411.09,73091.56,214874.22,2.55,0.16,4.79,0.86,20080625.0,94091.35,1.12,74.59,73.35,24.5,9.13,40988.0
运达科技,86.1777,242.6157,393.8059,595.0542,86.1998,200.1595,279.7082,,软件服务,四川,40.33,4.46,4.48,169671.45,151427.77,11358.96,23986.6,0.54,0.132,2.95,2.4,20150423.0,56155.42,1.25,-28.97,-38.51,59.59,21.09,22105.0
北方稀土,1929.0287,4075.3791,7093.4094,10203.9754,3019.5911,5693.7519999999995,9316.5258,,小金属,内蒙,78.71,36.33,36.33,2415794.25,1741473.25,337872.0,15440.25,0.04,0.10400000000000001,2.5,4.39,19970924.0,384654.59,1.06,31.34,8.67,14.38,4.07,336346.0
川能动力,975.8582,2251.0675,3985.6829,6509.1232,1418.4583,2565.1484,2900.8048,,农药化肥,四川,0.0,9.37,12.7,699638.44,355850.38,257768.05,328053.41,2.58,-0.012,2.33,1.71,20000926.0,-178777.52,-1.41,-27.22,-109.01,9.79,-0.53,40629.0
中国动力,4811.8341,11641.025,16490.2233,23147.1026,,11968.0979,20145.4595,,电气设备,河北,33.08,8.91,17.16,5789580.0,4233386.5,792866.69,1813231.38,10.56,0.58,15.33,1.67,20040714.0,615197.94,3.58,4.56,22.4,14.93,4.94,37471.0
庞大集团,15816.7275,32926.8686,50842.3279,70485.1482,14123.4836,27113.6716,36986.1955,,汽车服务,河北,0.0,65.38,65.38,4370625.5,2796125.0,760791.19,388315.0,0.59,-0.036000000000000004,2.04,0.87,20110428.0,265307.56,0.41,-27.25,-170.7,7.54,-0.63,356830.0
华能国际,37577.079,71433.6887,111074.3506,152459.44400000002,43255.6346,82404.9186,125989.106,,火力发电,北京,40.85,105.0,156.98,38190944.0,5347986.5,24160822.0,1484123.13,0.95,0.12,4.65,1.48,20011206.0,3164254.25,2.02,13.08,-29.33,12.5,1.58,73842.0
跃岭股份,172.9864,362.2142,562.5777,782.546,206.3453,442.9161,677.1092,,汽车配件,浙江,73.0,1.77,2.56,116314.42,48064.48,39791.87,29717.05,1.16,0.10400000000000001,3.65,2.78,20140129.0,33060.45,1.29,20.36,30.88,17.45,3.94,21526.0
万林物流,97.4188,226.5659,421.0941,675.3760000000001,,454.5432,649.1879,,仓储物流,江苏,24.32,6.26,6.47,531677.81,345697.25,82575.31,95764.31,1.48,0.128,3.44,1.2,20150629.0,65379.0,1.01,54.17,0.77,49.64,12.73,31597.0
百大集团,278.1359,492.7963,672.6931,956.0708,217.5873,385.2143,524.509,,百货,浙江,19.8,3.76,3.76,202815.48,56530.42,13228.95,23346.42,0.62,0.264,4.69,1.49,19940809.0,85715.11,2.28,-22.03,70.89,31.62,18.94,28819.0
太阳电缆,724.6027,1717.1748,2853.3614,4094.6446,973.5919,2260.8381,3681.0728,,电气设备,福建,34.88,5.43,5.43,409138.66,238435.2,116127.25,34779.3,0.64,0.14400000000000002,2.4,2.79,20091021.0,21598.77,0.4,29.01,2.23,8.58,2.12,53791.0
迦南科技,56.6916,153.643,279.116,445.0323,74.5841,191.4304,316.6732,,医疗保健,浙江,50.72,2.22,2.6,138793.7,100019.28,13666.57,35384.1,1.36,0.102,2.98,2.32,20141231.0,16876.07,0.65,13.46,-39.7,37.78,8.36,15877.0
五洋停车,101.6105,281.8371,449.8782,754.5727,144.9428,423.0123,654.7185,,机械基件,江苏,38.57,4.69,7.16,217069.95,126490.22,19728.65,47004.37,0.66,0.125,2.1,3.05,20150217.0,30441.4,0.43,45.53,41.02,35.98,13.62,17328.0
星徽精密,93.7202,237.8612,390.6389,525.9515,102.4351,287.3611,502.4894,,机械基件,广东,2341.74,0.92,3.18,110807.95,49370.44,45243.23,11156.0,0.35,0.01,2.45,3.4,20150610.0,17280.89,0.54,28.63,-95.86,12.21,0.17,15727.0
科华恒盛,319.8968,873.7023,1483.024,2412.3447,493.0743,1380.7762,2209.7475,,电气设备,福建,32.26,2.25,2.79,671450.06,292931.91,119778.17,211067.95,7.55,0.396,12.16,1.4,20100113.0,79576.06,2.85,49.0,-68.49,30.42,5.01,22055.0
佳士科技,176.6648,401.0516,576.9055,806.5176,175.547,451.1607,665.847,,专用机械,深圳,19.97,4.58,5.07,276317.66,233811.16,34062.14,127754.02,2.52,0.278,4.76,1.56,20110322.0,54631.91,1.08,15.42,31.02,33.26,21.16,33431.0
