name,roe2016_2,roe2016_3,roe2016_4,roe2017_1,roe2017_2,roe2017_3,roe2017_4,roe2018_1,roe2018_2,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
民生控股,-0.4,1.15,1.89,0.69,1.66,3.06,3.1,0.37,,多元金融,山东,185.45,5.32,5.32,94082.8,78284.11,3948.98,2809.5,0.05,0.006,1.65,2.79,19960719,27451.97,0.52,-87.54,-46.35,98.78,168.14,36119
吉林化纤,0.28,0.83,1.2,1.23,2.07,2.97,3.07,0.37,2.74,化纤,吉林,31.4,16.63,19.71,699954.13,188457.86,268420.97,138956.16,0.71,0.04,1.45,1.73,19960802,-68515.59,-0.35,29.22,37.59,15.2,6.09,65949
如意集团,1.92,1.28,1.31,0.19,0.78,1.33,2.8,0.37,1.13,纺织,山东,79.88,2.31,2.62,458624.25,291924.44,118352.06,159565.73,6.1,0.037,9.72,1.21,20071207,61491.06,2.35,13.03,78.9,19.78,4.27,10793
贵绳股份,0.62,0.97,1.54,0.37,0.7,1,1.61,0.37,,钢加工,贵州,88.82,2.45,2.45,227699.02,154141.5,24811.88,84036.9,3.43,0.021,5.63,1.35,20040514,22888.65,0.93,23.37,3.18,12.78,1.18,15671
许继电气,1.73,3.8,12.31,0.69,2.25,4.15,8.1,0.36,,电气设备,河南,70.01,10.08,10.08,1450375.25,1235936.25,116881.01,83428.93,0.83,0.027,7.54,1.02,19970418,524215.34,5.2,-21.05,-44.26,23.4,3.09,69106
太极集团,58.85,58.41,66.43,0.17,2.72,6.41,7.99,0.36,,中成药,重庆,145.15,4.27,5.57,1205651.5,701546.81,225967.02,204798.95,3.68,0.021,5.69,2.13,19971118,47164.73,0.85,20.43,402.89,40.25,0.52,33672
常铝股份,1.25,2.28,4.91,0.68,2.03,3.42,5.19,0.36,,铝,江苏,65.49,6.02,7.24,641824.31,330831.56,157983.55,218360.45,3.01,0.017,4.54,0.97,20070821,32901.44,0.45,8.08,-45.16,14.67,1.31,49197
金花股份,1.19,2.37,2.54,0.54,1.27,2.64,4.78,0.36,,中成药,陕西,147.21,3.05,3.73,203950.63,96508,36973.68,81390.03,2.18,0.02,4.69,2.13,19970612,45443.76,1.22,-7.6,7.21,63.92,4.04,24010
阳普医疗,1.57,2.3,3.22,0.62,1.38,1.56,1.16,0.36,,医疗保健,广东,129.85,2.54,3.09,167759.13,66496.86,28577.6,39450.93,1.28,0.011,3.1,1.89,20091225,22143.68,0.72,13.26,-41.27,46.2,2.81,29500
亿通科技,1.36,1.65,0.75,0.35,0.54,0.76,0.73,0.36,,通信设备,江苏,222.26,1.86,3.03,56483.06,35054.89,14838,3736.85,0.12,0.006,1.66,3.28,20110505,14216.52,0.47,0.91,3.93,21.9,4.62,10654
大晟文化,2.27,4.03,9.14,0.45,2.04,5.31,15.23,0.35,,影视音像,深圳,166.6,2.52,5.59,272715.19,96498.34,878.84,115622.05,2.07,0.012,3.53,2.35,19960315,25253.67,0.45,64.22,-9.18,91.46,13.6,12685
奥翔药业,,,23.56,4.71,4.58,5.82,9.38,0.35,,化学制药,浙江,289.04,0.54,1.6,74310.02,51031.64,16079.32,22864.82,1.43,0.013,3.54,4.1,20170509,15958.62,1,28.05,-83.29,44.73,4.03,13554
中元股份,2.32,4.14,7.5,0.73,1.75,3.33,6.66,0.35,,电气设备,湖北,106.7,3.46,4.84,172756.41,98784.88,5425.33,63171.76,1.3,0.011,3.11,1.53,20091030,38260.93,0.79,18.45,-48.87,61.86,7.76,25710
迦南科技,6.86,5.98,7.71,0.87,3.16,5.83,5.66,0.35,,医疗保健,浙江,214.23,2.21,2.6,122461.65,86545.56,13776.12,35542.45,1.37,0.011,2.99,3.07,20141231,17364.17,0.67,31.56,-57.29,37.96,3.73,16191
神思电子,2.05,2.54,5.12,1.63,2.17,2.81,4.18,0.35,,软件服务,山东,391.17,1.6,1.65,61612.01,46696.2,7162.5,8143.97,0.49,0.01,2.57,5.41,20150612,14742.23,0.89,14.38,-78.12,33.18,1.7,30324
华菱星马,-8.42,-8.77,2.8,0.32,1.1,0.8,2.03,0.35,1.46,汽车整车,安徽,32.33,5.56,5.56,1246357.13,711513,289672.63,266488.34,4.8,0.073,5.02,0.94,20030401,-53310.51,-0.96,18.9,35.09,14.5,1.1,30112
西仪股份,0.67,0.7,1.43,0.84,1.55,1.91,2.02,0.35,,汽车配件,云南,250.52,3.03,3.19,152635.34,91810.11,38989.65,57222.63,1.8,0.011,3.06,3.59,20080806,5223.89,0.16,-7.91,-56.35,17.9,1.58,46103
软控股份,0.43,-0.86,-16.82,0.32,1.34,1.85,2,0.35,,软件服务,山东,79.72,8.19,9.34,866386.88,599242.81,142582.31,202609.69,2.17,0.017,4.92,1.13,20061018,131786.19,1.41,2.71,10.11,22.61,2.73,50000
西宁特钢,-50.61,-48.48,2.41,0.37,0.37,-5.94,1.9,0.35,,特种钢,青海,107.08,7.41,10.45,2444765.75,688503.56,1015957.69,204237.86,1.95,0.011,3.01,1.53,19971015,-13411.85,-0.13,42.53,3.88,16.54,0.68,73724
巨力索具,0.76,0.84,0.85,0.58,0.82,0.93,-0.71,0.35,,机械基件,河北,101.64,8.81,9.6,402088.34,227424.02,140815.98,67299.28,0.7,0.009,2.51,1.45,20100126,65377.44,0.68,2.3,-39.12,17.94,2.57,106070
潜能恒信,0.52,0.87,0.96,-0.79,-1.37,-1.76,-1.45,0.35,,石油开采,北京,345.73,2.07,3.2,125704.82,80588.21,17610.27,54950.8,1.72,0.013,3.61,4.98,20110316,21582.21,0.67,643.4,145.07,65,12.32,17551
泰尔股份,0.84,1.09,0.82,0.19,0.69,0.84,-6.56,0.35,,机械基件,安徽,109.82,3.19,4.49,196132.88,141558.98,27552.28,50257.28,1.12,0.009,2.53,1.55,20100128,14318.25,0.32,46.04,83.76,31.54,3.25,38375
聚灿光电,,,12.91,,10.85,16.85,15.42,0.34,,半导体,江苏,400.57,0.64,2.57,179868.47,76555.4,48199,25434.1,0.99,0.01,2.78,5.49,20171016,18324.93,0.71,0,0,22.25,2.13,28674
华扬联众,,,16.08,,4.54,3.25,10.5,0.34,,互联网,北京,328.49,0.92,2.3,465121.56,426021.66,3150.91,66023.6,2.87,0.019,5.54,4.53,20170802,41338.28,1.8,37.9,34.11,10.03,0.22,8935
金陵体育,,,13.36,0.56,1.59,3.46,7.16,0.34,,文教休闲,江苏,338.51,0.25,0.76,83246.96,38571.51,19141.2,24851.65,3.28,0.028,8.12,4.62,20170509,26562.7,3.51,10.35,6.75,48.82,4.94,4129
天泽信息,1.21,2.7,4.86,0.29,0.97,3.56,5.19,0.34,,软件服务,江苏,130.28,2.64,2.91,269135.09,149541.63,10241.03,149479.63,5.14,0.025,7.21,1.8,20110426,29072.85,1,2.52,23.53,37.7,5.49,24693
大洋电机,2.41,3.56,5.94,0.57,1.66,2.37,4.57,0.34,1.25,电气设备,广东,47.39,13.65,23.7,1672024.63,838092.81,225249.16,526209.81,2.22,0.047,3.73,1.19,20080619,85867.1,0.36,6.71,-23.6,17.65,2.62,81040
惠伦晶体,1.92,2.38,4.3,0.31,0.94,1.73,3.41,0.34,,元器件,广东,176.9,1.68,1.68,107108.36,36218.23,45198.76,25689.24,1.53,0.014,4.09,2.45,20150515,23463.51,1.39,16.98,13.72,20.11,2.97,15750
万里股份,-0.98,-0.2,-6.38,-0.16,-0.16,0.44,2.28,0.34,,电气设备,重庆,211.49,1.53,1.53,85720.25,26014.43,28697.55,64836.13,4.23,0.015,4.47,2.91,19940324,-11644.25,-0.76,53.84,313.52,14.78,2.23,6105
皇氏集团,3.75,4.87,10.61,0.6,3.2,4.02,2.06,0.34,,乳制品,广西,88.81,5.14,8.38,578127.69,261355.8,67077.93,117555.45,1.4,0.011,3.3,1.23,20100106,69882.71,0.83,-1.06,-42.9,28.33,2.12,85610
好当家,1.28,1.32,1.45,0.33,1.45,1.48,1.78,0.34,,渔业,山东,79.17,14.61,14.61,568625.56,167793.77,317141.78,39847.98,0.27,0.007,2.06,1.1,20040405,94395.93,0.65,43.66,3.96,15.99,3.28,82135
庞大集团,0.49,1.25,2.93,0.88,2.22,2.45,1.59,0.34,,汽车服务,河北,66.31,65.38,66.75,6000514,4308545.5,818191.19,379442.59,0.57,0.007,2.01,0.9,20110428,293316.59,0.44,-10.71,-60.82,9.48,0.32,375954
亚玛顿,1.37,2.07,0.78,0.32,0.35,0.41,-1.07,0.34,,玻璃,江苏,85.2,1.6,1.6,494655.81,204797.09,228794.05,148517.31,9.28,0.047,13.38,1.19,20111013,43226.98,2.7,-20.28,6.69,17.58,2.86,22357
雪迪龙,2.89,5.77,11.29,0.71,3,6.48,11.35,0.33,,环境保护,北京,167.4,3.04,6.05,266028.16,220208.2,15802.61,24465.47,0.4,0.011,3.32,2.21,20120309,91814.63,1.52,17.62,-46.82,46.52,3.62,48248
运达科技,3.95,6.13,10.45,0.88,5.45,7.64,9.26,0.33,,软件服务,四川,155.06,4.46,4.52,178429.86,161609.13,12178.12,28747.48,0.64,0.01,2.86,2.11,20150423,53202.38,1.18,-4.77,-60.79,50.51,5.08,24720
商赢环球,-16.08,-0.59,1,0.25,1.84,2.45,6.85,0.33,,塑料,宁夏,255.25,2,4.7,428326.94,205619.47,8293.48,262525.84,5.59,0.022,6.49,3.43,19990707,1080.89,0.02,46.47,40.96,35.71,1.79,11774
盛讯达,4.96,6.85,9.5,1.8,4.13,4.73,5.76,0.33,,软件服务,深圳,287.23,0.47,0.93,147216.02,57796.55,10462,49044.05,5.25,0.04,11.78,3.87,20160624,46951.65,5.03,46.1,-80.82,29.5,5.84,16603
圣阳股份,2.36,3.38,4.56,0.54,1.4,2.15,2.66,0.33,,电气设备,山东,129.52,2.98,3.54,199927.5,139065.56,42368.53,53754.13,1.52,0.011,3.31,1.73,20110506,27261.44,0.77,13.38,-38.89,14.82,1.07,36062
白银有色,1.12,1.96,2.26,0.19,1.11,2.28,2.3,0.33,,铜,甘肃,201.2,19.65,69.73,4689603,2338641.75,626796.44,339406.03,0.49,0.005,1.45,2.74,20170215,294206.59,0.42,87.17,45.88,5.68,0.33,197974
章源钨业,-1.14,0.35,2.41,0.17,,0.98,1.6,0.33,,小金属,江西,218.61,9.23,9.24,361136.5,161993.27,119740.11,57625.61,0.62,0.007,2.13,2.95,20100331,28324.02,0.31,14.92,90.69,15.31,1.41,49189
大康农业,0.17,0.4,1.35,0.92,0.21,0.42,0.42,0.33,,农业综合,湖南,138.65,54.85,54.85,1809318.63,1025530.19,318688.78,25631.65,0.05,0.003,1.01,1.86,20101118,-9520.73,-0.02,-24.47,-64.97,12.87,0.51,147861
易成新能,0.05,0.1,0.63,0.04,-7.3,-10.34,-46.78,0.33,,半导体,河南,77.82,5.02,5.03,683617.06,335228.72,215708.59,240348.47,4.78,0.015,4.37,1.06,20100625,-75402.75,-1.5,194.13,381.64,18.97,0.91,28252
华鑫股份,7.27,7.33,7.83,0.54,1.19,1.92,11.86,0.32,,证券,上海,103.18,5.35,10.61,1829937.25,1593195.63,8477.25,184546.73,1.74,0.02,6.16,1.35,19921202,325986.13,3.07,-83.48,-53.22,35.74,83.12,49427
顶点软件,,,14.93,,3.05,4.31,10.86,0.32,,软件服务,福建,281.76,0.57,1.2,113952.86,102392.11,3832.78,46781.68,3.89,0.025,7.84,3.66,20170522,38381.46,3.19,5.52,131.64,81.31,10.54,8928
惠发股份,,,10.31,,2.77,4.89,9.37,0.32,,食品,山东,183.31,0.6,1.68,103439.61,40849.17,45704.51,22623.38,1.35,0.012,3.85,2.37,20170613,28073.02,1.67,16.15,-71.15,23.34,1.08,6469
长亮科技,,7.73,12.45,0.08,1.92,2.7,8.12,0.32,,软件服务,深圳,625.81,1.87,3.22,145888.22,92483.77,25109.68,47424.98,1.48,0.01,3.61,7.55,20120817,29524.86,0.92,22.39,305.43,53.64,2.24,22000
天地科技,2.14,2.69,6.64,0.08,2.35,3.19,6.29,0.32,,工程机械,北京,71.94,41.39,41.39,3604440.5,2628064.75,410901.53,128100.95,0.31,0.012,3.63,0.94,20020515,917056.38,2.22,46.58,326.93,28.66,1.66,57409
中超控股,3.07,4.93,6.16,0.59,2.29,4,4.43,0.32,4.33,电气设备,江苏,24.61,12.57,12.68,874648.88,676781.31,102724.61,0,0,0.064,1.47,2.13,20100910,57804.96,0.46,16.97,91.1,13.66,2.31,93729
立思辰,0.58,1.1,5.21,0.44,0.65,1.23,3.69,0.32,,软件服务,北京,113.24,6.31,8.73,833578.56,312649.56,28357.74,378074.25,4.33,0.02,6.3,1.47,20091030,86596.31,0.99,-15.73,-25.4,44.98,6.9,48449
海格通信,3.07,3.91,7.93,0.26,1.73,2.21,3.59,0.32,,通信设备,广东,179.31,19.43,23.07,1158584.88,703543.06,135024.06,381998.91,1.66,0.012,3.54,2.34,20100831,173241.77,0.75,2.45,44.66,35.22,3.5,118421
聚龙股份,0.87,7.32,16.81,0.81,0.93,2.5,3.29,0.32,,专用机械,辽宁,228.67,4.12,5.5,254737.27,187387.63,30922.8,13598.7,0.25,0.011,3.26,2.97,20110415,97642.68,1.78,133.55,-61.8,19.5,2.7,9406
强生控股,2.86,4.1,5.65,0.58,0.91,1.44,3.1,0.32,,公共交通,上海,109.32,10.53,10.53,617462.88,217735.09,200676.81,76778.5,0.73,0.01,3.1,1.43,19930614,99499.13,0.94,5.61,-44.66,12.51,1.12,99804
金鹰股份,0.68,1.59,2.47,0.34,0.9,1.66,2.16,0.32,,纺织,浙江,137.34,3.65,3.65,179746.91,128365.86,37735.55,39735.3,1.09,0.011,3.2,1.8,20000602,28662.03,0.79,15.94,-7.1,12.66,1.63,29830
新华传媒,1,1.41,1.86,0.27,0.81,1.3,1.71,0.32,,出版业,上海,119.09,10.45,10.45,392938.06,239683.92,30930.27,55800.48,0.53,0.008,2.52,1.55,19940204,84167.53,0.81,-24.57,18.51,41.98,3.76,44547
中国重工,1.21,1.38,1.23,0.48,1.02,1.73,1.31,0.32,,船舶,北京,82.37,183.62,228.8,20119194,14439630,3189029,4516253.5,1.97,0.012,3.67,1.08,20091216,1426627.63,0.62,-41.93,-1,8.22,4.49,850000
金种子酒,0.48,0.44,0.75,0.28,0.22,0.22,0.36,0.32,,白酒,安徽,110.11,5.56,5.56,306542.47,183760.56,57911.05,70080.28,1.26,0.013,4.06,1.44,19980812,85763.07,1.54,-11.64,17.13,50.75,2.41,69900
星云股份,,,22.82,2.5,4.32,8.77,12.12,0.31,,电器仪表,福建,499.11,0.54,1.35,63887.05,47402.31,7938.97,29323.72,2.17,0.012,3.83,6.33,20170425,14084.32,1.04,20.79,-70.85,47.17,3.46,7024
大名城,6.55,7.55,7.91,2.58,3.01,5.9,11.93,0.31,,区域地产,上海,81.47,22.77,24.75,5747361.5,4714890,41108.05,585401.63,2.36,0.015,4.81,1.03,19970703,327237.94,1.32,64.19,-86.52,38.63,2.62,62332
东软集团,1.38,25.91,24,0.35,1.55,2.1,11.86,0.31,,软件服务,辽宁,137.21,12.37,12.43,1242105.13,562226.13,154700.25,94740.35,0.76,0.023,7.2,1.72,19960618,568772.5,4.58,1.8,1.17,36.27,2.27,88040
招商轮船,10.34,11.42,10.83,1.86,3.2,4.51,4.03,0.31,,水运,上海,108.65,47.21,60.67,3703502.75,734109.5,2475638,734466.44,1.21,0.01,2.79,1.21,20061201,339405.38,0.56,-21,-84.39,10.61,3.39,178361
北新路桥,0.92,1.73,2.27,0.24,0.97,1.67,2.76,0.31,,建筑施工,新疆,249.31,8.92,8.98,1973433.25,1170341.75,52686.91,82173.47,0.91,0.007,2.1,3.17,20091111,39845.85,0.44,34.05,28.78,11.87,0.53,87801
创源文化,,,40.1,,13.21,7.02,10.37,0.3,,文教休闲,浙江,304.59,0.3,1.2,77801.68,57059.71,16830.93,37724.14,3.14,0.015,4.87,3.67,20170919,11052.53,0.92,0,0,28.85,1.23,14850
八菱科技,3.16,4.45,6.19,1.86,3.78,4.89,6.32,0.3,,汽车配件,广西,152.19,2.04,2.83,258062.16,101724.11,63456.66,119661.13,4.22,0.023,7.56,1.83,20111111,52227.55,1.84,-26.11,-83.64,11.02,3.63,12682
联建光电,2.81,4.96,7.52,1.34,3.43,6.45,2.13,0.3,,半导体,深圳,63.38,3.71,6.13,795796.06,275890.81,70722.8,397696.34,6.48,0.025,8.01,0.78,20111012,50430.98,0.82,14.87,-79.32,28.74,1.87,23180
中船科技,-4.61,-5.7,-1.18,0.08,0.36,0.45,0.83,0.3,,船舶,上海,150.05,6.01,7.36,1097635.13,572118.75,39530.2,243876,3.31,0.015,4.98,1.81,19970603,27739.28,0.38,-11.38,245.58,11.74,1.91,86545
韩建河山,-3.9,-0.8,1.55,0.1,-3.53,-3.21,-7.64,0.3,,其他建材,北京,368.47,2.93,2.93,173222.3,98317.5,35891.2,25314.06,0.86,0.008,2.65,4.52,20150611,19640.85,0.67,7.58,158.74,18.27,2.42,51094
凤形股份,1.92,1.95,1.79,-0.68,-1.73,-2.63,-17.64,0.3,,机械基件,安徽,229.91,0.72,0.88,89971.77,41063.75,37172.98,23660.35,2.69,0.017,5.5,2.81,20150611,12860.05,1.46,9.79,137.76,16.61,1.42,14470
丹化科技,-9.21,-5.52,-8.85,2.29,2.46,3.82,12.53,0.29,,化工原料,上海,214.67,8.23,10.17,351478.47,53946.53,235025.88,176197.75,1.73,0.006,2.09,2.56,19940311,-70595.65,-0.69,16.01,-85.42,19.08,1.76,39520
梦百合,11.86,8.81,12.04,3.89,7.59,9.55,10.17,0.29,2.43,家居用品,江苏,52.09,0.82,2.4,232385.2,131458.38,51282.14,89032.56,3.71,0.159,6.53,2.53,20161013,35782.46,1.49,22.96,-66.32,28.42,2.97,20557
正裕工业,13.08,,21.75,3.49,6.66,8.85,10.13,0.29,,汽车配件,浙江,233.5,0.31,1.07,100282.71,71220.43,15795.25,34444.89,3.23,0.02,6.68,2.76,20170126,22315.82,2.09,7.25,-90.87,19.6,1.05,11103
远光软件,4.2,5.44,7.33,0.32,3.96,6.65,8.64,0.29,,软件服务,广东,200.14,7.49,8.5,245980.05,174415.61,17189.97,27142.9,0.32,0.007,2.42,2.36,20060823,104004,1.22,15.04,2.52,61.51,2.36,59754
广日股份,5.4,12.61,15.51,1.39,3.72,5.38,5.84,0.29,,运输设备,广东,60.02,8.6,8.6,891925.38,409985.91,122844.15,244120.77,2.84,0.024,7.96,0.72,19960328,318634.31,3.71,15.3,-78.92,13.17,1.99,32709
宏大爆破,0.14,1.04,2.18,0.32,2.75,3.6,5.42,0.29,,化工原料,广东,158.37,5.96,7.01,609561.63,333588.59,107259.13,158906.66,2.27,0.013,4.28,1.89,20120612,63957.88,0.91,19.1,-4.21,17.25,1.29,19048
清源股份,,9.11,10.61,1.19,2.65,5.13,5.27,0.29,,电气设备,福建,218.85,0.89,2.74,224721.2,150493.86,63373.03,39603.45,1.45,0.01,3.4,2.57,20170112,24130.32,0.88,26.44,-74.86,32.34,2,28643
东材科技,1.18,1.8,1.82,1.99,2.83,3.78,4.27,0.29,,化工原料,四川,90.62,6.27,6.27,299634.66,111724.7,148067.09,122188,1.95,0.011,3.72,1.06,20110520,40024.4,0.64,-9.22,-85.29,15.96,1.74,39958
博闻科技,-0.52,3.41,2.19,5.69,6.01,6.44,4.13,0.29,,水泥,云南,217.74,2.36,2.36,71090.4,39128.35,1313.35,1169.37,0.05,0.008,2.81,2.56,19951208,27207.02,1.15,119.56,-94.94,-2.25,15.95,14775
五矿发展,2.21,0.59,0.57,0.18,0.37,0.75,0.45,0.29,,商贸代理,北京,96.61,10.72,10.72,2448145.75,2082173.75,130185.81,417867.06,3.9,0.021,7.05,1.16,19970528,-117025.7,-1.09,-6.19,144.73,3.56,0.22,73781
格尔软件,,,18.99,1.48,,2.07,12.22,0.28,,软件服务,上海,311.09,0.51,0.85,64544.08,51540.8,6529.24,25028.39,2.93,0.019,6.74,3.52,20170421,23613.06,2.76,19.09,-62.89,61.03,2.86,7237
久其软件,0.8,3.77,10.1,0.27,2.13,5.83,11.74,0.28,,软件服务,北京,212.94,5.89,7.1,463053.19,236863.47,23292.4,89205,1.26,0.01,3.47,2.57,20090811,83583.92,1.18,106.44,26.85,40.22,1.78,42656
华西股份,2.14,11,12.41,0.38,1.72,2.73,4.32,0.28,,化纤,江苏,95.62,7.48,8.86,1146167.38,239631.34,32165.71,50885.46,0.57,0.014,5.12,1.07,19990810,139909.13,1.58,-23.91,-32.27,15.1,2.25,61154
东吴证券,3.22,6.28,7.4,1.51,2.09,3.87,3.78,0.28,,证券,江苏,80.91,28.91,30,9655417,0,71570.4,1176400.25,3.92,0.02,6.94,0.91,20111212,329830.09,1.1,-15.71,-81.05,0,7.13,97962
深圳能源,4.07,6.24,6.23,0.51,1.86,3.61,3.51,0.28,,火力发电,深圳,81.22,39.64,39.64,7804062.5,1758957.63,3131118.75,399866.72,1.01,0.015,5.31,0.94,19930903,828019.19,2.09,42.22,-45.87,19.06,1.67,121842
全通教育,1.84,2.15,5.1,-0.31,-0.89,-0.15,3.2,0.28,,文教休闲,广东,175.62,4.14,6.34,265379.03,77099.9,4122.45,106095.21,1.67,0.009,3.27,1.99,20140121,35642.87,0.56,-24.58,191.81,36.56,3.52,52162
博瑞传播,0.16,1.74,1.66,-0.39,-0.85,-1.19,0.95,0.28,,广告包装,四川,95.85,7.32,10.93,415383.06,104583.31,30912.69,81681.11,0.75,0.01,3.34,1.1,19951115,138001.23,1.26,-10.19,173.15,23.73,6.21,66776
菲达环保,0.93,2.05,1.75,0.63,1.39,1.66,-7.12,0.28,,环境保护,浙江,115.24,5.47,5.47,831931.69,609760.44,88548.13,170118.92,3.11,0.012,4.29,1.3,20020722,6391.66,0.12,8.22,-58.73,18.52,0.82,69476
香江控股,5.4,10.02,14.12,1.45,4.6,6.2,10.65,0.27,,全国地产,深圳,138.65,23.74,33.99,2053309.75,1586466.75,92545.4,1900.73,0.01,0.004,1.5,1.55,19980609,161107.88,0.47,-27.12,-87.37,49.41,3.28,87684
永高股份,4.98,8.49,8.45,0.23,2.46,4.94,7.16,0.27,,塑料,浙江,128.67,8.95,11.23,488427.84,265514.75,178567.7,63772.4,0.57,0.007,2.44,1.41,20111208,72360.49,0.64,11.91,23.87,22.84,0.81,28679
冀东装备,16.87,17.56,7.9,0.84,1.65,0.17,5.04,0.27,,机械基件,河北,852.22,2.27,2.27,175842.22,129894.27,29899.5,38870.01,1.71,0.004,1.3,9.48,19980813,-35674.65,-1.57,-14.44,-66.9,8.92,0.23,63012
天宝食品,3.33,5.7,6.83,0.84,3.18,4.01,4.85,0.27,,食品,辽宁,91.28,5.45,7.66,512346.94,270875.25,226604.75,100798.99,1.32,0.01,3.61,1.01,20080228,108084.65,1.41,-9.06,-66.33,18.14,3.24,18211
合康新能,4.23,5.9,7.23,0.45,1.78,2.03,2.72,0.27,,电气设备,北京,110.2,9.75,11.27,459541.84,243184.42,130969.97,86231.7,0.77,0.006,2.21,1.19,20100120,49218.78,0.44,18.22,-40.81,26.64,2.48,47279
闽发铝业,0.7,0.75,1.22,0.46,0.88,1.54,2.58,0.27,,铝,福建,228.66,5.48,9.88,169248.22,79959.88,59036.88,22132.25,0.22,0.004,1.51,2.48,20110428,24197.92,0.24,9.51,-40.22,6.86,1.69,37298
巨轮智能,0.67,0.9,1.07,0.39,0.98,1.33,2.11,0.27,,汽车配件,广东,140.52,18.91,21.99,724501.75,410440.31,128467.17,3979.56,0.02,0.004,1.37,1.57,20040816,63246.61,0.29,49.91,-29.28,40.28,3.19,122497
江西长运,0,0,-6.99,-0.43,0.64,0.76,1.44,0.27,,公共交通,江西,92.51,2.37,2.37,690298.63,210974.55,251029.8,47914.69,2.02,0.016,5.96,1,20020716,52875.26,2.23,-2.25,163.28,11.37,0.54,15029
国投中鲁,1.16,0.42,0.1,0.27,0.19,0.03,1,0.27,,软饮料,北京,266.95,2.54,2.62,155285.25,85866.31,55432.51,52681.81,2.01,0.009,3.15,2.92,20040622,-19.05,0,-6.35,1.3,22.81,1.14,25654
福鞍股份,4.25,5.28,5.26,0.35,1.54,3.62,0.9,0.27,,机械基件,辽宁,228.31,2,2.2,138449.25,85015.71,34277.6,59994.96,2.73,0.012,4.47,2.55,20150424,13803.12,0.63,65.32,16.33,16.91,2.87,15523
轴研科技,-2.68,-3.51,0.92,-1.04,-0.54,-0.84,0.77,0.27,,机械基件,河南,127.26,3.41,5.24,420866.09,212654.67,92536.97,149844.56,2.86,0.014,5.04,1.42,20050526,57616.86,1.1,22.64,213.31,25.63,2.11,28760
九鼎新材,0.66,0.84,0.54,0.22,0.5,0.6,-0.36,0.27,,玻璃,江苏,238.25,3.19,3.32,254564.77,73371.36,133580.05,36873.59,1.11,0.007,2.66,2.6,20071226,14970.12,0.45,19.45,20.77,23.38,1.08,18698
欢瑞世纪,-3.8,-15.94,9.82,-1.08,-1.49,-0.76,13.52,0.26,,影视音像,重庆,124.21,5.17,9.81,406245.53,394736.59,3648.21,113072.92,1.15,0.009,3.19,1.34,19990115,98621.34,1.01,153.06,129.05,40,10.68,23674
浔兴股份,5.84,7.85,10.48,0.67,5.5,7.25,9.76,0.26,,服饰,福建,442.95,3.1,3.58,329606.16,153551.2,62842.78,31001.35,0.87,0.009,3.42,4.78,20061222,48579.12,1.36,119.83,-57.12,39.64,0.62,19324
中国海防,2.49,4.11,1.41,2.67,5.39,6.48,7.42,0.26,,通信设备,北京,1069.3,3.3,3.96,156878.16,119834.92,30931,49245.93,1.24,0.007,2.79,11.38,19961104,19505.35,0.49,25.81,28.91,36.85,5.8,13384
银龙股份,3.06,6.41,9.08,1.96,3.99,5.73,7.26,0.26,,其他建材,天津,223.54,5.8,5.8,223418.97,169814.13,26756.83,67153.43,1.16,0.007,2.82,2.36,20150227,47592.62,0.82,6.39,-86.51,14.03,1.02,46345
合纵科技,4.17,5.59,9.98,-1.43,3.85,3.79,6.82,0.26,,电气设备,北京,313.35,2.85,5.82,418694.22,268845.03,62845.17,107868.51,1.85,0.009,3.31,3.26,20150610,48870.73,0.84,110.21,140.27,20.92,1.37,20700
北京文化,0.26,0.35,11.83,0.11,0.87,,6.48,0.26,,影视音像,北京,144.03,3.85,7.23,551486.94,351444.78,3797.03,324736.56,4.49,0.018,6.6,1.54,19980108,86422.13,1.2,178.47,154.55,36.24,8.52,59234
华丽家族,2.33,3.34,3.43,2.44,1.81,3.18,6.27,0.26,,区域地产,上海,158.24,16.02,16.02,609008.38,291524.94,11009.28,95009.28,0.59,0.006,2.25,1.69,20020709,83056,0.52,-78.9,-88.9,34.41,6.68,201619
国旅联合,-5.1,-8.32,-32.01,-1.17,-4.87,8.5,6.08,0.26,,旅游服务,江苏,414.48,4.32,5.05,91030.27,52309.45,2925.34,35533.15,0.7,0.003,1.04,4.39,20000922,-32793.06,-0.65,179.27,123.4,22.23,1.6,48025
天翔环境,1.22,3.35,7.28,0.21,1.32,4.57,3.61,0.26,,环境保护,四川,218.18,1.92,4.37,537151.94,305077.09,62268.4,122425.56,2.8,0.011,4.15,2.33,20140121,31335.8,0.72,-4.69,28.07,41.28,2.57,15046
双象股份,2.46,2.92,4.24,0.46,1.35,1.03,1.56,0.26,1.7,塑料,江苏,86.53,1.79,1.79,141520.67,89848.46,26122.98,42731.48,2.39,0.081,4.75,2.94,20100429,21349,1.19,13.43,26.26,12.5,2.18,13445
普丽盛,0.38,0.25,0.74,,0.25,0.11,0.89,0.26,,轻工机械,上海,148.3,0.72,1,167709.16,98356.63,38411.35,52063.42,5.21,0.026,9.78,1.6,20150424,33572.15,3.36,48.74,24.92,23.93,1.38,9868
