name,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,net_profits_2018_2,net_profits_2018_3,net_profits_2018_4,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
青岛中程,119.5722,250.5474,313.1358,334.1447,95.4717,189.082,259.1459,,电气设备,山东,14.0,6.07,7.66,507259.59,392286.72,14495.69,21028.17,0.27,0.33899999999999997,2.83,2.24,20110426.0,117093.1,1.53,-5.47,-17.24,39.24,24.14,30090.0
迎驾贡酒,288.2465,329.4733,427.7662,666.6357,324.1497,382.0718,498.0934,,白酒,安徽,19.43,8.0,8.0,549154.94,369393.28,126878.67,126300.05,1.58,0.623,5.07,3.18,20150528.0,169735.02,2.12,11.57,16.44,60.23,20.44,39889.0
三友化工,510.4879,962.1326,1463.884,1889.0771,438.0927,1178.7447,1543.9520000000002,,化工原料,河北,6.66,20.37,20.64,2558322.75,796596.13,1296672.0,354488.22,1.72,0.748,5.33,1.25,20030618.0,503589.69,2.44,0.23,5.47,28.34,10.33,71577.0
新凤鸣,226.1986,526.3316,931.6676,1496.5949,262.0949,811.5942,1455.8635,1423.0541,化纤,浙江,11.0,1.19,8.51,1716918.25,559263.19,772474.06,177834.47,2.09,1.69,9.2,2.0,20170418.0,510419.75,6.0,42.22,-4.91,9.08,4.36,29858.0
古井贡酒,407.7647,548.8899,797.4833,1148.7406,581.0792,892.4223,1255.7252,,白酒,安徽,23.54,3.84,5.04,1249872.0,864257.31,170862.77,129540.56,2.57,2.4930000000000003,14.22,5.5,19960927.0,510177.5,10.13,26.54,57.46,77.93,18.57,21908.0
露天煤业,702.9109,1051.46,1200.1137,1754.6147,750.0114,1176.9227,1508.5510000000002,,煤炭开采,内蒙,6.9,16.34,16.34,1677476.88,730907.88,629776.31,125121.4,0.77,0.9229999999999999,7.25,1.17,20070418.0,795254.56,4.87,9.45,25.7,47.12,25.48,57360.0
皖新传媒,625.056,829.7807,1036.8067,1116.6771,658.4391,873.5145,1092.5869,,出版业,安徽,10.47,19.89,19.89,1393938.13,1072981.38,31261.59,242119.13,1.22,0.5489999999999999,5.05,1.52,20100118.0,475725.59,2.39,15.74,5.38,18.78,14.67,29455.0
宁波高发,60.4362,118.0587,169.3248,233.0058,82.1196,156.05200000000002,206.2803,,汽车配件,浙江,13.58,2.3,2.3,225184.22,195436.56,16438.31,116219.86,5.05,0.897,8.22,1.98,20150120.0,43375.12,1.89,18.36,21.83,33.36,20.27,9857.0
泸州老窖,797.4680000000001,1467.0435,1997.3949,2557.9446,1211.0613,1966.9756,2751.0354,,白酒,四川,20.48,14.6,14.65,1975859.25,1389079.5,103234.06,369268.13,2.52,1.8780000000000001,11.06,4.64,19940509.0,944729.19,6.45,27.24,37.73,76.93,29.7,62433.0
东阿阿胶,604.5662,901.4704,1246.596,2044.3525,609.4158,862.2527,1225.0769,,中成药,山东,18.18,6.54,6.54,1222632.5,917234.63,160791.44,69067.68,1.06,1.8730000000000002,16.01,2.84,19960729.0,861415.63,13.17,-2.16,-1.73,64.35,27.94,91494.0
美的集团,4352.587,10811.322,14998.175,17283.689,5256.231,12936.846000000001,17900.238999999998,,家用电器,广东,13.13,64.33,65.79,25665114.0,17551464.0,2229284.0,1771209.75,2.69,2.72,12.47,3.82,19931112.0,5762869.0,8.76,10.06,19.35,27.26,8.7,229782.0
红阳能源,368.9003,450.339,475.9749,464.657,87.0978,47.2959,3.7029,,煤炭开采,辽宁,1049.65,7.86,13.22,1525444.38,607465.25,685815.94,340929.41,2.58,0.003,4.05,0.97,19961029.0,44219.98,0.33,-4.94,-99.22,15.86,0.07,65821.0
生物股份,265.9831,387.2789,682.6091,870.0944,296.3132,359.1655,681.0356,,生物制药,内蒙,20.42,11.26,11.6,628200.19,384521.13,62500.13,136153.22,1.17,0.71,4.4,3.64,19990115.0,263763.13,2.27,8.09,-0.23,74.48,47.56,27865.0
寒锐钴业,49.7222,135.944,311.7877,449.4048,254.835,528.7792,701.3337,,小金属,江苏,16.26,1.14,1.92,331604.69,257059.34,24039.3,36078.15,1.88,3.653,9.31,8.5,20170306.0,114331.32,5.95,126.54,124.94,53.74,32.48,38856.0
恒润股份,30.4207,48.0002,63.6244,90.6961,26.9079,57.6924,93.4165,,机械基件,江苏,21.45,0.67,1.04,138518.84,92500.11,31031.76,57970.61,5.57,1.0,10.29,2.5,20170505.0,37661.98,3.62,46.62,46.82,25.68,11.85,12117.0
诺普信,114.2041,234.7225,250.6913,308.5061,160.2939,284.7733,296.1817,,农药化肥,深圳,14.4,7.25,9.14,519205.94,367074.03,31829.72,29828.46,0.33,0.324,2.29,2.71,20080218.0,76813.81,0.84,42.86,18.15,29.22,9.49,43585.0
信立泰,376.4237,730.4128,1094.0455,1451.8873,415.3217,789.6901,1150.0074,,化学制药,深圳,16.14,10.46,10.46,757671.19,329567.09,117219.07,16109.25,0.15,1.099,6.09,3.88,20090910.0,463817.06,4.43,13.96,5.12,80.72,32.53,48326.0
正丹股份,38.0348,76.1271,96.7374,108.06299999999999,17.8166,46.031000000000006,64.9044,,化工原料,江苏,32.47,2.23,4.9,162291.91,108579.13,14448.7,46889.35,0.96,0.133,2.67,2.15,20170418.0,32439.23,0.66,3.29,-32.91,13.75,7.02,28783.0
三孚股份,35.7079,63.876000000000005,94.8538,142.7443,43.3094,73.7437,87.1409,,化工原料,河北,25.95,0.51,1.5,111518.3,72104.96,29013.74,38836.76,2.59,0.58,6.9,2.91,20170628.0,42929.03,2.86,4.14,-8.13,27.17,10.5,12870.0
东尼电子,17.4926,46.5082,86.8035,173.3657,87.9346,100.4886,105.0558,,元器件,浙江,41.43,0.5,1.43,146009.52,71850.61,51672.01,41855.51,2.93,0.736,5.84,6.96,20170712.0,32519.64,2.28,70.94,21.03,33.06,14.69,9683.0
浙江仙通,60.9701,95.6229,121.63,170.1356,38.7454,89.0254,113.8313,,汽车配件,浙江,20.16,0.91,2.71,114242.57,76928.38,23555.96,30109.5,1.11,0.42,3.59,3.15,20161230.0,34193.17,1.26,8.1,-6.41,40.21,21.25,11226.0
金徽酒,113.6555,141.8084,176.6914,252.9614,121.1876,157.6177,160.4348,,白酒,甘肃,22.75,1.16,3.64,274740.44,111508.67,113909.17,65397.81,1.8,0.441,5.22,2.56,20160310.0,79595.71,2.19,2.51,-9.2,62.54,16.62,24034.0
星帅尔,21.8909,43.4743,66.3206,89.4039,24.1948,49.1588,76.1327,,电气设备,浙江,24.54,0.47,1.17,84962.17,58316.45,10526.15,26541.15,2.27,0.67,5.9,3.62,20170412.0,30056.11,2.58,22.29,14.79,39.52,24.89,14200.0
新经典,45.7537,108.3264,177.4183,232.3229,54.916000000000004,109.3799,187.0935,,出版业,天津,35.13,0.54,1.35,193293.63,176491.13,759.42,96996.11,7.17,1.39,12.48,5.19,20170425.0,53997.28,3.99,-2.56,5.45,47.41,27.68,3810.0
晨光文具,166.0839,289.0744,490.70099999999996,634.0409999999999,204.6439,374.6621,624.7175,,文教休闲,上海,33.39,9.2,9.2,505992.31,350277.47,85390.31,27234.76,0.3,0.679,3.51,8.61,20150127.0,176707.66,1.92,36.29,27.31,25.46,10.2,9300.0
今创集团,102.6507,219.0096,402.1503,599.8976,87.5401,191.5892,333.6455,,运输设备,江苏,22.52,1.84,6.09,745106.38,564249.0,75229.11,174366.42,2.86,0.58,6.42,2.56,20180227.0,118432.1,1.95,8.2,-17.03,35.82,15.0,24953.0
三聚环保,436.7157,1212.9854,1994.9034,2539.1523,593.6587,1214.165,1243.6292,,环境保护,北京,13.71,21.29,23.51,2665009.5,2268665.75,245575.22,115951.3,0.49,0.529,4.19,2.31,20100427.0,620187.38,2.64,-26.11,-37.66,22.63,9.82,55738.0
新世界,270.1418,362.1238,420.1452,448.2951,126.5692,195.725,241.8303,,百货,上海,14.16,5.32,6.47,567168.25,235211.13,250061.27,156532.8,2.42,0.374,6.87,1.03,19930119.0,187170.16,2.89,-8.42,-42.44,32.28,12.23,50981.0
恒铭达,21.3266,,,98.9332,,43.3478,85.7925,,元器件,江苏,59.21,0.3,1.22,62481.23,47050.62,12937.01,19640.3,1.62,0.706,5.58,9.99,20190201.0,21265.71,1.75,0.0,0.0,47.01,25.07,59498.0
山大华特,86.5311,146.7323,216.2377,243.2009,73.9319,81.51899999999999,143.2765,,化学制药,山东,23.12,2.33,2.34,299310.53,131601.45,64059.96,5142.89,0.22,0.611,6.83,2.76,19990609.0,124026.76,5.29,-5.04,-33.74,65.46,11.2,25792.0
小商品城,680.4218,1035.2788,1236.9362,1459.3645,723.1316,1213.9047,1358.8284,,商品城,浙江,13.07,54.43,54.43,2565503.5,1018469.13,561015.56,160856.13,0.3,0.25,2.24,1.95,20020509.0,404521.38,0.74,-70.69,9.85,50.32,51.87,212254.0
恒为科技,17.6189,33.907,55.5475,75.2364,18.9648,46.083,82.6494,,电脑设备,上海,34.87,0.76,1.42,84219.7,69126.61,8226.51,36101.28,2.54,0.59,5.28,5.12,20170607.0,23549.22,1.66,53.54,48.79,56.01,24.5,7907.0
小天鹅A,397.2034,731.5405,1143.0198,1506.4125,511.0222,902.047,1347.067,,家用电器,江苏,19.72,4.39,6.32,1956240.0,1772544.75,107824.67,131436.19,2.08,2.13,12.31,4.55,19970328.0,550314.38,8.7,9.01,17.85,26.19,7.73,19612.0
富祥股份,50.7497,101.1114,139.4496,177.5504,61.7882,132.003,172.6979,,化学制药,江西,17.79,1.23,2.24,205222.81,117044.51,35916.96,32105.22,1.43,0.78,4.97,3.67,20151222.0,52459.35,2.34,26.83,23.84,39.06,19.35,13835.0
永太科技,164.2927,220.7777,280.0958,182.2361,85.7507,362.27099999999996,398.06800000000004,,化工原料,浙江,13.52,5.38,8.2,671227.44,276693.97,157383.31,97092.65,1.18,0.485,3.61,2.42,20091222.0,110563.92,1.35,11.81,42.12,27.57,18.83,66776.0
汤臣倍健,283.1985,582.2685,803.2323,766.2556,372.0909,704.6071,1058.0447,,食品,广东,21.48,8.79,14.69,959198.88,346406.38,65774.46,202374.56,1.38,0.72,3.88,5.32,20101215.0,188650.23,1.28,45.58,31.72,69.1,30.92,37859.0
兆丰股份,30.599,78.3419,122.1483,204.9767,28.6492,91.1916,135.1185,,汽车配件,浙江,23.09,0.17,0.67,195128.09,164513.95,19265.92,99665.31,14.95,2.026,24.94,2.5,20170908.0,51296.21,7.69,-20.38,10.62,41.96,36.71,15711.0
恒瑞医药,811.8476,1573.4309,2327.7659,3216.6479999999997,949.4514,1909.7674,2911.9209,4065.6097,化学制药,江苏,62.37,36.7,36.86,2236123.0,1806939.25,232876.55,147875.06,0.4,1.103,5.35,12.85,20001018.0,1311501.38,3.56,25.89,26.39,86.6,23.34,111700.0
青岛海尔,1738.7636,4427.0684,5682.3617,6925.7923,1979.9954,4858.7955,6126.7871,,家用电器,山东,12.99,60.97,63.68,16762638.0,9704231.0,1687506.63,82688.31,0.13,1.0,5.78,2.88,19931119.0,2543602.25,3.99,12.77,9.35,28.93,4.44,175161.0
安琪酵母,212.949,420.9094,611.5343,847.1877,277.3467,502.7848,673.7325,,食品,湖北,25.04,8.24,8.24,870781.5,334955.13,439325.56,65197.44,0.79,0.818,5.04,5.42,20000818.0,276872.34,3.36,17.12,10.17,35.7,13.75,42599.0
片仔癀,226.3688,433.1989,674.7071,807.0187,326.1183,617.533,919.9464,,中成药,福建,51.15,6.03,6.03,643171.06,510885.84,23659.47,63745.71,1.06,1.525,8.17,12.73,20030616.0,300838.97,4.99,30.65,36.35,43.82,25.65,70302.0
攀钢钒钛,222.0895,415.8448,670.2584,863.2819999999999,467.7338,1150.4206,2047.6192,,小金属,四川,11.45,47.67,85.9,1108558.38,494816.06,432968.0,554017.0,0.64,0.23800000000000002,0.74,4.92,19961115.0,-922212.19,-1.07,64.67,205.5,26.58,19.2,300000.0
汇顶科技,175.34799999999998,481.9757,762.6313,886.9421,19.3562,112.2275,318.7345,,元器件,深圳,92.09,2.32,4.57,463973.44,414244.06,16729.47,145725.02,3.19,0.698,8.06,10.63,20161017.0,202075.23,4.43,-17.17,-58.21,44.73,13.47,19640.0
安纳达,31.9572,81.1803,124.7007,163.7692,28.7835,50.9067,66.7462,,化工原料,安徽,20.61,2.14,2.15,98903.11,40170.12,54215.96,35026.01,1.63,0.31,3.32,2.57,20070530.0,12631.71,0.59,-0.38,-46.47,16.86,7.79,25145.0
亚翔集成,56.0271,81.2276,102.2758,128.3291,40.3109,102.3242,140.8974,,装修装饰,江苏,19.02,0.97,2.13,187908.77,183167.0,2066.61,25862.38,1.21,0.66,5.06,3.31,20161230.0,55457.05,2.6,44.72,37.79,10.95,7.55,20003.0
张裕A,516.6345,670.0691,816.1845,1031.6951,479.4442,635.8374,769.7537,,红黄药酒,山东,19.78,4.53,6.85,1290749.25,486602.09,547894.44,56595.53,0.83,1.123,13.63,2.17,20001026.0,773610.31,11.29,1.65,-5.69,64.53,19.94,39225.0
水井坊,92.154,114.4996,243.362,335.48800000000006,154.8306,267.4546,462.76,,白酒,四川,32.84,4.89,4.89,296366.78,222472.05,43006.53,39950.6,0.82,0.9470000000000001,3.56,11.65,19961206.0,46641.39,0.95,45.36,90.15,81.57,21.64,29572.0
中天金融,940.6819,1423.2549,1655.45,2081.5493,699.5366,4739.0735,4730.8608,,多元金融,贵州,5.48,65.06,70.05,7937545.5,3670340.75,10957.07,109858.85,0.16,0.675,2.92,1.69,19940202.0,1151317.38,1.64,-34.66,185.77,29.58,65.78,227212.0
世龙实业,65.163,118.6678,136.7023,150.5598,,25.951999999999998,33.5488,,化工原料,江西,45.28,2.4,2.4,144150.59,60441.26,64100.2,33256.03,1.39,0.14,4.76,1.77,20150319.0,49486.57,2.06,4.1,-75.46,15.28,3.45,18016.0
长城动漫,21.9743,29.2376,34.6694,127.6981,-17.7348,5.9433,-19.621,,影视音像,四川,0.0,3.03,3.27,142476.56,28162.65,15785.84,9213.96,0.28,-0.06,1.4,3.31,19990625.0,4012.03,0.12,-51.22,-156.59,47.7,-25.47,43602.0
双汇发展,878.6166,1904.0549,3151.0387,4319.2999,1063.8914,2385.3323,3652.2759,,食品,河南,16.22,32.99,33.0,2378761.25,1116647.88,1089187.13,191797.34,0.58,1.107,4.45,5.38,19981210.0,762473.25,2.31,-2.02,15.91,21.28,10.0,46813.0
浙江鼎力,67.1653,149.5237,227.4703,283.1455,70.1095,205.2832,396.0555,,专用机械,浙江,32.14,2.48,2.48,340681.0,241146.09,22492.4,116817.47,4.72,1.599,10.22,6.71,20150325.0,102244.13,4.13,53.13,74.11,40.66,29.87,7037.0
伊之密,51.9856,133.4296,204.9397,275.4883,49.2956,121.5657,159.429,,专用机械,广东,14.04,2.94,4.32,283563.59,176414.06,47270.01,3621.45,0.08,0.369,2.58,2.68,20150123.0,61491.8,1.42,4.27,-22.21,35.46,10.44,17533.0
汇洁股份,100.1754,177.4299,227.0525,222.3186,105.5907,179.7322,179.97799999999998,,服饰,深圳,14.18,1.82,3.89,238884.97,174650.8,46447.62,62929.46,1.62,0.46299999999999997,4.69,1.87,20150610.0,71523.5,1.84,9.42,-20.73,69.7,10.69,17808.0
老凤祥,310.8609,582.5924,896.877,1136.1960000000001,333.9231,649.8877,987.8013,,服饰,上海,16.68,3.17,5.23,1650949.38,1554828.0,35519.0,55027.57,1.05,1.8880000000000001,11.59,3.62,19920814.0,460052.69,8.79,10.73,10.14,7.99,2.71,38105.0
恺英网络,206.8438,413.8479,1057.2957,1610.2174,246.5771,370.963,492.3828,,互联网,福建,14.3,12.1,21.53,651714.5,245949.22,2183.42,73985.15,0.34,0.22899999999999998,2.38,1.83,20101207.0,285346.88,1.33,-17.18,-53.43,72.28,28.38,60184.0
老百姓,113.3333,191.3186,274.3798,370.8002,130.5434,221.2644,324.6631,,医药商业,湖南,38.22,2.67,2.85,769960.56,415607.97,32921.07,129878.0,4.56,1.139,10.3,5.64,20150423.0,125747.57,4.41,28.77,18.33,35.56,4.79,10608.0
银都股份,39.4415,115.5293,182.4404,197.5865,31.5179,116.4839,197.3992,,专用机械,浙江,15.5,1.56,4.1,217506.0,177871.81,25303.36,67890.9,1.66,0.49,4.25,2.34,20170911.0,51072.14,1.25,5.9,8.2,43.79,17.92,27001.0
乐凯新材,30.498,45.5829,68.4389,104.3788,30.5447,45.8704,70.1158,,化工原料,河北,24.69,1.18,1.23,62852.82,46454.89,8911.58,3560.34,0.29,0.5710000000000001,4.77,3.94,20150423.0,37393.31,3.05,2.64,2.45,59.68,37.81,15089.0
康普顿,47.3741,75.4758,96.5337,119.5367,48.7077,59.495,63.8378,,石油加工,山东,25.8,0.85,2.0,101404.05,58622.8,34277.85,26247.93,1.31,0.319,4.34,2.53,20160406.0,35159.51,1.76,-4.73,-33.87,30.75,9.68,15287.0
涪陵电力,55.2015,109.64,179.5997,226.4238,62.1139,123.4376,210.5059,,水力发电,重庆,16.84,2.24,2.24,508939.41,110762.15,370091.34,42384.53,1.89,0.94,6.55,3.22,20040303.0,60035.93,2.68,17.24,17.21,17.93,11.62,9212.0
海康威视,1480.8169,3291.5461,6152.8142,9410.8551,1815.9646,4147.3955,7395.8032,,电器仪表,浙江,32.33,80.75,93.48,5493290.5,4623068.0,431700.91,193199.56,0.21,0.81,3.61,9.45,20100528.0,1938049.63,2.07,21.9,20.2,44.91,21.88,182216.0
老板电器,251.5767,597.7579,960.4336,1461.2135,302.0203,660.3395,1011.6331,,家用电器,浙江,17.7,9.35,9.49,897976.13,754389.13,83369.9,40145.65,0.42,1.0659999999999998,5.88,4.28,20101123.0,376166.44,3.96,8.14,5.33,53.3,18.76,66582.0
华兰生物,255.33599999999998,431.1205,619.0987,820.8235,207.3385,452.906,759.5882,,生物制药,河南,35.01,8.03,9.35,574693.88,414002.78,90360.2,39452.31,0.42,0.82,5.95,6.38,20040625.0,336786.22,3.6,22.19,22.69,61.28,37.31,46000.0
雷迪克,16.4939,35.2843,54.3571,74.9599,13.4808,39.8425,64.835,,汽车配件,浙江,22.52,0.3,0.88,91354.71,68730.84,7791.62,35097.0,3.99,0.737,8.09,2.73,20170516.0,24627.67,2.8,-3.82,19.28,29.67,19.5,9877.0
博闻科技,38.5578,40.6033,43.5276,27.2992,,7.135,10.7546,,水泥,云南,114.1,2.36,2.36,69637.93,37459.4,1226.81,995.87,0.04,0.046,2.8,2.47,19951208.0,27142.95,1.15,53.63,-75.29,-0.19,43.53,15051.0
伟明环保,120.6192,246.3164,378.23,506.8622,177.755,374.9101,577.4301,,环境保护,浙江,21.77,6.83,6.88,483953.91,130011.36,10189.76,28816.35,0.42,0.85,3.99,6.1,20150528.0,169971.13,2.47,62.0,52.67,60.99,49.34,18891.0
药明康德,336.8691,742.4442,1063.0394,1227.0935,290.6576,1271.8972,1928.3763,,化学制药,江苏,39.5,1.04,11.7,1715100.0,713008.44,327749.03,507182.59,4.33,1.94,10.14,8.56,20180508.0,442211.16,3.78,0.0,0.0,40.68,27.86,55754.0
嘉化能源,238.358,458.8382,681.9191,968.5291,294.2928,581.4192,855.1987,,化工原料,浙江,12.1,14.14,14.33,815870.44,275338.31,401437.13,248105.66,1.73,0.58,4.4,2.19,20030627.0,210407.88,1.47,4.51,25.41,30.96,20.41,31188.0
上峰水泥,87.7366,261.9557,455.5045,791.7741,166.1113,509.6262,918.3213,,水泥,甘肃,6.36,8.14,8.14,683229.25,337023.22,225067.47,-96400.71,-1.18,1.129,3.78,2.53,19961218.0,293926.0,3.61,23.33,101.61,44.09,25.33,62058.0
中天能源,138.3622,272.595,413.7389,525.8419,133.1788,164.4231,183.1124,,供气供热,吉林,24.74,13.43,13.67,1710030.25,390298.44,81557.71,280488.22,2.05,0.134,3.66,1.21,19940425.0,150442.17,1.1,-15.64,-55.74,22.14,4.55,46814.0
华夏幸福,1754.6997,5367.1831,6228.4574,8780.806,2286.8273,6926.5701,7878.2629,,区域地产,河北,9.02,29.55,30.03,39738748.0,36718416.0,288856.72,291356.88,0.97,2.54,10.51,3.0,20031230.0,2505026.25,8.34,46.14,26.49,45.37,17.45,118175.0
德赛电池,69.0108,114.4864,186.267,300.5356,76.0597,133.3702,274.5263,,电气设备,深圳,18.67,2.05,2.05,942736.88,812170.0,67714.49,572.7,0.03,1.338,7.92,4.2,19950320.0,135080.63,6.58,50.19,47.38,8.16,2.35,32086.0
东方航空,2818.0,4347.0,7915.0,6352.0,1983.0,2283.0,4490.0,,空运,上海,14.55,98.08,144.68,23961500.0,2099800.0,17187800.0,2676000.0,1.85,0.31,4.0,1.5,19971105.0,1799200.0,1.24,13.38,-43.27,15.32,5.11,209255.0
文山电力,94.8077,199.2808,222.3828,156.6963,187.2558,283.1338,328.5583,,水力发电,云南,8.35,4.79,4.79,274712.09,56943.93,181759.13,15560.57,0.33,0.687,4.14,1.84,20040615.0,117235.61,2.45,0.31,47.74,36.22,21.39,48117.0
中国平安,23053.0,43427.0,66318.0,89088.0,25702.0,58095.0,79397.0,,保险,深圳,12.08,108.33,182.8,691093504.0,0.0,4372900.0,13099200.0,7.17,4.45,28.88,2.42,20070301.0,31651500.0,17.31,13.19,19.72,0.0,10.58,459208.0
申通快递,322.4803,746.5009,1127.4084,1487.8362,378.0608,867.4951,1610.6461,,仓储物流,浙江,15.3,3.32,15.31,1007133.5,536002.94,147354.56,319410.16,2.09,1.052,5.26,4.08,20100908.0,412916.59,2.7,29.64,42.86,17.82,14.51,32121.0
亿联网络,141.1994,305.0943,477.5597,590.7897,196.3387,410.1403,663.6057,,通信设备,福建,29.55,0.75,3.0,348486.94,333558.88,10694.95,137536.25,4.59,2.22,11.13,7.84,20170317.0,153000.97,5.11,23.98,38.96,61.17,50.31,13606.0
寿仙谷,24.6483,40.9576,50.7955,88.8799,36.1735,54.0406,60.0005,,中成药,浙江,60.74,0.61,1.43,108429.57,44311.62,23479.47,56892.26,3.97,0.419,6.44,5.27,20170510.0,25646.74,1.79,38.88,18.12,86.14,18.5,14925.0
我武生物,38.2077,78.7301,148.4885,186.1039,51.9544,103.9403,189.3388,,生物制药,浙江,45.8,2.54,2.91,100192.4,76249.31,11861.57,5242.96,0.18,0.6509999999999999,3.18,12.49,20140121.0,51300.21,1.76,31.36,27.51,93.91,49.09,9305.0
瑞茂通,268.6985,312.2134,353.8087,715.1249,260.4652,349.7696,377.7916,,仓储物流,山东,16.63,10.16,10.16,2066082.75,1885247.25,1406.12,147833.06,1.45,0.37200000000000005,5.53,1.49,19980703.0,296524.16,2.92,16.06,6.78,6.96,1.34,22503.0
雅戈尔,1261.789,2047.1303,2677.8893,296.7314,509.2849,1488.7592,2341.1028,,服饰,浙江,9.65,35.81,35.81,7501580.0,3424262.5,657333.19,414504.59,1.16,0.654,7.23,1.16,19981119.0,1492764.25,4.17,-35.91,-12.58,58.26,49.48,130463.0
华友钴业,251.6614,674.9103,1097.8598,1895.513,850.5222,1507.6084,1911.8469,,小金属,浙江,12.52,8.2,8.3,2015128.75,1245925.25,417215.72,283999.19,3.42,2.3040000000000003,9.69,3.97,20150129.0,406714.0,4.9,63.91,74.14,34.45,18.98,104823.0
东风股份,201.8329,355.6967,517.0819,652.0942,208.1332,357.7037,491.6775,,广告包装,广东,15.11,11.12,11.12,580837.0,298607.47,119201.52,0.0,0.0,0.442,3.53,2.53,20120216.0,242156.67,2.18,10.2,-4.91,38.67,21.01,15425.0
伊力特,111.259,161.6995,256.5719,353.342,120.6231,215.513,289.6718,,白酒,新疆,18.93,4.41,4.41,299140.78,229542.27,26620.94,20611.25,0.47,0.657,5.67,2.92,19990916.0,136654.2,3.1,16.5,12.9,47.82,19.34,32931.0
牧高笛,24.3937,45.2284,51.8604,50.0472,19.8091,38.8491,42.5454,,纺织,浙江,27.74,0.23,0.67,63725.48,57840.17,3814.98,22928.67,3.44,0.638,6.82,3.46,20170307.0,13175.98,1.98,9.85,-17.96,26.91,9.25,10609.0
传艺科技,22.1582,,60.026,77.7663,26.0173,49.5486,91.2498,,电脑设备,江苏,25.17,0.81,2.48,160435.13,104686.65,17846.39,39059.03,1.58,0.37,3.95,3.13,20170426.0,31077.18,1.25,47.81,52.02,24.98,12.72,20793.0
威唐工业,14.2778,43.2325,72.0916,84.5867,30.8852,62.1443,80.5518,,专用机械,江苏,24.52,0.77,1.57,82246.5,55442.75,13482.15,24596.52,1.56,0.512,4.05,4.14,20171010.0,20639.99,1.31,21.27,11.74,43.92,19.9,16965.0
同兴达,46.4102,72.1482,105.3397,149.2154,36.1723,72.0134,87.1441,,元器件,深圳,33.44,0.74,2.03,454175.41,390257.09,33719.8,53436.3,2.64,0.43,5.26,3.64,20170125.0,45298.8,2.23,9.11,-17.27,8.72,3.07,21000.0
视源股份,112.206,309.8173,596.3033,691.0816,127.8489,385.2865,849.8961,,元器件,广东,38.74,0.67,6.56,810473.63,680394.5,77377.46,76604.65,1.17,1.31,5.01,13.36,20170119.0,190808.22,2.91,60.83,42.53,20.95,7.08,9711.0
中国国旅,718.2488,1300.1967,1907.967,2530.7628,1159.8279,1919.1167,2705.2255,,旅游服务,北京,34.15,19.52,19.52,2606559.75,2029638.38,202371.34,384827.16,1.97,1.386,8.35,7.55,20091015.0,943664.0,4.83,64.39,41.79,41.38,7.93,34294.0
赛意信息,15.1702,37.5889,66.2713,101.0111,9.7439,,68.4925,,软件服务,广东,39.25,0.63,1.45,103538.06,87361.8,274.92,43310.67,2.98,0.48,5.67,4.35,20170803.0,22019.35,1.52,23.36,3.35,31.31,11.17,12626.0
上海梅林,184.8449,278.8298,299.5723,280.3949,166.6093,291.0837,302.0256,,食品,上海,19.86,9.38,9.38,1077843.13,684110.69,241589.66,191528.38,2.04,0.322,4.08,2.09,19970704.0,94905.15,1.01,-0.58,0.82,12.76,1.8,64109.0
蓝海华腾,34.5722,70.8406,106.9545,128.2684,3.6564,12.0819,13.9819,,电气设备,深圳,135.12,0.94,2.08,108987.97,93737.86,4633.91,8232.95,0.4,0.067,3.34,3.62,20160322.0,36109.98,1.74,-40.0,-86.93,38.96,5.26,15748.0
亿帆医药,199.3687,480.9735,876.5062,1305.1035,325.1976,539.6426,711.0692,,化学制药,浙江,14.32,8.14,12.07,923140.69,341690.53,80143.7,268839.34,2.23,0.589,5.46,2.06,20040713.0,272458.59,2.26,12.02,-18.87,45.28,20.71,65851.0
摩登大道,97.2622,105.2875,119.4103,134.681,37.4087,52.6904,58.3691,,服饰,广东,60.15,4.72,7.13,342981.44,153286.02,49239.56,136304.16,1.91,0.08199999999999999,3.41,1.93,20120228.0,29722.6,0.42,59.93,-51.12,44.74,5.57,4894.0
生益科技,283.9724,539.6111,806.6389,1074.6633,249.3643,532.8418,810.1081,,元器件,广东,23.13,21.17,21.17,1266575.38,778872.94,336608.66,64667.67,0.31,0.38299999999999995,2.8,4.22,19981028.0,240076.27,1.13,16.11,0.43,20.36,9.03,60126.0
