name,net_profits_2016_2,net_profits_2016_3,net_profits_2016_4,net_profits_2017_1,net_profits_2017_2,net_profits_2017_3,net_profits_2017_4,net_profits_2018_1,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
海立股份,36.3728,54.6529,176.1636,47.4126,114.3455,197.7852,281.2309,99.5115,机械基件,上海,28.64,4.61,8.66,1405820.38,899827.69,359451.06,209946.05,2.42,0.115,4.92,2.68,19921116.0,102925.3,1.19,45.92,109.88,13.14,2.78,58530.0
晋亿实业,21.2812,44.2275,71.1905,22.3357,82.0388,,147.5926,20.965,机械基件,浙江,61.25,7.93,7.93,472835.41,322038.59,121355.76,110050.32,1.39,0.026000000000000002,3.14,2.06,20070126.0,41623.51,0.53,36.94,-6.14,18.05,2.89,86911.0
菲达环保,24.0074,52.3125,44.4316,16.0866,35.8275,42.3548,-166.7396,6.6382,环境保护,浙江,124.93,5.47,5.47,831931.69,609760.44,88548.13,170118.92,3.11,0.012,4.29,1.41,20020722.0,6391.66,0.12,8.22,-58.73,18.52,0.82,69476.0
沪电股份,30.3439,64.7108,130.5051,49.3045,102.9743,161.8973,203.5177,70.1833,元器件,江苏,27.31,16.74,17.19,598974.38,297607.16,252656.67,16807.73,0.1,0.04,2.13,2.1,20100818.0,141298.61,0.82,8.99,42.35,17.65,6.0,92186.0
河钢股份,409.0049,933.3469,1555.4792,649.297,1250.8022,2195.0771,1817.0624,372.879,普钢,河北,20.72,106.17,106.19,19225246.0,5445887.0,10959733.0,2320581.5,2.19,0.035,4.35,0.67,19970416.0,1004927.19,0.95,-11.6,-42.57,11.53,1.49,415144.0
理工环科,26.3568,69.6193,151.9277,45.4977,103.8096,167.6695,279.1179,13.8186,环境保护,浙江,90.73,2.86,3.98,337350.06,129467.42,28198.46,190260.59,4.78,0.035,7.78,1.62,20091218.0,76758.99,1.93,-33.33,-69.63,71.39,15.43,17935.0
北新路桥,13.9085,26.1968,40.1522,4.6442,17.875999999999998,30.9564,50.5981,5.9807,建筑施工,新疆,228.28,8.92,8.98,1973433.25,1170341.75,52686.91,82173.47,0.91,0.006999999999999999,2.1,2.9,20091111.0,39845.85,0.44,34.05,28.78,11.87,0.53,87801.0
天夏智慧,43.5238,136.7277,323.499,85.2802,176.136,208.6187,574.1745,87.7189,软件服务,广西,19.6,3.74,10.93,733957.19,296357.22,219.55,385058.56,3.52,0.08,5.17,1.22,19961216.0,89626.71,0.82,46.5,2.86,56.82,35.87,20298.0
海得控制,10.1411,10.2237,13.4269,-17.4176,2.7378,7.7821,14.5289,-21.4765,软件服务,上海,0.0,1.36,2.41,219791.27,162879.88,15167.32,60080.38,2.49,-0.08900000000000001,4.51,2.78,20071116.0,23061.42,0.96,-8.84,-23.3,20.1,-7.08,36947.0
创意信息,12.2289,28.709,116.8889,28.1081,60.3093,77.6989,172.6758,22.5374,软件服务,四川,58.13,2.59,5.26,364967.84,206132.84,8723.12,191059.0,3.64,0.043,5.67,1.76,20140127.0,49936.53,0.95,39.09,-19.82,30.61,9.38,19318.0
东湖高新,15.7424,33.5804,145.6205,686.8356,714.7392,734.2096,923.9752,29.945999999999998,园区开发,湖北,37.14,5.38,7.26,2230451.0,1610930.25,88191.9,130032.61,1.79,0.040999999999999995,5.06,1.21,19980212.0,135550.38,1.87,15.36,-95.64,16.48,2.09,94944.0
平煤股份,92.7043,96.8013,753.255,317.1159,625.5721,1026.5098,1376.9949,64.3687,煤炭开采,河南,38.15,23.61,23.61,4435422.5,1583679.88,2394541.5,279345.56,1.18,0.027000000000000003,5.19,0.8,20061123.0,503766.56,2.13,-15.51,-80.77,16.97,1.4,96887.0
云铝股份,50.993,181.5469,110.5295,117.2749,147.0207,423.5022,657.0010000000001,-104.6785,铝,云南,0.0,24.3,26.07,3615668.5,981874.63,1753186.0,637320.31,2.44,-0.04,3.74,1.52,19980408.0,40504.21,0.16,8.32,-188.8,8.05,-2.04,167173.0
当代明诚,20.1995,55.0375,122.1842,0.2586,20.5599,50.0435,,55.0636,影视音像,湖北,28.62,3.44,4.87,602378.88,409356.56,1757.7,169089.77,3.47,0.113,5.27,2.46,19980303.0,37456.67,0.77,265.0,21197.87,47.61,19.03,19537.0
博晖创新,12.2594,20.596,23.5992,1.3949,15.5779,21.4554,38.851,7.5306,医疗保健,北京,152.07,7.27,8.19,241516.84,79022.28,45473.56,29.96,0.0,0.009000000000000001,1.34,4.18,20120523.0,29503.24,0.36,54.02,439.86,50.52,5.85,23679.0
聚龙股份,13.6712,121.8436,311.6045,15.2226,15.9483,43.3128,58.868,5.8153,专用机械,辽宁,246.86,4.12,5.5,254737.27,187387.63,30922.8,13598.7,0.25,0.011000000000000001,3.26,3.21,20110415.0,97642.68,1.78,133.55,-61.8,19.5,2.7,9406.0
国盛金控,98.4046,232.4399,498.1456,35.0647,150.6851,336.7611,580.6425,-110.417,证券,广东,0.0,6.38,19.45,2924634.5,2005789.75,6642.77,945964.81,4.86,-0.057,6.45,1.72,20120416.0,105100.4,0.54,-99.88,-414.9,0.0,-32793.88,28494.0
安纳达,4.069,19.0485,42.5111,31.9572,81.1803,124.7007,163.7692,28.7835,化工原料,安徽,17.84,2.14,2.15,104336.31,43318.15,55864.76,35026.01,1.63,0.134,3.24,2.95,20070530.0,10985.63,0.51,20.11,-9.93,19.13,9.54,26786.0
猛狮科技,12.8872,5.232,93.9769,3.4942,47.2199,92.6309,-134.1451,21.1316,电气设备,广东,55.04,3.9,5.67,1104785.38,564664.5,227673.7,200786.0,3.54,0.037000000000000005,4.78,1.71,20120612.0,11876.21,0.21,34.68,504.76,24.54,3.52,20942.0
上峰水泥,14.9518,48.0016,145.2293,87.7366,261.9557,455.5045,791.7741,166.1113,水泥,甘肃,11.94,8.14,8.14,631565.13,282804.59,228636.8,-96400.71,-1.18,0.204,2.96,3.29,19961218.0,226841.2,2.79,9.52,89.33,39.42,20.01,73597.0
冀凯股份,7.3612,9.0724,8.3552,0.8461,5.8354,7.98,9.2774,1.177,专用机械,河北,761.89,3.39,3.4,96852.42,69393.88,19049.32,44227.85,1.3,0.003,2.54,4.16,20120731.0,19081.26,0.56,138.69,39.11,31.22,1.2,16100.0
顾地科技,8.2136,14.7592,39.7818,-18.3579,6.2761,,113.7841,-19.0271,塑料,湖北,0.0,4.97,5.97,262294.72,130928.51,74616.45,32987.15,0.55,-0.032,1.89,3.05,20120816.0,30351.5,0.51,15.06,-3.64,17.94,-5.41,56212.0
围海股份,13.6613,28.1045,93.0621,-1.2673,23.0668,62.7115,213.324,37.4923,建筑施工,浙江,44.02,6.94,11.44,839065.0,459520.66,18211.42,255455.27,2.23,0.04,4.13,1.4,20110602.0,58777.65,0.51,103.61,3058.33,9.62,5.44,22943.0
太极股份,17.9817,64.8203,301.5954,17.0031,19.5886,66.0763,291.9406,18.2107,软件服务,北京,184.01,4.0,4.15,765766.13,563692.25,65381.5,97977.28,2.36,0.044000000000000004,6.35,5.08,20100312.0,114864.27,2.77,10.21,8.06,18.04,1.28,20075.0
亚盛集团,39.7801,54.3482,75.4558,19.4761,34.6604,61.8156,97.8899,25.7254,农业综合,甘肃,56.76,19.47,19.47,806431.06,332526.31,131140.66,53094.75,0.27,0.013000000000000001,2.43,1.23,19970818.0,185233.72,0.95,36.33,32.09,23.78,5.07,166330.0
证通电子,10.206,31.8888,54.3956,5.0137,9.2935,23.1943,43.0956,4.1271,电器仪表,深圳,270.87,4.35,5.15,565832.44,319144.59,83508.13,180550.31,3.5,0.008,5.38,1.61,20071218.0,41418.85,0.8,-22.31,-17.68,31.56,1.44,51903.0
兴业矿业,23.4133,96.7819,89.4587,92.6704,205.9399,401.1402,564.9853,118.7281,铅锌,内蒙,28.51,13.3,18.78,920076.19,72922.75,329135.44,227945.34,1.21,0.06,2.94,2.45,19960828.0,121229.61,0.65,28.23,28.12,66.0,28.12,38687.0
茂硕电源,7.3647,13.294,-1.7881,-0.9717,5.2023,18.4505,13.065,-4.6061,电气设备,深圳,0.0,1.91,2.75,195192.0,106413.9,56813.95,41493.7,1.51,-0.017,2.95,2.56,20120316.0,9509.9,0.35,-17.25,-374.0,17.0,-1.7,28000.0
泰尔股份,10.3122,13.3608,10.0385,2.4038,8.5882,10.2527,-74.2336,4.0099,机械基件,安徽,117.95,3.19,4.49,196132.88,141558.98,27552.28,50257.28,1.12,0.009000000000000001,2.53,1.67,20100128.0,14318.25,0.32,46.04,83.76,31.54,3.25,37374.0
雪峰科技,10.3653,1.3271,-24.8677,-25.1196,-2.3065,29.0481,18.4605,-18.4571,化工原料,新疆,0.0,6.59,6.59,258442.75,122302.85,88859.9,32439.8,0.49,-0.027999999999999997,1.71,2.32,20150515.0,8330.42,0.13,115.78,26.52,8.59,-6.27,42527.0
赢时胜,20.5366,30.8767,121.0394,14.8892,50.099,83.4499,208.4631,25.4397,软件服务,深圳,110.53,4.28,7.42,298791.09,144114.56,51616.01,159653.13,2.15,0.034,3.67,4.13,20140127.0,37559.85,0.51,84.84,70.86,81.99,17.67,52516.0
中粮生化,12.0807,105.9527,127.0787,73.5109,224.2348,215.4774,237.3072,50.7477,农业综合,安徽,47.89,9.64,9.64,623617.25,219169.84,214834.45,90302.13,0.94,0.053,1.93,5.23,19990712.0,-22747.6,-0.24,23.94,-30.97,14.2,2.68,159963.0
南通锻压,5.2642,4.3522,2.2365,3.6247,1.2093,8.873,4.5195,1.1449,专用机械,江苏,975.59,1.28,1.46,115122.5,56837.36,17293.89,42192.15,2.89,0.01,4.99,6.13,20111229.0,7204.72,0.49,97.96,-68.41,91.01,1.04,3957.0
锐奇股份,8.5775,11.0706,6.2479,3.8787,1.4164,1.8499,4.4403,-13.0471,轻工机械,上海,0.0,2.11,3.04,128525.82,89779.0,17270.03,47511.55,1.56,-0.043,3.38,1.49,20101013.0,19176.15,0.63,22.11,-436.38,11.88,-8.85,17315.0
四创电子,8.3835,29.961,129.455,0.7986,-43.2272,70.6857,201.303,-58.9283,通信设备,安徽,0.0,1.37,1.59,610980.13,396487.28,56419.3,91107.11,5.72,-0.37,13.15,3.53,20040510.0,87376.68,5.49,-18.23,-76.94,12.91,-20.11,17649.0
南风股份,25.1655,21.8495,92.7092,-19.4855,98.8988,130.0321,30.1007,-17.7767,电气设备,广东,0.0,4.02,5.09,381445.59,185097.95,91978.81,214456.84,4.21,-0.035,6.1,0.7,20091030.0,39540.19,0.78,2.41,8.77,24.2,-15.7,23239.0
恒立液压,28.3105,41.0671,70.3518,59.49100000000001,161.683,276.2949,381.9404,156.7781,工程机械,江苏,34.28,8.82,8.82,650250.13,357262.94,205907.48,208606.77,2.37,0.17800000000000002,4.54,5.37,20111028.0,111220.02,1.26,74.38,163.53,33.98,16.16,12366.0
摩恩电气,5.446000000000001,6.4565,8.7024,4.7178,21.377,40.3015,59.2262,11.6802,电气设备,上海,94.85,4.13,4.39,154541.19,60145.68,34950.56,6841.43,0.16,0.027000000000000003,1.51,6.67,20100720.0,14412.27,0.33,55.42,147.58,33.03,10.22,7783.0
开滦股份,54.0901,203.8263,431.7017,147.86700000000002,226.6358,327.4102,516.5238,254.5456,煤炭开采,河北,8.37,12.35,15.88,2307110.75,939470.38,1024516.31,256677.59,1.62,0.16,6.03,0.89,20040602.0,419598.81,2.64,3.27,72.15,14.33,5.24,71184.0
久其软件,15.7975,76.2245,218.6097,5.8717,50.1395,145.3134,306.9434,7.4484,软件服务,北京,231.3,5.89,7.1,463053.19,236863.47,23292.4,89205.0,1.26,0.01,3.47,2.8,20090811.0,83583.92,1.18,106.44,26.85,40.22,1.78,42656.0
中钢天源,4.1393,8.2015,34.3769,9.0744,54.1742,85.4379,135.7168,35.2784,元器件,安徽,18.89,2.99,3.84,166990.27,112095.0,34865.98,66124.96,1.72,0.092,3.35,2.07,20060802.0,32592.77,0.85,2.95,-8.64,25.3,11.83,19978.0
新元科技,2.9872,4.9067,16.1969,2.4745,4.0303,6.1076,20.89,9.9386,专用机械,北京,67.15,0.71,1.33,182381.67,93950.78,18452.5,89612.1,6.76,0.09,8.98,2.24,20150611.0,14639.73,1.1,145.09,301.63,34.64,9.24,5922.0
科融环境,12.1643,-30.0144,-131.8407,26.2912,25.3054,9.3721,37.46,-14.9607,环境保护,江苏,0.0,7.13,7.13,319347.72,168657.31,24463.9,50605.01,0.71,-0.021,1.94,1.6,20101229.0,11760.51,0.16,-62.35,-156.9,13.45,-19.4,62332.0
大连友谊,10.2537,-151.7149,133.73,11.3421,10.006,5.6248,13.0562,6.5173,百货,辽宁,63.71,3.56,3.56,593384.44,476429.31,26764.33,6882.72,0.19,0.018000000000000002,3.8,1.23,19970124.0,73117.38,2.05,-56.34,-42.54,19.42,2.28,27265.0
凤竹纺织,5.0659,14.3684,56.4209,4.047,9.8621,16.6663,24.8278,5.8896,纺织,福建,69.97,2.72,2.72,107087.32,49188.8,28017.6,19092.56,0.7,0.022000000000000002,2.59,2.34,20040421.0,15476.2,0.57,7.65,45.53,12.42,3.38,24155.0
沙隆达A,16.8076,20.5003,-74.49,58.7167,169.1914,1599.514,1545.879,2032.027,农药化肥,湖北,4.76,3.64,24.47,3985539.25,2232260.5,595065.31,1297290.63,5.3,0.831,8.3,1.9,19931203.0,531193.0,2.17,2.46,166.42,34.75,31.26,32348.0
陕西煤业,250.6455,1026.3301,2754.8853,2673.7849,5472.8071,8068.3373,10449.4,2841.4169,煤炭开采,陕西,6.87,100.0,100.0,10919554.0,2915830.25,3117588.0,739342.06,0.74,0.284,4.75,1.64,20140128.0,2648931.75,2.65,2.55,6.27,54.71,22.57,73212.0
福田汽车,146.8334,232.0976,566.8283,87.1471,101.62700000000001,138.3307,111.9249,-603.7106,汽车整车,北京,0.0,66.7,66.7,6631235.5,3206590.5,1286836.88,783993.44,1.18,-0.091,2.76,0.71,19980602.0,169686.47,0.25,-14.22,-792.75,13.11,-6.41,180000.0
国中水务,20.2609,,16.189,-4.8462,6.1551,20.5195,17.8338,-2.2092,水务,黑龙江,0.0,14.56,16.54,551171.5,228424.59,73692.56,206331.25,1.25,-0.001,2.12,1.38,19981111.0,-24782.53,-0.15,1.12,54.42,31.47,-2.41,153887.0
中新科技,10.0654,60.9062,117.6184,5.7376,14.2944,70.01,146.045,13.4868,家用电器,浙江,61.98,1.03,3.0,504721.91,442222.0,49331.18,55722.03,1.86,0.045,5.03,2.21,20151222.0,57240.25,1.91,143.66,135.06,7.19,0.78,21302.0
东方通,13.02,45.0424,111.3636,3.1144,7.4649,38.0335,-307.2867,3.2947,软件服务,北京,313.02,1.99,2.77,154370.8,93377.43,367.04,118137.47,4.26,0.012,5.24,2.84,20140128.0,-3399.59,-0.12,14.78,5.78,88.42,5.46,24684.0
旺能环境,6.6754,15.7271,20.1979,3.1564,5.861000000000001,10.5669,234.8166,50.0358,环境保护,浙江,41.94,0.9,4.17,511867.41,134409.02,123360.26,247593.8,5.94,0.12,8.12,2.48,20040826.0,61518.45,1.48,14.01,1485.24,43.82,27.53,5980.0
隆华节能,18.4235,39.6995,15.2495,10.0936,24.6509,47.1209,46.0149,13.1773,专用机械,河南,88.47,5.56,9.11,364494.72,193298.69,37062.82,98795.52,1.08,0.01,2.79,1.83,20110916.0,53556.38,0.59,19.14,30.55,26.82,5.94,36754.0
巨力索具,18.6088,20.575,20.6336,14.1194,20.1453,22.8731,-17.1618,8.5954,机械基件,河北,106.94,8.81,9.6,402088.34,227424.02,140815.98,67299.28,0.7,0.009000000000000001,2.51,1.53,20100126.0,65377.44,0.68,2.3,-39.12,17.94,2.57,109732.0
龙宇燃油,4.8868,0.627,27.3684,16.4445,28.6878,43.3117,59.0306,,石油贸易,上海,53.76,4.41,4.41,656789.0,533587.44,62027.71,355725.53,8.06,0.039,9.22,0.91,20120817.0,14748.7,0.33,23.66,4.54,0.84,0.41,19132.0
振华重工,112.2934,155.5701,212.4199,66.3679,115.4313,170.9785,300.1954,83.5903,工程机械,上海,56.72,27.68,43.9,6607411.5,3384946.0,1699345.75,552697.88,1.26,0.019,3.43,1.26,20001221.0,328327.16,0.75,11.04,25.95,18.13,1.78,251383.0
华能水电,236.6818,641.3403,508.1679,811.5286,1518.306,1614.0651,2188.9227,338.9413,水力发电,云南,41.29,18.0,180.0,16523018.0,569186.06,10500894.0,1889239.75,1.05,0.019,2.21,1.41,20171215.0,229678.8,0.13,0.0,0.0,44.76,11.43,360719.0
胜利股份,18.4681,19.5008,-292.6885,24.217,42.556999999999995,80.4547,62.3025,32.9595,供气供热,山东,27.9,7.38,8.8,587423.31,189428.98,117336.97,101575.68,1.15,0.037000000000000005,2.51,1.67,19960703.0,18292.23,0.21,36.15,36.1,17.2,3.16,45623.0
神州高铁,41.9392,216.8979,521.8662,9.3412,55.7294,121.9246,873.7805,10.5242,运输设备,北京,332.07,25.58,28.18,992722.81,559765.13,24038.3,290083.66,1.03,0.004,2.53,1.96,19920507.0,151032.63,0.54,3.24,12.66,57.79,5.04,65145.0
东旭蓝天,80.4899,131.1978,175.3795,36.0338,151.5036,323.3453,544.0984,1084.2845,新型电力,深圳,3.21,10.6,13.37,2697465.25,1777928.38,329796.53,887361.81,6.64,0.8109999999999999,9.4,1.11,19940808.0,216390.38,1.62,29.34,2909.08,21.42,101.7,33914.0
北玻股份,11.1349,19.7396,24.0989,1.5416,-25.9672,-25.346999999999998,-59.261,80.2186,专用机械,河南,9.76,5.1,9.37,223197.05,149808.77,51218.03,22037.7,0.24,0.086,1.63,2.06,20110830.0,29902.73,0.32,34.08,5103.42,23.25,30.99,33664.0
海航科技,90.5704,214.9809,321.508,-15.794,24.864,121.194,820.574,-51.498999999999995,水运,天津,0.0,25.73,28.99,11243055.0,8213048.0,238476.59,1052315.13,3.63,-0.018000000000000002,4.6,1.41,19960909.0,8584.5,0.03,4.38,-226.07,6.44,-0.07,76743.0
獐子岛,6.6878,31.8325,79.5934,3.6852,30.7747,77.6762,-722.8575,-8.9985,渔业,辽宁,0.0,6.87,7.11,368689.28,210122.92,103206.3,97369.46,1.37,-0.013000000000000001,0.47,7.94,20060928.0,-158188.06,-2.22,5.94,-344.18,13.71,-1.26,56647.0
荣之联,26.9,56.6981,240.1041,2.688,-22.0189,2.6910000000000003,-202.0823,19.544,软件服务,北京,82.0,4.96,6.62,599500.25,345176.19,55267.2,289922.75,4.38,0.03,6.36,1.52,20111220.0,52717.28,0.8,79.37,627.1,27.14,3.64,51285.0
高新发展,5.1997,30.4888,29.3667,2.3505,17.1929,24.0057,24.3972,-2.4554,园区开发,四川,0.0,1.88,3.11,298492.94,256719.5,13503.87,72872.06,2.34,-0.008,2.41,3.54,19961118.0,-29818.84,-0.96,7.0,-204.46,20.75,-1.78,29688.0
华联股份,46.0294,124.8414,115.9769,10.1912,26.9484,29.8183,19.8628,5.9028,百货,北京,309.55,24.82,27.37,1390672.5,378342.25,6213.68,465406.19,1.7,0.002,2.84,0.94,19980616.0,17199.09,0.06,36.3,-42.08,45.03,1.89,139398.0
山河智能,17.6405,34.3094,66.921,70.7519,84.1394,113.7414,162.2753,110.8199,工程机械,湖南,16.53,6.01,10.56,1294395.88,829394.56,332958.31,245474.92,2.32,0.105,4.11,1.69,20061222.0,77179.86,0.73,28.13,56.63,34.46,9.2,74631.0
中煤能源,616.4069999999999,893.691,2026.53,1170.9669999999999,1696.1370000000002,2432.452,2414.426,1410.828,煤炭开采,北京,11.56,91.52,132.59,24942766.0,4829189.0,8844358.0,3815663.5,2.88,0.106,6.85,0.72,20080201.0,3237561.75,2.44,44.22,20.48,28.62,5.48,175009.0
人人乐,16.3271,6.9579,60.4806,4.8853,-134.7486,-279.2222,-538.4116,56.2279,超市连锁,深圳,20.06,3.39,4.0,524833.94,278025.28,148750.11,247589.8,6.19,0.141,4.56,2.47,20100113.0,-115057.11,-2.88,-9.63,1050.96,25.49,2.34,15885.0
科隆股份,4.262,5.3384,15.7325,2.1224,14.3037,17.7969,22.8133,2.1888,化工原料,辽宁,154.06,1.33,1.52,180106.42,119759.55,33526.21,55274.88,3.63,0.013999999999999999,6.24,1.42,20141030.0,24446.52,1.6,35.08,3.12,15.4,1.08,8614.0
顺利办,11.9098,17.4091,45.8183,-27.954,-38.5147,-52.3185,64.2156,41.3726,互联网,青海,31.84,5.46,7.66,363429.13,72830.86,4340.6,211295.59,2.76,0.054000000000000006,3.66,1.88,19961004.0,-10222.51,-0.13,80.94,248.0,31.26,27.63,28181.0
南岭民爆,15.665,42.693999999999996,33.8511,-17.4614,15.1766,33.6103,27.0451,-22.0794,化工原料,湖南,0.0,3.71,3.71,393194.44,203928.02,95427.03,55522.35,1.5,-0.059000000000000004,5.3,1.26,20061222.0,92084.85,2.48,-43.78,-26.45,27.45,-5.86,18990.0
华纺股份,6.0026,11.4975,10.28,2.227,7.6653,14.0146,6.8602,1.7982,纺织,山东,349.56,4.22,5.25,348429.72,207782.2,97555.05,114670.9,2.18,0.003,2.76,1.73,20010903.0,-22770.8,-0.43,27.87,-19.26,5.12,0.24,29660.0
超图软件,10.6809,34.8668,127.4502,7.6442,26.0206,70.0372,196.266,12.767000000000001,软件服务,北京,211.97,3.32,4.5,251980.38,135983.2,16294.02,82980.11,1.85,0.027999999999999997,4.04,5.95,20091225.0,50079.15,1.11,23.89,67.02,52.72,5.4,33670.0
兴发集团,34.5536,78.5704,102.0176,31.566,109.6325,242.2784,320.9978,71.7961,化工原料,湖北,33.42,6.01,7.27,2455696.0,610281.56,1252081.88,413509.5,5.69,0.099,10.36,1.27,19990616.0,152144.73,2.09,6.37,127.45,14.69,1.76,31608.0
龙建股份,5.6879,15.1381,29.3072,-6.1778,18.992,37.8112,139.2871,,建筑施工,黑龙江,0.0,5.37,6.44,1322849.63,1086072.88,43328.8,45297.56,0.7,-0.009000000000000001,2.18,1.84,19940404.0,29286.38,0.45,-20.84,1.38,17.23,-1.04,57492.0
卓翼科技,9.4704,9.5777,16.82,-25.7765,1.8117,12.0975,20.4907,17.4684,通信设备,深圳,72.71,4.2,5.8,418234.84,238343.05,106470.97,130889.15,2.26,0.03,3.7,2.37,20100316.0,20166.15,0.35,28.54,167.77,9.34,2.25,40000.0
闽发铝业,6.8575,10.9089,17.6726,6.7410000000000005,12.9311,22.7144,38.3304,4.0298,铝,福建,235.4,5.48,9.88,169248.22,79959.88,59036.88,22132.25,0.22,0.004,1.51,2.55,20110428.0,24197.92,0.24,9.51,-40.22,6.86,1.69,37298.0
中兵红箭,29.7462,46.5027,137.6502,-17.3613,-1.9763,26.5641,120.211,84.7195,矿物制品,湖南,36.86,7.35,14.03,961792.19,613154.94,234036.3,352332.28,2.51,0.06,5.43,1.64,19931008.0,255152.66,1.82,52.64,587.98,25.76,9.28,90453.0
浙江富润,5.6509,5.8557,100.6487,54.1738,97.2047,130.6893,166.1577,18.8568,纺织,浙江,47.95,4.02,5.22,382804.5,169502.0,39075.55,110700.57,2.12,0.036000000000000004,4.63,1.5,19970604.0,25289.03,0.48,27.71,-65.19,20.11,3.98,21378.0
广州浪奇,12.2888,20.2522,39.2716,7.4534,17.0888,22.5075,39.973,9.3344,日用化工,广东,83.05,4.46,5.23,558468.0,472748.69,43136.51,106433.55,2.04,0.018000000000000002,3.55,1.67,19931108.0,20713.39,0.4,43.54,25.24,2.66,0.3,35554.0
爱康科技,42.1382,83.9283,147.4339,9.6113,50.87,154.7961,113.4553,14.4309,电气设备,江苏,163.36,42.23,44.9,1652214.88,552799.19,731960.56,83507.61,0.19,0.003,1.28,1.64,20110815.0,38103.85,0.08,34.35,52.04,17.03,1.44,245466.0
鲁抗医药,12.8534,21.5979,29.101999999999997,13.1577,32.0045,43.5693,114.2367,90.6766,化学制药,山东,25.16,5.82,6.77,639588.13,326495.19,170552.27,187511.91,2.77,0.134,4.32,3.12,19970226.0,22052.0,0.33,38.46,589.15,31.97,10.33,103338.0
恒通科技,5.3055,11.9486,50.2187,5.5526,28.2186,44.5653,69.9335,17.4481,其他建材,北京,39.64,1.61,2.46,236588.91,126266.36,46401.28,76031.75,3.09,0.071,5.9,1.91,20150319.0,42288.53,1.72,-22.55,214.23,33.7,11.31,21355.0
鞍钢股份,300.0,977.0,1616.0,1069.0,1823.0,3285.0,5605.0,1590.0,普钢,辽宁,7.27,61.49,72.35,9214500.0,3263700.0,4723600.0,3151900.0,4.36,0.22,7.13,0.9,19971225.0,919400.0,1.27,11.06,48.74,16.86,7.39,108491.0
浪莎股份,3.0539,8.3361,13.4588,3.4594,9.9836,20.5941,22.9536,4.4881,服饰,四川,80.47,0.97,0.97,63169.01,49604.15,8207.21,34179.76,3.52,0.046,4.95,3.0,19980416.0,3106.9,0.32,42.23,29.74,19.52,9.07,16132.0
巨化股份,48.7724,70.6675,151.23,184.0221,526.0023,807.7169,935.4606,427.1597,化工原料,浙江,12.69,26.58,27.45,1407244.5,719145.63,493670.91,534255.75,1.95,0.156,4.1,1.93,19980626.0,321960.31,1.17,36.62,132.12,25.96,10.7,75623.0
金鹰股份,7.9464,18.6445,29.0564,4.1233,10.7097,19.2796,25.2514,3.8309,纺织,浙江,137.34,3.65,3.65,179746.91,128365.86,37735.55,39735.3,1.09,0.011000000000000001,3.2,1.8,20000602.0,28662.03,0.79,15.94,-7.1,12.66,1.63,29830.0
通产丽星,9.9565,17.4416,26.2785,9.1629,25.5873,34.5234,42.2433,,塑料,深圳,72.26,3.65,3.65,187914.86,80793.0,87791.56,75973.88,2.08,0.035,4.14,2.43,20080528.0,34729.57,0.95,10.09,38.36,21.26,4.3,18000.0
西仪股份,3.2754,3.431,7.0126,8.0112,14.9162,18.4314,19.6792,3.4971,汽车配件,云南,283.54,3.03,3.19,152635.34,91810.11,38989.65,57222.63,1.8,0.011000000000000001,3.06,4.06,20080806.0,5223.89,0.16,-7.91,-56.35,17.9,1.58,46103.0
农产品,32.4513,213.9746,88.4595,4.9863,10.1554,2.6911,13.8921,3.0723,农业综合,深圳,734.66,16.95,16.97,1916710.75,394086.69,161869.13,266312.59,1.57,0.002,2.84,1.88,19970110.0,21632.05,0.13,-8.06,-38.39,39.26,0.58,49748.0
巨轮智能,19.8609,26.7579,31.5466,11.8411,29.4109,39.9189,63.7018,8.3739,汽车配件,广东,148.4,18.91,21.99,724501.75,410440.31,128467.17,3979.56,0.02,0.004,1.37,1.65,20040816.0,63246.61,0.29,49.91,-29.28,40.28,3.19,122497.0
大连圣亚,2.4729,69.2377,33.5486,-9.5072,6.1093,89.5339,55.4598,-8.8784,旅游服务,辽宁,0.0,1.29,1.29,123894.57,37526.64,19650.07,19775.53,1.54,-0.069,3.34,7.45,20020711.0,11051.49,0.86,-6.01,6.61,32.79,-21.25,7163.0
金牛化工,5.7574,15.7258,25.916999999999998,13.0197,21.3105,31.7441,34.4355,3.4636,化工原料,河北,225.4,6.8,6.8,116120.95,88086.03,21166.28,164531.3,2.42,0.005,1.35,3.39,19960626.0,-149910.48,-2.2,-14.97,-73.4,5.13,1.82,45441.0
开元股份,5.0427,6.8983,5.8916,12.6138,55.1085,109.1725,160.0804,16.7404,电器仪表,湖南,61.22,1.88,3.4,297688.81,97224.07,30201.69,139462.02,4.11,0.049,6.26,1.93,20120726.0,35360.21,1.04,174.96,32.71,66.9,7.1,6239.0
九鼎新材,5.858,7.5179,4.7915,1.9962,4.4357,5.3904,-3.185,2.4107,玻璃,江苏,247.55,3.19,3.32,254564.77,73371.36,133580.05,36873.59,1.11,0.006999999999999999,2.66,2.7,20071226.0,14970.12,0.45,19.45,20.77,23.38,1.08,18698.0
