1126,"IJJ,"
1127,"MAT,"
1128,"BERY,"
1129,"HXL,"
1130,"JBLU,"
1131,"HUBB,"
1132,"ICUI,"
1133,"SWNC,"
1134,"HRC,"
1135,"EXEL,"
1136,"VVC,"
1137,"SQM,"
1138,"MUR,"
1139,"GT,"
1140,"DCI,"
1141,"ACC,"
1142,"STWD,"
1143,"SNHNI,"
1144,"RIG,"
1145,"CAA,"
1146,"CPL,"
1147,"MIDD,"
1148,"MPWR,"
1149,"FICO,"
1150,"NEWR,"
1151,"CAVM,"
1152,"LECO,"
1153,"POST,"
1154,"CUBE,"
1155,"SPIL,"
1156,"MEOH,"
1157,"ATR,"
1158,"G,"
1159,"ZBK,"
1160,"DNKN,"
1161,"GOOS,"
1162,"AM,"
1163,"LEG,"
1164,"BB,"
1165,"ALSN,"
1166,"BC,"
1167,"CONE,"
1168,"HHC,"
1169,"PODD,"
1170,"ZEN,"
1171,"DCP,"
1172,"RNG,"
1173,"LFUS,"
1174,"LGF.A,"
1175,"TRQ,"
1176,"RDY,"
1177,"FAF,"
1178,"TOL,"
1179,"NATI,"
1180,"TLLP,"
1181,"LOGM,"
1182,"ERIE,"
1183,"MORN,"
1184,"IJS,"
1185,"AGIO,"
1186,"EAF,"
1187,"NYCB,"
1188,"MDU,"
1189,"YY,"
1190,"AIY,"
1191,"CRL,"
1192,"BPL,"
1193,"TSG,"
1194,"CTLT,"
1195,"BRX,"
1196,"FSLR,"
1197,"TPL,"
1198,"SRCL,"
1199,"CPN,"
1200,"FIVE,"
1201,"PSTG,"
1202,"STL,"
1203,"CLB,"
1204,"HPP,"
1205,"TKC,"
1206,"CAE,"
1207,"COMM,"
1208,"LGF.B,"
1209,"LOPE,"
1210,"EVHC,"
1211,"HTA,"
1212,"MKSI,"
1213,"STOR,"
1214,"IONS,"
1215,"ENLK,"
1216,"THO,"
1217,"AIZ,"
1218,"VR,"
1219,"ACM,"
1220,"BHF,"
1221,"GMED,"
1222,"FLS,"
1223,"SCG,"
1224,"WSM,"
1225,"BRCD,"
1226,"EXP,"
1227,"BLKB,"
1228,"FIZZ,"
1229,"HIW,"
1230,"HUBS,"
1231,"ESLT,"
1232,"DFT,"
1233,"ITCB,"
1234,"UMPQ,"
1235,"IART,"
1236,"CW,"
1237,"MASI,"
1238,"OSK,"
1239,"CRI,"
1240,"AMRX,"
1241,"MPW,"
1242,"PWR,"
1243,"WWE,"
1244,"SLM,"
1245,"WTFC,"
1246,"AVT,"
1247,"SON,"
1248,"OEF,"
1249,"TRN,"
1250,"DST,"
1251,"PEN,"
1252,"PTHN,"
1253,"GWR,"
1254,"IGT,"
1255,"UTHR,"
1256,"FMI,"
1257,"SNDR,"
1258,"THG,"
1259,"PNFP,"
1260,"CHE,"
1261,"WLL,"
1262,"KEX,"
1263,"MSM,"
1264,"LIVN,"
1265,"ENTG,"
1266,"GLIBA,"
1267,"URBN,"
1268,"SYNH,"
1269,"SHLX,"
1270,"FCNCA,"
1271,"AFST,"
1272,"BPY,"
1273,"TDC,"
1274,"AYI,"
1275,"RYN,"
1276,"PBF,"
1277,"RNR,"
1278,"GRA,"
1279,"LNCE,"
1280,"PB,"
1281,"ASH,"
1282,"PPC,"
1283,"IMMP,"
1284,"OLN,"
1285,"CDAY,"
1286,"PVTB,"
1287,"EPR,"
1288,"MDSO,"
1289,"TXRH,"
1290,"HAE,"
1291,"JBL,"
1292,"ASB,"
1293,"BPOP,"
1294,"HLS,"
1295,"FND,"
1296,"CR,"
1297,"AGCO,"
1298,"HRB,"
1299,"SKX,"
1300,"LTSL,"
1301,"CREE,"
1302,"LSTR,"
1303,"NVT,"
1304,"WWD,"
1305,"DNB,"
1306,"SFR,"
1307,"PHI,"
1308,"DTY,"
1309,"SEB,"
1310,"AFSS,"
1311,"CDEV,"
1312,"WIX,"
1313,"SGMS,"
1314,"NEU,"
1315,"TCBI,"
1316,"TARO,"
1317,"HPT,"
1318,"BMA,"
1319,"ERJ,"
1320,"GSH,"
1321,"BRKR,"
1322,"ADNT,"
1323,"AXS,"
1324,"WYND,"
1325,"ITT,"
1326,"OMF,"
1327,"CCU,"
1328,"KGC,"
1329,"AFC,"
1330,"RP,"
1331,"BILI,"
1332,"GGAL,"
1333,"TWLO,"
1334,"TWOU,"
1335,"SBBC,"
1336,"SPB,"
1337,"GTES,"
1338,"AMCX,"
1339,"IDA,"
1340,"ZIONW,"
1341,"SOGO,"
1342,"BKU,"
1343,"CHK,"
1344,"BAK,"
1345,"AN,"
1346,"INXN,"
1347,"TFSL,"
1348,"ARRS,"
1349,"EME,"
1350,"SMG,"
1351,"WGL,"
1352,"NFG,"
1353,"NUS,"
1354,"STMP,"
1355,"MLNX,"
1356,"IBKC,"
1357,"EEFT,"
1358,"FNB,"
1359,"DTJ,"
1360,"PRXL,"
1361,"CCJ,"
1362,"SLAB,"
1363,"SBNA,"
1364,"EEP,"
1365,"CMPR,"
1366,"SBRAP,"
1367,"ALR,"
1368,"DTQ,"
1369,"GPT,"
1370,"PRI,"
1371,"PEGA,"
1372,"BSTI,"
1373,"AL,"
1374,"ASR,"
1375,"EVR,"
1376,"HBHC,"
1377,"CLGX,"
1378,"IDTI,"
1379,"DTW,"
1380,"ZS,"
1381,"SJIU,"
1382,"SNX,"
1383,"CHH,"
1384,"NYT,"
1385,"GPK,"
1386,"OAS,"
1387,"LVNTA,"
1388,"TCF,"
1389,"WEN,"
1390,"EQM,"
1391,"JBGS,"
1392,"ECOR,"
1393,"SATS,"
1394,"DK,"
1395,"SNH,"
1396,"DLPH,"
1397,"AWH,"
1398,"NEOG,"
1399,"VET,"
1400,"AEO,"
1401,"STAY,"
1402,"FLO,"
1403,"KL,"
1404,"PAG,"
1405,"RHP,"
1406,"APLE,"
1407,"VSM,"
1408,"GGB,"
1409,"CACI,"
1410,"ASGN,"
1411,"MD,"
1412,"CAB,"
1413,"JCOM,"
1414,"CMD,"
1415,"LGND,"
1416,"BRFS,"
1417,"VLY,"
1418,"MTZ,"
1419,"ILG,"
1420,"MULE,"
1421,"RRC,"
1422,"BCO,"
1423,"ZIONZ,"
1424,"VVV,"
1425,"CABO,"
1426,"RARE,"
1427,"NUAN,"
1428,"FCFS,"
1429,"ESGR,"
1430,"CNK,"
1431,"MTG,"
1432,"AQN,"
1433,"MDGL,"
1434,"IUSG,"
1435,"AGO,"
1436,"CHFC,"
1437,"HWC,"
1438,"CPA,"
1439,"SRCLP,"
1440,"SBS,"
1441,"BYD,"
1442,"MMS,"
1443,"NAV,"
1444,"AUO,"
1445,"AVV.L,"
1446,"COTV,"
1447,"MBFI,"
1448,"PAC,"
1449,"OLED,"
1450,"FVD,"
1451,"ARRY,"
1452,"IMMU,"
1453,"WRI,"
1454,"CHDN,"
1455,"TI.A,"
1456,"PDCE,"
1457,"CUZ,"
1458,"ISBC,"
1459,"SF,"
1460,"HOMB,"
1461,"VEON,"
1462,"UBSI,"
1463,"CASY,"
1464,"FR,"
1465,"PTEN,"
1466,"NSP,"
1467,"GDOT,"
